Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
96086,0.90,0.81,1.3,11.6,167,0.00,0.00,-0.0,-2.00,100.0,1.000,33.2,10.2,77,1.62,105.58,350.00,3910,38.5,3.66,3.66,100.0,100.0,25.0,51.4
96190,0.88,0.79,3.2,13.2,167,0.00,0.00,-0.0,0.00,100.0,1.000,41.7,12.3,77,1.88,127.18,350.00,4067,39.1,3.66,3.66,100.0,100.0,21.0,51.4
96289,0.83,0.72,5.9,12.9,167,0.00,0.00,-0.0,0.00,100.0,1.000,52.4,15.4,77,2.18,148.42,350.00,4081,39.8,3.66,3.66,100.0,100.0,17.0,51.4
96390,0.78,0.69,8.6,12.9,167,0.00,0.00,-0.0,0.00,100.0,1.000,59.7,17.2,77,2.46,170.98,350.00,4163,40.4,3.66,3.66,100.0,100.0,14.0,51.4
96494,0.76,0.70,11.0,12.8,167,0.00,0.00,-0.0,0.00,100.0,1.000,65.3,18.4,77,2.64,187.07,350.00,4259,41.0,3.64,3.66,100.0,100.0,12.5,48.6
96596,0.76,0.70,12.6,12.6,167,0.00,0.00,-0.0,0.00,100.0,1.000,70.3,19.5,77,2.71,195.10,350.00,4324,41.6,3.64,3.66,100.0,100.0,12.0,45.9
96698,0.76,0.72,13.2,12.6,167,0.00,0.00,-0.0,0.00,100.0,1.000,71.6,19.5,77,2.70,198.05,350.00,4408,42.9,3.66,3.66,100.0,100.0,12.5,45.9
96799,0.76,0.73,13.1,12.5,167,0.00,0.00,-0.0,0.00,100.0,1.000,71.5,19.2,77,2.70,200.77,350.00,4468,43.5,3.66,3.66,100.0,100.0,12.0,46.3
96902,0.76,0.73,12.8,12.5,167,0.00,0.00,-0.0,0.00,100.0,1.000,71.3,18.7,77,2.63,200.77,350.00,4578,44.1,3.66,3.66,100.0,100.0,13.5,47.5
97005,0.76,0.74,12.3,12.5,167,0.00,0.00,-0.0,0.00,100.0,1.000,70.0,18.2,77,2.62,201.95,350.00,4617,45.4,3.66,3.66,100.0,100.0,13.5,50.6
97105,0.76,0.74,11.9,12.5,167,0.00,0.00,-0.0,0.00,100.0,1.000,69.6,17.7,77,2.54,199.59,350.00,4720,46.0,3.66,3.66,100.0,100.0,14.5,53.7
97208,0.76,0.74,11.6,12.5,167,0.00,0.00,-0.0,0.00,100.0,1.000,69.5,17.4,77,2.53,202.34,350.00,4793,46.6,3.66,3.66,100.0,100.0,15.5,55.7
97308,0.76,0.74,11.6,12.5,167,0.00,0.00,-0.0,0.00,100.0,1.000,71.1,17.4,77,2.50,204.70,350.00,4904,47.2,3.66,3.66,100.0,100.0,15.5,57.6
97411,0.76,0.75,11.6,12.5,167,0.00,0.00,-0.0,0.00,100.0,1.000,71.8,17.4,77,2.55,210.59,350.00,4954,48.5,3.66,3.66,100.0,100.0,16.0,59.2
97514,0.76,0.75,11.6,12.5,167,0.00,0.00,-0.0,0.00,100.0,1.000,73.3,17.4,77,2.51,211.37,350.00,5056,49.1,3.66,3.66,100.0,100.0,16.0,59.6
97615,0.76,0.75,11.7,12.6,167,0.00,0.00,-0.0,0.00,100.0,1.000,74.1,17.4,77,2.51,214.12,350.00,5112,49.7,3.66,3.66,100.0,100.0,16.5,60.0
97717,0.76,0.75,11.6,12.6,167,0.00,0.00,-0.0,0.00,100.0,1.000,74.6,17.2,77,2.48,214.91,350.00,5205,50.3,3.66,3.66,100.0,100.0,16.5,60.4
97821,0.76,0.75,11.5,12.7,167,0.00,0.00,-0.0,0.00,100.0,1.000,75.9,17.2,77,2.46,217.30,350.00,5292,51.0,3.66,3.66,100.0,100.0,16.5,62.0
97925,0.76,0.75,11.2,12.7,167,0.00,0.00,-0.0,0.00,100.0,1.000,75.1,16.9,77,2.46,218.56,350.00,5333,51.6,3.66,3.66,100.0,100.0,16.5,62.0
98025,0.76,0.75,11.1,12.7,167,0.00,0.00,-0.0,0.00,100.0,1.000,76.3,16.9,77,2.42,218.56,350.00,5418,52.8,3.66,3.66,100.0,100.0,16.5,63.9
98124,0.76,0.75,10.8,12.8,167,0.00,0.00,-0.0,0.00,100.0,1.000,75.5,16.6,77,2.42,220.25,350.00,5457,52.8,3.66,3.66,100.0,100.0,17.0,64.7
98228,0.76,0.75,10.6,12.9,167,0.00,0.00,-0.0,0.00,100.0,1.000,77.1,16.6,77,2.38,221.52,350.00,5574,54.1,3.66,3.66,100.0,100.0,17.5,65.5
98329,0.76,0.75,10.4,12.9,167,0.00,0.00,-0.0,0.00,100.0,1.000,76.8,16.4,77,2.36,220.68,350.00,5620,54.7,3.64,3.66,100.0,100.0,18.0,66.3
98431,0.76,0.75,10.2,12.9,167,0.00,0.00,-0.0,0.00,100.0,1.000,76.5,16.1,77,2.34,222.37,350.00,5700,55.3,3.66,3.66,100.0,100.0,18.0,66.3
98533,0.76,0.75,10.1,12.9,167,0.00,0.00,-0.0,0.00,100.0,1.000,77.7,16.1,77,2.31,222.79,350.00,5788,55.9,3.66,3.66,100.0,100.0,18.0,65.1
98636,0.76,0.75,9.8,12.7,167,0.00,0.00,-0.0,0.00,100.0,1.000,76.7,15.9,75,2.33,224.48,350.00,5790,56.5,3.66,3.66,100.0,100.0,18.0,63.5
98737,0.76,0.75,9.7,12.4,167,0.00,0.00,-0.0,0.00,100.0,1.000,78.0,15.9,75,2.27,222.37,350.00,5888,57.2,3.66,3.66,100.0,100.0,18.0,63.9
98839,0.76,0.75,9.6,12.3,167,0.00,0.00,-0.0,0.00,100.0,1.000,77.9,15.6,75,2.23,222.79,350.00,5990,57.8,3.66,3.66,100.0,100.0,18.5,60.0
98943,0.76,0.75,9.4,12.2,167,0.00,0.00,-0.0,0.00,100.0,1.000,78.5,15.6,75,2.24,224.90,350.00,6036,58.4,3.66,3.66,100.0,100.0,19.0,60.4
99042,0.76,0.75,9.1,12.0,167,0.00,0.00,-0.0,0.00,100.0,1.000,78.2,15.4,75,2.21,224.06,348.43,6095,59.0,3.66,3.66,100.0,100.0,19.5,60.0
99146,0.76,0.75,9.1,11.9,167,0.00,0.00,-0.0,0.00,100.0,1.000,78.8,15.4,75,2.20,224.90,347.92,6138,59.7,3.66,3.66,100.0,100.0,20.0,59.6
99249,0.76,0.75,8.9,11.7,167,0.00,0.00,-0.0,0.00,100.0,1.000,79.8,15.4,75,2.15,223.21,346.30,6220,60.3,3.66,3.66,100.0,100.0,20.0,60.0
99348,0.76,0.75,8.8,11.6,167,0.00,0.00,-0.0,0.00,100.0,1.000,79.2,15.1,75,2.15,225.32,345.27,6293,60.9,3.66,3.66,100.0,100.0,20.5,60.0
99451,0.76,0.75,8.7,11.6,167,0.00,0.00,-0.0,0.00,100.0,1.000,79.3,15.1,75,2.14,224.48,344.29,6302,61.5,3.66,3.66,100.0,100.0,21.0,60.0
