Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
1141150,0.75,0.80,7.8,11.7,185,0.00,-1.05,-0.0,0.00,100.0,1.000,41.0,13.3,60,2.10,129.24,350.00,3699,54.1,3.64,3.64,100.0,100.0,18.5,49.4
1141250,0.75,0.79,9.1,11.7,185,0.00,0.00,-0.0,0.00,100.0,1.000,44.5,14.3,60,2.23,138.60,350.00,3732,54.7,3.66,3.66,100.0,100.0,19.5,49.0
1141354,0.75,0.79,10.7,11.7,185,0.00,0.00,-0.0,0.00,100.0,1.000,47.9,15.4,60,2.39,148.58,350.00,3732,54.7,3.66,3.66,100.0,100.0,16.5,46.7
1141456,0.75,0.78,12.1,11.7,185,0.00,0.00,-0.0,0.00,100.0,1.000,51.0,16.1,60,2.46,155.84,350.00,3804,55.3,3.66,3.66,100.0,100.0,14.5,45.1
1141557,0.75,0.80,13.1,11.7,185,0.00,0.00,-0.0,0.00,100.0,1.000,50.6,16.1,60,2.49,156.48,350.00,3770,55.3,3.66,3.66,100.0,100.0,12.5,41.6
1141659,0.75,0.80,13.7,11.7,185,0.00,0.00,-0.0,0.00,100.0,1.000,51.6,16.1,60,2.48,159.01,350.00,3843,55.9,3.66,3.66,100.0,100.0,11.0,40.0
1141762,0.75,0.81,13.8,11.7,185,0.00,0.00,-0.0,0.00,100.0,1.000,51.4,16.1,60,2.46,157.11,350.00,3834,55.9,3.66,3.66,100.0,100.0,10.5,38.0
1141863,0.75,0.81,13.4,11.7,185,0.00,0.00,-0.0,0.00,100.0,1.000,50.8,15.6,60,2.36,153.64,350.00,3904,56.5,3.66,3.66,100.0,100.0,11.0,38.4
1141966,0.75,0.81,12.7,11.7,185,0.00,0.00,-0.0,0.00,100.0,1.000,48.7,15.1,60,2.28,147.10,350.00,3872,57.2,3.66,3.66,100.0,100.0,14.5,39.2
1142067,0.75,0.82,11.9,11.6,186,0.00,0.00,-0.0,0.00,100.0,1.000,47.7,14.6,60,2.20,143.85,350.00,3920,57.2,3.66,3.66,100.0,100.0,16.5,40.0
1142169,0.75,0.82,11.2,11.6,186,0.00,0.00,-0.0,0.00,100.0,1.000,46.4,14.1,60,2.15,141.79,350.00,3952,57.8,3.66,3.66,100.0,100.0,17.0,41.2
1142271,0.75,0.82,10.5,11.6,186,0.00,0.00,-0.0,0.00,100.0,1.000,45.8,13.8,60,2.15,142.97,350.00,3983,57.8,3.66,3.66,100.0,100.0,17.5,43.9
1142371,0.75,0.82,10.2,11.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,45.8,13.8,60,2.13,141.79,350.00,3986,58.4,3.66,3.66,100.0,100.0,18.5,46.3
1142475,0.75,0.82,10.1,11.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,46.1,13.8,60,2.18,145.33,350.00,4006,58.4,3.66,3.66,100.0,100.0,18.0,47.1
1142577,0.75,0.82,10.4,11.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,47.7,14.1,60,2.21,149.17,350.00,4057,59.0,3.66,3.66,100.0,100.0,16.5,47.1
1142681,0.75,0.82,10.9,11.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,49.7,14.6,60,2.27,154.89,350.00,4088,59.7,3.66,3.64,100.0,100.0,15.0,47.1
1142781,0.75,0.82,11.5,11.4,186,0.00,0.00,-0.0,0.00,100.0,1.000,50.6,14.8,60,2.33,159.33,350.00,4104,59.7,3.66,3.66,100.0,100.0,14.0,45.9
1142883,0.75,0.82,12.1,11.4,186,0.00,0.00,-0.0,0.00,100.0,1.000,53.0,15.4,60,2.38,163.77,350.00,4129,60.3,3.66,3.66,100.0,100.0,12.5,44.7
1142984,0.75,0.82,12.5,11.4,186,0.00,0.00,-0.0,0.00,100.0,1.000,53.4,15.4,60,2.41,167.26,350.00,4164,60.3,3.66,3.66,100.0,100.0,11.5,43.9
1143086,0.75,0.82,12.8,11.3,186,0.00,0.00,-0.0,0.00,100.0,1.000,54.4,15.6,60,2.44,169.90,350.00,4181,60.9,3.66,3.66,100.0,100.0,11.0,42.0
1143191,0.75,0.82,12.8,11.3,186,0.00,0.00,-0.0,0.00,100.0,1.000,54.0,15.4,60,2.40,167.92,350.00,4206,61.5,3.66,3.66,100.0,100.0,12.5,41.6
1143290,0.75,0.82,12.6,11.3,186,0.00,0.00,-0.0,0.00,100.0,1.000,54.1,15.4,60,2.37,166.63,350.00,4214,61.5,3.66,3.66,100.0,100.0,13.5,41.2
1143393,0.75,0.82,12.2,11.2,186,0.00,0.00,-0.0,0.00,100.0,1.000,53.2,15.1,60,2.33,164.09,350.00,4225,62.1,3.66,3.66,100.0,100.0,14.5,41.6
1143494,0.75,0.82,11.8,11.2,186,0.00,0.00,-0.0,0.00,100.0,1.000,52.1,14.6,60,2.26,161.55,350.00,4282,62.8,3.66,3.66,100.0,100.0,16.0,42.0
1143600,0.75,0.82,11.3,11.1,186,0.00,0.00,-0.0,0.00,100.0,1.000,52.4,14.6,60,2.25,161.55,350.00,4306,62.8,3.66,3.66,100.0,100.0,17.0,42.7
