Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
424404,0.84,0.93,-8.7,-10.0,201,0.00,0.00,-0.0,-0.34,66.7,1.000,24.5,4.9,105,1.01,101.05,348.52,5993,37.9,3.66,3.66,100.0,97.6,35.0,54.9
424506,0.81,0.80,-0.9,11.7,201,0.00,0.00,-0.0,0.00,100.0,1.000,35.1,8.7,105,1.52,122.09,350.00,4835,39.1,3.66,3.66,100.0,100.0,27.5,63.1
424607,0.77,0.79,3.2,12.9,201,0.00,0.00,-0.0,0.00,100.0,1.000,36.9,11.5,104,1.93,123.89,350.00,3847,41.0,3.66,3.66,100.0,100.0,16.5,55.3
424711,0.76,0.77,7.0,12.9,201,0.00,0.00,-0.0,0.00,100.0,1.000,43.9,12.3,104,1.74,124.66,350.00,4287,39.8,3.66,3.66,100.0,100.0,16.5,55.3
424810,0.76,0.78,8.5,13.2,201,0.00,0.00,-0.0,0.00,100.0,1.000,46.9,13.3,104,2.13,150.35,350.00,4231,41.0,3.66,3.66,100.0,100.0,13.0,55.7
424914,0.76,0.75,11.5,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,51.0,14.8,104,2.24,154.57,350.00,4138,41.0,3.66,3.66,100.0,100.0,9.0,50.6
425017,0.76,0.76,13.1,12.9,201,0.00,0.00,-0.0,0.00,100.0,1.000,55.6,15.1,102,2.30,169.55,350.00,4421,41.6,3.66,3.66,100.0,100.0,6.0,49.8
425118,0.76,0.79,13.5,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,56.7,15.9,102,2.43,173.30,350.00,4278,42.3,3.66,3.66,100.0,100.0,4.0,46.7
425220,0.76,0.80,14.3,12.6,201,0.00,0.00,-0.0,0.00,100.0,1.000,58.7,15.6,102,2.31,173.64,350.00,4518,42.9,3.66,3.66,100.0,100.0,5.5,47.5
425322,0.76,0.80,13.3,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,57.3,15.4,102,2.35,175.01,350.00,4463,43.5,3.66,3.66,100.0,100.0,5.5,48.2
425423,0.76,0.81,13.1,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,55.8,14.8,102,2.22,167.58,350.00,4522,44.1,3.66,3.66,100.0,100.0,9.0,48.2
425524,0.76,0.81,12.1,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,54.7,14.1,100,2.16,167.58,350.00,4654,44.7,3.66,3.66,100.0,100.0,11.5,54.9
425628,0.76,0.82,11.3,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,54.1,14.1,100,2.19,167.90,350.00,4603,45.4,3.66,3.66,100.0,100.0,11.5,55.3
425729,0.76,0.82,10.8,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,55.0,13.8,100,2.10,167.90,350.00,4786,46.0,3.66,3.66,100.0,100.0,12.5,62.4
425832,0.76,0.82,10.5,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,54.6,13.8,100,2.18,172.96,350.00,4752,46.6,3.66,3.66,100.0,100.0,12.5,62.4
425934,0.76,0.80,10.6,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,55.8,13.8,100,2.16,174.67,350.00,4852,47.2,3.66,3.66,100.0,100.0,12.5,62.4
426036,0.76,0.82,10.8,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,56.7,13.8,98,2.16,177.39,350.00,4927,47.8,3.66,3.66,100.0,100.0,12.5,62.4
426137,0.76,0.82,11.2,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,58.4,14.1,98,2.19,181.14,350.00,4968,48.5,3.66,3.66,100.0,100.0,12.5,63.1
426240,0.76,0.82,11.4,12.5,201,0.00,0.00,-0.0,0.00,100.0,1.000,59.7,14.1,98,2.18,184.92,350.00,5082,49.1,3.66,3.66,100.0,100.0,12.0,63.9
426340,0.76,0.82,11.6,12.6,201,0.00,0.00,-0.0,0.00,100.0,1.000,60.4,14.3,98,2.24,188.93,350.00,5067,49.7,3.66,3.66,100.0,100.0,12.0,63.9
426445,0.76,0.82,11.7,12.6,201,0.00,0.00,-0.0,0.00,100.0,1.000,60.6,14.1,98,2.21,189.66,350.00,5158,50.3,3.66,3.66,100.0,100.0,12.5,64.3
426545,0.76,0.82,11.6,12.7,203,0.00,0.00,-0.0,0.00,100.0,1.000,61.2,14.1,96,2.22,192.59,350.00,5205,51.0,3.66,3.66,100.0,100.0,12.5,64.7
426647,0.76,0.82,11.7,12.7,203,0.00,0.00,-0.0,0.00,100.0,1.000,62.1,14.1,96,2.20,194.06,350.00,5289,51.0,3.66,3.66,100.0,100.0,13.0,65.5
426748,0.76,0.82,11.6,12.7,203,0.00,0.00,-0.0,0.00,100.0,1.000,63.1,14.1,96,2.20,196.63,350.00,5372,51.6,3.66,3.66,100.0,100.0,13.0,67.1
426852,0.76,0.82,11.5,12.7,203,0.00,0.00,-0.0,0.00,100.0,1.000,63.3,14.1,96,2.18,195.89,350.00,5390,52.8,3.66,3.66,100.0,100.0,13.5,67.5
426952,0.76,0.82,11.3,12.8,203,0.00,0.00,-0.0,0.00,100.0,1.000,62.6,13.8,96,2.17,196.63,350.00,5442,52.8,3.66,3.64,100.0,100.0,13.5,68.2
427054,0.76,0.82,11.2,12.8,203,0.00,0.00,-0.0,0.00,100.0,1.000,63.4,13.8,95,2.14,196.63,350.00,5517,53.4,3.66,3.66,100.0,100.0,13.5,69.4
427158,0.76,0.82,11.1,12.9,203,0.00,0.00,-0.0,0.00,100.0,1.000,63.1,13.6,95,2.13,197.73,350.00,5565,54.1,3.66,3.66,100.0,100.0,14.0,70.2
427259,0.76,0.82,11.0,13.0,203,0.00,0.00,-0.0,0.00,100.0,1.000,64.0,13.6,95,2.11,198.46,350.00,5645,54.7,3.66,3.66,100.0,100.0,14.0,69.8
427362,0.76,0.82,10.9,12.9,203,0.00,0.00,-0.0,0.00,100.0,1.000,64.2,13.6,95,2.11,198.83,350.00,5663,55.3,3.66,3.66,100.0,100.0,14.5,69.4
427464,0.76,0.82,10.8,12.7,203,0.00,0.00,-0.0,0.00,100.0,1.000,63.3,13.3,95,2.10,199.93,350.00,5708,55.9,3.66,3.66,100.0,100.0,14.5,69.4
427565,0.76,0.82,10.7,12.7,203,0.00,0.00,-0.0,0.00,100.0,1.000,64.5,13.3,95,2.07,201.03,350.00,5823,56.5,3.66,3.66,100.0,100.0,15.0,67.1
427668,0.76,0.82,10.6,12.6,203,0.00,0.00,-0.0,0.00,100.0,1.000,64.9,13.3,93,2.05,200.30,350.00,5858,56.5,3.66,3.66,100.0,100.0,15.0,64.7
427769,0.76,0.82,10.5,12.3,203,0.00,0.00,-0.0,0.00,100.0,1.000,65.6,13.3,93,2.05,201.76,350.00,5917,57.2,3.66,3.66,100.0,100.0,15.0,63.9
427871,0.76,0.82,10.4,12.3,203,0.00,0.00,-0.0,0.00,100.0,1.000,66.0,13.3,93,2.04,202.52,350.00,5951,57.8,3.66,3.66,100.0,100.0,15.5,63.1
427973,0.76,0.82,10.4,12.2,203,0.00,0.00,-0.0,0.00,100.0,1.000,65.8,13.1,93,2.01,202.52,349.52,6031,58.4,3.66,3.66,100.0,100.0,15.5,59.2
428075,0.76,0.82,10.3,12.0,203,0.00,0.00,-0.0,0.00,100.0,1.000,65.5,13.1,93,2.03,202.55,349.93,6001,58.4,3.66,3.66,100.0,100.0,16.0,59.2
428177,0.76,0.82,10.1,11.9,203,0.00,0.00,-0.0,0.00,100.0,1.000,66.5,13.1,93,1.99,202.52,347.89,6096,59.0,3.66,3.66,100.0,100.0,16.0,58.8
428278,0.76,0.82,10.0,11.9,203,0.00,0.00,-0.0,0.00,100.0,1.000,65.7,12.8,91,1.99,203.68,347.92,6156,59.7,3.66,3.66,100.0,100.0,16.5,58.8
428381,0.76,0.82,10.0,11.7,203,0.00,0.00,-0.0,0.00,100.0,1.000,66.0,12.8,91,1.97,203.29,347.01,6187,60.3,3.66,3.66,100.0,100.0,16.5,59.2
428482,0.76,0.82,9.9,11.7,203,0.00,0.00,-0.0,0.00,100.0,1.000,66.8,12.8,91,1.95,203.29,345.58,6258,60.9,3.66,3.66,100.0,100.0,17.0,59.2
428586,0.76,0.82,9.8,11.5,203,0.00,0.00,-0.0,0.00,100.0,1.000,67.4,12.8,91,1.94,204.07,344.82,6322,61.5,3.66,3.66,100.0,100.0,17.0,59.2
428687,0.76,0.82,9.5,11.5,204,0.00,0.00,-0.0,0.00,100.0,1.000,66.0,12.5,91,1.92,203.29,343.51,6339,62.1,3.66,3.66,100.0,100.0,17.5,59.2
428789,0.76,0.82,9.4,11.3,204,0.00,0.00,-0.0,0.00,100.0,1.000,66.3,12.5,91,1.93,205.26,343.12,6369,62.1,3.66,3.66,100.0,100.0,18.0,59.2
