Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
305591,0.86,0.85,4.5,11.9,179,0.00,0.00,-0.0,-4.35,100.0,1.000,21.3,10.2,66,1.69,70.64,350.00,2505,24.2,3.66,3.66,100.0,100.0,16.0,51.8
305695,0.86,0.84,5.3,11.9,179,0.00,0.00,-0.0,-4.10,100.0,1.000,23.5,11.0,66,1.79,76.46,350.00,2562,24.9,3.66,3.66,100.0,100.0,15.0,51.8
305795,0.83,0.81,6.2,11.9,179,0.00,0.00,-0.0,-3.96,100.0,1.000,25.3,11.8,66,1.89,81.23,350.00,2575,24.9,3.66,3.64,100.0,100.0,14.0,51.8
305896,0.78,0.80,7.2,11.9,179,0.00,0.00,-0.0,-3.71,100.0,1.000,28.3,12.5,66,1.93,87.41,350.00,2712,26.1,3.66,3.64,100.0,100.0,13.0,51.4
305996,0.76,0.81,8.1,11.9,179,0.00,0.00,-0.0,-3.61,100.0,1.000,30.6,13.6,66,2.09,94.16,350.00,2699,26.1,3.66,3.64,100.0,100.0,12.5,51.4
306099,0.76,0.79,9.4,11.9,179,0.00,0.00,-0.0,-3.37,100.0,1.000,33.2,14.3,66,2.18,101.33,350.00,2786,26.7,3.66,3.66,100.0,100.0,11.5,51.4
306202,0.76,0.79,10.4,11.9,179,0.00,0.00,-0.0,-3.17,100.0,1.000,37.0,15.6,66,2.32,110.28,350.00,2849,27.3,3.66,3.66,100.0,100.0,10.5,49.4
306304,0.76,0.80,11.6,11.9,179,0.00,0.00,-0.0,-3.08,100.0,1.000,39.9,16.4,64,2.38,115.79,350.00,2921,28.0,3.66,3.66,100.0,100.0,9.5,46.7
306405,0.76,0.80,12.4,11.9,179,0.00,0.00,-0.0,-2.88,100.0,1.000,40.7,16.4,64,2.42,120.03,350.00,2979,28.6,3.66,3.66,100.0,100.0,8.5,45.9
306508,0.76,0.80,12.8,11.9,179,0.00,0.00,-0.0,-2.78,100.0,1.000,41.6,16.4,64,2.36,119.78,350.00,3042,29.2,3.66,3.66,100.0,100.0,9.0,44.7
306609,0.76,0.80,12.7,11.9,179,0.00,0.00,-0.0,-2.64,100.0,1.000,41.7,16.1,64,2.40,124.27,350.00,3107,30.4,3.66,3.66,100.0,100.0,9.5,44.7
306713,0.76,0.80,12.5,11.9,179,0.00,0.00,-0.0,-2.54,100.0,1.000,41.2,15.6,64,2.32,122.38,350.00,3168,30.4,3.66,3.66,100.0,100.0,10.0,44.7
306813,0.76,0.81,12.1,11.9,179,0.00,0.00,-0.0,-2.39,100.0,1.000,41.6,15.4,64,2.22,119.78,350.00,3244,31.1,3.66,3.66,100.0,100.0,11.0,45.5
306914,0.76,0.81,11.7,11.9,179,0.00,0.00,-0.0,-2.25,100.0,1.000,40.6,14.8,64,2.26,124.22,350.00,3294,31.7,3.66,3.66,100.0,100.0,12.0,45.9
307016,0.76,0.81,11.4,11.9,179,0.00,0.00,-0.0,-2.20,100.0,1.000,40.8,14.6,64,2.21,123.44,350.00,3356,32.3,3.66,3.66,100.0,100.0,12.5,47.1
307119,0.76,0.81,11.2,11.9,179,0.00,0.00,-0.0,-2.05,100.0,1.000,42.0,14.8,64,2.29,130.06,350.00,3402,32.9,3.66,3.66,100.0,100.0,13.5,47.8
307221,0.76,0.82,11.4,11.9,179,0.00,0.00,-0.0,-2.00,100.0,1.000,42.6,14.8,64,2.26,130.06,350.00,3452,33.6,3.66,3.66,100.0,100.0,12.5,48.2
307326,0.76,0.82,11.6,11.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,43.7,14.8,64,2.28,134.73,350.00,3541,34.2,3.66,3.66,100.0,100.0,13.0,48.2
307425,0.76,0.82,11.8,11.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,44.9,15.1,64,2.36,140.35,350.00,3567,34.8,3.66,3.66,100.0,100.0,12.0,47.8
307526,0.76,0.82,12.1,11.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,47.5,15.4,64,2.33,143.85,350.00,3700,36.0,3.66,3.66,100.0,100.0,12.0,47.1
307629,0.76,0.82,12.2,11.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,47.3,15.4,64,2.44,149.76,350.00,3689,36.0,3.66,3.66,100.0,100.0,11.5,46.3
307731,0.76,0.82,12.6,11.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,49.0,15.4,64,2.35,149.46,350.00,3816,36.0,3.66,3.66,100.0,100.0,11.0,45.9
307832,0.76,0.82,12.6,11.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,48.7,15.4,64,2.40,151.83,350.00,3796,37.3,3.66,3.66,100.0,100.0,11.5,45.1
307935,0.76,0.82,12.6,11.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,49.9,15.4,64,2.32,150.35,350.00,3885,37.9,3.66,3.66,100.0,100.0,11.5,44.7
308039,0.76,0.82,12.3,11.8,179,0.00,0.00,-0.0,0.00,100.0,1.000,49.0,15.1,64,2.36,153.35,350.00,3895,37.9,3.66,3.66,100.0,100.0,12.5,44.3
308140,0.76,0.82,12.2,11.8,179,0.00,0.00,-0.0,0.00,100.0,1.000,48.7,14.8,64,2.29,150.94,350.00,3947,38.5,3.66,3.66,100.0,100.0,13.5,44.3
308242,0.76,0.82,11.8,11.8,179,0.00,0.00,-0.0,0.00,100.0,1.000,49.6,14.8,64,2.29,153.35,350.00,4019,39.1,3.66,3.66,100.0,100.0,14.5,44.7
308343,0.76,0.82,11.6,11.6,179,0.00,0.00,-0.0,0.00,100.0,1.000,50.3,14.8,64,2.28,155.21,350.00,4079,39.8,3.66,3.66,100.0,100.0,14.0,45.1
308445,0.76,0.82,11.4,11.6,179,0.00,0.00,-0.0,0.00,100.0,1.000,51.3,14.8,64,2.26,156.79,350.00,4158,39.8,3.66,3.66,100.0,100.0,14.5,45.5
308548,0.76,0.82,11.2,11.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,51.7,14.8,64,2.29,159.65,350.00,4191,41.0,3.66,3.66,100.0,100.0,14.0,46.3
308649,0.76,0.82,11.1,11.4,179,0.00,0.00,-0.0,0.00,100.0,1.000,52.3,14.8,64,2.30,162.82,350.00,4244,41.0,3.66,3.66,100.0,100.0,15.0,47.1
308752,0.76,0.82,11.1,11.3,179,0.00,0.00,-0.0,0.00,100.0,1.000,52.8,14.8,64,2.31,164.72,350.00,4278,41.6,3.66,3.66,100.0,100.0,14.5,47.1
308853,0.76,0.82,11.1,11.3,179,0.00,0.00,-0.0,0.00,100.0,1.000,53.9,14.8,64,2.34,170.24,350.00,4371,42.3,3.66,3.66,100.0,100.0,14.0,47.5
308956,0.76,0.82,11.2,11.2,179,0.00,0.00,-0.0,0.00,100.0,1.000,55.4,15.1,64,2.37,173.99,350.00,4400,42.9,3.66,3.66,100.0,100.0,14.0,47.5
309057,0.76,0.82,11.2,11.1,179,0.00,0.00,-0.0,0.00,100.0,1.000,56.6,15.1,64,2.37,177.73,350.00,4497,43.5,3.66,3.66,100.0,100.0,13.5,47.8
309160,0.76,0.82,11.3,11.1,179,0.00,0.00,-0.0,0.00,100.0,1.000,58.6,15.4,64,2.38,181.14,350.00,4569,44.1,3.66,3.66,100.0,100.0,13.5,47.8
309262,0.76,0.82,11.4,11.0,179,0.00,0.00,-0.0,0.00,100.0,1.000,58.7,15.4,64,2.41,183.53,350.00,4571,44.7,3.66,3.66,100.0,100.0,14.0,48.2
309365,0.76,0.82,11.5,10.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,59.8,15.4,64,2.36,183.53,350.00,4658,45.4,3.66,3.66,100.0,100.0,14.5,48.6
