Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
482048,1.39,0.71,-7.2,-6.8,188,0.00,0.00,-0.0,0.05,66.7,1.000,5.4,4.6,87,0.77,18.12,114.19,1417,13.7,0.80,0.78,100.0,15.7,36.0,0.0
482150,1.39,0.73,-5.3,-5.6,188,0.00,0.00,-0.0,-0.29,66.7,1.000,6.6,5.6,87,1.00,23.40,148.40,1410,13.7,0.80,0.78,100.0,19.2,24.0,90.2
482254,1.39,0.75,-3.0,-2.6,188,0.00,0.00,-0.0,-0.44,66.7,1.000,8.3,6.9,87,1.17,28.05,182.59,1435,13.7,0.80,0.78,100.0,25.9,15.0,90.2
482354,1.21,0.77,-1.0,0.4,188,0.00,0.00,-0.0,-0.73,66.7,1.000,9.4,7.7,87,1.24,30.07,214.53,1460,14.3,2.02,2.20,100.0,55.3,13.5,90.2
482458,1.06,0.80,-0.2,2.3,188,0.00,0.00,-0.0,-1.03,66.7,1.000,9.3,7.7,87,1.17,28.15,249.12,1449,14.3,3.44,3.28,100.0,100.0,13.0,90.2
482559,0.96,0.86,0.3,4.5,188,0.00,0.00,-0.0,-1.17,66.7,1.000,9.5,7.4,87,1.12,28.75,284.03,1534,14.9,3.66,3.54,100.0,100.0,14.0,90.2
482660,0.90,0.86,0.4,5.0,188,0.00,0.00,-0.0,-1.42,66.7,1.000,9.4,7.4,87,1.17,29.67,319.61,1517,14.9,3.66,3.66,100.0,100.0,13.5,90.2
482764,0.84,0.86,0.6,5.7,188,0.00,0.00,-0.0,-1.56,66.7,1.000,9.7,7.4,87,1.16,30.50,330.67,1573,15.5,3.66,3.64,100.0,100.0,14.0,90.2
482865,0.87,0.87,0.8,5.9,188,0.00,0.00,-0.0,-1.81,66.7,1.000,10.3,7.7,87,1.22,32.62,331.86,1609,15.5,3.66,3.66,100.0,100.0,13.0,90.2
482967,0.88,0.87,1.0,6.6,188,0.00,0.00,-0.0,-1.90,66.7,1.000,10.4,7.7,87,1.22,32.97,334.08,1619,16.2,3.66,3.66,100.0,100.0,12.5,90.2
483069,0.88,0.87,1.2,6.6,188,0.00,0.00,-0.0,-2.10,66.7,1.000,11.1,7.9,87,1.26,35.34,335.98,1686,16.2,3.66,3.66,100.0,100.0,12.0,90.2
483170,0.88,0.87,1.4,6.8,188,0.00,0.00,-0.0,-2.29,66.7,1.000,11.3,7.9,87,1.29,36.75,338.16,1713,16.8,3.66,3.66,100.0,100.0,13.0,90.2
483273,0.88,0.87,1.7,7.1,188,0.00,0.00,-0.0,-2.39,66.7,1.000,12.0,8.2,87,1.28,37.69,339.88,1763,16.8,3.66,3.66,100.0,100.0,12.5,90.2
483374,0.88,0.88,2.0,7.3,188,0.00,0.00,-0.0,-2.59,66.7,1.000,12.4,8.2,87,1.33,40.25,342.12,1812,17.4,3.66,3.66,100.0,100.0,12.5,90.2
