Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
182064,0.95,0.88,0.3,1.6,192,0.00,0.00,0.1,0.00,100.0,1.000,23.4,7.4,89,1.29,81.56,278.76,3787,36.7,3.66,3.66,100.0,34.9,31.0,43.5
182169,0.92,0.90,1.9,2.8,192,0.00,0.00,-0.0,0.00,100.0,1.000,29.0,9.0,89,1.51,97.47,337.60,3863,37.3,3.66,3.66,100.0,67.5,26.5,53.7
182268,0.89,0.83,4.6,11.3,192,0.00,0.00,-0.0,0.00,100.0,1.000,35.7,11.0,89,1.78,115.41,350.00,3890,37.9,3.66,3.66,100.0,100.0,20.5,53.3
182370,0.84,0.80,6.9,13.1,192,0.00,0.00,-0.0,0.00,100.0,1.000,43.1,13.1,89,1.99,130.89,350.00,3946,37.9,3.66,3.66,100.0,100.0,15.5,53.3
182472,0.79,0.81,9.3,13.1,192,0.00,0.00,-0.0,0.00,100.0,1.000,47.4,14.1,89,2.19,147.40,350.00,4035,38.5,3.66,3.66,100.0,100.0,12.5,52.9
182574,0.76,0.77,11.6,13.0,192,0.00,0.00,-0.0,0.00,100.0,1.000,52.0,15.4,89,2.36,159.33,350.00,4054,39.1,3.66,3.66,100.0,100.0,8.0,49.4
182676,0.76,0.77,13.0,12.9,192,0.00,0.00,-0.0,0.00,100.0,1.000,54.5,15.9,87,2.39,163.77,350.00,4114,39.8,3.66,3.66,100.0,100.0,5.5,47.5
182781,0.76,0.80,13.6,12.9,192,0.00,0.00,-0.0,0.00,100.0,1.000,55.4,15.9,87,2.39,166.63,350.00,4181,40.4,3.66,3.66,100.0,100.0,5.5,46.7
182881,0.76,0.80,13.6,12.7,192,0.00,0.00,-0.0,0.00,100.0,1.000,55.3,15.6,87,2.35,166.31,350.00,4254,41.0,3.66,3.66,100.0,100.0,7.0,46.7
182983,0.76,0.80,13.0,12.7,192,0.00,0.00,-0.0,0.00,100.0,1.000,51.1,14.3,87,2.29,163.77,350.00,4285,41.6,3.66,3.66,100.0,100.0,9.5,47.1
183085,0.76,0.81,12.3,12.6,192,0.00,0.00,-0.0,0.00,100.0,1.000,52.9,14.6,87,2.21,159.97,350.00,4348,42.3,3.66,3.66,100.0,100.0,10.5,49.0
183188,0.76,0.81,11.5,12.6,192,0.00,0.00,-0.0,0.00,100.0,1.000,53.1,14.3,87,2.17,160.92,350.00,4458,42.9,3.66,3.66,100.0,100.0,11.5,51.4
183288,0.76,0.82,10.8,12.5,192,0.00,0.00,-0.0,0.00,100.0,1.000,52.5,14.1,87,2.17,161.23,350.00,4465,43.5,3.66,3.66,100.0,100.0,12.5,54.9
183389,0.76,0.82,10.4,12.5,192,0.00,0.00,-0.0,0.00,100.0,1.000,52.3,13.8,87,2.17,164.41,350.00,4549,44.1,3.66,3.66,100.0,100.0,13.5,56.5
183493,0.76,0.82,10.2,12.5,192,0.00,0.00,-0.0,0.00,100.0,1.000,53.2,13.8,87,2.16,166.31,350.00,4627,44.7,3.66,3.66,100.0,100.0,13.5,56.9
183593,0.76,0.82,10.4,12.5,192,0.00,0.00,-0.0,0.00,100.0,1.000,55.2,14.1,87,2.20,172.62,350.00,4698,45.4,3.66,3.66,100.0,100.0,13.5,58.0
