Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
420324,0.85,0.84,4.0,13.5,199,0.00,0.00,-0.0,0.00,100.0,1.000,21.4,10.2,114,1.67,70.00,350.00,2521,4.3,3.66,3.66,100.0,100.0,10.0,62.7
420426,0.80,0.85,5.1,13.5,199,0.00,0.00,-0.0,0.00,100.0,1.000,19.5,10.2,114,1.68,64.30,350.00,2299,5.0,3.66,3.66,100.0,100.0,6.0,73.3
420527,0.80,0.87,5.8,13.5,199,0.00,0.00,-0.0,0.00,100.0,1.000,17.2,10.0,114,1.64,56.54,350.00,2068,6.2,3.66,3.66,100.0,100.0,1.5,90.2
420628,0.80,0.87,6.0,10.8,199,0.00,0.00,-0.0,0.00,100.0,1.000,15.2,10.0,114,1.68,50.98,345.83,1824,7.5,3.66,3.66,100.0,100.0,-1.5,90.2
420731,0.81,0.87,6.0,8.0,199,0.00,0.00,-0.0,0.00,100.0,1.000,14.2,10.5,114,1.70,45.87,335.67,1619,8.7,3.66,3.66,100.0,100.0,-4.5,90.2
420834,0.82,0.87,6.0,7.3,199,0.00,0.00,-0.0,-0.05,100.0,1.000,13.4,10.2,114,1.50,39.49,330.57,1575,9.3,3.66,3.66,100.0,100.0,-3.5,90.2
420937,0.80,0.88,5.6,5.6,199,0.00,0.00,-0.0,-0.20,100.0,1.000,15.1,9.5,114,1.37,43.69,346.52,1910,9.9,3.66,3.66,100.0,100.0,2.0,90.2
421037,0.80,0.88,5.4,6.7,199,0.00,0.00,-0.0,0.00,100.0,1.000,16.1,9.0,114,1.45,52.02,350.00,2148,10.6,3.66,3.66,100.0,100.0,6.0,90.2
421139,0.84,0.89,5.5,9.3,199,0.00,0.00,-0.0,0.00,100.0,1.000,16.0,9.2,114,1.57,54.45,350.00,2087,11.8,3.66,3.66,100.0,100.0,4.0,90.2
421241,0.89,0.88,5.7,9.9,199,0.00,0.00,-0.0,0.00,100.0,1.000,16.9,9.2,114,1.48,54.57,350.00,2209,12.4,3.66,3.66,100.0,100.0,7.0,78.4
