Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
147597,0.91,0.82,-2.6,1.1,179,0.00,0.00,-0.0,0.00,100.0,1.000,31.1,7.4,66,1.32,110.50,350.00,5038,38.5,3.66,3.66,100.0,100.0,32.0,57.3
147697,0.98,0.81,0.5,5.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,37.0,9.7,66,1.63,124.40,350.00,4582,39.1,3.66,3.66,100.0,100.0,30.5,50.2
147800,0.92,0.78,4.1,10.9,179,0.00,-1.40,-0.0,0.00,100.0,1.000,42.1,12.5,66,2.02,136.11,350.00,4039,41.0,3.66,3.66,100.0,100.0,21.5,49.4
147903,0.87,0.76,7.8,11.6,179,0.00,-1.40,-0.0,0.00,100.0,1.000,48.1,13.8,66,2.05,142.97,350.00,4184,40.4,3.66,3.66,100.0,100.0,5.0,49.4
148006,0.81,0.77,2.5,11.8,179,0.00,0.00,-0.0,0.00,100.0,1.000,53.4,15.1,66,2.35,165.99,350.00,4240,41.0,3.66,3.66,100.0,100.0,16.0,46.3
148106,0.76,0.77,12.2,11.4,179,0.00,0.00,-0.0,0.00,100.0,1.000,56.0,15.6,66,2.43,174.67,350.00,4307,41.6,3.66,3.66,100.0,100.0,13.5,43.1
148208,0.76,0.79,12.9,11.4,179,0.00,0.00,-0.0,0.00,100.0,1.000,59.7,16.1,66,2.41,178.76,350.00,4452,42.9,3.66,3.66,100.0,100.0,11.0,40.8
148310,0.76,0.80,12.8,11.3,179,0.00,0.00,-0.0,0.00,100.0,1.000,59.4,15.9,66,2.43,181.82,350.00,4484,43.5,3.66,3.66,100.0,100.0,12.0,40.4
148412,0.76,0.80,12.5,11.2,179,0.00,0.00,-0.0,0.00,100.0,1.000,55.9,14.6,66,2.36,181.14,350.00,4598,44.1,3.66,3.66,100.0,100.0,14.5,42.7
148516,0.76,0.81,11.7,11.1,179,0.00,0.00,-0.0,0.00,100.0,1.000,58.6,15.1,66,2.32,179.78,350.00,4654,45.4,3.66,3.66,100.0,100.0,16.0,43.1
148616,0.76,0.81,11.1,11.0,179,0.00,0.00,-0.0,0.00,100.0,1.000,57.9,14.6,66,2.21,175.35,350.00,4756,46.0,3.66,3.66,100.0,100.0,18.5,45.9
148719,0.76,0.81,10.5,11.0,179,0.00,0.00,-0.0,0.00,100.0,1.000,57.5,14.3,66,2.19,176.03,350.00,4829,47.2,3.66,3.66,100.0,100.0,19.5,47.5
148821,0.76,0.82,10.1,10.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,58.2,14.1,66,2.17,178.76,350.00,4952,47.8,3.66,3.66,100.0,100.0,20.0,50.6
148923,0.76,0.82,9.9,10.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,58.9,14.1,66,2.19,182.50,350.00,5009,48.5,3.66,3.66,100.0,100.0,20.5,53.3
149024,0.76,0.82,10.0,10.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,60.2,14.1,66,2.22,189.66,350.00,5125,49.7,3.66,3.66,100.0,100.0,20.0,53.7
149128,0.76,0.82,10.4,10.8,179,0.00,0.00,-0.0,0.00,100.0,1.000,62.1,14.3,66,2.24,194.43,350.00,5210,50.3,3.66,3.66,100.0,100.0,19.5,53.7
149228,0.76,0.82,10.7,10.8,179,0.00,0.00,-0.0,0.00,100.0,1.000,62.6,14.3,66,2.26,198.10,350.00,5250,51.0,3.66,3.66,100.0,100.0,19.5,54.1
149337,0.76,0.82,10.8,10.8,179,0.00,0.00,-0.0,0.00,100.0,1.000,63.4,14.3,66,2.27,201.03,350.00,5323,51.6,3.66,3.66,100.0,100.0,19.5,54.9
149433,0.76,0.82,10.9,10.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,64.6,14.3,66,2.26,204.47,350.00,5424,52.8,3.66,3.66,100.0,100.0,19.5,55.3
149534,0.76,0.82,10.9,10.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,65.7,14.3,66,2.23,204.47,350.00,5510,53.4,3.66,3.66,100.0,100.0,20.0,55.7
149637,0.76,0.82,10.7,10.9,179,0.00,-1.40,-0.0,0.00,100.0,1.000,65.9,14.3,66,2.24,206.05,350.00,5529,54.1,3.66,3.66,100.0,100.0,18.5,57.3
149740,0.76,0.82,10.7,10.9,179,0.00,-1.40,-0.0,0.00,100.0,1.000,66.4,14.1,66,2.20,207.23,350.00,5655,54.7,3.66,3.66,100.0,100.0,19.0,58.4
