Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
92413,0.95,0.88,2.1,9.9,183,0.00,0.00,-0.0,-7.37,100.0,1.000,15.1,7.9,73,1.39,53.30,347.75,2300,22.4,3.66,3.66,100.0,100.0,17.0,55.7
92514,0.95,0.88,2.6,11.1,183,0.00,0.00,-0.0,-7.18,100.0,1.000,16.6,8.4,73,1.46,57.74,348.93,2372,23.0,3.66,3.66,100.0,100.0,17.5,55.3
92615,0.94,0.88,3.2,11.7,183,0.00,0.00,-0.0,-6.74,100.0,1.000,18.2,9.0,73,1.54,62.29,349.71,2422,23.6,3.66,3.66,100.0,100.0,17.5,54.1
92719,0.93,0.88,3.9,11.8,183,0.00,0.00,-0.0,-6.30,100.0,1.000,19.7,9.5,73,1.62,67.45,350.00,2493,24.2,3.66,3.66,100.0,100.0,16.5,53.7
92820,0.92,0.86,4.5,12.0,183,0.00,0.00,-0.0,-6.10,100.0,1.000,21.6,10.2,73,1.71,72.32,350.00,2537,24.2,3.66,3.64,100.0,100.0,15.0,53.3
92922,0.89,0.84,5.4,12.0,183,0.00,0.00,-0.0,-5.76,100.0,1.000,24.0,11.0,73,1.73,75.34,350.00,2619,24.9,3.64,3.64,100.0,100.0,14.5,52.9
93024,0.84,0.82,6.2,12.0,183,0.00,0.00,-0.0,-5.57,100.0,1.000,24.9,11.3,73,1.83,80.82,350.00,2647,25.5,3.64,3.64,100.0,100.0,14.0,52.9
93126,0.79,0.83,7.1,12.0,183,0.00,0.00,-0.0,-5.22,100.0,1.000,27.7,12.0,73,1.89,87.01,350.00,2767,26.1,3.64,3.66,100.0,100.0,13.5,52.9
93226,0.75,0.80,7.9,12.0,183,0.00,0.00,-0.0,-4.93,100.0,1.000,31.3,13.3,73,2.03,95.70,350.00,2827,27.3,3.66,3.66,100.0,100.0,13.5,52.5
93332,0.75,0.79,9.0,12.0,183,0.00,0.00,-0.0,-4.74,100.0,1.000,33.2,13.8,73,2.11,101.58,350.00,2883,28.0,3.66,3.66,100.0,100.0,12.5,52.5
