Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
1654382,0.95,0.74,-0.2,0.8,197,0.00,0.00,6.0,-6.25,66.7,1.000,8.1,6.7,71,1.02,24.53,322.42,1444,0.0,2.28,2.74,100.0,100.0,14.5,88.6
1654486,0.94,0.87,-0.3,3.2,197,0.00,0.00,-0.0,-5.96,66.7,1.000,11.0,6.4,71,0.94,32.23,349.63,2064,0.0,3.30,3.50,100.0,100.0,22.0,83.5
1654588,0.89,0.86,-0.2,6.8,197,0.00,0.00,-0.0,-5.66,66.7,1.000,12.1,6.1,71,1.02,40.72,350.00,2387,0.0,3.66,3.66,100.0,100.0,23.5,64.3
1654690,0.95,0.86,-0.0,12.1,197,0.00,0.00,-0.0,-5.52,66.7,1.000,14.8,6.9,71,1.15,49.30,350.00,2573,0.0,3.66,3.66,100.0,100.0,22.0,56.9
1654790,0.96,0.87,0.5,13.5,197,0.00,0.00,-0.0,-5.18,66.7,1.000,15.9,7.4,71,1.27,54.45,350.00,2573,1.2,3.66,3.66,100.0,100.0,19.5,56.5
1654894,0.95,0.85,1.3,13.5,197,0.00,0.00,-0.0,-4.98,100.0,1.000,16.8,7.9,71,1.35,57.41,350.00,2554,1.9,3.66,3.66,100.0,100.0,17.5,56.9
1654996,0.90,0.85,2.1,13.5,197,0.00,0.00,-0.0,-4.69,100.0,1.000,18.3,8.7,71,1.46,61.42,350.00,2530,3.1,3.66,3.66,100.0,100.0,15.5,57.3
1655096,0.88,0.85,3.0,13.5,197,0.00,0.00,-0.0,-4.39,100.0,1.000,18.9,9.2,71,1.57,64.31,350.00,2460,4.3,3.66,3.66,100.0,100.0,13.5,57.6
1655199,0.86,0.85,3.9,13.5,197,0.00,0.00,-0.0,-4.30,100.0,1.000,18.7,9.5,71,1.67,65.66,350.00,2356,5.6,3.66,3.66,100.0,100.0,10.5,59.6
1655321,0.85,0.85,4.8,13.5,197,0.00,0.00,-0.0,-4.00,100.0,1.000,18.0,9.7,71,1.67,61.94,350.00,2225,6.8,3.66,3.66,100.0,100.0,7.0,72.2
1655409,0.84,0.87,5.5,12.1,197,0.00,0.00,-0.0,-3.91,100.0,1.000,17.3,9.7,71,1.67,59.51,350.00,2141,8.1,3.66,3.66,100.0,100.0,4.5,76.1
1655503,0.84,0.87,5.9,10.7,197,0.00,0.00,-0.0,-3.66,100.0,1.000,16.5,9.7,71,1.65,56.24,350.00,2043,8.7,3.66,3.66,100.0,100.0,3.0,85.5
1655610,0.84,0.87,6.1,9.6,197,0.00,0.00,-0.0,-3.42,100.0,1.000,15.9,9.7,71,1.68,55.34,349.32,1973,9.9,3.66,3.66,100.0,100.0,1.5,88.2
1655713,0.85,0.87,6.4,8.5,197,0.00,0.00,-0.0,-3.32,100.0,1.000,16.5,10.0,71,1.66,54.96,349.52,1982,11.2,3.66,3.64,100.0,100.0,1.5,88.6
1655812,0.86,0.87,6.5,8.3,197,0.00,0.00,-0.0,-3.13,100.0,1.000,18.3,9.7,71,1.56,58.56,350.00,2259,11.8,3.66,3.64,100.0,100.0,7.5,81.2
1655911,0.87,0.88,6.7,9.8,197,0.00,0.00,-0.0,-3.03,100.0,1.000,21.1,10.0,73,1.67,70.32,350.00,2529,13.0,3.66,3.64,100.0,100.0,10.5,58.0
1656015,0.88,0.88,7.3,13.5,197,0.00,0.00,-0.0,-2.83,100.0,1.000,24.7,11.5,73,1.90,81.62,350.00,2575,13.7,3.64,3.66,100.0,100.0,8.5,56.5
1656116,0.86,0.81,8.3,13.5,197,0.00,0.00,-0.0,-2.69,100.0,1.000,28.5,12.3,73,1.88,87.01,350.00,2782,14.9,3.66,3.66,100.0,100.0,9.5,54.9
1656219,0.81,0.82,9.1,13.5,197,0.00,0.00,-0.0,-2.59,100.0,1.000,34.1,13.1,73,2.00,103.89,350.00,3123,16.2,3.66,3.66,100.0,100.0,15.5,52.5
1656321,0.77,0.81,10.2,13.5,197,0.00,0.00,-0.0,-2.44,100.0,1.000,38.9,14.1,73,2.23,122.86,350.00,3312,17.4,3.66,3.66,100.0,100.0,15.0,52.2
1656422,0.76,0.78,11.7,13.5,197,0.00,0.00,-0.0,-2.34,100.0,1.000,43.0,15.1,73,2.34,133.64,350.00,3421,18.6,3.66,3.66,100.0,100.0,11.5,50.6
1656525,0.76,0.78,13.1,13.5,197,0.00,0.00,-0.0,-2.20,100.0,1.000,47.2,15.4,73,2.33,142.67,350.00,3679,19.9,3.66,3.66,100.0,100.0,11.0,47.5
1656626,0.76,0.80,13.7,13.5,197,0.00,0.00,-0.0,-2.15,100.0,1.000,50.5,15.1,73,2.31,154.89,350.00,4016,21.1,3.66,3.66,100.0,100.0,12.5,45.5
