Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
66913,0.91,0.78,-6.1,-6.2,161,0.00,0.00,6.1,-4.00,66.7,1.000,7.7,5.6,80,0.91,25.17,138.83,1654,15.5,0.82,0.78,100.0,18.8,23.0,90.2
67016,0.91,0.79,-4.3,-3.2,161,0.00,0.00,1.9,-4.00,66.7,1.000,8.9,6.4,80,1.14,31.79,176.50,1666,16.2,0.82,0.78,100.0,23.9,17.0,90.2
67117,0.91,0.80,-2.0,-1.5,161,0.00,0.00,0.4,-4.00,66.7,1.000,10.2,7.2,80,1.31,37.34,214.81,1708,16.2,1.02,1.46,100.0,38.0,14.5,90.2
67219,0.91,0.85,-1.8,2.8,161,-1.41,0.00,0.1,-4.00,66.7,1.000,11.0,7.7,80,1.36,38.78,253.79,1714,16.8,3.04,3.12,100.0,100.0,11.5,90.2
67321,0.89,0.85,0.0,7.1,161,-1.41,0.00,-0.0,-4.00,66.7,1.000,11.7,7.9,80,1.27,37.59,290.02,1770,16.8,3.54,3.56,100.0,100.0,11.5,90.2
67424,0.91,0.85,0.5,7.3,161,-1.41,0.00,-0.0,-4.00,66.7,1.000,11.9,7.9,80,1.32,39.98,330.41,1812,17.4,3.66,3.66,100.0,100.0,11.5,90.2
67525,0.91,0.85,0.8,7.6,161,-1.41,0.00,-0.0,-4.00,66.7,1.000,12.3,7.9,80,1.32,41.09,344.91,1866,18.0,3.66,3.66,100.0,100.0,10.0,90.2
67629,0.92,0.85,1.1,7.6,161,-1.41,0.00,-0.0,-3.76,66.7,1.000,13.1,8.2,80,1.36,43.58,345.88,1918,18.6,3.66,3.66,100.0,100.0,9.0,90.2
67729,0.92,0.86,1.5,8.0,161,-1.41,0.00,-0.0,-3.66,66.7,1.000,13.6,8.4,80,1.41,45.74,347.22,1940,18.6,3.66,3.66,100.0,100.0,8.0,90.2
67830,0.91,0.86,1.9,8.2,161,-1.41,0.00,-0.0,-3.42,100.0,1.000,14.0,8.4,80,1.40,46.66,348.27,1996,19.3,3.66,3.66,100.0,100.0,7.0,89.4
67933,0.91,0.86,2.3,8.3,161,-1.41,0.00,-0.0,-3.32,100.0,1.000,14.9,8.7,80,1.44,49.55,349.75,2061,19.9,3.66,3.66,100.0,100.0,5.5,87.1
68037,0.90,0.87,2.7,9.1,161,-1.41,0.00,-0.0,-3.13,100.0,1.000,15.7,9.0,80,1.46,50.99,350.00,2091,20.5,3.66,3.66,100.0,100.0,5.5,84.3
68138,0.88,0.87,3.1,9.2,161,-1.41,0.00,-0.0,-2.93,100.0,1.000,16.2,9.0,80,1.51,54.32,350.00,2165,20.5,3.66,3.66,100.0,100.0,6.0,81.2
68240,0.88,0.85,3.6,10.2,161,-1.05,0.00,-0.0,-2.83,100.0,1.000,16.9,9.2,80,1.57,57.66,350.00,2203,21.1,3.64,3.66,100.0,100.0,6.0,76.9
68342,0.88,0.87,4.1,10.8,161,-1.05,0.00,-0.0,-2.64,100.0,1.000,18.1,9.5,80,1.57,60.03,350.00,2288,21.7,3.64,3.66,100.0,100.0,6.0,66.3
68443,0.88,0.88,4.6,11.0,161,-1.05,0.00,-0.0,-2.59,100.0,1.000,19.8,10.2,80,1.68,65.15,350.00,2324,22.4,3.64,3.66,100.0,100.0,5.5,68.6
68547,0.88,0.86,5.2,12.2,161,-1.05,0.00,-0.0,-2.44,100.0,1.000,22.0,11.0,80,1.74,69.36,350.00,2396,23.0,3.66,3.66,100.0,100.0,5.5,61.2
68648,0.87,0.85,5.8,12.8,161,-1.05,0.00,-0.0,-2.29,100.0,1.000,23.4,11.5,80,1.82,74.24,350.00,2442,23.6,3.66,3.66,100.0,100.0,6.0,60.4
68749,0.84,0.81,6.6,13.5,161,-1.05,0.00,-0.0,-2.20,100.0,1.000,25.7,12.3,80,1.88,78.71,350.00,2506,24.2,3.66,3.66,100.0,100.0,5.5,59.2
68851,0.80,0.80,7.5,13.5,161,-1.05,0.00,-0.0,-2.05,100.0,1.000,27.5,12.8,80,1.93,83.20,350.00,2582,24.9,3.66,3.66,100.0,100.0,5.0,57.6
68955,0.77,0.80,8.4,13.5,161,-1.05,0.00,-0.0,-2.00,100.0,1.000,30.4,13.8,80,2.05,90.34,350.00,2642,25.5,3.66,3.66,100.0,100.0,5.0,57.6
69055,0.75,0.79,9.4,13.5,161,-1.05,0.00,-0.0,0.00,100.0,1.000,33.0,14.6,80,2.18,98.58,350.00,2714,26.1,3.66,3.66,100.0,100.0,5.0,56.1
69157,0.75,0.79,10.3,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,37.0,15.9,80,2.27,105.97,350.00,2795,26.7,3.66,3.66,100.0,100.0,3.5,55.3
69259,0.75,0.78,11.3,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,39.8,16.6,80,2.40,115.02,350.00,2877,27.3,3.66,3.66,100.0,100.0,3.0,53.7
69361,0.75,0.78,12.5,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,42.7,17.4,80,2.45,120.29,350.00,2943,28.6,3.66,3.66,100.0,100.0,1.5,51.0
69463,0.75,0.78,13.4,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,43.9,17.4,80,2.51,126.40,350.00,3025,29.2,3.66,3.66,100.0,100.0,-0.5,50.6
69567,0.75,0.80,14.1,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,45.5,17.7,80,2.53,129.86,350.00,3083,29.8,3.66,3.66,100.0,100.0,0.0,49.4
69668,0.75,0.80,14.2,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,45.8,17.4,80,2.55,134.21,350.00,3161,30.4,3.66,3.66,100.0,100.0,0.5,49.0
69770,0.75,0.80,14.1,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,46.4,17.2,80,2.51,135.62,350.00,3237,31.1,3.66,3.66,100.0,100.0,0.0,48.6
69873,0.75,0.81,13.9,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,45.7,16.6,80,2.42,133.36,350.00,3303,31.7,3.64,3.66,100.0,100.0,2.0,49.4
69974,0.75,0.81,13.6,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,46.0,16.4,78,2.47,138.39,350.00,3365,32.3,3.64,3.66,100.0,100.0,1.5,49.8
70076,0.75,0.81,13.4,13.5,161,-0.70,0.00,-0.0,0.00,100.0,1.000,46.6,16.1,78,2.41,139.80,350.00,3475,33.6,3.64,3.66,100.0,100.0,2.0,50.6
70179,0.75,0.81,13.2,13.5,161,-0.35,0.00,-0.0,0.00,100.0,1.000,47.5,16.1,78,2.44,143.85,350.00,3539,34.2,3.66,3.66,100.0,100.0,2.5,51.0
70282,0.75,0.81,13.2,13.5,161,-0.35,0.00,-0.0,0.00,100.0,1.000,48.1,15.9,78,2.44,147.69,350.00,3630,34.8,3.66,3.66,100.0,100.0,2.0,51.8
70383,0.75,0.82,13.3,13.5,161,-0.35,0.00,-0.0,0.00,100.0,1.000,48.7,15.9,78,2.46,150.65,350.00,3674,35.4,3.66,3.66,100.0,100.0,2.0,51.4
70484,0.75,0.82,13.4,13.5,161,-0.35,0.00,-0.0,0.00,100.0,1.000,50.2,16.1,78,2.47,153.98,350.00,3738,36.0,3.66,3.66,100.0,100.0,2.5,51.0
70587,0.75,0.82,13.6,13.3,161,-0.35,0.00,-0.0,0.00,100.0,1.000,51.1,16.1,78,2.52,159.97,350.00,3811,36.7,3.66,3.66,100.0,100.0,2.5,50.6
70687,0.75,0.82,13.7,13.2,161,-0.35,0.00,-0.0,0.00,100.0,1.000,52.1,16.1,78,2.48,160.60,350.00,3880,37.9,3.66,3.66,100.0,100.0,2.5,50.2
70791,0.75,0.82,13.6,13.2,161,-0.35,0.00,-0.0,0.00,100.0,1.000,52.8,16.1,78,2.51,165.04,350.00,3939,38.5,3.66,3.66,100.0,100.0,3.0,49.0
70890,0.75,0.82,13.7,13.1,163,-0.35,0.00,-0.0,0.00,100.0,1.000,54.3,16.1,78,2.46,165.99,350.00,4049,39.1,3.66,3.66,100.0,100.0,2.5,48.6
70995,0.75,0.82,13.3,12.9,163,-0.35,0.00,-0.0,0.00,100.0,1.000,55.2,16.1,78,2.45,168.24,350.00,4116,39.8,3.66,3.66,100.0,100.0,2.5,48.6
71095,0.75,0.82,13.2,12.9,163,0.00,0.00,-0.0,0.00,100.0,1.000,55.7,15.9,78,2.44,170.92,350.00,4200,40.4,3.66,3.66,100.0,100.0,4.0,49.4
71196,0.75,0.82,12.8,12.8,163,0.00,0.00,-0.0,0.00,100.0,1.000,56.2,15.9,78,2.47,174.67,350.00,4245,41.0,3.66,3.66,100.0,100.0,4.5,49.8
71299,0.75,0.82,12.4,12.7,163,0.00,0.00,-0.0,0.00,100.0,1.000,56.9,15.9,78,2.47,177.05,350.00,4297,41.6,3.66,3.66,100.0,100.0,5.0,51.0
71401,0.75,0.82,12.2,12.6,163,0.00,0.00,-0.0,0.00,100.0,1.000,57.3,15.6,78,2.45,179.78,350.00,4411,42.9,3.66,3.66,100.0,100.0,4.5,51.4
71505,0.75,0.82,11.9,12.5,163,0.00,0.00,-0.0,0.00,100.0,1.000,59.0,15.9,78,2.46,182.85,350.00,4452,43.5,3.64,3.66,100.0,100.0,5.0,53.3
71606,0.75,0.82,11.9,12.5,163,0.00,0.00,-0.0,0.00,100.0,1.000,58.8,15.6,78,2.46,185.62,350.00,4524,44.1,3.64,3.66,100.0,100.0,5.5,54.5
