Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
232036,0.95,0.80,-1.7,4.1,186,0.00,0.00,-0.0,0.00,100.0,1.000,31.3,7.7,93,1.34,108.66,350.00,4872,64.0,3.66,3.66,100.0,100.0,27.5,62.7
232137,1.02,0.79,1.0,12.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,37.0,10.2,93,1.63,118.60,350.00,4355,64.6,3.66,3.66,100.0,100.0,23.0,54.5
232240,0.95,0.74,4.5,12.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,45.5,12.3,93,1.75,129.66,350.00,4442,64.6,3.66,3.66,100.0,100.0,5.5,54.5
232343,0.88,0.72,7.1,12.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,55.0,14.8,93,2.08,154.70,350.00,4461,64.6,3.66,3.66,100.0,100.0,17.5,55.3
232444,0.83,0.68,9.7,12.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,61.0,16.4,93,2.27,168.60,350.00,4464,65.2,3.66,3.66,100.0,100.0,16.0,55.7
232547,0.78,0.70,11.9,12.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,62.3,16.6,93,2.36,177.44,350.00,4507,65.9,3.66,3.66,100.0,100.0,15.0,51.4
232649,0.75,0.72,12.9,12.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,63.8,16.9,93,2.37,179.14,350.00,4528,66.5,3.66,3.66,100.0,100.0,14.5,49.8
232751,0.75,0.73,13.3,12.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,63.5,16.6,93,2.32,177.78,350.00,4588,66.5,3.66,3.68,100.0,100.0,15.0,51.0
232853,0.75,0.73,13.0,12.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,62.9,16.4,93,2.30,176.08,350.00,4599,67.1,3.66,3.66,100.0,100.0,15.5,51.8
232955,0.75,0.73,12.5,12.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,61.8,16.1,93,2.30,176.42,350.00,4604,67.7,3.66,3.68,100.0,100.0,16.5,53.3
233057,0.75,0.74,12.1,12.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,61.6,15.9,93,2.24,173.36,350.00,4650,67.7,3.66,3.66,100.0,100.0,17.5,55.3
233159,0.75,0.74,11.5,12.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,60.7,15.6,91,2.22,173.02,350.00,4669,68.4,3.66,3.66,100.0,100.0,17.5,58.4
233261,0.75,0.74,11.4,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,61.2,15.6,91,2.24,175.74,350.00,4705,69.0,3.66,3.66,100.0,100.0,16.5,59.6
233362,0.75,0.74,11.3,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,61.6,15.6,91,2.27,179.14,350.00,4741,69.6,3.66,3.68,100.0,100.0,16.5,60.8
233465,0.75,0.74,11.5,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,63.1,15.9,91,2.28,181.23,350.00,4761,70.2,3.66,3.66,100.0,100.0,16.5,61.2
233566,0.75,0.75,11.8,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,63.7,15.9,91,2.30,184.15,350.00,4805,70.2,3.66,3.66,100.0,100.0,16.5,61.6
233669,0.75,0.75,11.9,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,65.2,16.1,91,2.30,186.34,350.00,4863,70.8,3.66,3.66,100.0,100.0,16.5,61.6
233770,0.75,0.75,12.2,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,64.8,15.9,91,2.28,185.61,350.00,4889,71.5,3.66,3.66,100.0,100.0,16.5,61.2
233871,0.75,0.75,12.4,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,65.7,16.1,91,2.32,189.62,350.00,4895,72.1,3.66,3.66,100.0,100.0,16.5,62.0
233976,0.75,0.75,12.5,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,66.5,16.1,91,2.30,189.62,350.00,4953,72.1,3.66,3.66,100.0,100.0,16.5,61.6
234077,0.75,0.75,12.5,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,66.0,15.9,91,2.29,189.99,350.00,4978,72.7,3.66,3.68,100.0,100.0,16.5,62.4
234179,0.75,0.75,12.3,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,66.5,15.9,91,2.28,191.08,350.00,5021,73.3,3.66,3.66,100.0,100.0,16.5,62.4
234281,0.75,0.75,12.3,12.6,188,0.00,-1.05,-0.0,0.00,100.0,1.000,66.5,15.9,91,2.30,192.54,350.00,5019,73.9,3.66,3.66,100.0,100.0,17.0,62.7
234382,0.75,0.75,12.3,12.6,188,0.00,-1.05,-0.0,0.00,100.0,1.000,67.4,15.9,91,2.27,192.18,350.00,5090,73.9,3.66,3.66,100.0,100.0,17.0,63.1
234485,0.75,0.75,12.2,12.6,188,0.00,-2.45,-0.0,0.00,100.0,1.000,67.5,15.9,91,2.27,192.54,350.00,5094,74.6,3.66,3.66,100.0,100.0,16.0,63.1
234587,0.75,0.75,12.0,12.6,188,0.00,-2.45,-0.0,0.00,100.0,1.000,67.8,15.9,91,2.30,195.83,350.00,5116,75.2,3.66,3.66,100.0,100.0,16.0,63.5
234688,0.75,0.75,12.0,12.6,188,0.00,-2.45,-0.0,0.00,100.0,1.000,68.8,15.9,89,2.28,196.92,350.00,5189,75.8,3.66,3.66,100.0,100.0,16.0,63.5
234792,0.75,0.75,12.0,12.6,188,0.00,-2.45,-0.0,0.00,100.0,1.000,69.1,15.9,89,2.24,194.73,350.00,5213,75.8,3.66,3.68,100.0,100.0,16.0,63.5
234894,0.75,0.75,12.0,12.6,188,0.00,-2.45,-0.0,0.00,100.0,1.000,68.4,15.6,89,2.26,198.05,350.00,5258,76.4,3.66,3.68,100.0,100.0,16.0,64.3
234995,0.75,0.75,11.9,12.7,188,0.00,-2.45,-0.0,0.00,100.0,1.000,68.6,15.6,89,2.25,197.68,350.00,5275,77.1,3.66,3.68,100.0,100.0,16.0,64.7
