Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
396155,0.86,0.94,-1.3,4.4,183,0.00,0.00,-0.0,0.00,100.0,1.000,37.9,7.4,66,1.30,133.36,346.15,6148,36.7,3.66,3.66,100.0,100.0,38.0,53.3
396257,0.91,0.82,0.1,12.6,183,0.00,0.00,-0.0,0.00,100.0,1.000,38.3,9.7,66,1.68,132.81,350.00,4735,38.5,3.66,3.66,100.0,100.0,32.5,59.2
396362,0.85,0.79,0.6,12.4,183,0.00,0.00,-0.0,0.00,100.0,1.000,35.7,11.5,66,1.84,114.38,350.00,3724,40.4,3.66,3.66,100.0,100.0,25.0,50.2
396462,0.80,0.78,5.1,12.8,183,0.00,0.00,-0.0,0.00,100.0,1.000,40.9,11.5,66,1.66,117.98,350.00,4271,39.1,3.66,3.66,100.0,100.0,24.5,49.4
396564,0.76,0.80,6.4,13.4,183,-2.81,0.00,-0.0,0.00,100.0,1.000,45.3,13.1,66,2.12,146.51,350.00,4151,40.4,3.66,3.66,100.0,100.0,19.0,49.4
396667,0.76,0.77,9.8,12.9,183,-2.81,0.00,-0.0,0.00,100.0,1.000,50.6,14.6,66,2.22,153.94,350.00,4161,40.4,3.66,3.66,100.0,100.0,14.5,49.4
396767,0.76,0.77,11.5,13.3,185,-2.81,0.00,-0.0,0.00,100.0,1.000,56.8,15.4,66,2.40,177.05,350.00,4425,41.6,3.66,3.66,100.0,100.0,9.0,50.6
396869,0.76,0.77,12.6,12.7,185,-2.81,0.00,-0.0,0.00,100.0,1.000,60.0,16.9,66,2.55,180.80,350.00,4262,42.3,3.66,3.66,100.0,100.0,6.5,48.2
396972,0.76,0.77,14.0,12.8,185,-2.81,0.00,-0.0,0.00,100.0,1.000,62.5,16.4,66,2.44,185.99,350.00,4572,42.9,3.66,3.64,100.0,100.0,7.0,48.2
397075,0.76,0.80,13.5,12.7,185,-2.81,0.00,-0.0,0.00,100.0,1.000,61.5,16.6,66,2.59,191.86,350.00,4449,44.1,3.64,3.64,100.0,100.0,6.0,48.2
397177,0.76,0.80,13.9,12.7,185,-2.81,0.00,-0.0,0.00,100.0,1.000,63.9,16.4,66,2.40,187.09,350.00,4675,44.7,3.64,3.66,100.0,100.0,10.5,50.6
397279,0.76,0.86,13.0,12.7,185,-1.05,0.00,-0.0,0.00,100.0,1.000,61.2,15.6,66,2.45,191.86,350.00,4707,45.4,3.64,3.66,100.0,100.0,13.0,51.8
397379,0.76,0.81,12.6,12.4,185,0.00,0.00,-0.0,0.00,100.0,1.000,61.1,15.4,66,2.37,188.19,350.00,4762,46.6,3.66,3.66,100.0,100.0,14.5,52.2
397483,0.76,0.81,12.1,12.5,185,0.00,0.00,-0.0,0.00,100.0,1.000,60.8,14.8,64,2.29,188.56,350.00,4930,47.2,3.66,3.66,100.0,100.0,17.0,54.9
397584,0.76,0.82,11.7,12.3,185,0.00,0.00,-0.0,0.00,100.0,1.000,60.3,14.8,64,2.31,188.56,350.00,4888,47.8,3.66,3.66,100.0,100.0,17.5,56.1
397686,0.76,0.82,11.6,12.3,185,0.00,0.00,-0.0,0.00,100.0,1.000,61.8,14.6,64,2.27,191.86,350.00,5079,48.5,3.66,3.66,100.0,100.0,18.5,57.3
397787,0.76,0.82,11.4,12.3,185,0.00,0.00,-0.0,0.00,100.0,1.000,61.6,14.6,64,2.30,194.43,350.00,5063,49.7,3.66,3.66,100.0,100.0,18.5,57.6
397891,0.76,0.82,11.7,12.3,185,0.00,0.00,-0.0,0.00,100.0,1.000,63.6,14.6,64,2.28,198.83,350.00,5224,50.3,3.66,3.66,100.0,100.0,19.0,58.4
397992,0.76,0.82,11.6,12.3,185,0.00,0.00,-0.0,0.00,100.0,1.000,64.3,14.6,64,2.29,201.40,350.00,5283,51.0,3.66,3.66,100.0,100.0,17.5,58.4
398093,0.76,0.82,11.7,12.3,185,0.00,-1.40,-0.0,0.00,100.0,1.000,65.2,14.6,64,2.32,206.84,350.00,5357,51.6,3.66,3.66,100.0,100.0,17.5,59.6
398195,0.76,0.82,11.5,12.3,185,0.00,-1.40,-0.0,0.00,100.0,1.000,65.8,14.6,64,2.27,204.86,350.00,5410,52.8,3.66,3.66,100.0,100.0,18.0,61.6
398298,0.76,0.82,11.4,12.3,185,0.00,-1.40,-0.0,0.00,100.0,1.000,65.2,14.3,64,2.28,208.02,350.00,5469,53.4,3.66,3.66,100.0,100.0,17.5,62.0
398400,0.76,0.82,11.3,12.4,185,0.00,-1.40,-0.0,0.00,100.0,1.000,66.7,14.3,64,2.26,211.17,350.00,5595,54.1,3.66,3.66,100.0,100.0,19.5,63.5
398500,0.76,0.82,11.2,12.4,185,0.00,0.00,-0.0,0.00,100.0,1.000,66.9,14.3,64,2.26,211.57,350.00,5618,54.7,3.66,3.66,100.0,100.0,18.5,63.1
398603,0.76,0.82,11.0,12.4,185,0.00,-1.40,-0.0,0.00,100.0,1.000,68.4,14.3,64,2.22,212.75,350.00,5739,55.3,3.66,3.64,100.0,100.0,18.5,62.0
398704,0.76,0.82,10.9,12.5,185,0.00,-1.40,-0.0,0.00,100.0,1.000,68.2,14.1,64,2.18,210.78,350.00,5803,55.9,3.64,3.64,100.0,100.0,19.0,61.6
398806,0.76,0.82,10.8,12.5,185,0.00,-1.40,-0.0,0.00,100.0,1.000,69.2,14.1,64,2.17,212.75,350.00,5893,57.2,3.64,3.66,100.0,100.0,19.5,61.2
398910,0.76,0.82,10.6,12.5,185,0.00,-1.40,-0.0,0.00,100.0,1.000,68.3,13.8,64,2.18,215.51,350.00,5937,57.8,3.64,3.66,100.0,100.0,19.5,58.0
399010,0.76,0.82,10.5,12.5,186,0.00,-2.80,-0.0,0.00,100.0,1.000,69.2,13.8,64,2.16,216.30,349.82,6019,58.4,3.66,3.66,100.0,100.0,18.5,57.6
399113,0.76,0.82,10.5,12.6,186,0.00,-2.80,-0.0,0.00,100.0,1.000,69.5,13.8,64,2.13,214.72,349.47,6046,59.0,3.66,3.66,100.0,100.0,19.0,56.5
399215,0.76,0.82,10.3,12.6,186,0.00,-2.80,-0.0,0.00,100.0,1.000,70.0,13.8,64,2.15,217.88,348.39,6087,59.7,3.66,3.66,100.0,100.0,19.0,57.3
399317,0.76,0.82,10.1,12.6,186,0.00,-2.80,-0.0,0.00,100.0,1.000,70.4,13.6,64,2.09,216.30,346.44,6210,60.3,3.66,3.66,100.0,100.0,19.5,57.6
399422,0.76,0.82,39.6,12.7,186,0.00,-2.80,-0.0,0.00,100.0,1.000,71.0,13.6,64,2.08,217.09,346.30,6262,60.9,3.66,3.66,100.0,100.0,19.5,58.0
399522,0.76,0.82,9.8,12.7,186,0.00,-2.80,-0.0,0.00,100.0,1.000,69.7,13.3,64,2.07,217.48,345.25,6289,61.5,3.66,3.66,100.0,100.0,20.0,58.4
399625,0.76,0.82,9.6,12.7,186,0.00,-2.80,-0.0,0.00,100.0,1.000,70.7,13.3,62,2.05,217.88,344.13,6379,62.1,3.66,3.66,100.0,100.0,20.0,58.0
399725,0.76,0.82,9.5,12.6,186,0.00,-4.20,-0.0,0.00,100.0,1.000,71.4,13.3,62,2.03,217.88,235.04,6446,62.8,3.66,3.66,100.0,100.0,19.0,51.0
399830,0.76,0.82,9.4,12.4,186,0.00,-4.20,-0.0,0.00,100.0,1.000,61.1,11.3,62,1.99,215.51,89.64,6489,63.4,3.66,3.66,100.0,37.3,27.0,0.0
399929,0.76,0.94,5.2,-4.8,186,0.00,0.00,-0.0,0.00,100.0,1.000,52.5,9.7,62,1.51,163.77,160.30,6489,63.4,3.66,3.66,100.0,34.5,33.5,0.0
400031,0.76,0.82,2.3,-3.1,186,0.00,0.00,-0.0,0.00,100.0,1.000,40.4,7.4,62,1.10,119.78,57.00,6549,63.4,3.66,3.66,100.0,26.7,38.5,0.0
400132,0.76,0.90,-2.3,-6.7,186,0.00,0.00,-0.0,0.00,100.0,1.000,34.8,6.4,62,0.88,95.70,57.00,6531,64.0,3.66,3.66,100.0,29.0,39.0,0.0
400235,0.76,0.79,-3.5,-6.7,186,0.00,0.00,-0.0,0.00,100.0,1.000,32.3,5.9,62,0.78,84.77,57.00,6561,64.0,3.66,3.64,100.0,26.7,39.5,0.0
400340,0.76,0.82,-5.1,-6.7,186,0.00,0.00,-0.0,0.00,100.0,1.000,29.4,5.4,62,0.72,78.15,57.00,6534,64.0,3.64,3.64,100.0,26.7,39.5,0.0
