Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
273767,0.98,1.09,-2.3,2.6,179,0.00,0.00,20.1,-2.59,66.7,1.000,11.4,7.4,91,1.31,40.51,250.14,1849,18.0,3.32,3.26,100.0,87.8,17.0,90.2
273871,0.94,1.04,0.4,5.3,179,0.00,0.00,-0.0,-2.44,66.7,1.000,10.7,6.9,91,1.30,40.26,291.51,1864,18.0,3.64,3.66,100.0,100.0,16.5,90.2
273974,0.90,0.93,0.7,7.9,179,0.00,0.00,-0.0,-2.34,66.7,1.000,12.2,7.7,91,1.33,42.05,330.06,1894,18.6,3.64,3.64,100.0,100.0,15.5,90.2
274075,0.94,0.91,1.1,8.0,179,0.00,0.00,-0.0,-2.25,66.7,1.000,12.8,7.9,91,1.36,43.79,347.92,1938,18.6,3.64,3.66,100.0,100.0,15.0,90.2
274177,0.93,0.89,1.4,8.1,179,0.00,0.00,-0.0,-2.15,66.7,1.000,13.5,8.2,91,1.38,45.49,348.53,1971,19.3,3.64,3.66,100.0,100.0,14.5,90.2
274280,0.91,0.89,1.8,8.3,179,0.00,0.00,-0.0,-2.00,100.0,1.000,14.2,8.4,91,1.42,48.04,349.48,2026,19.3,3.66,3.66,100.0,100.0,15.0,90.2
274380,0.89,0.88,2.2,8.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,15.5,9.0,91,1.46,50.26,350.00,2065,19.9,3.66,3.66,100.0,100.0,14.0,90.2
274482,0.86,0.88,2.5,8.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,15.8,9.2,91,1.52,52.24,350.00,2060,19.9,3.66,3.66,100.0,100.0,14.0,87.8
274585,0.83,0.88,2.9,9.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,16.4,9.2,91,1.50,53.49,350.00,2142,20.5,3.66,3.66,100.0,100.0,13.5,82.0
274688,0.80,0.88,3.3,9.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,17.4,9.5,91,1.57,57.77,350.00,2203,21.1,3.66,3.66,100.0,100.0,13.5,77.3
274789,0.80,0.88,3.8,11.2,179,0.00,0.00,-0.0,0.00,100.0,1.000,18.6,9.7,91,1.59,61.01,350.00,2300,21.7,3.66,3.66,100.0,100.0,13.0,70.6
274892,0.78,0.88,4.3,11.3,179,0.00,0.00,-0.0,0.00,100.0,1.000,19.2,10.2,91,1.69,63.55,350.00,2262,23.0,3.66,3.66,100.0,100.0,11.5,72.2
274996,0.77,0.87,4.7,12.0,179,0.00,0.00,-0.0,0.00,100.0,1.000,19.9,10.5,91,1.70,64.48,350.00,2279,21.7,3.66,3.66,100.0,100.0,11.0,71.0
275096,0.77,0.87,5.2,12.2,179,0.00,0.00,-0.0,0.00,100.0,1.000,21.1,10.8,91,1.75,68.33,350.00,2349,22.4,3.66,3.66,100.0,100.0,9.5,63.9
275198,0.77,0.85,5.6,12.3,179,0.00,0.00,-0.0,0.00,100.0,1.000,21.9,11.3,91,1.83,71.20,350.00,2330,23.0,3.66,3.66,100.0,100.0,9.5,66.3
275300,0.75,0.84,6.2,12.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,22.5,11.5,91,1.83,71.73,350.00,2348,23.0,3.66,3.66,100.0,100.0,8.5,66.7
275401,0.75,0.84,6.6,12.7,179,0.00,0.00,-0.0,0.00,100.0,1.000,23.7,11.8,91,1.90,76.00,350.00,2406,23.6,3.66,3.66,100.0,100.0,8.5,62.4
275504,0.75,0.83,7.1,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,25.1,12.3,91,1.95,79.71,350.00,2447,23.6,3.66,3.64,100.0,100.0,8.0,62.0
275606,0.75,0.83,7.8,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,27.1,12.8,91,2.00,84.50,350.00,2536,24.2,3.64,3.64,100.0,100.0,7.5,60.8
275706,0.75,0.82,8.4,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,30.1,13.8,91,2.08,90.57,350.00,2618,24.9,3.64,3.66,100.0,100.0,7.0,59.6
275809,0.75,0.82,9.2,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,32.3,14.6,91,2.15,95.17,350.00,2652,26.1,3.64,3.66,100.0,100.0,8.0,58.8
275911,0.75,0.82,9.9,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,35.4,15.4,91,2.20,100.87,350.00,2755,26.7,3.66,3.66,100.0,100.0,7.0,57.6
276015,0.75,0.81,10.8,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,36.4,15.6,91,2.35,109.54,350.00,2802,27.3,3.66,3.66,100.0,100.0,6.5,56.5
276116,0.75,0.78,11.8,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,39.9,16.4,91,2.39,116.55,350.00,2922,28.0,3.66,3.66,100.0,100.0,6.0,54.9
276218,0.75,0.80,12.6,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,42.5,17.2,91,2.52,124.50,350.00,2963,28.6,3.66,3.66,100.0,100.0,4.0,53.7
276320,0.75,0.78,13.5,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,44.5,17.4,91,2.47,126.63,350.00,3071,29.8,3.66,3.66,100.0,100.0,4.5,52.5
276422,0.75,0.80,13.8,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,45.3,17.4,91,2.48,129.11,350.00,3124,30.4,3.66,3.66,100.0,100.0,5.0,52.2
276523,0.75,0.81,13.9,13.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,46.4,17.2,91,2.43,130.83,350.00,3235,31.1,3.66,3.66,100.0,100.0,5.0,52.2
276624,0.75,0.81,13.6,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,46.4,16.9,91,2.45,134.51,350.00,3298,31.7,3.66,3.66,100.0,100.0,6.0,52.9
276726,0.75,0.81,13.3,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,46.1,16.4,91,2.41,135.63,350.00,3374,32.3,3.66,3.66,100.0,100.0,6.5,53.7
