Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
111482,0.88,0.88,1.3,3.1,177,0.00,0.00,-0.0,-2.49,66.7,1.000,9.8,8.2,69,1.32,31.43,319.83,1427,13.7,3.64,3.64,100.0,100.0,10.0,87.8
111585,0.88,0.88,1.4,4.3,177,0.00,0.00,-0.0,-2.49,66.7,1.000,10.1,8.2,69,1.37,33.63,324.82,1474,14.3,3.64,3.66,100.0,100.0,10.0,87.8
111686,0.88,0.88,1.5,4.8,177,0.00,0.00,-0.0,-2.49,66.7,1.000,10.9,8.4,69,1.36,35.34,328.49,1554,14.9,3.64,3.66,100.0,100.0,11.0,87.8
111789,0.88,0.89,1.6,5.6,177,0.00,0.00,-0.0,-2.49,66.7,1.000,11.0,8.4,69,1.41,36.99,333.76,1575,15.5,3.66,3.66,100.0,100.0,11.0,87.8
111891,0.88,0.89,1.9,5.9,177,0.00,0.00,-0.0,-2.49,66.7,1.000,11.9,8.7,69,1.45,39.68,332.99,1639,15.5,3.66,3.66,100.0,100.0,10.5,87.8
111993,0.88,0.89,2.0,6.7,177,0.00,0.00,-0.0,-2.49,66.7,1.000,12.7,9.0,69,1.48,41.71,335.61,1696,16.2,3.66,3.66,100.0,100.0,10.0,87.8
112094,0.87,0.89,2.3,6.9,177,0.00,0.00,-0.0,-2.34,100.0,1.000,13.4,9.2,69,1.48,43.27,338.13,1751,16.8,3.66,3.64,100.0,100.0,9.5,87.8
112195,0.86,0.89,2.5,7.1,177,0.00,0.00,-0.0,-2.29,100.0,1.000,14.2,9.5,69,1.53,45.81,341.29,1797,17.4,3.64,3.66,100.0,100.0,9.0,87.8
112298,0.84,0.88,2.8,7.4,177,0.00,0.00,-0.0,-2.15,100.0,1.000,14.6,9.5,69,1.56,48.07,343.17,1846,18.0,3.66,3.66,100.0,100.0,9.0,87.8
112401,0.82,0.88,3.0,7.6,177,0.00,0.00,-0.0,-2.00,100.0,1.000,15.3,9.7,69,1.59,50.12,345.36,1896,18.0,3.66,3.66,100.0,100.0,8.5,87.8
112502,0.81,0.88,3.3,7.9,177,0.00,0.00,-0.0,0.00,100.0,1.000,16.3,10.0,69,1.61,52.66,346.99,1957,18.6,3.66,3.66,100.0,100.0,9.0,87.8
112603,0.80,0.88,3.6,8.3,177,0.00,0.00,-0.0,0.00,100.0,1.000,17.4,10.2,69,1.61,54.88,348.97,2048,19.9,3.66,3.66,100.0,100.0,8.5,84.3
112707,0.79,0.88,4.0,8.6,177,0.00,0.00,-0.0,0.00,100.0,1.000,18.0,10.2,69,1.64,57.63,350.00,2113,20.5,3.66,3.66,100.0,100.0,9.0,81.6
112807,0.77,0.88,4.4,9.6,179,0.00,0.00,-0.0,0.00,100.0,1.000,18.9,10.5,69,1.70,61.30,350.00,2165,21.1,3.66,3.64,100.0,100.0,8.5,74.5
112911,0.77,0.87,4.8,10.3,179,0.00,0.00,-0.0,0.00,100.0,1.000,20.6,11.0,69,1.75,65.59,350.00,2246,21.7,3.66,3.66,100.0,100.0,7.5,73.7
113013,0.76,0.85,5.3,10.9,179,0.00,0.00,-0.0,0.00,100.0,1.000,22.1,11.5,69,1.82,69.77,350.00,2304,22.4,3.66,3.64,100.0,100.0,8.0,67.1
113113,0.75,0.83,5.9,12.0,179,0.00,0.00,-0.0,0.00,100.0,1.000,23.8,12.0,69,1.88,74.63,350.00,2382,23.0,3.64,3.64,100.0,100.0,7.5,59.2
113216,0.75,0.83,6.5,12.7,179,0.00,0.00,-0.0,0.00,100.0,1.000,26.0,12.8,69,2.00,81.49,350.00,2441,23.6,3.64,3.66,100.0,100.0,7.0,58.0
113317,0.75,0.81,7.3,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,29.1,13.8,69,2.07,87.43,350.00,2529,24.2,3.64,3.66,100.0,100.0,7.5,56.5
113419,0.75,0.80,8.2,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,30.5,14.3,69,2.15,91.66,350.00,2562,24.9,3.66,3.66,100.0,100.0,7.5,56.1
113523,0.75,0.80,9.1,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,33.6,15.1,69,2.24,99.72,350.00,2669,25.5,3.66,3.66,100.0,100.0,6.0,54.9
113625,0.75,0.79,10.1,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,36.4,16.1,69,2.41,108.79,350.00,2712,26.1,3.66,3.66,100.0,100.0,5.5,53.7
113726,0.75,0.78,11.2,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,40.5,17.2,69,2.52,118.66,350.00,2824,27.3,3.66,3.66,100.0,100.0,4.0,52.5
113827,0.75,0.78,12.4,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,44.8,18.4,69,2.63,127.73,350.00,2919,28.0,3.66,3.66,100.0,100.0,4.0,48.6
113930,0.75,0.78,13.5,13.5,179,0.00,0.00,-0.0,0.00,100.0,1.000,46.7,18.7,69,2.74,136.78,350.00,2999,28.6,3.66,3.66,100.0,100.0,5.0,47.8
