Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
235305,0.88,0.87,1.7,7.8,176,0.00,0.00,-0.0,-3.27,66.7,1.000,13.0,8.7,68,1.42,42.44,333.61,1799,17.4,3.64,3.66,100.0,100.0,10.0,87.5
235408,0.86,0.87,2.0,8.1,176,0.00,0.00,-0.0,-3.08,100.0,1.000,14.0,9.0,68,1.46,45.36,344.29,1870,18.0,3.64,3.66,100.0,100.0,9.5,87.5
235509,0.86,0.87,2.4,8.1,176,0.00,0.00,-0.0,-2.88,100.0,1.000,14.4,9.0,68,1.47,46.93,345.80,1919,18.6,3.64,3.64,100.0,100.0,9.5,87.5
235610,0.85,0.87,2.8,8.5,176,0.00,0.00,-0.0,-2.78,100.0,1.000,15.0,9.2,68,1.49,48.51,347.06,1954,18.6,3.64,3.66,100.0,100.0,9.0,87.1
235713,0.85,0.87,3.1,8.5,176,0.00,0.00,-0.0,-2.59,100.0,1.000,15.5,9.2,68,1.53,51.51,348.79,2021,19.3,3.64,3.64,100.0,100.0,10.0,85.9
235813,0.85,0.87,3.5,9.6,176,0.00,0.00,-0.0,-2.54,100.0,1.000,16.2,9.5,68,1.53,52.41,349.93,2052,19.9,3.62,3.64,100.0,100.0,9.5,85.1
235917,0.84,0.87,3.9,9.6,176,0.00,0.00,-0.0,-2.39,100.0,1.000,17.1,9.5,68,1.53,55.08,350.00,2156,20.5,3.64,3.66,100.0,100.0,10.0,76.1
236018,0.84,0.88,4.4,10.2,176,0.00,0.00,-0.0,-2.29,100.0,1.000,17.5,9.7,68,1.64,59.17,350.00,2165,21.1,3.64,3.66,100.0,100.0,10.5,76.5
236121,0.84,0.88,4.9,10.9,176,0.00,0.00,-0.0,-2.15,100.0,1.000,18.8,10.0,68,1.66,62.11,350.00,2250,21.7,3.64,3.66,100.0,100.0,11.0,67.8
236225,0.84,0.87,5.4,11.3,176,0.00,0.00,-0.0,-2.05,100.0,1.000,20.2,10.5,68,1.75,67.29,350.00,2312,22.4,3.64,3.66,100.0,100.0,10.0,67.1
236324,0.83,0.85,5.9,12.3,176,0.00,0.00,-0.0,0.00,100.0,1.000,22.5,11.3,68,1.75,69.68,350.00,2385,23.0,3.64,3.66,100.0,100.0,11.0,60.8
236427,0.80,0.84,6.5,13.1,176,0.00,0.00,-0.0,0.00,100.0,1.000,24.5,12.0,68,1.88,76.65,350.00,2447,23.6,3.64,3.66,100.0,100.0,11.5,57.6
236529,0.77,0.83,7.2,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,26.7,12.8,68,1.97,82.40,350.00,2505,24.2,3.64,3.66,100.0,100.0,11.5,56.9
236630,0.76,0.80,8.0,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,29.4,13.6,68,2.01,86.80,350.00,2595,24.9,3.64,3.66,100.0,100.0,11.5,55.7
236732,0.76,0.80,8.8,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,30.6,13.8,68,2.10,92.89,350.00,2660,25.5,3.64,3.66,100.0,100.0,11.0,54.9
236835,0.76,0.79,9.7,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,34.0,14.8,68,2.22,102.04,350.00,2753,26.7,3.64,3.66,100.0,100.0,10.0,53.3
236937,0.76,0.81,10.8,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,37.5,16.1,68,2.38,110.79,350.00,2795,27.3,3.64,3.66,100.0,100.0,9.5,52.2
237042,0.76,0.78,11.8,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,41.7,17.2,68,2.41,116.75,350.00,2908,28.0,3.64,3.66,100.0,100.0,8.0,50.2
237141,0.76,0.80,12.8,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,42.5,17.2,68,2.52,124.77,350.00,2967,28.6,3.64,3.66,100.0,100.0,6.5,48.2
237242,0.76,0.78,13.5,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,44.5,17.4,68,2.49,127.49,350.00,3072,29.8,3.64,3.66,100.0,100.0,5.5,47.8
237343,0.76,0.80,13.7,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,46.0,17.4,68,2.53,133.64,350.00,3169,30.4,3.64,3.64,100.0,100.0,6.0,47.5
237445,0.76,0.80,13.6,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,45.4,16.9,68,2.48,133.36,350.00,3226,31.1,3.64,3.64,100.0,100.0,6.5,47.8
237548,0.76,0.81,13.3,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,46.4,16.6,68,2.44,136.74,350.00,3356,32.3,3.64,3.66,100.0,100.0,8.0,48.2
237651,0.76,0.81,13.2,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,45.7,16.1,68,2.44,138.13,350.00,3403,32.9,3.62,3.66,100.0,100.0,8.0,49.0
237752,0.76,0.81,13.0,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,47.2,16.1,68,2.38,139.80,350.00,3517,34.2,3.64,3.66,100.0,100.0,9.0,49.4
237856,0.76,0.81,12.8,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,47.3,15.9,66,2.43,144.74,350.00,3571,34.8,3.64,3.66,100.0,100.0,9.0,51.0
237957,0.76,0.81,12.8,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,49.1,15.9,66,2.39,147.40,350.00,3702,35.4,3.64,3.66,100.0,100.0,8.5,50.6
238059,0.76,0.82,12.8,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,49.4,15.9,66,2.44,151.83,350.00,3726,36.0,3.64,3.66,100.0,100.0,9.0,50.6
238161,0.76,0.82,13.1,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,51.3,16.1,66,2.47,157.43,350.00,3824,37.3,3.64,3.66,100.0,100.0,8.5,49.8
238263,0.76,0.82,13.2,13.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,52.3,16.1,66,2.50,162.50,350.00,3895,37.9,3.64,3.66,100.0,100.0,8.5,49.8
238365,0.76,0.82,13.3,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,54.0,16.1,66,2.44,164.09,350.00,4027,38.5,3.64,3.66,100.0,100.0,8.5,49.0
238468,0.76,0.82,13.2,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,54.9,16.1,66,2.46,167.90,350.00,4089,39.1,3.64,3.66,100.0,100.0,9.0,49.4
238570,0.76,0.82,13.1,13.2,176,0.00,0.00,-0.0,0.00,100.0,1.000,56.1,16.1,66,2.50,173.99,350.00,4180,40.4,3.64,3.66,100.0,100.0,8.0,49.4
238670,0.76,0.82,12.8,13.1,176,0.00,0.00,-0.0,0.00,100.0,1.000,57.2,16.1,66,2.46,174.67,350.00,4263,41.0,3.64,3.66,100.0,100.0,9.0,49.4
238774,0.76,0.82,12.5,13.0,176,0.00,0.00,-0.0,0.00,100.0,1.000,57.7,16.1,66,2.48,178.07,350.00,4301,41.6,3.64,3.66,100.0,100.0,9.0,49.4
