Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
5405,0.87,0.88,1.7,5.3,186,0.00,0.00,-0.0,-2.59,66.7,1.000,11.0,8.4,75,1.33,35.03,333.31,1578,15.5,3.66,3.66,100.0,100.0,5.0,89.4
5510,0.87,0.88,1.9,6.3,186,0.00,0.00,-0.0,-2.59,66.7,1.000,11.2,8.4,75,1.41,37.58,335.03,1601,15.5,3.66,3.66,100.0,100.0,4.5,89.4
5609,0.88,0.88,2.1,6.4,186,0.00,0.00,-0.0,-2.59,66.7,1.000,12.1,8.7,75,1.41,39.03,336.78,1666,16.2,3.66,3.66,100.0,100.0,5.0,89.4
5710,0.88,0.88,2.4,6.8,186,0.00,0.00,-0.0,-2.59,66.7,1.000,12.3,8.7,75,1.41,39.86,338.92,1702,16.2,3.66,3.66,100.0,100.0,5.0,89.4
5813,0.88,0.88,2.6,7.0,186,0.00,0.00,-0.0,-2.54,100.0,1.000,12.7,8.7,75,1.44,41.83,339.62,1746,16.8,3.66,3.66,100.0,100.0,4.5,89.4
5916,0.88,0.88,2.8,7.1,186,0.00,0.00,-0.0,-2.44,100.0,1.000,13.2,9.0,75,1.45,42.69,340.80,1765,17.4,3.66,3.66,100.0,100.0,4.0,89.4
6017,0.88,0.88,3.1,7.4,186,0.00,0.00,-0.0,-2.29,100.0,1.000,13.6,9.0,75,1.46,44.09,342.20,1814,17.4,3.66,3.66,100.0,100.0,3.5,89.4
6120,0.87,0.88,3.3,7.4,186,0.00,0.00,-0.0,-2.15,100.0,1.000,14.1,9.2,75,1.48,45.48,344.17,1843,18.0,3.66,3.66,100.0,100.0,3.5,89.4
6221,0.86,0.88,3.6,7.8,186,0.00,0.00,-0.0,-2.10,100.0,1.000,14.2,9.2,75,1.50,46.40,345.02,1852,18.0,3.66,3.66,100.0,100.0,3.0,89.4
6324,0.86,0.88,3.8,7.7,186,0.00,0.00,-0.0,0.00,100.0,1.000,15.2,9.5,75,1.54,49.04,346.10,1915,18.6,3.66,3.66,100.0,100.0,3.5,89.4
6426,0.86,0.88,4.1,8.1,186,0.00,0.00,-0.0,0.00,100.0,1.000,15.4,9.5,75,1.54,49.95,347.24,1943,18.6,3.66,3.66,100.0,100.0,3.5,89.4
6526,0.85,0.88,4.4,8.3,186,0.00,0.00,-0.0,0.00,100.0,1.000,16.2,9.7,75,1.54,51.63,348.36,2007,19.3,3.66,3.66,100.0,100.0,3.5,89.0
6632,0.84,0.88,4.7,8.4,186,0.00,0.00,-0.0,0.00,100.0,1.000,16.3,9.7,75,1.59,53.43,349.42,2011,19.3,3.66,3.66,100.0,100.0,3.5,89.4
6733,0.84,0.88,5.0,8.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,16.6,9.7,75,1.59,54.45,350.00,2058,19.9,3.66,3.66,100.0,100.0,4.0,85.9
6832,0.84,0.88,5.3,8.9,186,0.00,0.00,-0.0,0.00,100.0,1.000,16.9,9.7,75,1.60,55.77,350.00,2088,19.9,3.66,3.66,100.0,100.0,3.5,83.9
6935,0.84,0.88,5.6,9.4,186,0.00,0.00,-0.0,0.00,100.0,1.000,17.8,10.0,75,1.62,57.66,350.00,2131,20.5,3.66,3.66,100.0,100.0,4.5,81.2
7037,0.84,0.88,5.9,9.9,186,0.00,0.00,-0.0,0.00,100.0,1.000,17.9,10.0,75,1.66,59.34,350.00,2150,21.1,3.66,3.66,100.0,100.0,4.5,76.9
7139,0.84,0.88,6.2,10.2,186,0.00,0.00,-0.0,0.00,100.0,1.000,19.1,10.5,75,1.70,62.11,350.00,2188,21.1,3.66,3.66,100.0,100.0,4.5,76.5
7241,0.84,0.87,6.6,10.7,186,0.00,0.00,-0.0,0.00,100.0,1.000,20.1,10.8,75,1.74,64.66,350.00,2235,21.7,3.66,3.66,100.0,100.0,4.5,71.0
