Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
112705,0.95,0.87,-0.1,5.3,177,0.00,0.00,-0.0,0.00,100.0,1.000,24.0,7.9,91,1.37,83.34,348.39,3640,36.7,3.66,3.64,100.0,100.0,27.0,55.3
112805,1.03,0.85,2.3,13.4,177,0.00,0.00,-0.0,0.00,100.0,1.000,27.8,8.7,91,1.44,91.75,350.00,3835,36.7,3.66,3.66,100.0,100.0,11.5,54.5
112907,0.95,0.82,4.1,13.2,177,0.00,0.00,-0.0,0.00,100.0,1.000,33.7,10.5,91,1.68,107.63,350.00,3855,37.3,3.66,3.66,100.0,100.0,22.5,54.1
113010,0.88,0.80,6.1,13.2,177,0.00,0.00,-0.0,0.00,100.0,1.000,38.2,11.8,91,1.85,119.78,350.00,3887,37.9,3.66,3.66,100.0,100.0,18.5,54.1
113119,0.83,0.78,8.3,13.1,177,0.00,0.00,-0.0,0.00,100.0,1.000,43.4,13.1,91,2.05,136.11,350.00,3980,38.5,3.66,3.66,100.0,100.0,14.5,53.3
113213,0.78,0.77,10.6,13.0,177,0.00,0.00,-0.0,0.00,100.0,1.000,49.1,14.6,91,2.21,148.87,350.00,4033,39.1,3.66,3.66,100.0,100.0,11.5,51.0
113316,0.75,0.77,12.3,13.0,177,0.00,0.00,-0.0,0.00,100.0,1.000,53.1,15.4,91,2.30,158.38,350.00,4135,39.8,3.66,3.66,100.0,100.0,9.0,49.4
113417,0.75,0.79,13.3,12.8,177,0.00,0.00,-0.0,0.00,100.0,1.000,54.3,15.6,91,2.35,163.46,350.00,4176,40.4,3.66,3.66,100.0,100.0,7.0,47.8
113518,0.75,0.79,13.6,12.8,177,0.00,0.00,-0.0,0.00,100.0,1.000,54.6,15.4,91,2.31,163.77,350.00,4251,41.0,3.66,3.66,100.0,100.0,7.5,47.5
113621,0.75,0.80,13.2,12.7,177,0.00,0.00,-0.0,0.00,100.0,1.000,54.5,15.1,91,2.30,165.99,350.00,4333,42.3,3.66,3.66,100.0,100.0,9.0,47.8
113723,0.75,0.80,12.8,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,54.3,14.8,89,2.25,165.04,350.00,4406,42.9,3.66,3.66,100.0,100.0,9.5,49.4
113829,0.75,0.81,12.1,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,54.5,14.6,89,2.20,164.41,350.00,4478,43.5,3.66,3.66,100.0,100.0,11.0,52.2
113927,0.75,0.81,11.4,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,54.1,14.3,89,2.21,167.58,350.00,4542,44.1,3.66,3.66,100.0,100.0,12.0,56.9
114030,0.75,0.82,11.1,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,55.5,14.3,89,2.20,170.58,350.00,4655,44.7,3.66,3.66,100.0,100.0,13.0,57.6
114133,0.75,0.82,10.9,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,55.5,14.1,89,2.19,171.94,350.00,4721,45.4,3.66,3.66,100.0,100.0,13.0,59.6
114233,0.75,0.82,11.0,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,57.1,14.3,89,2.22,177.05,350.00,4795,46.6,3.66,3.66,100.0,100.0,13.0,61.2
114335,0.75,0.82,11.2,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,57.7,14.3,89,2.25,181.14,350.00,4840,47.2,3.64,3.66,100.0,100.0,13.0,61.6
114437,0.75,0.82,11.4,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,59.1,14.3,89,2.24,185.26,350.00,4957,47.8,3.64,3.66,100.0,100.0,13.0,62.4
114539,0.75,0.82,11.7,12.5,177,0.00,0.00,-0.0,0.00,100.0,1.000,59.7,14.3,89,2.25,187.82,350.00,5012,48.5,3.66,3.66,100.0,100.0,13.5,63.1
114642,0.75,0.82,11.8,12.6,177,0.00,0.00,-0.0,0.00,100.0,1.000,61.9,14.6,89,2.24,190.39,350.00,5091,49.1,3.66,3.66,100.0,100.0,13.0,63.5
114745,0.75,0.82,11.8,12.6,177,0.00,0.00,-0.0,0.00,100.0,1.000,61.4,14.3,89,2.23,191.86,350.00,5154,49.7,3.66,3.66,100.0,100.0,14.0,63.5
114845,0.75,0.82,11.7,12.6,177,0.00,0.00,-0.0,0.00,100.0,1.000,62.1,14.3,89,2.25,195.53,350.00,5214,51.0,3.66,3.66,100.0,100.0,14.0,64.3
