Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
1065393,1.38,0.76,-4.5,-2.9,194,0.00,0.00,-0.0,-3.91,66.7,1.000,13.5,6.1,71,1.04,46.00,229.64,2651,39.1,2.56,2.30,100.0,26.7,27.0,4.3
1065498,1.38,0.77,-2.4,-1.6,194,0.00,0.00,-0.0,-3.66,66.7,1.000,16.5,7.2,71,1.12,51.13,299.84,2746,39.8,3.36,3.40,100.0,33.3,20.5,45.5
1065596,1.38,0.79,-0.8,6.9,194,0.00,0.00,-0.0,-3.56,100.0,1.000,18.8,8.2,71,1.31,60.21,350.00,2751,39.8,3.58,3.66,100.0,96.1,19.5,54.5
1065698,1.27,0.84,1.0,13.5,194,0.00,0.00,-0.0,-3.32,100.0,1.000,20.0,8.7,71,1.37,63.26,350.00,2762,40.4,3.66,3.66,100.0,100.0,20.5,53.7
1065801,1.12,0.84,2.0,13.5,194,0.00,0.00,-0.0,-3.13,100.0,1.000,21.4,9.2,71,1.46,68.25,350.00,2796,40.4,3.66,3.68,100.0,100.0,20.0,53.7
1065902,0.99,0.84,3.1,13.5,194,0.00,0.00,-0.0,-3.03,100.0,1.000,22.7,9.7,71,1.60,75.04,350.00,2814,41.0,3.66,3.66,100.0,100.0,18.0,52.9
1066005,0.92,0.84,4.3,13.5,194,0.00,0.00,-0.0,-2.83,100.0,1.000,25.1,10.5,71,1.69,80.68,350.00,2864,41.6,3.66,3.66,100.0,100.0,16.5,52.9
1066108,0.86,0.83,5.5,13.5,194,0.00,0.00,-0.0,-2.78,100.0,1.000,28.3,11.8,71,1.83,87.82,350.00,2883,42.3,3.66,3.66,100.0,100.0,16.0,52.9
1066209,0.81,0.79,6.9,13.5,194,0.00,0.00,-0.0,-2.59,100.0,1.000,31.3,12.8,71,1.96,95.70,350.00,2934,42.3,3.66,3.66,100.0,100.0,15.0,52.9
1066310,0.76,0.79,8.3,13.5,194,0.00,0.00,-0.0,-2.44,100.0,1.000,34.9,14.1,71,2.07,102.28,350.00,2966,42.9,3.66,3.66,100.0,100.0,13.5,52.5
1066414,0.76,0.78,9.7,13.5,194,0.00,0.00,-0.0,-2.34,100.0,1.000,37.7,15.1,71,2.19,109.08,350.00,2993,43.5,3.66,3.66,100.0,100.0,12.5,52.5
1066514,0.76,0.78,11.1,13.5,194,0.00,0.00,-0.0,-2.20,100.0,1.000,40.3,15.9,71,2.31,117.28,350.00,3041,44.1,3.66,3.66,100.0,100.0,11.0,51.8
1066616,0.76,0.79,12.3,13.5,194,0.00,0.00,-0.0,-2.15,100.0,1.000,40.7,15.9,71,2.40,122.95,350.00,3068,44.7,3.66,3.66,100.0,100.0,9.5,50.2
1066719,0.76,0.79,13.1,13.5,194,0.00,0.00,-0.0,-2.00,100.0,1.000,41.6,16.1,71,2.38,122.95,350.00,3099,45.4,3.66,3.66,100.0,100.0,9.0,49.0
1066821,0.76,0.79,13.5,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,42.9,16.4,71,2.40,125.61,350.00,3138,46.0,3.66,3.66,100.0,100.0,9.5,49.0
1066923,0.76,0.80,13.4,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,42.7,16.1,71,2.35,124.82,350.00,3186,46.6,3.66,3.66,100.0,100.0,10.5,49.4
1067025,0.76,0.80,13.3,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,42.7,15.9,71,2.31,123.77,350.00,3219,46.6,3.66,3.66,100.0,100.0,12.5,50.2
1067127,0.76,0.80,13.1,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,42.6,15.6,71,2.31,125.86,350.00,3274,47.8,3.66,3.66,100.0,100.0,12.5,51.0
1067230,0.76,0.81,12.8,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,42.2,15.4,71,2.31,126.89,350.00,3289,47.8,3.64,3.66,100.0,100.0,14.0,52.2
1067329,0.76,0.81,12.7,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,42.7,15.4,71,2.30,127.42,350.00,3329,48.5,3.66,3.66,100.0,100.0,13.5,52.2
1067434,0.76,0.81,12.7,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,42.5,15.1,71,2.28,128.73,350.00,3381,49.1,3.66,3.66,100.0,100.0,14.0,52.2
1067535,0.76,0.81,12.8,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,43.0,15.1,71,2.31,131.44,350.00,3419,49.7,3.66,3.66,100.0,100.0,14.0,52.2
1067639,0.76,0.81,12.9,13.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,44.4,15.4,71,2.33,134.19,350.00,3458,50.3,3.66,3.66,100.0,100.0,14.0,51.8
