Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
277542,1.04,0.84,0.3,5.5,176,0.00,0.00,-0.0,-2.49,66.7,1.000,10.3,7.9,66,1.15,29.88,323.55,1563,14.3,3.64,3.64,100.0,100.0,13.0,86.7
277646,0.95,0.87,0.4,5.1,176,0.00,0.00,-0.0,-2.49,66.7,1.000,10.6,7.9,66,1.31,35.22,335.12,1608,14.9,3.64,3.64,100.0,100.0,12.5,86.7
277746,0.89,0.87,0.7,6.7,176,0.00,0.00,-0.0,-2.49,66.7,1.000,10.5,8.2,66,1.30,33.18,327.95,1537,15.5,3.66,3.64,100.0,100.0,11.5,86.7
277849,0.86,0.87,0.9,5.1,176,0.00,0.00,-0.0,-2.49,66.7,1.000,11.5,7.9,66,1.25,36.40,341.87,1746,16.2,3.66,3.64,100.0,100.0,14.0,86.7
277950,0.85,0.87,1.1,6.4,176,0.00,0.00,-0.0,-2.49,66.7,1.000,11.2,8.2,66,1.42,38.86,336.84,1641,16.8,3.66,3.64,100.0,100.0,12.0,86.7
278052,0.87,0.88,1.4,7.0,176,0.00,0.00,-0.0,-2.49,66.7,1.000,12.7,8.4,66,1.31,39.61,338.86,1815,16.8,3.66,3.64,100.0,100.0,12.0,86.7
278156,0.87,0.88,1.7,7.3,176,0.00,0.00,-0.0,-2.44,66.7,1.000,13.2,8.7,66,1.43,43.44,342.50,1822,17.4,3.66,3.66,100.0,100.0,12.0,86.7
278257,0.86,0.88,2.1,7.7,176,0.00,0.00,-0.0,-2.34,100.0,1.000,13.8,9.0,66,1.44,44.14,344.30,1843,18.0,3.64,3.64,100.0,100.0,12.0,86.7
278361,0.84,0.88,2.3,7.5,176,0.00,0.00,-0.0,-2.20,100.0,1.000,14.8,9.2,66,1.49,48.22,345.98,1936,18.6,3.66,3.64,100.0,100.0,12.0,86.7
278462,0.83,0.87,2.7,7.9,176,0.00,0.00,-0.0,-2.05,100.0,1.000,14.7,9.2,66,1.53,48.85,347.26,1913,19.3,3.66,3.64,100.0,100.0,12.0,86.7
278565,0.81,0.87,3.0,8.0,176,0.00,0.00,-0.0,-2.00,100.0,1.000,16.5,9.5,66,1.52,52.80,348.53,2079,19.3,3.64,3.66,100.0,100.0,11.0,82.7
278664,0.80,0.88,3.4,9.1,176,0.00,0.00,-0.0,0.00,100.0,1.000,16.4,9.7,66,1.61,54.47,350.00,2035,19.9,3.66,3.66,100.0,100.0,12.0,82.7
278766,0.78,0.88,3.8,9.3,176,0.00,0.00,-0.0,0.00,100.0,1.000,17.4,9.7,66,1.54,55.44,350.00,2155,20.5,3.66,3.66,100.0,100.0,11.0,78.4
278868,0.77,0.88,4.2,9.8,176,0.00,0.00,-0.0,0.00,100.0,1.000,18.1,10.0,66,1.65,59.77,350.00,2178,21.1,3.66,3.64,100.0,100.0,11.5,73.7
278975,0.77,0.88,4.7,10.6,176,0.00,0.00,-0.0,0.00,100.0,1.000,19.1,10.2,66,1.65,61.57,350.00,2242,21.7,3.66,3.64,100.0,100.0,10.5,71.8
279074,0.77,0.87,5.1,10.9,176,0.00,0.00,-0.0,0.00,100.0,1.000,21.2,11.0,66,1.81,69.95,350.00,2318,22.4,3.66,3.64,100.0,100.0,9.0,62.4
279176,0.76,0.85,5.7,12.6,176,0.00,0.00,-0.0,0.00,100.0,1.000,23.2,11.8,66,1.83,71.90,350.00,2362,23.0,3.64,3.64,100.0,100.0,9.0,57.6
279276,0.75,0.83,6.3,12.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,25.4,12.5,66,1.92,78.22,350.00,2442,23.6,3.64,3.64,100.0,100.0,8.5,57.3
279378,0.75,0.80,7.1,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,27.7,13.3,66,2.03,84.50,350.00,2499,24.2,3.66,3.66,100.0,100.0,8.0,56.1
279481,0.75,0.80,7.9,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,29.7,13.8,66,2.08,89.69,350.00,2583,24.9,3.66,3.66,100.0,100.0,7.0,55.7
279586,0.75,0.80,8.9,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,32.7,14.8,66,2.23,98.35,350.00,2650,25.5,3.66,3.66,100.0,100.0,7.5,54.1
279684,0.75,0.79,9.9,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,35.8,15.9,66,2.31,104.15,350.00,2703,26.1,3.64,3.66,100.0,100.0,6.5,52.9
279789,0.75,0.78,11.0,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,39.1,16.6,66,2.41,113.51,350.00,2828,26.7,3.64,3.66,100.0,100.0,5.0,51.8
279888,0.75,0.78,12.0,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,42.8,17.9,66,2.60,123.97,350.00,2866,28.0,3.66,3.66,100.0,100.0,4.5,48.2
279991,0.75,0.77,13.3,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,45.8,18.4,66,2.64,131.36,350.00,2988,28.6,3.66,3.66,100.0,100.0,4.5,47.5
280093,0.75,0.80,14.0,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,46.8,18.4,66,2.61,132.54,350.00,3050,29.2,3.64,3.66,100.0,100.0,5.0,45.9
280197,0.75,0.80,14.2,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,47.2,18.2,66,2.60,135.06,350.00,3114,29.8,3.66,3.66,100.0,100.0,5.0,45.5
280296,0.75,0.80,13.8,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,47.2,17.7,66,2.53,135.08,350.00,3201,31.1,3.66,3.66,100.0,100.0,6.0,45.9
280400,0.75,0.81,13.3,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,46.9,17.2,66,2.50,136.18,350.00,3270,31.7,3.66,3.66,100.0,100.0,6.5,47.1
280501,0.75,0.81,12.9,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,46.9,16.6,66,2.44,137.87,350.00,3392,32.3,3.66,3.66,100.0,100.0,6.5,47.8
280604,0.75,0.81,12.5,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,46.9,16.4,64,2.47,141.06,350.00,3433,33.6,3.66,3.64,100.0,100.0,8.5,50.2
280705,0.75,0.81,12.4,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,47.1,16.1,64,2.46,144.01,350.00,3510,34.2,3.66,3.64,100.0,100.0,9.5,50.6
280805,0.75,0.82,12.3,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,48.4,16.1,64,2.48,149.10,350.00,3611,34.8,3.64,3.64,100.0,100.0,9.5,50.6
280909,0.75,0.82,12.5,13.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,50.8,16.4,64,2.49,154.38,350.00,3715,35.4,3.64,3.66,100.0,100.0,10.5,49.8
281014,0.75,0.82,12.7,13.3,176,0.00,0.00,-0.0,0.00,100.0,1.000,52.0,16.4,64,2.51,158.81,350.00,3802,36.7,3.66,3.66,100.0,100.0,11.5,49.4
281113,0.75,0.82,12.9,13.1,176,0.00,0.00,-0.0,0.00,100.0,1.000,53.4,16.6,64,2.55,163.89,350.00,3859,37.3,3.66,3.66,100.0,100.0,12.0,49.0
281218,0.75,0.82,13.0,13.1,176,0.00,0.00,-0.0,0.00,100.0,1.000,54.0,16.4,64,2.53,166.57,350.00,3952,37.9,3.64,3.66,100.0,100.0,12.0,49.0
281315,0.75,0.82,12.9,12.9,176,0.00,0.00,-0.0,0.00,100.0,1.000,55.4,16.4,64,2.50,168.60,350.00,4051,39.1,3.66,3.66,100.0,100.0,12.5,48.6
281419,0.75,0.82,12.8,12.7,176,0.00,0.00,-0.0,0.00,100.0,1.000,56.8,16.4,64,2.52,174.72,350.00,4154,39.8,3.64,3.66,100.0,100.0,13.0,49.0
281520,0.75,0.82,12.6,12.7,176,0.00,0.00,-0.0,0.00,100.0,1.000,57.3,16.4,64,2.52,176.08,350.00,4192,41.0,3.66,3.66,100.0,100.0,13.0,49.0
281622,0.75,0.82,12.3,12.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,57.7,16.1,64,2.52,180.55,350.00,4299,41.6,3.64,3.66,100.0,100.0,13.0,49.4
281726,0.75,0.82,12.0,12.5,176,0.00,0.00,-0.0,0.00,100.0,1.000,59.0,16.1,64,2.52,184.88,350.00,4396,42.3,3.66,3.66,100.0,100.0,12.0,49.4
281828,0.75,0.82,11.9,12.4,176,0.00,0.00,-0.0,0.00,100.0,1.000,59.7,16.1,64,2.54,188.16,350.00,4453,43.5,3.66,3.66,100.0,100.0,12.5,50.6
281933,0.75,0.82,11.7,12.3,176,0.00,0.00,-0.0,0.00,100.0,1.000,61.3,16.1,64,2.52,192.18,350.00,4572,44.1,3.64,3.66,100.0,100.0,13.0,51.8
282031,0.75,0.82,11.6,12.3,176,0.00,0.00,-0.0,0.00,100.0,1.000,62.6,16.1,64,2.49,193.64,350.00,4663,44.7,3.66,3.66,100.0,100.0,14.5,52.9
282133,0.75,0.82,11.6,12.3,176,0.00,0.00,-0.0,0.00,100.0,1.000,62.5,15.9,64,2.52,198.05,350.00,4720,46.0,3.66,3.66,100.0,100.0,15.0,54.1
282235,0.75,0.82,11.6,12.3,176,0.00,0.00,-0.0,0.00,100.0,1.000,64.1,15.9,64,2.48,199.59,350.00,4834,46.6,3.66,3.64,100.0,100.0,16.0,55.3
282337,0.75,0.82,11.5,12.3,176,0.00,0.00,-0.0,0.00,100.0,1.000,63.3,15.6,64,2.50,203.12,350.00,4872,47.2,3.64,3.64,100.0,100.0,16.5,56.5
