Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
361009,0.76,0.77,6.3,8.5,203,-1.41,0.00,-0.0,0.00,100.0,1.000,45.9,11.5,69,2.00,159.97,350.00,4791,69.6,3.64,3.66,100.0,100.0,16.0,57.6
361113,0.76,0.85,9.4,12.5,203,-1.41,0.00,-0.0,0.00,100.0,1.000,53.3,13.3,69,2.25,180.12,350.00,4805,70.2,3.64,3.66,100.0,100.0,12.0,55.7
361214,0.76,0.77,11.8,12.5,203,-1.41,0.00,-0.0,0.00,100.0,1.000,62.5,15.4,69,2.38,193.33,350.00,4867,70.8,3.64,3.66,100.0,100.0,8.0,52.9
361317,0.76,0.77,13.4,12.5,203,-1.41,0.00,-0.0,0.00,100.0,1.000,64.9,15.9,69,2.44,198.83,350.00,4895,71.5,3.64,3.66,100.0,100.0,6.5,50.6
361419,0.76,0.79,14.1,12.5,203,-1.41,0.00,-0.0,0.00,100.0,1.000,64.8,15.9,69,2.46,200.30,350.00,4891,72.1,3.64,3.66,100.0,100.0,6.0,49.4
361523,0.76,0.80,14.1,12.5,203,-1.41,0.00,-0.0,0.00,100.0,1.000,65.4,15.9,69,2.45,201.40,350.00,4935,72.1,3.64,3.66,100.0,100.0,7.0,47.8
361626,0.76,0.80,14.0,12.5,203,0.00,0.00,-0.0,0.00,100.0,1.000,64.0,15.4,69,2.37,196.99,350.00,4986,72.7,3.64,3.66,100.0,100.0,9.5,48.6
361725,0.76,0.81,13.5,12.6,203,0.00,0.00,-0.0,0.00,100.0,1.000,62.9,15.1,69,2.31,192.59,350.00,5000,73.3,3.64,3.66,100.0,100.0,11.0,48.6
361832,0.76,0.81,12.8,12.6,203,0.00,0.00,-0.0,0.00,100.0,1.000,62.1,14.8,69,2.29,192.59,350.00,5039,73.9,3.64,3.66,100.0,100.0,12.0,50.2
361929,0.76,0.82,12.2,12.6,203,0.00,0.00,-0.0,0.00,100.0,1.000,60.8,14.3,69,2.22,188.56,350.00,5106,73.9,3.64,3.66,100.0,100.0,13.0,51.0
362031,0.76,0.82,11.7,12.6,203,0.00,0.00,-0.0,0.00,100.0,1.000,59.5,14.1,69,2.23,187.82,350.00,5064,74.6,3.64,3.64,100.0,100.0,13.5,54.1
362132,0.76,0.82,11.5,12.6,203,0.00,0.00,-0.0,0.00,100.0,1.000,60.5,14.1,69,2.19,188.19,350.00,5148,75.2,3.64,3.64,100.0,100.0,14.0,56.9
