sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,81823.500,14.7,0,-5.46875,23.552,100,1,26,0,-2.75686,0,46.4,6.55,11.6078,9.41177,9.41177,0,0,11.36,181.4,1151.75,0,0,10.9804,1,0,0,0,1,0,.34122
1,81823.750,14.7,0,-5.46875,7.168,100,1,25.5,0,-6.23922,0,46.4,13.2,7.98039,9.41177,9.41177,0,0,11.36,44.6,1666.5,0,0,10.9804,1,0,0,0,1,0,.475248
2,81824.000,14.7,0,-6.25,5.632,100,1,21,0,-8.12549,0,46.4,14.02,6.23922,9.41177,9.41177,0,0,12,44.6,1817.5,0,0,11.3725,1,0,0,0,1,0,.462833
3,81824.250,14.7,0,-6.25,5.376,100,1,20,0,-8.56078,0,46.4,13.81,5.80392,9.41177,9.41177,0,0,12,44.6,1782.25,0,0,11.3725,1,0,0,0,1,0,.464918
4,81824.500,14.7,0,-7.03125,5.376,100,1,19.5,0,-8.70588,0,46.4,13.35,5.65882,9.41177,9.41177,0,0,12.88,44.6,1669.25,0,0,10.9804,1,0,0,0,1,0,.479856
5,81824.750,14.7,0,-7.8125,5.376,100,1,19,0,-8.56078,0,46.4,13.58,5.80392,9.41177,9.41177,0,0,12.88,44.6,1677,0,0,10.9804,1,1,0,1,1,0,.485868
6,81825.000,14.7,0,-7.8125,5.376,100,1,18.5,0,-8.56078,0,48.2,13.47,5.94902,9.41177,9.41177,0,0,12.8,44.6,1654.25,0,0,10.9804,1,1,0,1,1,0,.48856
7,81825.250,14.7,0,-8.59375,5.376,100,1,18,0,-8.41569,0,48.2,13.35,5.94902,9.41177,9.41177,0,0,12.8,44.6,1619.5,0,0,10.9804,1,1,0,1,1,0,.494597
8,81825.500,14.7,0,-8.59375,5.12,100,1,17.5,0,-8.56078,0,48.2,13.2,5.94902,9.41177,9.41177,0,0,13.04,44.6,1608,0,0,10.9804,1,1,0,1,1,0,.492537
9,81825.750,14.7,0,-8.59375,5.12,100,1,17,0,-8.56078,0,48.2,13.09,5.94902,9.41177,9.41177,0,0,13.04,44.6,1595.25,0,0,10.9804,1,1,0,1,1,0,.492337
10,81826.000,14.7,0,-10.9375,5.12,100,1,16.5,0,-8.56078,0,48.2,13.01,5.94902,9.41177,9.41177,0,0,13.12,44.6,1559.25,0,0,10.9804,1,1,0,1,1,0,.500625
11,81826.250,14.7,0,-10.9375,5.12,100,1,16,0,-8.27059,0,48.2,13.73,6.23922,9.41177,9.41177,0,0,13.12,44.6,1585.5,0,0,11.3725,1,1,0,1,1,0,.519584
12,81826.500,14.7,0,-10.9375,5.12,100,1,15.5,0,-8.12549,0,48.2,13.66,6.23922,9.41177,9.41177,0,0,13.04,44.6,1555.75,0,0,11.3725,1,1,0,1,1,0,.52682
13,81826.750,14.7,0,-10.9375,5.12,100,1,15.5,0,-8.27059,0,48.2,13.32,6.23922,9.41177,9.41177,0,0,13.04,44.6,1556.75,0,0,10.9804,1,1,0,1,1,0,.513377
14,81827.000,14.7,0,-10.9375,4.864,100,1,15,0,-8.27059,0,48.2,13.39,6.23922,9.41177,9.41177,0,0,12.88,44.6,1516.75,0,0,10.9804,1,1,0,1,1,0,.529685
15,81827.250,14.7,0,-10.9375,5.12,100,1,15,0,-8.12549,0,48.2,13.5,6.23922,9.41177,9.41177,0,0,12.88,44.6,1510.5,0,0,10.9804,1,1,0,1,1,0,.536246
16,81827.500,14.7,0,-10.9375,5.12,100,1,14.5,0,-8.12549,0,48.2,13.54,6.38431,9.41177,9.41177,0,0,13.04,44.6,1517.25,0,0,10.9804,1,1,0,1,1,0,.535442
17,81827.750,14.7,0,-10.9375,4.864,100,1,14,0,-7.98039,0,48.2,13.58,6.38431,9.41177,9.41177,0,0,13.04,44.6,1518.25,0,0,11.3725,1,1,0,1,1,0,.53667
18,81828.000,14.7,0,-10.9375,4.864,100,1,14,0,-7.98039,0,48.2,13.81,6.38431,9.41177,9.41177,0,0,13.12,44.6,1484.5,0,0,11.3725,1,1,0,1,1,0,.558168
19,81828.250,14.7,0,-10.9375,4.864,100,1,13.5,0,-7.98039,0,48.2,13.81,6.38431,9.41177,9.41177,0,0,13.12,44.6,1538.5,0,0,11.3725,1,1,0,1,1,0,.538577
20,81828.500,14.7,0,-10.9375,4.864,100,1,13.5,0,-7.98039,0,48.2,13.81,6.38431,9.41177,9.41177,0,0,13.2,44.6,1525,0,0,11.3725,1,1,0,1,1,0,.543344
21,81828.750,14.7,0,-10.9375,4.864,100,1,13,0,-7.98039,0,48.2,13.54,6.52941,9.41177,9.41177,0,0,13.2,44.6,1532.75,0,0,11.3725,1,1,0,1,1,0,.530028
22,81829.000,14.7,0,-10.9375,4.864,100,1,12.5,0,-7.98039,0,48.2,13.5,6.52941,9.41177,9.41177,0,0,13.28,44.6,1522.25,0,0,11.3725,1,1,0,1,1,0,.532107
23,81829.250,14.7,0,-10.9375,4.864,100,1,12.5,0,-7.83529,0,48.2,13.88,6.52941,9.41177,9.41177,0,0,13.28,44.6,1516.5,0,0,11.3725,1,1,0,1,1,0,.549159
