sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,98398.000,14.7,0,-3.125,4.608,100,1,28,0,-6.52941,0,64.4,9.19,7.5451,9.41177,9.41177,0,0,11.04,75.2,1768.5,0,0,10.1961,1,0,0,0,1,0,.31179
1,98398.250,14.7,0,-3.125,3.84,100,1,21.5,0,-8.99608,0,64.4,11.95,5.36863,9.41177,9.41177,0,0,12.24,75.2,1949.75,0,0,10.5882,1,0,0,0,1,0,.367739
2,98398.500,14.7,0,-3.90625,4.352,100,1,17,0,-9.28627,0,64.4,12.58,5.07843,9.41177,9.41177,0,0,12.24,75.2,1864.75,0,0,10.5882,1,0,0,0,1,0,.404773
3,98398.750,14.7,0,-4.6875,4.352,100,1,16.5,0,-9.14118,0,64.4,11.43,5.22353,9.41177,9.41177,0,0,12.32,75.2,1749,0,0,10.5882,1,0,0,0,1,0,.39211
4,98399.000,14.7,0,-5.46875,4.352,100,1,16,0,-9.14118,0,64.4,11.32,5.36863,9.41177,9.41177,0,0,12.32,75.2,1675.5,0,0,10.5882,1,1,0,0,1,0,.405371
5,98399.250,14.7,0,-6.25,4.352,100,1,15.5,0,-8.99608,0,64.4,11.43,5.51373,9.41177,9.41177,0,0,12.4,75.2,1593.25,0,0,10.5882,1,1,0,1,1,0,.430441
6,98399.500,14.7,0,-7.03125,4.352,100,1,15,0,-8.85098,0,64.4,11.22,5.51373,9.41177,9.41177,0,0,12.4,75.2,1547.25,0,0,10.5882,1,1,0,1,1,0,.435094
7,98399.750,14.7,0,-7.03125,4.352,100,1,14,0,-8.70588,0,64.4,11.01,5.65882,9.41177,9.41177,0,0,12.56,75.2,1549,0,0,10.1961,1,1,0,1,1,0,.426469
8,98400.000,14.7,0,-7.8125,4.096,100,1,13.5,0,-8.85098,0,64.4,10.28,5.65882,9.41177,9.41177,0,0,12.56,75.2,1535,0,0,10.1961,1,1,0,1,1,0,.401824
9,98400.250,14.7,0,-7.8125,4.096,100,1,13,0,-8.85098,0,64.4,10.38,5.65882,9.41177,9.41177,0,0,12.64,75.2,1486.5,0,0,10.1961,1,1,0,1,1,0,.418971
10,98400.500,14.7,0,-8.59375,4.352,100,1,13,0,-8.56078,0,64.4,11.85,5.80392,9.41177,9.41177,0,0,12.64,75.2,1488.25,0,0,10.5882,1,1,0,1,1,0,.477742
11,98400.750,14.7,0,-8.59375,4.352,100,1,12.5,0,-8.41569,0,64.4,12.06,5.94902,9.41177,9.41177,0,0,12.64,75.2,1496.75,0,0,10.5882,1,1,0,1,1,0,.483447
