sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,606975.750,14.7,0,0,3.328,100,1,20,0,-7.4,0,91.4,4.56,7.1098,9.41177,9.41177,0,0,13.68,179.6,1473.75,0,0,6.66667,1,0,0,0,1,1,.185649
1,606976.000,14.7,0,0,2.56,100,1,16.5,0,-9.86667,0,91.4,4.65,4.64314,9.41177,9.41177,0,0,13.68,179.6,1669.25,0,0,6.66667,1,1,0,0,1,1,.167141
2,606976.250,14.7,0,0,2.304,100,1,12,0,-10.7373,0,91.4,4.96,3.91765,9.41177,9.41177,0,0,13.76,181.4,1576.75,0,0,6.66667,1,1,0,0,1,1,.188743
3,606976.500,14.7,0,0,2.304,100,1,12,0,-10.7373,0,91.4,5.08,3.77255,9.41177,9.41177,0,0,13.76,181.4,1432,0,0,6.66667,1,1,0,1,1,1,.212849
4,606976.750,14.7,0,0,2.304,100,1,12,0,-10.5922,0,91.4,5.14,3.91765,9.41177,9.41177,0,0,13.92,181.4,1287.75,0,0,6.66667,1,1,0,1,1,1,.239487
5,606977.000,14.7,0,0,2.56,100,1,12,0,-10.4471,0,91.4,4.9,4.06275,9.41177,9.41177,0,0,13.92,181.4,1185.75,0,0,6.27451,1,1,0,1,1,1,.247944
6,606977.250,14.7,0,0,2.56,100,1,12,0,-10.4471,0,91.4,4.83,4.20784,9.41177,9.41177,0,0,14,181.4,1115,0,0,6.27451,1,1,0,1,1,1,.25991
7,606977.500,14.7,0,0,2.56,100,1,12,0,-10.302,0,91.4,4.53,4.35294,9.41177,9.41177,0,0,14,181.4,1026.75,0,0,6.27451,1,1,0,1,1,1,.264719
8,606977.750,14.7,0,0,2.56,100,1,12,0,-10.1569,0,91.4,4.48,4.49804,9.41177,9.41177,0,0,14,181.4,947.25,0,0,6.27451,1,1,0,1,1,1,.283769
9,606978.000,14.7,0,0,2.816,100,1,12,0,-9.86667,0,91.4,4.42,4.64314,9.41177,9.41177,0,0,14,181.4,880.25,0,0,6.27451,1,1,0,1,1,1,.301278
10,606978.250,14.7,0,0,3.072,100,1,12,0,-9.43137,0,91.4,5.2,5.07843,9.41177,9.41177,0,0,14.08,181.4,858.5,0,0,6.66667,1,1,0,1,1,1,.363425
11,606978.500,14.7,0,0,3.328,100,1,12,0,-9.14118,0,91.4,5.25,5.36863,9.41177,9.41177,0,0,14.08,181.4,861.75,0,0,6.66667,1,1,0,1,1,1,.365535
12,606978.750,14.7,0,0,3.328,100,1,12,0,-8.99608,0,91.4,5.12,5.51373,9.41177,9.41177,0,0,13.92,181.4,889,0,0,6.66667,1,1,0,1,1,1,.345557
13,606979.000,14.7,0,0,3.072,100,1,12,0,-9.14118,0,89.6,4.71,5.36863,9.41177,9.41177,0,0,13.92,181.4,928.5,0,0,6.66667,1,1,0,1,1,1,.304362
14,606979.250,14.7,0,0,3.072,100,1,12,0,-9.28627,0,89.6,5.05,5.22353,9.41177,9.41177,0,0,13.92,181.4,932,0,0,6.66667,1,1,0,1,1,1,.325107
15,606979.500,14.7,0,0,3.072,100,1,12,0,-9.28627,0,89.6,4.9,5.22353,9.41177,9.41177,0,0,13.92,181.4,919,0,0,6.27451,1,1,0,1,1,1,.319913
16,606979.750,14.7,0,0,3.072,100,1,12,0,-9.43137,0,89.6,4.83,5.22353,9.41177,9.41177,0,0,14,181.4,885,0,0,6.66667,1,1,0,1,1,1,.327458
17,606980.000,14.5852,0,0,3.072,100,1,12,0,-9.28627,0,89.6,4.78,5.22353,9.41177,9.41177,0,0,14,181.4,871.5,0,0,6.27451,1,1,0,1,1,1,.329088
18,606980.250,14.5852,0,0,3.072,100,1,12,0,-9.28627,0,89.6,4.74,5.36863,9.41177,9.41177,0,0,13.76,181.4,854,0,0,6.27451,1,1,0,1,1,1,.333021
19,606980.500,14.5852,0,0,3.072,100,1,12,0,-9.28627,0,89.6,4.59,5.36863,9.41177,9.41177,0,0,13.76,181.4,849,0,0,6.27451,1,1,0,1,1,1,.324382
20,606980.750,14.5852,0,0,3.072,100,1,14.5,0,-9.28627,0,89.6,4.53,5.22353,9.41177,9.41177,0,0,14,181.4,872.75,0,0,6.27451,1,1,0,1,1,1,.311429
21,606981.000,14.4703,0,0,3.072,100,1,13,0,-9.28627,0,89.6,4.53,5.22353,9.41177,9.41177,0,0,14,181.4,865.25,0,0,6.27451,1,1,0,1,1,1,.314129
22,606981.250,14.3555,0,0,3.072,100,1,14,0,-9.43137,0,89.6,4.53,5.22353,9.41177,9.41177,0,0,13.92,181.4,859.75,0,0,6.27451,1,1,0,1,1,1,.316138
23,606981.500,14.3555,0,0,3.072,100,1,15.5,0,-9.43137,0,89.6,4.5,5.22353,9.41177,9.41177,0,0,13.92,181.4,842.25,0,0,5.88235,1,1,0,1,1,1,.32057
24,606981.750,14.2406,0,0,3.072,100,1,15,0,-9.28627,0,89.6,4.42,5.22353,9.41177,9.41177,0,0,13.92,181.4,841,0,0,6.27451,1,1,0,1,1,1,.315339
25,606982.000,14.1258,0,0,3.072,100,1,15.5,0,-9.28627,0,87.8,4.45,5.22353,9.41177,9.41177,0,0,13.92,181.4,820.75,0,0,5.88235,1,1,0,1,1,1,.325312
26,606982.250,13.8961,0,0,3.072,100,1,16,0,-9.28627,0,87.8,4.39,5.36863,9.41177,9.41177,0,0,14.08,181.4,809.25,0,0,5.88235,1,1,0,1,1,1,.325487
27,606982.500,13.7813,0,0,3.072,100,1,15.5,0,-9.28627,0,87.8,4.36,5.36863,9.41177,9.41177,0,0,14.08,181.4,784.5,0,0,5.88235,1,1,0,1,1,1,.333461
28,606982.750,13.6664,0,0,3.584,100,1,16,0,-8.56078,0,87.8,5.41,5.94902,9.41177,9.41177,0,0,14.08,181.4,739.5,0,0,7.05882,1,1,0,1,1,1,.438945
29,606983.000,13.4367,0,-.78125,6.4,100,1,17,0,-1.88627,0,87.8,29.52,13.349,9.41177,9.41177,0,0,14.08,181.4,756.75,0,0,9.01961,1,1,0,1,1,0,2.34054
30,606983.250,13.207,0,0,4.352,100,1,23.5,0,-4.93333,0,87.8,13.47,9.57647,9.41177,9.41177,0,0,14,181.4,1418.5,0,10.5882,12.1569,1,1,0,1,1,0,.569757
31,606983.500,13.0922,0,-1.5625,4.352,100,1,33.5,0,-5.80392,0,87.8,18.1,8.70588,9.41177,9.41177,0,0,14,181.4,1764.75,0,9.80392,13.3333,1,1,0,1,1,0,.615385
32,606983.750,13.207,0,0,3.328,100,1,38.5,0,-7.83529,0,87.8,15.1,6.81961,9.41177,9.41177,0,0,14,181.4,1779.5,0,12.9412,13.3333,1,1,0,1,1,0,.509132
33,606984.000,13.0922,0,0,3.328,100,1,35.5,0,-8.12549,0,87.8,9.88,6.38431,9.41177,9.41177,0,0,14,181.4,1638.25,0,14.1176,13.3333,1,1,0,1,1,0,.36185
