sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,2426895.750,14.7,0,-3.90625,3.328,100,1,20,0,-6.96471,0,127.4,4.8,7.4,9.41177,9.41177,0,0,10.88,188.6,1385.5,0,0,6.66667,1,0,0,1,1,0,.207867
1,2426896.000,14.7,0,-3.90625,2.56,100,1,17,0,-9.86667,0,127.4,4.8,4.64314,9.41177,9.41177,0,0,13.84,188.6,1612.5,0,0,6.66667,1,0,0,0,1,0,.178605
2,2426896.250,14.7,0,-3.90625,2.304,100,1,12,0,-10.7373,0,129.2,5.14,3.62745,9.41177,9.41177,0,0,13.84,188.6,1531.5,0,0,6.66667,1,0,0,0,1,0,.201371
3,2426896.500,14.7,0,-3.90625,2.56,100,1,12,0,-10.7373,0,129.2,5.19,3.62745,9.41177,9.41177,0,0,13.6,188.6,1376,0,0,7.05882,1,0,0,0,1,0,.226308
4,2426896.750,14.7,0,-3.90625,2.56,100,1,12,0,-10.5922,0,129.2,5.16,3.77255,9.41177,9.41177,0,0,13.6,188.6,1217.5,0,0,6.66667,1,1,0,1,1,0,.254292
5,2426897.000,14.7,0,-3.90625,2.56,100,1,12,0,-10.4471,0,129.2,4.93,4.06275,9.41177,9.41177,0,0,13.76,188.6,1074,0,0,6.66667,1,1,0,1,1,0,.275419
6,2426897.250,14.7,0,-3.90625,2.816,100,1,12,0,-10.1569,0,129.2,4.83,4.35294,9.41177,9.41177,0,0,13.76,188.6,971,0,0,6.27451,1,1,0,1,1,0,.298455
7,2426897.500,14.7,0,-3.90625,2.816,100,1,12,0,-9.86667,0,129.2,4.9,4.64314,9.41177,9.41177,0,0,13.84,188.6,900.75,0,0,6.27451,1,1,0,1,1,0,.326395
8,2426897.750,14.7,0,-3.90625,3.072,100,1,12,0,-9.72157,0,127.4,4.56,4.78824,9.41177,9.41177,0,0,13.84,188.6,863.5,0,0,6.27451,1,1,0,1,1,0,.31685
9,2426898.000,14.7,0,-3.90625,3.072,100,1,12,0,-9.57647,0,127.4,4.56,4.93333,9.41177,9.41177,0,0,13.76,188.6,852.75,0,0,6.27451,1,1,0,1,1,0,.320844
10,2426898.250,14.7,0,-3.90625,3.072,100,1,12,0,-9.43137,0,127.4,5.05,5.07843,9.41177,9.41177,0,0,13.76,188.6,858.25,0,0,6.66667,1,1,0,1,1,0,.353044
11,2426898.500,14.7,0,-3.90625,3.072,100,1,12,0,-9.14118,0,127.4,5.05,5.22353,9.41177,9.41177,0,0,13.84,188.6,900,0,0,6.66667,1,1,0,1,1,0,.336667
12,2426898.750,14.7,0,-3.90625,3.072,100,1,12,0,-9.28627,0,127.4,4.93,5.22353,9.41177,9.41177,0,0,13.84,188.6,898.75,0,0,6.66667,1,1,0,1,1,0,.329124
13,2426899.000,14.7,0,-3.90625,3.072,100,1,12,0,-9.28627,0,127.4,4.74,5.22353,9.41177,9.41177,0,0,13.84,188.6,860.25,0,0,6.27451,1,1,0,1,1,0,.330602
14,2426899.250,14.7,0,-3.90625,3.072,100,1,12,0,-9.28627,0,127.4,4.71,5.22353,9.41177,9.41177,0,0,13.84,188.6,845.75,0,0,6.66667,1,1,0,1,1,0,.334141
15,2426899.500,14.7,0,-3.90625,3.072,100,1,12,0,-9.14118,0,127.4,4.84,5.36863,9.41177,9.41177,0,0,13.76,188.6,811.75,0,0,6.27451,1,1,0,1,1,0,.357746
16,2426899.750,14.7,0,-3.90625,3.072,100,1,12,0,-8.99608,0,127.4,4.53,5.36863,9.41177,9.41177,0,0,13.76,188.6,793.25,0,0,6.27451,1,1,0,1,1,0,.342641
17,2426900.000,14.7,0,-3.90625,3.072,100,1,12,0,-8.99608,0,127.4,4.42,5.51373,9.41177,9.41177,0,0,13.84,188.6,770,0,0,6.27451,1,1,0,1,1,0,.344416
18,2426900.250,14.7,0,-3.90625,3.072,100,1,12,0,-8.99608,0,127.4,4.3,5.51373,9.41177,9.41177,0,0,13.84,188.6,761.75,0,0,6.27451,1,1,0,1,1,0,.338694
