sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,188087.750,14.7,0,-7.03125,13.568,100,1,28.5,0,-1.30588,0,71.6,4.59,13.2039,9.41177,9.41177,0,0,10.64,84.2,953.5,0,0,10.1961,1,0,0,0,1,0,.288831
1,188088.000,14.7,0,-7.8125,3.84,100,1,27.5,0,-7.1098,0,71.6,10.68,7.4,9.41177,9.41177,0,0,14.32,84.2,1870.5,0,0,10.1961,1,0,0,0,1,0,.342582
2,188088.250,14.7,0,-7.8125,3.584,100,1,20,0,-9.28627,0,73.4,12.35,5.22353,9.41177,9.41177,0,0,14.32,84.2,2073.5,0,0,10.5882,1,0,0,0,1,0,.357367
3,188088.500,14.7,0,-7.8125,3.328,100,1,15.5,0,-9.86667,0,73.4,11.41,4.49804,9.41177,9.41177,0,0,14.16,84.2,2000.75,0,0,10.1961,1,0,0,0,1,0,.342172
4,188088.750,14.7,0,-7.8125,3.328,100,1,15,0,-9.72157,0,73.4,11.84,4.78824,9.41177,9.41177,0,0,14.16,84.2,1877.25,0,0,10.5882,1,1,0,0,1,0,.378426
5,188089.000,14.7,0,-7.8125,3.584,100,1,14.5,0,-9.43137,0,73.4,11.95,5.07843,9.41177,9.41177,0,0,14.32,84.2,1803.75,0,0,10.5882,1,1,0,0,1,0,.397505
6,188089.250,14.7,0,-7.8125,3.84,100,1,14,0,-9.14118,0,73.4,11.89,5.22353,9.41177,9.41177,0,0,14.32,84.2,1727.75,0,0,10.5882,1,1,0,0,1,0,.412907
7,188089.500,14.7,0,-7.8125,3.84,100,1,13.5,0,-8.99608,0,73.4,12.18,5.36863,9.41177,9.41177,0,0,14.4,84.2,1706.75,0,0,10.5882,1,1,0,1,1,0,.428182
8,188089.750,14.7,0,-7.8125,3.84,100,1,12.5,0,-8.99608,0,71.6,11.57,5.36863,9.41177,9.41177,0,0,14.4,84.2,1705.25,0,0,10.5882,1,1,0,1,1,0,.407096
9,188090.000,14.7,0,-7.8125,3.84,100,1,11.5,0,-8.99608,0,71.6,12.06,5.36863,9.41177,9.41177,0,0,14.32,84.2,1703.5,0,0,10.5882,1,1,0,1,1,0,.424773
10,188090.250,14.7,0,-7.8125,3.584,100,1,11,0,-8.99608,0,71.6,12.12,5.51373,9.41177,9.41177,0,0,14.32,84.2,1692.25,0,0,10.9804,1,1,0,1,1,0,.429724
11,188090.500,14.7,0,-7.8125,3.84,100,1,10,0,-8.56078,0,71.6,13.68,5.94902,9.41177,9.41177,0,0,14.16,84.2,1718.25,0,0,11.3725,1,1,0,1,1,0,.477695
12,188090.750,14.7,0,-7.8125,4.096,100,1,9.5,0,-8.41569,0,71.6,13.68,6.09412,9.41177,9.41177,0,0,14.16,84.2,1676.5,0,0,11.3725,1,1,0,1,1,0,.489591
