Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
2141,0.91,0.88,-0.7,-1.1,185,0.00,0.00,1.2,-2.59,66.7,1.000,5.3,6.9,75,1.18,18.05,148.86,918,5.0,3.66,3.66,24.3,19.2,-0.5,89.4
2242,0.88,0.87,-0.3,-0.8,185,0.00,0.00,-2.3,-2.59,66.7,1.000,5.4,6.7,75,1.03,16.54,149.63,967,5.6,3.66,3.66,24.7,19.6,0.5,89.4
2344,0.88,0.92,-0.2,-0.8,185,0.00,0.00,-0.7,-2.59,66.7,1.000,5.8,6.1,75,0.95,18.02,151.83,1144,5.6,3.66,3.66,25.1,20.0,4.5,89.4
2448,0.88,0.91,-0.4,-0.8,185,0.00,0.00,-5.0,-2.59,66.7,1.000,6.1,5.9,75,0.97,19.89,152.40,1232,6.2,3.66,3.66,24.7,20.0,7.5,89.4
2549,0.90,0.96,-0.6,-0.9,185,0.00,0.00,-5.3,-2.59,66.7,1.000,6.1,5.9,75,1.02,21.13,150.25,1239,6.8,3.66,3.66,24.3,20.0,8.0,89.4
2653,0.93,0.92,-0.6,-1.2,185,0.00,0.00,-4.7,-2.59,66.7,1.000,6.6,6.1,75,1.01,22.05,151.60,1306,7.5,3.66,3.66,25.1,20.8,9.5,89.4
2752,0.96,0.92,-0.6,-1.2,185,0.00,0.00,-2.2,-2.59,66.7,1.000,7.4,6.1,75,1.00,24.25,151.78,1455,7.5,3.66,3.66,25.1,20.8,12.5,89.4
2856,0.98,0.92,-0.8,-1.3,185,0.00,0.00,-0.2,-2.59,66.7,1.000,8.3,6.4,75,1.01,26.12,146.33,1548,8.1,3.66,3.66,24.3,20.8,15.0,89.4
2959,0.96,0.93,-0.9,-1.7,185,0.00,0.00,0.2,-2.59,66.7,1.000,8.4,6.4,75,0.99,25.97,132.00,1573,8.7,3.66,3.66,22.0,18.8,16.0,89.4
3059,0.94,0.93,-1.3,-2.3,185,0.00,0.00,0.1,-2.59,66.7,1.000,8.4,6.1,75,0.95,26.20,139.88,1653,9.3,3.66,3.66,24.3,18.8,20.0,89.4
3161,0.94,0.94,-1.6,-3.0,185,0.00,0.00,0.2,-2.59,66.7,1.000,8.8,5.9,75,1.00,29.91,141.65,1795,9.3,3.66,3.66,24.3,20.0,23.5,89.4
3264,0.95,0.94,-1.5,-2.3,185,0.00,0.00,2.3,-2.59,66.7,1.000,9.4,6.1,75,1.02,31.34,135.42,1845,9.9,3.66,3.66,23.1,19.6,24.0,89.4
3365,0.97,0.94,-1.5,-2.4,185,0.00,0.00,4.2,-2.59,66.7,1.000,9.7,6.1,75,0.97,30.94,127.48,1916,10.6,3.66,3.66,22.0,18.8,26.0,86.7
3467,0.95,0.95,-1.8,-3.0,185,0.00,0.00,4.2,-2.59,66.7,1.000,9.9,5.9,75,0.91,30.54,110.16,2013,10.6,3.66,3.66,19.6,18.8,31.5,0.0
3569,0.91,0.95,-2.1,-3.3,185,0.00,0.00,1.5,-2.59,66.7,1.000,8.8,5.1,75,0.84,28.97,86.76,2081,11.2,3.66,3.66,16.9,16.5,35.0,0.0
3671,0.90,1.02,-3.0,-5.6,185,0.00,0.00,0.5,-2.59,66.7,1.000,8.7,4.9,75,0.77,27.38,85.59,2134,11.8,3.66,3.66,16.9,16.1,37.5,0.0
3774,0.92,1.02,-3.8,-5.9,185,0.00,0.00,1.3,-2.59,66.7,1.000,9.1,4.9,75,0.73,26.95,54.70,2224,12.4,3.66,3.66,11.8,14.5,39.5,0.0
3874,0.95,1.05,-4.7,-6.4,185,0.00,0.00,2.5,-2.59,66.7,1.000,7.2,3.8,75,0.52,19.58,27.20,2275,12.4,3.66,3.66,0.0,11.8,43.0,0.0
3976,0.93,0.99,-6.7,-9.1,185,0.00,0.00,1.7,-2.59,66.7,1.000,5.2,2.8,75,0.28,10.38,0.00,2243,12.4,3.66,3.64,0.0,8.6,41.0,0.0
4081,0.92,1.15,-8.9,-10.6,185,0.00,0.00,1.7,-0.68,33.3,1.000,4.3,2.3,75,0.22,8.30,0.00,2251,13.0,2.90,2.32,0.0,8.2,36.0,0.0
4181,0.90,1.01,-9.7,-10.6,185,0.00,0.00,1.4,-0.68,33.3,1.000,1.5,0.8,75,0.20,7.68,0.00,2253,13.0,1.92,1.38,0.0,7.8,10.0,0.0
4285,0.89,0.95,-10.2,-10.6,185,0.00,0.00,0.7,-0.68,33.3,1.000,1.5,0.8,75,0.21,7.56,0.00,2197,13.0,0.82,0.78,0.0,7.8,7.0,0.0
4392,0.93,0.94,-10.4,-10.6,185,0.00,0.00,0.9,-0.68,33.3,1.000,1.4,0.8,75,0.20,7.07,4.79,2083,12.4,0.82,0.78,4.7,7.8,26.0,0.0
4490,0.97,0.94,-10.4,-10.7,185,0.00,0.00,2.0,-0.68,33.3,1.000,3.1,2.0,75,0.29,9.20,97.05,1873,13.0,0.82,0.78,20.4,14.5,28.0,0.0
4590,1.03,0.84,-7.9,-9.1,185,0.00,0.00,5.6,-2.59,33.3,1.000,6.8,5.1,75,1.14,30.34,167.63,1591,13.0,0.82,0.78,30.2,22.4,26.5,89.4
4690,1.09,0.73,-3.1,-1.8,185,0.00,0.00,13.4,-2.59,66.7,1.000,10.7,8.2,75,1.60,41.80,201.09,1568,13.0,1.66,2.08,39.2,33.3,12.5,89.4
4793,1.08,0.79,-0.6,3.0,185,0.00,0.00,21.4,-2.59,66.7,1.000,12.0,9.2,75,1.40,36.53,217.95,1561,13.0,3.26,3.24,44.3,46.7,8.5,89.4
4894,0.97,0.87,0.6,5.0,186,0.00,0.00,19.3,-2.59,66.7,1.000,10.0,8.2,75,1.38,33.69,216.20,1468,13.7,3.54,3.52,45.5,100.0,6.0,89.4
4996,0.91,0.91,1.0,5.0,186,0.00,0.00,-0.0,-2.59,66.7,1.000,9.5,8.2,75,1.33,30.85,221.20,1395,14.3,3.66,3.66,51.4,100.0,4.0,89.4
5098,0.85,0.88,1.2,3.7,186,0.00,0.00,-0.0,-2.59,66.7,1.000,10.1,8.2,75,1.32,32.68,248.52,1484,14.3,3.66,3.66,66.3,100.0,5.0,89.4
5201,0.81,0.88,1.4,5.3,186,0.00,0.00,-0.0,-2.59,66.7,1.000,10.3,8.2,75,1.36,34.00,269.10,1504,14.3,3.66,3.66,73.3,100.0,5.0,89.4
5304,0.84,0.88,1.6,5.2,186,0.00,0.00,-0.0,-2.59,66.7,1.000,10.5,8.2,75,1.33,33.80,297.52,1530,14.9,3.66,3.66,92.2,100.0,4.5,89.4
5405,0.87,0.88,1.7,5.3,186,0.00,0.00,-0.0,-2.59,66.7,1.000,11.0,8.4,75,1.33,35.03,333.31,1578,15.5,3.66,3.66,100.0,100.0,5.0,89.4
5510,0.87,0.88,1.9,6.3,186,0.00,0.00,-0.0,-2.59,66.7,1.000,11.2,8.4,75,1.41,37.58,335.03,1601,15.5,3.66,3.66,100.0,100.0,4.5,89.4
5609,0.88,0.88,2.1,6.4,186,0.00,0.00,-0.0,-2.59,66.7,1.000,12.1,8.7,75,1.41,39.03,336.78,1666,16.2,3.66,3.66,100.0,100.0,5.0,89.4
5710,0.88,0.88,2.4,6.8,186,0.00,0.00,-0.0,-2.59,66.7,1.000,12.3,8.7,75,1.41,39.86,338.92,1702,16.2,3.66,3.66,100.0,100.0,5.0,89.4
5813,0.88,0.88,2.6,7.0,186,0.00,0.00,-0.0,-2.54,100.0,1.000,12.7,8.7,75,1.44,41.83,339.62,1746,16.8,3.66,3.66,100.0,100.0,4.5,89.4
5916,0.88,0.88,2.8,7.1,186,0.00,0.00,-0.0,-2.44,100.0,1.000,13.2,9.0,75,1.45,42.69,340.80,1765,17.4,3.66,3.66,100.0,100.0,4.0,89.4
6017,0.88,0.88,3.1,7.4,186,0.00,0.00,-0.0,-2.29,100.0,1.000,13.6,9.0,75,1.46,44.09,342.20,1814,17.4,3.66,3.66,100.0,100.0,3.5,89.4
6120,0.87,0.88,3.3,7.4,186,0.00,0.00,-0.0,-2.15,100.0,1.000,14.1,9.2,75,1.48,45.48,344.17,1843,18.0,3.66,3.66,100.0,100.0,3.5,89.4
6221,0.86,0.88,3.6,7.8,186,0.00,0.00,-0.0,-2.10,100.0,1.000,14.2,9.2,75,1.50,46.40,345.02,1852,18.0,3.66,3.66,100.0,100.0,3.0,89.4
6324,0.86,0.88,3.8,7.7,186,0.00,0.00,-0.0,0.00,100.0,1.000,15.2,9.5,75,1.54,49.04,346.10,1915,18.6,3.66,3.66,100.0,100.0,3.5,89.4
6426,0.86,0.88,4.1,8.1,186,0.00,0.00,-0.0,0.00,100.0,1.000,15.4,9.5,75,1.54,49.95,347.24,1943,18.6,3.66,3.66,100.0,100.0,3.5,89.4
6526,0.85,0.88,4.4,8.3,186,0.00,0.00,-0.0,0.00,100.0,1.000,16.2,9.7,75,1.54,51.63,348.36,2007,19.3,3.66,3.66,100.0,100.0,3.5,89.0
6632,0.84,0.88,4.7,8.4,186,0.00,0.00,-0.0,0.00,100.0,1.000,16.3,9.7,75,1.59,53.43,349.42,2011,19.3,3.66,3.66,100.0,100.0,3.5,89.4
6733,0.84,0.88,5.0,8.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,16.6,9.7,75,1.59,54.45,350.00,2058,19.9,3.66,3.66,100.0,100.0,4.0,85.9
6832,0.84,0.88,5.3,8.9,186,0.00,0.00,-0.0,0.00,100.0,1.000,16.9,9.7,75,1.60,55.77,350.00,2088,19.9,3.66,3.66,100.0,100.0,3.5,83.9
6935,0.84,0.88,5.6,9.4,186,0.00,0.00,-0.0,0.00,100.0,1.000,17.8,10.0,75,1.62,57.66,350.00,2131,20.5,3.66,3.66,100.0,100.0,4.5,81.2
7037,0.84,0.88,5.9,9.9,186,0.00,0.00,-0.0,0.00,100.0,1.000,17.9,10.0,75,1.66,59.34,350.00,2150,21.1,3.66,3.66,100.0,100.0,4.5,76.9
7139,0.84,0.88,6.2,10.2,186,0.00,0.00,-0.0,0.00,100.0,1.000,19.1,10.5,75,1.70,62.11,350.00,2188,21.1,3.66,3.66,100.0,100.0,4.5,76.5
7241,0.84,0.87,6.6,10.7,186,0.00,0.00,-0.0,0.00,100.0,1.000,20.1,10.8,75,1.74,64.66,350.00,2235,21.7,3.66,3.66,100.0,100.0,4.5,71.0
7342,0.84,0.86,7.0,11.0,186,0.00,0.00,-0.0,0.00,100.0,1.000,21.5,11.3,75,1.79,68.09,350.00,2278,21.7,3.66,3.68,100.0,100.0,4.0,70.6
7445,0.82,0.85,7.5,11.6,186,0.00,0.00,-0.0,0.00,100.0,1.000,22.2,11.5,75,1.82,70.16,350.00,2316,22.4,3.66,3.66,100.0,100.0,4.0,66.7
7547,0.80,0.84,8.0,12.3,186,0.00,0.00,-0.0,0.00,100.0,1.000,23.2,11.8,75,1.87,73.73,350.00,2361,23.0,3.66,3.68,100.0,100.0,4.5,62.7
7650,0.80,0.84,8.5,12.6,186,0.00,0.00,-0.0,0.00,100.0,1.000,24.6,12.3,75,1.94,77.59,350.00,2400,23.0,3.66,3.68,100.0,100.0,5.0,59.6
7754,0.78,0.83,9.0,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,26.2,12.8,73,1.99,81.43,350.00,2456,23.6,3.66,3.66,100.0,100.0,4.5,58.4
7853,0.77,0.83,9.6,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,27.5,13.3,73,2.09,86.40,350.00,2481,24.2,3.66,3.68,100.0,100.0,4.5,58.4
7955,0.76,0.82,10.3,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,28.6,13.6,73,2.11,88.88,350.00,2527,24.2,3.66,3.68,100.0,100.0,4.5,57.3
8055,0.76,0.82,11.0,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,30.8,14.3,73,2.19,94.16,350.00,2583,24.9,3.66,3.68,100.0,100.0,4.0,56.9
8160,0.76,0.82,11.7,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,31.8,14.6,73,2.23,97.25,350.00,2611,25.5,3.66,3.68,100.0,100.0,4.0,55.7
8261,0.76,0.81,12.2,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,34.6,15.6,73,2.28,101.12,350.00,2661,25.5,3.66,3.68,100.0,100.0,4.0,53.7
8363,0.76,0.81,12.8,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,35.0,15.6,73,2.34,105.05,350.00,2696,26.1,3.66,3.68,100.0,100.0,3.0,52.9
8465,0.76,0.81,13.4,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,36.9,15.9,73,2.30,106.69,350.00,2786,26.7,3.66,3.66,100.0,100.0,3.0,51.4
8571,0.76,0.81,13.7,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,37.4,16.1,73,2.42,112.31,350.00,2788,27.3,3.66,3.66,100.0,100.0,3.5,50.6
8669,0.76,0.81,13.7,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,38.0,16.1,73,2.32,109.61,350.00,2836,27.3,3.66,3.66,100.0,100.0,4.5,50.6
8773,0.76,0.81,13.5,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,38.7,16.1,73,2.38,114.56,350.00,2883,28.0,3.66,3.68,100.0,100.0,5.5,51.0
8874,0.76,0.81,13.4,13.5,186,0.00,0.00,-0.0,0.00,100.0,1.000,39.0,15.9,73,2.30,112.55,350.00,2942,28.6,3.66,3.68,100.0,100.0,5.0,51.0
8977,0.76,0.81,13.0,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,39.6,15.9,73,2.31,115.29,350.00,2992,29.2,3.66,3.66,100.0,100.0,7.0,52.2
9078,0.76,0.81,12.8,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,40.1,15.9,73,2.33,117.77,350.00,3027,29.8,3.66,3.66,100.0,100.0,7.0,52.5
9180,0.76,0.82,12.6,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,40.5,15.6,73,2.30,119.26,350.00,3116,29.8,3.66,3.68,100.0,100.0,7.5,52.5
9281,0.76,0.82,12.5,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,40.8,15.6,73,2.36,123.72,350.00,3141,30.4,3.66,3.66,100.0,100.0,8.0,52.5
9384,0.76,0.82,12.6,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,41.4,15.6,73,2.34,124.25,350.00,3188,31.1,3.66,3.68,100.0,100.0,8.0,52.2
9484,0.76,0.82,12.7,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,42.3,15.6,71,2.37,128.76,350.00,3253,31.7,3.66,3.68,100.0,100.0,8.5,52.2
9589,0.76,0.82,12.9,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,42.6,15.6,71,2.35,128.23,350.00,3277,31.7,3.66,3.68,100.0,100.0,8.0,52.2
9690,0.76,0.82,13.0,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,43.6,15.6,71,2.35,131.44,350.00,3351,32.3,3.66,3.66,100.0,100.0,8.0,52.2
9791,0.76,0.82,13.1,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,43.9,15.6,71,2.38,133.91,350.00,3376,32.9,3.66,3.66,100.0,100.0,8.0,52.2
9894,0.76,0.82,13.2,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,44.8,15.6,71,2.35,135.01,350.00,3449,33.6,3.66,3.68,100.0,100.0,8.5,52.2
9996,0.76,0.82,13.2,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,44.9,15.4,71,2.34,136.15,350.00,3497,33.6,3.66,3.68,100.0,100.0,9.5,52.2
10097,0.76,0.82,13.1,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,45.2,15.4,71,2.35,138.09,350.00,3519,34.2,3.66,3.66,100.0,100.0,10.0,52.2
10200,0.76,0.82,13.1,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,46.3,15.4,71,2.36,141.79,350.00,3609,34.8,3.66,3.66,100.0,100.0,9.5,52.2
10301,0.76,0.82,13.0,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,46.4,15.4,71,2.35,141.51,350.00,3616,35.4,3.66,3.66,100.0,100.0,9.5,52.2
10405,0.76,0.82,13.1,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,47.3,15.4,71,2.37,145.63,350.00,3685,35.4,3.66,3.68,100.0,100.0,9.0,51.8
10507,0.76,0.82,13.1,13.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,47.8,15.4,71,2.38,147.69,350.00,3723,36.0,3.66,3.66,100.0,100.0,10.5,51.4
10608,0.76,0.82,13.1,13.4,188,0.00,0.00,-0.0,0.00,100.0,1.000,48.6,15.4,71,2.37,149.46,350.00,3785,36.7,3.66,3.68,100.0,100.0,10.0,51.4
10711,0.76,0.82,13.1,13.3,188,0.00,0.00,-0.0,0.00,100.0,1.000,48.9,15.4,71,2.38,151.53,350.00,3814,37.3,3.66,3.66,100.0,100.0,11.0,51.0
10812,0.76,0.82,13.1,13.2,188,0.00,0.00,-0.0,0.00,100.0,1.000,49.8,15.4,71,2.34,151.53,350.00,3881,37.9,3.66,3.68,100.0,100.0,10.5,50.6
10915,0.76,0.82,13.0,13.2,188,0.00,0.00,-0.0,0.00,100.0,1.000,49.2,15.1,71,2.35,153.03,350.00,3911,37.9,3.66,3.68,100.0,100.0,11.5,50.6
11016,0.76,0.82,12.9,13.1,188,0.00,0.00,-0.0,0.00,100.0,1.000,49.9,15.1,71,2.33,153.94,350.00,3964,38.5,3.66,3.66,100.0,100.0,11.0,50.2
11116,0.76,0.82,12.8,13.1,188,0.00,0.00,-0.0,0.00,100.0,1.000,51.0,15.1,71,2.30,155.52,350.00,4056,39.1,3.66,3.66,100.0,100.0,12.0,49.8
11218,0.76,0.82,12.5,12.9,188,0.00,0.00,-0.0,0.00,100.0,1.000,51.3,15.1,69,2.33,158.06,350.00,4077,39.8,3.66,3.68,100.0,100.0,12.5,49.8
11322,0.76,0.82,12.5,12.9,188,0.00,0.00,-0.0,0.00,100.0,1.000,50.8,14.8,69,2.29,157.43,350.00,4116,39.8,3.66,3.68,100.0,100.0,13.0,49.8
11422,0.76,0.82,12.3,12.9,188,0.00,0.00,-0.0,0.00,100.0,1.000,51.4,14.8,69,2.31,160.28,350.00,4171,40.4,3.66,3.68,100.0,100.0,13.0,50.2
11532,0.76,0.82,12.3,12.7,188,0.00,0.00,-0.0,0.00,100.0,1.000,52.0,14.8,69,2.30,161.87,350.00,4215,41.0,3.66,3.66,100.0,100.0,13.0,50.2
11627,0.76,0.82,12.1,12.8,188,0.00,0.00,-0.0,0.00,100.0,1.000,52.6,14.8,69,2.28,162.19,350.00,4267,41.0,3.66,3.68,100.0,100.0,13.5,50.2
11731,0.76,0.82,12.0,12.7,188,0.00,0.00,-0.0,0.00,100.0,1.000,53.0,14.8,69,2.32,166.31,350.00,4294,41.6,3.66,3.66,100.0,100.0,14.0,50.2
11834,0.76,0.82,12.0,12.6,188,0.00,0.00,-0.0,0.00,100.0,1.000,54.0,14.8,69,2.29,167.60,350.00,4382,42.3,3.66,3.66,100.0,100.0,13.5,50.2
11933,0.76,0.82,11.7,12.5,188,0.00,0.00,-0.0,0.00,100.0,1.000,54.3,14.8,69,2.32,170.24,350.00,4402,42.9,3.66,3.66,100.0,100.0,14.0,50.2
12035,0.76,0.82,11.7,12.5,188,0.00,-0.26,-0.0,0.00,100.0,1.000,55.2,14.8,69,2.28,169.90,350.00,4476,43.5,3.66,3.66,100.0,100.0,13.0,51.4
12138,0.76,0.82,11.6,12.5,188,0.00,-0.56,-0.0,0.00,100.0,1.000,55.3,14.8,69,2.32,173.30,350.00,4482,43.5,3.66,3.68,100.0,100.0,12.5,51.4
12240,0.76,0.82,11.6,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,56.5,14.8,69,2.30,176.03,350.00,4583,44.1,3.66,3.66,100.0,100.0,13.0,52.5
12343,0.76,0.82,11.5,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,56.7,14.8,69,2.37,181.82,350.00,4599,44.7,3.66,3.66,100.0,100.0,12.5,53.3
12443,0.76,0.82,11.7,12.5,188,0.00,-1.40,-0.0,0.00,100.0,1.000,58.2,15.1,69,2.37,182.85,350.00,4625,44.7,3.66,3.68,100.0,100.0,13.0,54.1
12546,0.76,0.82,11.8,12.5,190,0.00,-1.40,-0.0,0.00,100.0,1.000,58.8,15.1,69,2.37,184.58,350.00,4669,45.4,3.66,3.66,100.0,100.0,13.0,54.9
12649,0.76,0.82,12.0,12.5,190,0.00,-1.40,-0.0,0.00,100.0,1.000,59.4,15.1,69,2.36,185.28,350.00,4717,46.0,3.66,3.68,100.0,100.0,13.5,55.3
12753,0.76,0.82,12.1,12.5,190,0.00,-1.40,-0.0,0.00,100.0,1.000,60.4,15.1,69,2.36,188.56,350.00,4798,46.6,3.66,3.68,100.0,100.0,13.5,56.5
12851,0.76,0.82,12.2,12.5,190,0.00,-1.40,-0.0,0.00,100.0,1.000,59.8,14.8,69,2.32,187.82,350.00,4852,47.2,3.66,3.66,100.0,100.0,14.0,56.9
12954,0.76,0.82,12.3,12.5,190,0.00,-1.40,-0.0,0.00,100.0,1.000,61.7,15.1,69,2.32,189.66,350.00,4905,47.2,3.66,3.66,100.0,100.0,14.5,56.9
13057,0.76,0.82,12.3,12.5,190,0.00,-1.05,-0.0,0.00,100.0,1.000,60.6,14.8,69,2.36,192.96,350.00,4914,47.8,3.66,3.66,100.0,100.0,15.0,57.3
13158,0.76,0.82,12.2,12.5,190,0.00,-1.05,-0.0,0.00,100.0,1.000,61.6,14.8,69,2.31,192.23,350.00,4993,48.5,3.66,3.66,100.0,100.0,15.5,57.3
13260,0.76,0.82,12.1,12.5,190,0.00,-1.05,-0.0,0.00,100.0,1.000,61.8,14.8,69,2.35,196.26,350.00,5014,48.5,3.66,3.66,100.0,100.0,15.5,58.0
13360,0.76,0.82,11.9,12.6,190,0.00,-1.05,-0.0,0.00,100.0,1.000,62.6,14.8,69,2.30,194.79,350.00,5079,49.1,3.66,3.66,100.0,100.0,16.0,58.0
13464,0.76,0.82,12.0,12.6,190,0.00,-1.05,-0.0,0.00,100.0,1.000,62.0,14.6,69,2.33,198.10,350.00,5095,49.7,3.66,3.66,100.0,100.0,16.5,58.4
13565,0.76,0.82,11.8,12.6,190,0.00,-1.05,-0.0,0.00,100.0,1.000,62.6,14.6,69,2.31,198.46,350.00,5147,50.3,3.66,3.66,100.0,100.0,17.0,58.8
13666,0.76,0.82,11.7,12.6,190,0.00,-1.05,-0.0,0.00,100.0,1.000,63.1,14.6,68,2.29,197.73,350.00,5188,50.3,3.66,3.66,100.0,100.0,17.0,58.4
13770,0.76,0.82,11.6,12.6,190,0.00,-1.05,-0.0,0.00,100.0,1.000,64.1,14.6,68,2.27,199.56,350.00,5269,51.0,3.66,3.68,100.0,100.0,17.5,59.6
