Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
55,0.99,0.98,-8.9,-11.3,158,0.00,0.00,-0.6,-4.49,100.0,1.000,2.0,2.6,109,0.35,5.28,0.00,901,0.0,0.80,0.78,0.0,7.1,13.5,0.0
101,0.99,0.98,-8.9,-11.3,158,0.00,0.00,-0.6,-4.49,100.0,1.000,1.9,2.6,109,0.36,5.31,0.00,890,0.0,0.80,0.78,0.0,6.7,12.5,0.0
204,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.6,-4.49,100.0,1.000,1.9,2.6,107,0.36,5.28,0.00,892,0.0,0.80,0.78,0.0,6.7,13.5,0.0
306,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.6,-4.49,100.0,1.000,1.9,2.6,107,0.36,5.25,0.00,885,0.0,0.80,0.78,0.0,7.1,12.5,0.0
407,0.99,0.98,-8.9,-11.3,158,0.00,0.00,-0.6,-4.49,100.0,1.000,2.0,2.6,107,0.35,5.25,0.00,904,0.0,0.80,0.78,0.0,6.7,13.0,0.0
510,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.6,-4.49,100.0,1.000,1.9,2.6,107,0.36,5.28,0.00,889,0.0,0.80,0.78,0.0,7.1,12.5,0.0
613,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.5,-4.49,100.0,1.000,1.9,2.6,107,0.35,5.25,0.00,894,0.0,0.80,0.78,0.0,6.7,13.0,0.0
713,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.5,-4.49,100.0,1.000,1.9,2.6,107,0.35,5.28,0.00,897,0.0,0.80,0.78,0.0,6.7,12.5,0.0
818,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.5,-4.49,100.0,1.000,1.9,2.6,107,0.36,5.28,0.00,886,0.0,0.80,0.78,0.0,7.1,13.5,0.0
918,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.5,-4.49,100.0,1.000,1.9,2.6,107,0.36,5.35,0.00,894,0.0,0.80,0.78,0.0,6.7,13.0,0.0
1019,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.4,-4.49,100.0,1.000,1.9,2.6,107,0.35,5.25,0.00,893,0.0,0.80,0.78,0.0,7.1,13.0,0.0
1123,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.4,-4.49,100.0,1.000,1.9,2.6,107,0.35,5.28,0.00,897,0.0,0.80,0.78,0.0,7.1,12.5,0.0
1224,1.00,0.98,-8.9,-11.3,158,0.00,0.00,-0.3,-4.49,100.0,1.000,1.9,2.6,107,0.36,5.31,0.00,887,0.0,0.80,0.78,0.0,6.7,13.5,0.0
1325,1.00,0.98,-8.8,-11.3,158,0.00,0.00,-0.2,-4.49,100.0,1.000,1.9,2.6,107,0.35,5.28,0.00,897,0.0,0.80,0.78,0.0,7.1,12.5,0.0
