sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,33921.250,14.7,0,-2.34375,3.584,100,1,18,0,-7.4,0,107.6,5.55,6.96471,9.41177,9.41177,0,0,14.08,179.6,1497.75,0,0,7.05882,1,0,0,0,1,0,.222333
1,33921.500,14.7,0,-2.34375,2.56,100,1,14,0,-9.72157,0,107.6,5.72,4.49804,9.41177,9.41177,0,0,14.08,179.6,1693.75,0,0,7.05882,1,0,0,0,1,0,.202627
2,33921.750,14.7,0,-2.34375,2.56,100,1,10,0,-10.4471,0,107.6,6.19,3.77255,9.41177,9.41177,0,0,14,179.6,1659.5,0,0,7.45098,1,0,0,0,1,0,.223802
3,33922.000,14.7,0,-2.34375,2.56,100,1,10,0,-10.5922,0,107.6,6.02,3.77255,9.41177,9.41177,0,0,14,179.6,1479.25,0,0,7.45098,1,1,0,0,1,0,.244178
4,33922.250,14.7,0,-2.34375,2.56,100,1,10,0,-10.4471,0,107.6,5.82,3.91765,9.41177,9.41177,0,0,14,179.6,1348,0,0,7.45098,1,1,0,1,1,0,.25905
5,33922.500,14.7,0,-2.34375,2.56,100,1,10,0,-10.1569,0,107.6,5.75,4.06275,9.41177,9.41177,0,0,14,179.6,1267.25,0,0,7.05882,1,1,0,1,1,0,.272243
6,33922.750,14.7,0,-2.34375,2.816,100,1,10,0,-10.1569,0,107.6,5.55,4.20784,9.41177,9.41177,0,0,14,179.6,1198.5,0,0,7.05882,1,1,0,1,1,0,.277847
7,33923.000,14.7,0,-2.34375,2.816,100,1,10,0,-10.0118,0,107.6,5.51,4.20784,9.41177,9.41177,0,0,14,179.6,1166.75,0,0,6.66667,1,1,0,1,1,0,.283351
8,33923.250,14.7,0,-2.34375,2.816,100,1,10,0,-10.0118,0,105.8,5.18,4.20784,9.41177,9.41177,0,0,14,179.6,1134,0,0,6.66667,1,1,0,1,1,0,.274074
9,33923.500,14.7,0,-2.34375,2.816,100,1,10,0,-10.0118,0,105.8,5.18,4.35294,9.41177,9.41177,0,0,14,179.6,1120.75,0,0,6.66667,1,1,0,1,1,0,.277314
10,33923.750,14.7,0,-2.34375,2.816,100,1,10,0,-9.86667,0,105.8,5.78,4.49804,9.41177,9.41177,0,0,14,179.6,1124.5,0,0,7.05882,1,1,0,1,1,0,.308404
11,33924.000,14.7,0,-2.34375,2.816,100,1,10,0,-9.72157,0,105.8,5.78,4.64314,9.41177,9.41177,0,0,14,179.6,1100.5,0,0,7.05882,1,1,0,1,1,0,.315129
12,33924.250,14.7,0,-2.34375,2.816,100,1,10,0,-9.57647,0,105.8,5.38,4.78824,9.41177,9.41177,0,0,14,179.6,1039.25,0,0,6.66667,1,1,0,1,1,0,.310609
13,33924.500,14.7,0,-2.34375,3.072,100,1,10,0,-9.28627,0,105.8,5.41,4.93333,9.41177,9.41177,0,0,14,179.6,973.25,0,0,7.05882,1,1,0,1,1,1,.333522
14,33924.750,14.7,0,-2.34375,3.072,100,1,10,0,-9.28627,0,105.8,5.28,5.07843,9.41177,9.41177,0,0,14,179.6,932.25,0,0,6.66667,1,1,0,1,1,1,.339823
15,33925.000,14.7,0,-2.34375,3.072,100,1,10,0,-9.14118,0,105.8,5.28,5.22353,9.41177,9.41177,0,0,14,179.6,909.75,0,0,6.66667,1,1,0,1,1,1,.348228
16,33925.250,14.7,0,-2.34375,3.072,100,1,10,0,-9.14118,0,105.8,5.06,5.22353,9.41177,9.41177,0,0,13.92,179.6,892.75,0,0,6.66667,1,1,0,1,1,1,.340073
17,33925.500,14.7,0,-2.34375,3.072,100,1,10,0,-8.99608,0,105.8,4.96,5.22353,9.41177,9.41177,0,0,13.92,179.6,876.5,0,0,6.66667,1,1,0,1,1,1,.339532
18,33925.750,14.5852,0,-2.34375,3.072,100,1,10,0,-8.99608,0,105.8,4.93,5.36863,9.41177,9.41177,0,0,14.08,179.6,868,0,0,6.66667,1,1,0,1,1,1,.340783
19,33926.000,14.5852,0,-2.34375,3.072,100,1,10,0,-8.99608,0,105.8,4.96,5.36863,9.41177,9.41177,0,0,14.08,179.6,860.25,0,0,6.66667,1,1,0,1,1,1,.345946
20,33926.250,14.5852,0,-2.34375,3.072,100,1,12.5,0,-8.99608,0,105.8,5.02,5.36863,9.41177,9.41177,0,0,13.84,179.6,889.25,0,0,6.66667,1,1,0,1,1,1,.338712
21,33926.500,14.4703,0,-2.34375,3.072,100,1,11.5,0,-8.99608,0,105.8,5.02,5.36863,9.41177,9.41177,0,0,13.84,179.6,910,0,0,6.66667,1,1,0,1,1,1,.330989
22,33926.750,14.4703,0,-2.34375,3.072,100,1,11,0,-8.99608,0,105.8,4.96,5.22353,9.41177,9.41177,0,0,13.76,179.6,911,0,0,6.66667,1,1,0,1,1,1,.326674
23,33927.000,14.3555,0,-2.34375,3.072,100,1,11,0,-9.14118,0,104,4.99,5.22353,9.41177,9.41177,0,0,13.76,179.6,895.75,0,0,6.66667,1,1,0,1,1,1,.334245
24,33927.250,14.2406,0,-2.34375,3.072,100,1,10.5,0,-9.14118,0,104,4.87,5.22353,9.41177,9.41177,0,0,13.84,179.6,894.5,0,0,6.66667,1,1,0,1,1,1,.326663
25,33927.500,14.1258,0,-2.34375,3.072,100,1,12,0,-9.14118,0,104,4.87,5.22353,9.41177,9.41177,0,0,13.84,179.6,890.75,0,0,6.66667,1,1,0,1,1,1,.328038
26,33927.750,14.0109,0,-2.34375,3.072,100,1,12.5,0,-9.14118,0,104,4.84,5.22353,9.41177,9.41177,0,0,14,179.6,870.25,0,0,6.66667,1,1,0,1,1,1,.333697
27,33928.000,13.8961,0,-2.34375,3.072,100,1,11.5,0,-9.14118,0,104,4.87,5.22353,9.41177,9.41177,0,0,14,179.6,872.75,0,0,6.66667,1,1,0,1,1,1,.334804
28,33928.250,13.7813,0,-2.34375,3.072,100,1,11.5,0,-9.14118,0,104,4.96,5.22353,9.41177,9.41177,0,0,14,179.6,882,0,0,6.66667,1,1,0,1,1,1,.337415
29,33928.500,13.5516,0,-2.34375,3.072,100,1,10.5,0,-8.99608,0,104,4.96,5.22353,9.41177,9.41177,0,0,14,179.6,877.25,0,0,6.66667,1,1,0,1,1,1,.339242
30,33928.750,13.3219,0,-2.34375,3.072,100,1,10.5,0,-8.99608,0,104,4.96,5.36863,9.41177,9.41177,0,0,13.76,179.6,875,0,0,6.66667,1,1,0,1,1,1,.340114
31,33929.000,13.0922,0,-2.34375,3.072,100,1,10.5,0,-8.99608,0,104,4.93,5.36863,9.41177,9.41177,0,0,13.76,179.6,889.25,0,0,6.66667,1,1,0,1,1,1,.33264
