sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,1218625.750,14.7,0,-4.6875,11.52,100,1,28.5,0,-3.62745,0,75.2,6.61,10.7373,9.41177,9.41177,0,0,10.72,71.6,1255.5,0,0,10.1961,1,0,0,0,1,0,.31589
1,1218626.000,14.7,0,-4.6875,3.84,100,1,26.5,0,-7.83529,0,75.2,9.23,6.38431,9.41177,9.41177,0,0,11.84,73.4,1861,0,0,10.1961,1,0,0,0,1,0,.297582
2,1218626.250,14.7,0,-5.46875,4.096,100,1,19,0,-9.28627,0,75.2,12.06,5.07843,9.41177,9.41177,0,0,11.84,73.4,1893,0,0,10.5882,1,0,0,0,1,0,.38225
3,1218626.500,14.7,0,-5.46875,4.352,100,1,17,0,-9.43137,0,77,11.95,4.93333,9.41177,9.41177,0,0,12.64,73.4,1781.25,0,0,10.1961,1,0,0,0,1,0,.402526
4,1218626.750,14.7,0,-4.6875,4.352,100,1,16.5,0,-9.28627,0,77,10.38,5.07843,9.41177,9.41177,0,0,12.64,73.4,1644,0,0,10.1961,1,1,0,0,1,0,.378832
5,1218627.000,14.7,0,-4.6875,4.352,100,1,16,0,-9.14118,0,77,10.07,5.22353,9.41177,9.41177,0,0,12.48,73.4,1563.5,0,0,10.1961,1,1,0,1,1,0,.386441
6,1218627.250,14.7,0,-5.46875,4.352,100,1,15.5,0,-8.99608,0,77,10.8,5.36863,9.41177,9.41177,0,0,12.48,73.4,1519.75,0,0,10.1961,1,1,0,1,0,0,.426386
7,1218627.500,14.7,0,-4.6875,4.352,100,1,15,0,-8.85098,0,77,10.07,5.51373,9.41177,9.41177,0,0,12.8,73.4,1515.25,0,0,10.1961,1,1,0,1,0,0,.398746
8,1218627.750,14.7,0,-4.6875,4.096,100,1,14.5,0,-8.99608,0,77,9.4,5.36863,9.41177,9.41177,0,0,12.8,73.4,1503.25,0,0,10.1961,1,1,0,1,0,0,.375187
9,1218628.000,14.7,0,-4.6875,4.096,100,1,14,0,-8.85098,0,77,9.82,5.36863,9.41177,9.41177,0,0,12.88,73.4,1472.75,0,0,10.1961,1,1,0,1,0,0,.400068
