sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,5741.250,14.7,0,-4.6875,7.424,100,1,25.5,0,-3.19216,0,109.4,3.94,11.4627,9.41177,9.41177,0,0,11.2,131,806.25,0,0,7.45098,1,0,0,0,1,0,.293209
1,5741.500,14.7,0,-4.6875,2.816,100,1,25.5,0,-8.12549,0,109.4,5.59,6.09412,9.41177,9.41177,0,0,13.6,131,1647.25,0,0,7.45098,1,0,0,0,1,0,.203612
2,5741.750,14.7,0,-4.6875,2.048,100,1,20.5,0,-10.302,0,109.4,5.59,4.20784,9.41177,9.41177,0,0,13.6,131,1742.25,0,0,7.45098,1,0,0,0,1,0,.19251
3,5742.000,14.7,0,-4.6875,2.048,100,1,17.5,0,-10.7373,0,109.4,5.77,3.77255,9.41177,9.41177,0,0,14.08,131,1657.75,0,0,7.45098,1,0,0,0,1,0,.208837
4,5742.250,14.7,0,-4.6875,2.048,100,1,17.5,0,-10.7373,0,109.4,5.82,3.77255,9.41177,9.41177,0,0,14.08,131,1445.5,0,0,7.45098,1,1,0,0,1,0,.241577
5,5742.500,14.7,0,-4.6875,2.048,100,1,17.5,0,-10.5922,0,109.4,5.72,3.91765,9.41177,9.41177,0,0,14,131,1310.5,0,0,7.45098,1,1,0,0,1,0,.261885
6,5742.750,14.7,0,-4.6875,2.304,100,1,17.5,0,-10.302,0,109.4,5.72,4.20784,9.41177,9.41177,0,0,14,131,1201.5,0,0,7.45098,1,1,0,0,1,0,.285643
7,5743.000,14.7,0,-4.6875,2.304,100,1,17.5,0,-10.1569,0,109.4,5.66,4.49804,9.41177,9.41177,0,0,13.84,131,1140,0,0,7.05882,1,1,0,1,1,0,.297895
8,5743.250,14.7,0,-4.6875,2.304,100,1,17.5,0,-10.0118,0,109.4,5.53,4.49804,9.41177,9.41177,0,0,13.84,131,1117.75,0,0,7.05882,1,1,0,1,1,0,.296846
9,5743.500,14.7,0,-4.6875,2.56,100,1,17.5,0,-9.86667,0,109.4,5.63,4.64314,9.41177,9.41177,0,0,14.08,131,1084.25,0,0,7.45098,1,1,0,1,1,0,.311552
10,5743.750,14.7,0,-4.6875,2.56,100,1,17.5,0,-9.57647,0,109.4,5.84,4.93333,9.41177,9.41177,0,0,14.08,131,1097.25,0,0,7.84314,1,1,0,1,1,0,.319344
11,5744.000,14.7,0,-4.6875,2.56,100,1,17.5,0,-9.43137,0,109.4,6.27,5.07843,9.41177,9.41177,0,0,14.08,131,1101.5,0,0,7.84314,1,1,0,1,1,0,.341534
12,5744.250,14.7,0,-4.6875,2.816,100,1,17.5,0,-9.14118,0,109.4,6.64,5.36863,9.41177,9.41177,0,0,14.08,131,1085.25,0,0,8.23529,1,1,0,1,1,0,.367104
13,5744.500,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.99608,0,109.4,6.54,5.51373,9.41177,9.41177,0,0,14.08,131,1089.25,0,0,8.23529,1,1,0,1,1,0,.360248
14,5744.750,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.99608,0,109.4,6.54,5.51373,9.41177,9.41177,0,0,14.08,131,1098.5,0,0,8.23529,1,1,0,1,1,0,.357214
15,5745.000,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.99608,0,109.4,6.86,5.51373,9.41177,9.41177,0,0,14,131,1113.25,0,0,8.23529,1,1,0,1,1,0,.369728
16,5745.250,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.99608,0,109.4,6.68,5.65882,9.41177,9.41177,0,0,14,131,1124.25,0,0,8.23529,1,1,0,1,1,0,.356504
17,5745.500,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.85098,0,109.4,6.89,5.65882,9.41177,9.41177,0,0,14.08,131,1122.25,0,0,8.23529,1,1,0,1,1,0,.368367
18,5745.750,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.85098,0,109.4,7.07,5.65882,9.41177,9.41177,0,0,14.08,131,1135,0,0,8.62745,1,1,0,1,1,0,.373744
19,5746.000,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.85098,0,109.4,7.19,5.65882,9.41177,9.41177,0,0,14.08,131,1170.5,0,0,8.62745,1,1,0,1,1,0,.36856
20,5746.250,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.85098,0,107.6,7.15,5.65882,9.41177,9.41177,0,0,14.08,131,1194.25,0,0,8.62745,1,1,0,1,1,0,.359221
21,5746.500,14.7,0,-4.6875,2.816,100,1,17.5,0,-8.99608,0,107.6,7.07,5.65882,9.41177,9.41177,0,0,14.16,131,1233.75,0,0,8.62745,1,1,0,1,1,0,.34383
