Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
73,0.97,1.00,-9.7,-9.8,138,0.00,0.00,-13.0,-4.00,33.3,1.000,5.2,2.0,80,0.30,15.26,13.01,3094,45.4,3.66,3.66,6.7,11.8,44.5,0.0
107,0.99,1.00,-9.7,-9.8,140,0.00,0.00,-12.6,-4.00,33.3,1.000,5.2,2.0,80,0.30,15.32,13.52,3115,45.4,3.66,3.66,7.1,11.8,44.5,0.0
203,1.00,1.00,-9.7,-9.8,140,0.00,0.00,-12.0,-4.00,33.3,1.000,5.1,2.0,80,0.30,15.39,13.97,3082,45.4,3.66,3.66,7.1,11.8,44.5,0.0
305,1.00,0.99,-9.7,-9.8,140,0.00,0.00,-11.6,-4.00,33.3,1.000,5.1,2.0,80,0.31,15.71,14.66,3083,45.4,3.64,3.66,7.1,11.8,44.5,0.0
411,1.00,0.99,-9.7,-9.8,140,0.00,0.00,-11.1,-4.00,33.3,1.000,5.2,2.0,80,0.30,15.52,14.55,3100,45.4,3.66,3.66,7.5,11.8,44.5,0.0
510,1.01,0.99,-9.6,-9.7,140,0.00,0.00,-10.1,-4.00,33.3,1.000,5.1,2.0,80,0.31,16.18,15.37,3089,45.4,3.66,3.66,7.8,12.2,44.5,0.0
611,1.02,0.99,-9.6,-9.8,140,0.00,0.00,-9.6,-4.00,33.3,1.000,5.9,2.3,80,0.31,16.04,17.84,3074,45.4,3.66,3.66,8.6,12.5,44.5,0.0
714,1.01,0.99,-9.5,-9.6,140,0.00,0.00,-8.8,-4.00,33.3,1.000,5.9,2.3,80,0.34,17.42,20.59,3073,45.4,3.66,3.66,9.0,12.9,44.0,0.0
816,1.02,0.99,-9.3,-9.5,140,0.00,0.00,-7.4,-4.00,33.3,1.000,5.9,2.3,80,0.35,18.13,23.71,3088,45.4,3.66,3.66,10.2,13.3,44.0,0.0
917,1.02,0.98,-9.1,-9.3,140,0.00,0.00,-6.5,-4.00,33.3,1.000,6.7,2.6,78,0.38,19.41,29.39,3090,45.4,3.66,3.66,11.4,13.7,44.0,0.0
