sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,263689.750,14.7,0,-4.6875,6.656,100,1,28.5,0,-5.65882,0,66.2,8.35,8.85098,9.41177,9.41177,0,0,11.12,194,1620.5,0,0,9.80392,1,0,0,0,1,0,.309164
1,263690.000,14.7,0,-3.90625,3.584,100,1,23.5,0,-8.56078,0,66.2,9.97,5.94902,9.41177,9.41177,0,0,12.16,78.8,1974.75,0,0,10.1961,1,0,0,0,1,0,.302924
2,263690.250,14.7,0,-4.6875,3.84,100,1,16.5,0,-9.43137,0,66.2,11.74,5.07843,9.41177,9.41177,0,0,12.16,78.8,1971.25,0,0,10.1961,1,0,0,0,1,0,.357337
3,263690.500,14.7,0,-5.46875,3.84,100,1,16,0,-9.43137,0,66.2,10.7,5.07843,9.41177,9.41177,0,0,12.72,78.8,1794.5,0,0,10.1961,1,0,0,0,1,0,.35776
4,263690.750,14.7,0,-6.25,3.84,100,1,15.5,0,-9.28627,0,66.2,10.17,5.22353,9.41177,9.41177,0,0,12.72,78.8,1771,0,0,10.1961,1,1,0,0,1,1,.344551
5,263691.000,14.7,0,-6.25,3.84,100,1,15,0,-9.14118,0,66.2,9.76,5.36863,9.41177,9.41177,0,0,12.48,78.8,1690.5,0,0,10.1961,1,1,0,1,1,1,.346406
6,263691.250,14.7,0,-7.03125,3.84,100,1,14,0,-8.99608,0,66.2,9.86,5.51373,9.41177,9.41177,0,0,12.48,78.8,1625,0,0,10.1961,1,1,0,1,1,1,.364062
7,263691.500,14.7,0,-7.8125,3.84,100,1,13.5,0,-8.99608,0,66.2,10.17,5.51373,9.41177,9.41177,0,0,12.64,78.8,1566.75,0,0,10.1961,1,1,0,1,1,1,.389469
8,263691.750,14.7,0,-7.8125,3.84,100,1,13,0,-8.99608,0,66.2,9.65,5.51373,9.41177,9.41177,0,0,12.64,78.8,1530,0,0,10.1961,1,1,0,1,1,1,.378431
9,263692.000,14.7,0,-7.8125,3.84,100,1,12.5,0,-8.99608,0,66.2,9.97,5.51373,9.41177,9.41177,0,0,12.64,78.8,1485.75,0,0,10.1961,1,1,0,1,1,1,.402625
10,263692.250,14.7,0,-7.03125,4.096,100,1,12.5,0,-8.70588,0,66.2,12.41,5.80392,9.41177,9.41177,0,0,12.64,78.8,1486.75,0,0,10.9804,1,1,0,1,1,1,.500824
11,263692.500,14.7,0,-7.8125,4.352,100,1,12,0,-8.41569,0,66.2,13.01,6.09412,9.41177,9.41177,0,0,12.72,78.8,1537,0,0,10.9804,1,1,0,1,1,1,.507872
12,263692.750,14.7,0,-8.59375,4.608,100,1,11.5,0,-8.27059,0,66.2,13.13,6.23922,9.41177,9.41177,0,0,12.72,78.8,1523.25,0,0,10.9804,1,1,0,1,1,1,.517184
13,263693.000,14.7,0,-8.59375,4.352,100,1,11,0,-8.27059,0,66.2,12.72,6.23922,9.41177,9.41177,0,0,12.72,78.8,1507,0,0,10.9804,1,1,0,1,1,1,.506437
14,263693.250,14.7,0,-9.375,4.352,100,1,10.5,0,-8.27059,0,66.2,12.26,6.23922,9.41177,9.41177,0,0,12.72,78.8,1480.75,0,0,10.9804,1,1,0,1,1,1,.496775
15,263693.500,14.7,0,-9.375,4.352,100,1,10.5,0,-8.12549,0,64.4,15.32,6.38431,9.41177,9.41177,0,0,12.8,78.8,1477.75,0,0,10.9804,1,1,0,1,1,1,.622027
16,263693.750,14.7,0,-10.1563,4.352,100,1,10,0,-8.12549,0,64.4,12.76,6.38431,9.41177,9.41177,0,0,12.8,78.8,1480.25,0,0,10.9804,1,1,0,1,1,1,.51721
17,263694.000,14.7,0,-10.1563,4.352,100,1,10,0,-8.12549,0,64.4,12.76,6.38431,9.41177,9.41177,0,0,12.64,78.8,1480.5,0,0,10.9804,1,1,0,1,1,1,.517123
18,263694.250,14.7,0,-10.9375,4.096,100,1,9.5,0,-8.12549,0,64.4,11.64,6.38431,9.41177,9.41177,0,0,12.64,78.8,1476,0,0,10.9804,1,1,0,1,1,1,.473171
19,263694.500,14.7,0,-12.5,4.096,100,1,9,0,-8.12549,0,64.4,12.98,6.38431,9.41177,9.41177,0,0,12.88,78.8,1486.5,0,0,10.9804,1,1,0,1,1,1,.523915
20,263694.750,14.7,0,-12.5,4.096,100,1,9,0,-8.12549,0,64.4,12.98,6.38431,9.41177,9.41177,0,0,12.88,78.8,1488.5,0,0,10.9804,1,1,0,1,1,1,.523211
21,263695.000,14.7,0,-12.5,4.096,100,1,8.5,0,-8.12549,0,64.4,13.01,6.38431,9.41177,9.41177,0,0,12.88,78.8,1493.25,0,0,10.9804,1,1,0,1,1,1,.522752
22,263695.250,14.7,0,-12.5,4.096,100,1,8.5,0,-8.12549,0,64.4,12.94,6.38431,9.41177,9.41177,0,0,12.88,78.8,1481.5,0,0,10.9804,1,1,0,1,1,1,.524063
23,263695.500,14.7,0,-12.5,4.096,100,1,8,0,-7.98039,0,64.4,13.16,6.52941,9.41177,9.41177,0,0,13.04,78.8,1483.75,0,0,10.9804,1,1,0,1,1,1,.532165
24,263695.750,14.5852,0,-12.5,4.096,100,1,8,0,-7.98039,0,64.4,13.32,6.52941,9.41177,9.41177,0,0,13.04,78.8,1473,0,0,10.9804,1,1,0,1,1,1,.542566
25,263696.000,14.5852,0,-12.5,4.096,100,1,7.5,0,-7.98039,0,64.4,13.05,6.52941,9.41177,9.41177,0,0,12.88,78.8,1505.75,0,0,10.9804,1,1,0,1,1,1,.520007
26,263696.250,14.5852,0,-12.5,4.096,100,1,7,0,-7.98039,0,64.4,13.35,6.52941,9.41177,9.41177,0,0,12.88,78.8,1493,0,0,10.9804,1,1,0,1,1,1,.536504
27,263696.500,14.5852,0,-12.5,4.096,100,1,7,0,-7.83529,0,64.4,13.24,6.67451,9.41177,9.41177,0,0,13.04,78.8,1481.25,0,0,10.9804,1,1,0,1,1,1,.536304
28,263696.750,14.4703,0,-12.5,4.096,100,1,6.5,0,-7.83529,0,64.4,13.39,6.67451,9.41177,9.41177,0,0,13.04,78.8,1488.75,0,0,11.3725,1,1,0,1,1,1,.539647
29,263697.000,14.4703,0,-12.5,4.096,100,1,6,0,-7.83529,0,64.4,13.24,6.67451,9.41177,9.41177,0,0,13.2,78.8,1508,0,0,10.9804,1,1,0,1,1,1,.52679
30,263697.250,14.3555,0,-12.5,4.096,100,1,5.5,0,-7.83529,0,64.4,13.54,6.67451,9.41177,9.41177,0,0,13.2,78.8,1502,0,0,11.3725,1,1,0,1,1,1,.540879
31,263697.500,14.3555,0,-12.5,4.096,100,1,5.5,0,-7.6902,0,64.4,13.5,6.81961,9.41177,9.41177,0,0,13.12,78.8,1486.5,0,0,11.3725,1,1,0,1,1,1,.544904
32,263697.750,14.2406,0,-12.5,4.096,100,1,5,0,-7.6902,0,64.4,13.73,6.81961,9.41177,9.41177,0,0,13.12,78.8,1489.75,0,0,11.3725,1,1,0,1,1,1,.552979
33,263698.000,14.2406,0,-12.5,4.096,100,1,5,0,-7.6902,0,64.4,13.66,6.81961,9.41177,9.41177,0,0,13.12,78.8,1486,0,0,11.3725,1,1,0,1,1,1,.551548
34,263698.250,14.1258,0,-12.5,4.096,100,1,4.5,0,-7.5451,0,64.4,13.69,6.96471,9.41177,9.41177,0,0,13.12,78.8,1491.75,0,0,11.3725,1,1,0,1,1,1,.550628
35,263698.500,14.1258,0,-12.5,4.096,100,1,4,0,-7.5451,0,64.4,13.5,6.96471,9.41177,9.41177,0,0,13.2,78.8,1497.5,0,0,11.3725,1,1,0,1,1,1,.540901
36,263698.750,14.0109,0,-12.5,4.096,100,1,4,0,-7.5451,0,64.4,13.81,6.96471,9.41177,9.41177,0,0,13.2,78.8,1506.25,0,0,11.3725,1,1,0,1,1,1,.550108
37,263699.000,14.1258,0,-12.5,4.096,100,1,3.5,0,-7.5451,0,64.4,13.95,6.96471,9.41177,9.41177,0,0,13.28,78.8,1492.25,0,0,11.3725,1,1,0,1,1,1,.560898
38,263699.250,14.2406,0,-12.5,4.096,100,1,3,0,-7.5451,0,64.4,13.77,6.96471,9.41177,9.41177,0,0,13.28,78.8,1486.25,0,0,11.3725,1,1,0,1,1,1,.555896
39,263699.500,14.2406,0,-12.5,4.352,100,1,3.5,0,-7.4,0,64.4,13.91,7.1098,9.41177,9.41177,0,0,13.12,78.8,1489.75,0,0,11.3725,1,1,0,1,1,1,.560228
40,263699.750,14.2406,0,-12.5,4.352,100,1,3,0,-7.4,0,64.4,14.15,7.1098,9.41177,9.41177,0,0,13.12,78.8,1494.5,0,0,11.3725,1,1,0,1,1,1,.568083
41,263700.000,14.3555,0,-12.5,4.352,100,1,2.5,0,-7.2549,0,64.4,13.95,7.2549,9.41177,9.41177,0,0,13.36,78.8,1489.25,0,0,11.7647,1,1,0,1,1,1,.562028
42,263700.250,14.2406,0,-12.5,4.352,100,1,2.5,0,-7.2549,0,64.4,14.32,7.2549,9.41177,9.41177,0,0,13.36,78.8,1475.75,0,0,11.7647,1,1,0,1,1,1,.582212
43,263700.500,14.2406,0,-12.5,4.352,100,1,0,0,-7.2549,0,64.4,14.58,7.2549,9.41177,9.41177,0,0,13.44,78.8,1505.25,0,0,11.7647,1,1,0,1,1,1,.581166
44,263700.750,14.2406,0,-12.5,4.352,100,1,1.5,0,-7.1098,0,64.4,14.45,7.4,9.41177,9.41177,0,0,13.44,78.8,1503.25,0,0,11.7647,1,1,0,1,1,1,.57675
45,263701.000,14.1258,0,-12.5,4.352,100,1,.5,0,-7.1098,0,62.6,14.38,7.4,9.41177,9.41177,0,0,13.52,78.8,1504,0,0,11.7647,1,1,0,1,1,1,.57367
46,263701.250,14.2406,0,-12.5,4.352,100,1,1.5,0,-6.96471,0,62.6,15.23,7.4,9.41177,9.41177,0,0,13.52,78.8,1474.75,0,0,12.1569,1,1,0,1,1,1,.61963
47,263701.500,14.2406,0,-12.5,4.352,100,1,0,0,-6.96471,0,62.6,15.16,7.5451,9.41177,9.41177,0,0,13.52,78.8,1492.75,0,0,12.1569,1,1,0,1,1,1,.609345
48,263701.750,14.1258,0,-12.5,4.352,100,1,.5,0,-6.96471,0,62.6,15.03,7.5451,9.41177,9.41177,0,0,13.52,78.8,1505.25,0,0,12.1569,1,1,0,1,1,1,.599103
49,263702.000,14.2406,0,-12.5,4.352,100,1,1,0,-6.96471,0,62.6,15.1,7.5451,9.41177,9.41177,0,0,13.68,78.8,1494.5,0,0,12.1569,1,1,0,1,1,1,.606223
50,263702.250,14.1258,0,-12.5,4.352,100,1,0,0,-6.96471,0,62.6,15.23,7.5451,9.41177,9.41177,0,0,13.68,78.8,1507.25,0,0,12.1569,1,1,0,1,1,1,.60627
51,263702.500,14.1258,0,-12.5,4.352,100,1,0,0,-6.96471,0,62.6,15.1,7.5451,9.41177,9.41177,0,0,13.76,78.8,1490.25,0,0,11.7647,1,1,0,1,1,1,.607952
52,263702.750,14.3555,0,-12.5,4.352,100,1,-.5,0,-6.96471,0,62.6,14.77,7.5451,9.41177,9.41177,0,0,13.76,78.8,1512.75,0,0,12.1569,1,1,0,1,1,1,.58582
53,263703.000,14.3555,0,-12.5,4.352,100,1,.5,0,-6.96471,0,62.6,15.55,7.5451,9.41177,9.41177,0,0,13.84,78.8,1510.75,0,0,11.7647,1,1,0,1,1,1,.617574
54,263703.250,14.4703,0,-12.5,4.352,100,1,.5,0,-6.96471,0,62.6,14.97,7.5451,9.41177,9.41177,0,0,13.84,78.8,1491.5,0,0,11.7647,1,1,0,1,1,1,.602212
55,263703.500,14.5852,0,-12.5,4.352,100,1,-.5,0,-6.96471,0,62.6,14.97,7.5451,9.41177,9.41177,0,0,13.92,78.8,1516.75,0,0,11.7647,1,1,0,1,1,1,.592187
56,263703.750,14.4703,0,-12.5,4.352,100,1,1,0,-6.96471,0,62.6,15.16,7.5451,9.41177,9.41177,0,0,13.92,78.8,1519.25,0,0,11.7647,1,1,0,1,1,1,.598716
57,263704.000,14.4703,0,-12.5,4.352,100,1,0,0,-6.96471,0,62.6,14.84,7.5451,9.41177,9.41177,0,0,13.84,78.8,1508.25,0,0,12.1569,1,1,0,1,1,1,.590353
58,263704.250,14.4703,0,-12.5,4.352,100,1,0,0,-6.96471,0,62.6,15.29,7.5451,9.41177,9.41177,0,0,13.84,78.8,1506,0,0,12.1569,1,1,0,1,1,1,.609163
59,263704.500,14.4703,0,-12.5,4.352,100,1,.5,0,-6.96471,0,62.6,15.42,7.5451,9.41177,9.41177,0,0,14,78.8,1506.75,0,0,11.7647,1,1,0,1,1,1,.614037
60,263704.750,14.4703,0,-12.5,4.352,100,1,1,0,-6.81961,0,62.6,15.29,7.5451,9.41177,9.41177,0,0,14,78.8,1507.25,0,0,11.7647,1,1,0,1,1,1,.608658
61,263705.000,14.5852,0,-12.5,4.352,100,1,-.5,0,-6.96471,0,62.6,15.03,7.5451,9.41177,9.41177,0,0,14.08,78.8,1516.25,0,0,11.7647,1,1,0,1,1,1,.594757
62,263705.250,14.4703,0,-12.5,4.352,100,1,-.5,0,-6.96471,0,62.6,14.97,7.5451,9.41177,9.41177,0,0,14.08,78.8,1522.25,0,0,11.7647,1,1,0,1,1,1,.590048
63,263705.500,14.5852,0,-12.5,4.352,100,1,1.5,0,-6.96471,0,62.6,15.1,7.5451,9.41177,9.41177,0,0,14.08,78.8,1505.5,0,0,12.1569,1,1,0,1,1,1,.601793
64,263705.750,14.2406,0,-12.5,4.352,100,1,.5,0,-6.96471,0,62.6,14.97,7.5451,9.41177,9.41177,0,0,14.08,78.8,1513.25,0,0,11.7647,1,1,0,1,1,1,.593557
