sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,0.500,14.5852,6.25,-4.6875,2.048,33.3333,1,15.5,0,-9.86667,0,71.6,4.33,4.64314,9.41177,9.41177,0,0,14.32,0,973.5,0,0,5.88235,0,0,0,0,0,0,.266872
1,0.750,14.5852,6.25,-4.6875,2.048,33.3333,1,17,0,-9.86667,0,71.6,4.39,4.64314,9.41177,9.41177,0,0,14.32,150.8,966.25,0,0,5.88235,1,0,0,0,0,0,.2726
2,1.000,14.7,6.25,-4.6875,2.048,33.3333,1,16,0,-9.86667,0,71.6,4.33,4.64314,9.41177,9.41177,0,0,14.32,150.8,979,0,0,5.88235,1,0,0,0,0,0,.265373
3,1.250,14.7,6.25,-4.6875,2.048,33.3333,1,17,0,-9.86667,0,71.6,4.36,4.64314,9.41177,9.41177,0,0,14.32,150.8,965,0,0,5.88235,1,0,0,0,0,0,.271088
4,1.500,14.7,6.25,-4.6875,2.048,33.3333,1,16,0,-9.86667,0,71.6,4.42,4.64314,9.41177,9.41177,0,0,14.32,150.8,974,0,0,5.88235,1,0,0,0,0,0,.272279
5,1.750,14.7,7.03125,-4.6875,2.048,33.3333,1,15.5,0,-9.86667,0,71.6,4.27,4.64314,9.41177,9.41177,0,0,14.32,150.8,972.75,0,0,5.88235,1,0,0,0,0,0,.263377
6,2.000,14.5852,6.25,-4.6875,2.048,33.3333,1,15.5,0,-9.86667,0,71.6,4.27,4.64314,9.41177,9.41177,0,0,14.16,150.8,972.5,0,0,5.88235,1,0,0,0,0,0,.263445
7,2.250,14.5852,6.25,-4.6875,2.048,33.3333,1,15.5,0,-9.86667,0,71.6,4.36,4.64314,9.41177,9.41177,0,0,14.16,150.8,971.5,0,0,5.88235,1,0,0,0,0,0,.269274
8,2.500,14.5852,6.25,-4.6875,2.048,33.3333,1,15,0,-9.86667,0,71.6,4.36,4.64314,9.41177,9.41177,0,0,14.32,150.8,974.75,0,0,5.4902,1,0,0,0,0,0,.268376
9,2.750,14.5852,6.25,-4.6875,2.048,33.3333,1,15.5,0,-9.86667,0,71.6,4.33,4.49804,9.41177,9.41177,0,0,14.32,150.8,963,0,0,5.4902,1,0,0,0,0,0,.269782
10,3.000,14.5852,6.25,-4.6875,2.048,33.3333,1,15.5,0,-9.86667,0,71.6,4.27,4.64314,9.41177,9.41177,0,0,14.32,150.8,965.5,0,0,5.4902,1,0,0,0,0,0,.265355
11,3.250,14.5852,6.25,-4.6875,2.048,33.3333,1,16.5,0,-9.86667,0,71.6,4.36,4.64314,9.41177,9.41177,0,0,14.32,150.8,960,0,0,5.88235,1,0,0,0,0,0,.2725
