sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,86604.250,14.7,0,-.78125,12.8,100,1,29,0,-3.48235,0,69.8,6.76,10.8824,9.41177,9.41177,0,0,11.52,68,1165.5,0,0,9.80392,1,0,0,0,1,0,.348005
1,86604.500,14.7,0,-.78125,4.608,100,1,26.5,0,-7.6902,0,69.8,9.57,6.67451,9.41177,9.41177,0,0,11.52,68,1843.25,0,0,10.1961,1,0,0,0,1,0,.311515
2,86604.750,14.7,0,-.78125,4.352,100,1,19.5,0,-9.14118,0,69.8,12.68,5.22353,9.41177,9.41177,0,0,12.56,68,1863.75,0,0,10.5882,1,0,0,0,1,0,.408209
3,86605.000,14.7,0,-.78125,4.608,100,1,17.5,0,-9.28627,0,69.8,11.74,5.07843,9.41177,9.41177,0,0,12.56,68,1718.25,0,0,10.5882,1,1,0,0,1,0,.409952
4,86605.250,14.7,0,-.78125,4.864,100,1,17,0,-9.14118,0,71.6,11.01,5.22353,9.41177,9.41177,0,0,12.4,68,1601,0,0,10.1961,1,1,0,0,1,0,.412617
5,86605.500,14.7,0,-.78125,4.864,100,1,16.5,0,-8.99608,0,71.6,10.91,5.36863,9.41177,9.41177,0,0,12.4,68,1556.25,0,0,10.5882,1,1,0,0,1,0,.420626
6,86605.750,14.7,0,-.78125,4.864,100,1,16,0,-8.85098,0,71.6,11.32,5.51373,9.41177,9.41177,0,0,12.64,68,1526.25,0,0,10.1961,1,1,0,1,1,0,.445012
7,86606.000,14.7,0,-.78125,4.608,100,1,15.5,0,-8.85098,0,71.6,10.7,5.51373,9.41177,9.41177,0,0,12.64,68,1504,0,0,10.1961,1,1,0,1,1,0,.426862
8,86606.250,14.7,0,-.78125,4.352,100,1,15,0,-8.85098,0,71.6,10.07,5.51373,9.41177,9.41177,0,0,12.8,68,1492,0,0,10.1961,1,1,0,1,1,0,.40496
9,86606.500,14.7,0,-.78125,4.352,100,1,14.5,0,-8.85098,0,71.6,9.97,5.51373,9.41177,9.41177,0,0,12.8,68,1473,0,0,10.1961,1,1,0,1,1,0,.40611
10,86606.750,14.7,0,-.78125,4.352,100,1,14.5,0,-8.70588,0,71.6,11.43,5.65882,9.41177,9.41177,0,0,12.8,68,1476.25,0,0,10.5882,1,1,0,1,1,0,.464555
