Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
1531,0.97,0.87,-11.0,-11.3,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,1.8,71,0.22,3.14,0.00,876,0.0,0.82,0.78,0.0,4.7,16.5,0.0
1629,0.98,0.88,-10.9,-11.3,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,1.8,71,0.24,3.12,0.00,785,0.0,0.82,0.78,0.0,4.7,16.5,0.0
1733,0.98,0.86,-10.7,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.0,71,0.25,2.96,0.00,719,0.0,0.82,0.78,0.0,4.3,16.5,0.0
1836,0.96,0.86,-10.6,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.1,2.0,71,0.26,2.90,0.00,668,0.0,0.82,0.76,0.0,4.3,16.5,0.0
1938,0.96,0.86,-10.5,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.0,2.0,71,0.29,2.94,0.00,610,0.0,0.82,0.76,0.0,4.3,11.5,0.0
2038,0.95,0.87,-10.3,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.1,2.3,71,0.32,2.96,0.00,559,0.0,0.82,0.76,0.0,4.7,9.0,0.0
2141,0.95,0.87,-10.0,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,0.9,2.3,71,0.36,2.96,0.00,495,0.0,0.82,0.76,0.0,4.7,5.0,0.0
2243,0.94,0.87,-9.8,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.0,2.6,71,0.40,2.96,0.00,447,0.0,0.82,0.76,0.0,4.7,5.0,0.0
2344,0.94,0.87,-9.6,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.0,2.8,71,0.43,3.02,0.00,426,0.0,0.82,0.76,0.0,4.7,5.0,0.0
2451,0.93,0.87,-9.2,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.0,2.8,71,0.44,3.04,0.00,416,0.0,0.82,0.76,0.0,4.7,5.0,0.0
2547,0.92,0.88,-9.0,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.0,2.8,71,0.43,3.08,0.00,429,0.0,0.82,0.76,0.0,4.7,5.0,0.0
2651,0.91,0.88,-8.8,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.1,3.1,71,0.42,3.08,0.00,440,0.0,0.82,0.76,0.0,4.7,5.0,0.0
2751,0.91,0.88,-8.6,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,3.1,71,0.39,3.08,0.00,471,0.0,0.82,0.76,0.0,4.7,5.0,0.0
2857,0.91,0.89,-8.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,3.1,71,0.38,3.06,0.00,477,0.0,0.82,0.76,0.0,4.7,5.0,0.0
2956,0.91,0.89,-8.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,3.1,71,0.37,3.06,0.00,490,0.0,0.82,0.76,0.0,4.7,5.0,0.0
3060,0.91,0.89,-8.3,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.8,71,0.36,3.08,0.00,519,0.0,0.82,0.76,0.0,4.7,6.5,0.0
3161,0.91,0.89,-8.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.8,71,0.35,3.14,0.00,539,0.0,0.82,0.76,0.0,5.1,7.5,0.0
3263,0.91,0.89,-8.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.8,71,0.34,3.18,0.00,566,0.0,0.82,0.76,0.0,5.1,9.5,0.0
3366,0.91,0.89,-8.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.4,2.8,71,0.32,3.20,0.00,600,0.0,0.82,0.76,0.0,5.1,12.0,0.0
3466,0.91,0.89,-8.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.8,71,0.30,3.27,0.00,648,0.0,0.82,0.78,0.0,5.1,12.0,0.0
3568,0.91,0.89,-8.6,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.6,71,0.29,3.31,0.00,687,0.0,0.82,0.78,0.0,5.1,16.5,0.0
3672,0.91,0.89,-8.8,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.6,2.6,71,0.27,3.33,0.00,752,0.0,0.82,0.78,0.0,5.1,16.5,0.0
3773,0.90,0.88,-8.9,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.7,2.6,71,0.25,3.38,0.00,802,0.0,0.82,0.78,0.0,5.1,16.5,0.0
3875,0.89,0.88,-9.2,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.6,2.3,71,0.23,3.33,0.00,857,0.0,0.82,0.78,0.0,5.1,16.5,0.0
3978,0.89,0.88,-9.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.7,2.3,71,0.23,3.31,0.00,880,0.0,0.82,0.78,0.0,5.1,16.5,0.0
4080,0.89,0.89,-9.6,-11.3,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.0,71,0.22,3.33,0.00,908,0.0,0.82,0.78,0.0,5.1,16.5,0.0
4180,0.89,0.90,-9.8,-11.3,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.0,71,0.22,3.33,0.00,912,0.0,0.82,0.78,0.0,4.7,16.5,0.0
4282,0.89,0.90,-9.9,-11.3,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.0,71,0.21,3.25,0.00,917,0.0,0.82,0.78,0.0,4.7,16.5,0.0
4385,0.89,0.90,-10.1,-11.3,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.0,71,0.22,3.21,0.00,895,0.0,0.82,0.78,0.0,4.7,16.5,0.0
4486,0.89,0.90,-10.2,-11.3,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.4,2.0,71,0.22,3.25,0.00,867,0.0,0.82,0.78,0.0,4.7,16.5,0.0
4587,0.89,0.88,-10.2,-11.3,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.4,2.0,71,0.22,3.12,0.00,833,0.0,0.82,0.78,0.0,4.7,16.5,0.0
4690,0.89,0.88,-10.2,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.24,3.16,0.00,806,0.0,0.82,0.78,0.0,4.7,16.5,0.0
4793,0.89,0.88,-10.2,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.27,0.00,768,0.0,0.82,0.78,0.0,4.7,16.5,0.0
4895,0.89,0.88,-10.2,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.0,71,0.27,3.27,0.00,724,0.0,0.82,0.78,0.0,4.7,16.5,0.0
4997,0.89,0.88,-10.0,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.0,71,0.28,3.29,0.00,712,0.0,0.82,0.78,0.0,4.7,16.5,0.0
5099,0.89,0.89,-10.0,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.3,71,0.28,3.27,0.00,698,0.0,0.82,0.78,0.0,4.7,16.5,0.0
5201,0.89,0.89,-9.9,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.3,71,0.30,3.27,0.00,665,0.0,0.82,0.78,0.0,4.7,16.5,0.0
5301,0.89,0.89,-9.7,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.3,71,0.30,3.27,0.00,654,0.0,0.82,0.78,0.0,4.7,16.5,0.0
5403,0.89,0.89,-9.6,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.3,71,0.30,3.27,0.00,657,0.0,0.82,0.78,0.0,4.7,16.5,0.0
5508,0.89,0.89,-9.5,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.3,71,0.30,3.23,0.00,650,0.0,0.82,0.78,0.0,4.7,16.5,0.0
5607,0.89,0.89,-9.5,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.3,71,0.30,3.27,0.00,653,0.0,0.82,0.78,0.0,5.1,16.5,0.0
5712,0.89,0.89,-9.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.3,71,0.30,3.33,0.00,663,0.0,0.82,0.78,0.0,5.1,16.5,0.0
5812,0.89,0.89,-9.3,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.6,71,0.30,3.40,0.00,677,0.0,0.82,0.78,0.0,5.1,16.5,0.0
5915,0.89,0.89,-9.3,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.6,71,0.30,3.42,0.00,682,0.0,0.82,0.78,0.0,5.1,16.5,0.0
6016,0.89,0.89,-9.3,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.6,2.6,71,0.29,3.44,0.00,716,0.0,0.82,0.78,0.0,5.1,16.5,0.0
6118,0.89,0.89,-9.3,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.4,2.3,71,0.28,3.46,0.00,740,0.0,0.82,0.78,0.0,5.1,16.5,0.0
6220,0.89,0.89,-9.3,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.27,3.44,0.00,761,0.0,0.82,0.78,0.0,5.1,16.5,0.0
6323,0.89,0.89,-9.4,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.46,0.00,791,0.0,0.82,0.78,0.0,5.1,16.5,0.0
6424,0.89,0.89,-9.5,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.6,2.3,71,0.25,3.42,0.00,812,0.0,0.82,0.78,0.0,5.1,16.5,0.0
6526,0.89,0.89,-9.6,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.6,2.3,71,0.25,3.44,0.00,816,0.0,0.82,0.78,0.0,5.1,16.5,0.0
6628,0.89,0.89,-9.6,-11.4,143,0.00,0.00,-0.0,0.00,100.0,0.800,1.6,2.3,71,0.25,3.46,0.00,845,0.0,0.82,0.78,0.0,5.1,8.0,0.0
6731,0.89,0.89,-9.7,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.6,2.3,71,0.25,3.46,0.00,818,0.0,0.82,0.78,0.0,5.1,9.0,0.0
6832,0.89,0.89,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.46,0.00,804,0.0,0.82,0.78,0.0,5.1,11.0,0.0
6935,0.88,0.89,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.42,0.00,798,0.0,0.82,0.78,0.0,5.1,12.0,0.0
7034,0.89,0.89,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.27,3.46,0.00,778,0.0,0.82,0.78,0.0,5.1,15.0,0.0
7138,0.89,0.89,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.27,3.46,0.00,777,0.0,0.82,0.78,0.0,5.1,15.5,0.0
7241,0.89,0.89,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.27,3.42,0.00,772,0.0,0.82,0.78,0.0,5.1,16.0,0.0
7343,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.27,3.46,0.00,768,0.0,0.82,0.78,0.0,5.1,16.0,0.0
7445,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.27,3.42,0.00,768,0.0,0.82,0.78,0.0,5.1,15.5,0.0
7546,0.89,0.90,-9.7,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.38,0.00,772,0.0,0.82,0.78,0.0,5.1,16.0,0.0
7648,0.89,0.90,-9.7,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.33,0.00,762,0.0,0.82,0.78,0.0,5.1,16.5,0.0
7750,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.33,0.00,763,0.0,0.82,0.78,0.0,5.1,16.5,0.0
7851,0.89,0.90,-9.7,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.33,0.00,766,0.0,0.82,0.78,0.0,5.1,16.5,0.0
7953,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.33,0.00,766,0.0,0.82,0.78,0.0,5.1,17.0,0.0
8055,0.89,0.90,-9.7,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.27,3.38,0.00,763,0.0,0.82,0.78,0.0,5.1,16.5,0.0
8156,0.89,0.90,-9.7,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.35,0.00,768,0.0,0.82,0.78,0.0,5.1,16.0,0.0
8261,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.33,0.00,775,0.0,0.82,0.78,0.0,5.1,15.5,0.0
8363,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.33,0.00,773,0.0,0.82,0.78,0.0,5.1,16.0,0.0
8464,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.33,0.00,773,0.0,0.82,0.78,0.0,4.7,16.0,0.0
8567,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.29,0.00,774,0.0,0.82,0.78,0.0,4.7,16.0,0.0
8668,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.25,3.25,0.00,768,0.0,0.82,0.78,0.0,4.7,16.5,0.0
8769,0.89,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.27,0.00,764,0.0,0.82,0.78,0.0,4.7,16.5,0.0
8873,0.90,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.33,0.00,767,0.0,0.82,0.78,0.0,4.7,16.5,0.0
8973,0.90,0.90,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.27,0.00,764,0.0,0.82,0.78,0.0,4.7,17.0,0.0
9077,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.25,3.25,0.00,768,0.0,0.82,0.78,0.0,4.7,16.5,0.0
9180,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.27,0.00,766,0.0,0.82,0.78,0.0,4.7,16.5,0.0
9282,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.29,0.00,765,0.0,0.82,0.78,0.0,4.7,17.0,0.0
9382,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.5,2.3,71,0.26,3.27,0.00,763,0.0,0.82,0.78,0.0,4.7,17.0,0.0
9485,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.29,0.00,766,0.0,0.82,0.78,0.0,4.7,16.5,0.0
9585,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.31,0.00,768,0.0,0.82,0.78,0.0,4.7,16.5,0.0
9688,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.31,0.00,762,0.0,0.82,0.78,0.0,4.7,17.0,0.0
9788,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.25,0.00,761,0.0,0.82,0.78,0.0,4.7,16.5,0.0
9893,0.89,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.21,0.00,751,0.0,0.82,0.78,0.0,4.7,18.0,0.0
9994,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.0,71,0.26,3.21,0.00,747,0.0,0.82,0.78,0.0,4.7,18.5,0.0
10095,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.0,71,0.26,3.21,0.00,746,0.0,0.82,0.78,0.0,4.7,18.5,0.0
10197,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.0,71,0.26,3.21,0.00,749,0.0,0.82,0.78,0.0,4.7,18.0,0.0
10302,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.25,3.21,0.00,761,0.0,0.82,0.78,0.0,4.7,16.5,0.0
10400,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.21,0.00,752,0.0,0.82,0.78,0.0,4.7,17.5,0.0
10503,0.89,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.21,0.00,750,0.0,0.82,0.78,0.0,4.7,17.5,0.0
10606,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.21,0.00,754,0.0,0.82,0.78,0.0,4.7,17.0,0.0
10708,0.89,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.3,2.0,71,0.26,3.21,0.00,753,0.0,0.82,0.78,0.0,4.7,18.0,0.0
10810,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.0,0.00,100.0,0.800,1.2,2.0,71,0.26,3.21,0.00,741,0.0,0.82,0.78,0.0,4.7,18.5,0.0
10913,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-0.4,0.00,100.0,0.800,1.2,2.0,71,0.26,3.23,0.00,740,0.0,0.82,0.78,0.0,4.7,17.5,0.0
11015,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-1.7,0.00,100.0,0.800,1.2,2.0,71,0.26,3.25,0.00,742,0.0,0.82,0.78,0.0,4.7,18.0,0.0
11115,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-2.4,0.00,100.0,0.800,1.2,2.0,71,0.26,3.25,0.00,739,0.0,0.82,0.78,0.0,4.7,18.5,0.0
11218,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-3.1,0.00,100.0,0.800,1.2,2.0,71,0.27,3.27,0.00,739,0.0,0.82,0.78,0.0,4.7,18.0,0.0
11320,0.90,0.91,-9.8,-11.4,145,0.00,0.00,-3.4,0.00,100.0,0.800,1.3,2.0,71,0.26,3.21,0.00,751,0.0,0.82,0.78,0.0,4.7,16.5,0.0
11421,0.91,0.91,-9.8,-11.4,145,0.00,0.00,-4.2,0.00,100.0,0.800,1.3,2.0,71,0.26,3.23,0.00,755,0.0,0.82,0.78,0.0,4.7,16.0,0.0
11523,0.91,0.92,-9.8,-11.4,145,0.00,0.00,-4.7,0.00,100.0,0.800,1.2,2.0,71,0.27,3.25,0.00,733,0.0,0.82,0.78,0.0,4.7,18.5,0.0
11625,0.91,0.92,-9.8,-11.4,145,0.00,0.00,-5.0,0.00,100.0,0.800,1.2,2.0,71,0.26,3.23,0.00,735,0.0,0.82,0.78,0.0,4.7,18.0,0.0
11728,0.91,0.92,-9.8,-11.4,145,0.00,0.00,-5.6,0.00,100.0,0.800,1.2,2.0,71,0.26,3.21,0.00,742,0.0,0.82,0.78,0.0,4.7,17.5,0.0
11828,0.91,0.92,-9.8,-11.4,145,0.00,0.00,-6.1,0.00,100.0,0.800,1.2,2.0,71,0.26,3.21,0.00,747,0.0,0.82,0.78,0.0,4.7,16.5,0.0
11931,0.91,0.92,-9.8,-11.4,145,0.00,0.00,-6.6,0.00,100.0,0.800,1.2,2.0,71,0.26,3.21,0.00,740,0.0,0.82,0.78,0.0,4.7,17.5,0.0
12037,0.92,0.92,-9.8,-11.4,145,0.00,0.00,-7.1,0.00,100.0,0.800,1.2,2.0,71,0.26,3.21,0.00,739,0.0,0.82,0.78,0.0,4.7,17.5,0.0
12135,0.92,0.92,-9.8,-11.4,145,0.00,0.00,-7.5,0.00,100.0,0.800,1.2,2.0,71,0.26,3.18,0.00,740,0.0,0.82,0.78,0.0,4.7,17.0,0.0
12237,0.93,0.92,-9.8,-11.4,145,0.00,0.00,-7.7,0.00,100.0,0.800,1.2,2.0,71,0.27,3.23,0.00,726,0.0,0.82,0.78,0.0,4.7,19.0,0.0
12341,0.93,0.92,-9.8,-11.4,145,0.00,0.00,-7.9,0.00,100.0,0.800,1.2,2.0,71,0.27,3.23,0.00,705,0.0,0.82,0.78,0.0,4.7,20.0,0.0
12442,0.93,0.92,-9.7,-11.4,145,0.00,0.00,-8.3,0.00,100.0,0.800,1.2,2.0,71,0.27,3.25,0.00,713,0.0,0.82,0.78,0.0,4.7,19.5,0.0
12542,0.94,0.92,-9.7,-11.4,145,0.00,0.00,-8.4,0.00,100.0,0.800,1.2,2.0,71,0.28,3.27,0.00,712,0.0,0.82,0.78,0.0,4.7,19.0,0.0
12645,0.94,0.92,-9.7,-11.4,145,0.00,0.00,-8.5,0.00,100.0,0.800,1.2,2.0,71,0.27,3.25,0.00,722,0.0,0.82,0.78,0.0,4.7,18.0,0.0
12746,0.95,0.92,-9.7,-11.4,145,0.00,0.00,-8.5,0.00,100.0,0.800,1.2,2.0,71,0.27,3.25,0.00,727,0.0,0.82,0.78,0.0,4.7,18.0,0.0
12849,0.95,0.92,-9.7,-11.4,145,0.00,0.00,-8.5,0.00,100.0,0.800,1.2,2.0,71,0.27,3.25,0.00,714,0.0,0.82,0.78,0.0,4.7,19.0,0.0
12952,0.95,0.92,-9.7,-11.4,145,0.00,0.00,-8.6,0.00,100.0,0.800,1.2,2.0,71,0.28,3.29,0.00,713,0.0,0.82,0.78,0.0,5.1,19.0,0.0
13053,0.96,0.92,-9.6,-11.4,145,0.00,0.00,-8.6,0.00,100.0,0.800,1.2,2.0,71,0.28,3.33,0.00,717,0.0,0.82,0.78,0.0,4.7,18.0,0.0
13155,0.96,0.92,-9.6,-11.4,145,0.00,0.00,-8.6,0.00,100.0,0.800,1.2,2.0,71,0.28,3.31,0.00,718,0.0,0.82,0.78,0.0,5.1,18.0,0.0
13256,0.96,0.92,-9.6,-11.4,145,0.00,0.00,-8.8,0.00,100.0,0.800,1.2,2.0,71,0.28,3.33,0.00,720,0.0,0.82,0.78,0.0,5.1,17.5,0.0
13358,0.96,0.92,-9.6,-11.4,145,0.00,0.00,-8.7,0.00,100.0,0.800,1.2,2.0,71,0.28,3.33,0.00,714,0.0,0.82,0.78,0.0,5.1,18.0,0.0
13463,0.96,0.92,-9.6,-11.4,145,0.00,0.00,-8.7,0.00,100.0,0.800,1.2,2.0,71,0.28,3.33,0.00,716,0.0,0.82,0.78,0.0,5.1,18.5,0.0
13563,0.97,0.92,-9.6,-11.4,145,0.00,0.00,-8.5,0.00,100.0,0.800,1.2,2.0,71,0.28,3.33,0.00,709,0.0,0.82,0.78,0.0,5.1,18.5,0.0
13666,0.97,0.92,-9.5,-11.4,145,0.00,0.00,-8.6,0.00,100.0,0.800,1.2,2.0,71,0.28,3.35,0.00,716,0.0,0.82,0.78,0.0,5.1,17.5,0.0
