Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
167,1.00,Infinity,0.0,-11.4,53,0.00,0.00,-0.0,0.00,100.0,1.000,0.0,1.5,57,0.00,1.95,0.00,0,0.0,0.82,0.78,0.0,8.6,27.0,0.0
168,1.00,0.89,-0.3,-11.4,53,0.00,0.00,-0.0,0.00,100.0,1.000,0.0,1.5,57,0.00,1.95,0.00,0,0.0,0.82,0.78,0.0,9.0,27.0,0.0
199,1.00,0.89,-0.3,-11.4,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.7,32.3,57,0.68,2.00,0.00,176,0.0,0.82,0.78,0.0,8.6,27.0,0.0
302,1.00,0.49,-0.3,-11.4,53,0.00,0.00,-0.0,0.00,100.0,1.000,5.2,32.3,57,0.63,2.00,0.00,192,0.0,0.82,0.78,0.0,8.6,27.0,0.0
405,1.00,0.49,-0.5,-11.4,53,0.00,0.00,-0.0,0.00,100.0,1.000,8.3,24.6,57,0.46,3.10,0.00,404,0.0,0.82,0.78,0.0,8.6,27.0,0.0
507,1.00,0.49,-0.7,-11.4,53,0.00,0.00,-0.0,0.00,100.0,1.000,17.4,17.7,57,0.24,4.78,0.00,1177,0.0,0.82,0.76,0.0,9.0,27.0,0.0
606,1.00,0.49,-5.0,-11.4,53,0.00,0.00,-0.0,0.00,100.0,1.000,12.8,10.5,57,0.28,6.74,0.00,1464,0.0,0.82,0.76,0.0,8.6,26.5,0.0
711,1.00,0.49,-6.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,7.8,6.1,57,0.29,7.40,0.00,1531,0.0,0.82,0.76,0.0,8.6,26.5,0.0
813,1.00,0.49,-7.8,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,5.2,4.1,57,0.30,7.76,0.00,1533,0.0,0.82,0.78,0.0,9.0,24.5,0.0
912,1.00,0.49,-8.6,-11.1,53,0.00,0.00,-0.0,0.00,100.0,1.000,5.2,4.1,57,0.33,8.26,0.00,1524,0.0,0.82,0.78,0.0,9.0,23.0,0.0
1015,1.00,0.49,-9.0,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,5.1,4.1,57,0.35,8.54,0.00,1482,0.0,0.82,0.78,0.0,9.0,22.0,0.0
1118,1.00,0.49,-9.3,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,5.0,4.1,57,0.35,8.54,0.00,1453,0.0,0.82,0.78,0.0,9.0,22.0,0.0
1220,1.00,0.51,-9.4,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,5.1,4.4,57,0.37,8.67,0.00,1404,0.0,0.82,0.78,0.0,9.0,22.0,0.0
1322,1.00,0.51,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,5.1,4.4,57,0.36,8.46,0.00,1392,0.0,0.82,0.78,0.0,8.6,22.0,0.0
1424,1.00,0.51,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,5.0,4.4,57,0.37,8.38,0.00,1359,0.0,0.82,0.78,0.0,8.6,22.0,0.0
1525,1.00,0.52,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.8,4.4,57,0.37,8.13,0.00,1319,0.0,0.82,0.78,0.0,8.6,22.0,0.0
1630,1.00,0.52,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.8,4.4,57,0.37,8.01,0.00,1310,0.0,0.82,0.78,0.0,8.2,22.0,0.0
1732,1.00,0.52,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.8,4.4,57,0.36,7.89,0.00,1301,0.0,0.82,0.78,0.0,8.2,22.5,0.0
1833,1.00,0.52,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.4,4.1,57,0.36,7.72,0.00,1281,0.0,0.82,0.78,0.0,8.2,22.5,0.0
1936,1.00,0.54,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.4,4.1,57,0.36,7.72,0.00,1278,0.0,0.82,0.78,0.0,8.2,22.5,0.0
2036,1.00,0.54,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.3,4.1,57,0.36,7.60,0.00,1262,0.0,0.82,0.78,0.0,8.2,22.5,0.0
2138,1.00,0.54,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.3,4.1,57,0.37,7.68,0.00,1255,0.0,0.82,0.78,0.0,8.2,22.5,0.0
2240,1.00,0.55,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.3,4.1,57,0.37,7.64,0.00,1250,0.0,0.82,0.78,0.0,8.2,22.5,0.0
2343,1.00,0.55,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.3,4.1,57,0.35,7.40,0.00,1257,0.0,0.82,0.78,0.0,8.2,22.5,0.0
2444,1.00,0.55,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.3,4.1,57,0.35,7.33,0.00,1250,0.0,0.82,0.78,0.0,7.8,22.5,0.0
2547,1.00,0.55,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.9,3.8,57,0.35,7.21,0.00,1237,0.0,0.82,0.78,0.0,7.8,23.0,0.0
2648,1.00,0.56,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.9,3.8,57,0.35,7.21,0.00,1230,0.0,0.82,0.78,0.0,7.8,23.0,0.0
2749,1.00,0.56,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.7,3.8,57,0.37,7.25,0.00,1179,0.0,0.82,0.78,0.0,8.2,23.0,0.0
2852,1.00,0.56,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,4.0,4.1,57,0.37,7.21,0.00,1171,0.0,0.82,0.78,0.0,7.8,23.0,0.0
2953,1.00,0.56,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.7,3.8,57,0.37,7.18,0.00,1164,0.0,0.82,0.78,0.0,7.8,23.0,0.0
3055,1.00,0.58,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.7,3.8,57,0.36,6.96,0.00,1153,0.0,0.82,0.78,0.0,7.8,23.0,0.0
3156,1.00,0.58,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.7,3.8,57,0.35,6.81,0.00,1153,0.0,0.82,0.78,0.0,7.8,23.0,0.0
3259,1.00,0.58,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.6,3.8,57,0.35,6.74,0.00,1151,0.0,0.82,0.78,0.0,7.5,23.0,0.0
3361,1.00,0.58,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.6,3.8,57,0.35,6.70,0.00,1147,0.0,0.82,0.78,0.0,7.1,23.0,0.0
3464,1.00,0.59,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.6,3.8,57,0.32,6.09,0.00,1136,0.0,0.82,0.78,0.0,7.1,23.0,0.0
3566,1.00,0.59,-9.7,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.3,3.6,57,0.33,6.09,0.00,1116,0.0,0.82,0.78,0.0,7.1,23.0,0.0
3667,1.00,0.59,-9.8,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.2,3.6,57,0.34,6.09,0.00,1080,0.0,0.82,0.78,0.0,7.1,23.0,0.0
3771,1.00,0.59,-9.8,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.2,3.6,57,0.34,6.05,0.00,1063,0.0,0.82,0.78,0.0,7.1,23.0,0.0
3872,1.00,0.60,-9.7,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.1,3.6,57,0.35,6.12,0.00,1046,0.0,0.82,0.78,0.0,7.5,23.0,0.0
3975,1.00,0.60,-9.7,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.1,3.6,57,0.36,6.12,0.00,1026,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4077,1.00,0.60,-9.7,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.0,3.6,57,0.36,6.05,0.00,1011,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4178,1.00,0.60,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.2,3.8,57,0.37,6.12,0.00,998,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4282,1.00,0.60,-9.6,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.2,3.8,57,0.36,6.05,0.00,1007,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4381,1.00,0.61,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.2,3.8,57,0.36,5.95,0.00,996,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4483,1.00,0.61,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.0,3.6,57,0.35,5.78,0.00,995,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4585,1.00,0.61,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.0,3.6,57,0.35,5.85,0.00,1000,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4688,1.00,0.61,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.0,3.6,57,0.35,5.85,0.00,996,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4790,1.00,0.61,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.0,3.6,57,0.36,5.99,0.00,985,0.0,0.82,0.78,0.0,7.1,23.0,0.0
4895,1.00,0.62,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.0,3.6,57,0.36,5.95,0.00,998,0.0,0.82,0.78,0.0,7.1,23.0,0.0
5000,1.00,0.62,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,3.0,3.6,57,0.35,5.82,0.00,989,0.0,0.82,0.78,0.0,7.1,23.0,0.0
5099,1.00,0.62,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,2.9,3.6,57,0.35,5.75,0.00,978,0.0,0.82,0.78,0.0,6.7,23.0,0.0
5200,1.00,0.62,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,2.9,3.6,57,0.35,5.68,0.00,977,0.0,0.82,0.78,0.0,6.7,23.0,0.0
5301,1.00,0.63,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,2.9,3.6,57,0.35,5.65,0.00,975,0.0,0.82,0.78,0.0,6.7,23.0,0.0
5403,1.00,0.63,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,2.9,3.6,57,0.36,5.75,0.00,960,0.0,0.82,0.78,0.0,6.7,23.0,0.0
5505,1.00,0.63,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,2.9,3.6,57,0.34,5.55,0.00,969,0.0,0.82,0.78,0.0,6.7,23.0,0.0
5607,1.00,0.63,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,2.9,3.6,57,0.35,5.68,0.00,966,0.0,0.82,0.78,0.0,6.7,23.0,0.0
5708,1.00,0.63,-9.5,-11.2,53,0.00,0.00,-0.0,0.00,100.0,1.000,2.9,3.6,57,0.35,5.55,0.00,952,0.0,0.82,0.78,0.0,6.7,23.0,0.0
