sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,1719513.750,14.7,0,0,3.584,100,1,20,0,-6.96471,0,152.6,4.8,7.5451,9.41177,9.41177,0,0,11.28,183.2,1352.25,0,0,7.05882,1,0,0,0,1,0,.212978
1,1719514.000,14.7,0,0,2.816,100,1,17,0,-9.72157,0,152.6,4.9,4.64314,9.41177,9.41177,0,0,13.68,183.2,1583.25,0,0,7.05882,1,0,0,0,1,0,.185694
2,1719514.250,14.7,0,0,2.304,100,1,12,0,-10.7373,0,152.6,5.17,3.62745,9.41177,9.41177,0,0,13.68,185,1507.75,0,0,7.05882,1,0,0,0,1,0,.205737
3,1719514.500,14.7,0,0,2.304,100,1,12,0,-10.8824,0,152.6,5.19,3.62745,9.41177,9.41177,0,0,13.6,185,1312,0,0,7.05882,1,0,0,0,1,0,.237348
4,1719514.750,14.7,0,0,2.56,100,1,12,0,-10.5922,0,152.6,5.18,3.91765,9.41177,9.41177,0,0,13.6,185,1093,0,0,7.05882,1,1,0,0,1,0,.284355
5,1719515.000,14.7,0,0,2.816,100,1,12,0,-10.0118,0,152.6,5.08,4.35294,9.41177,9.41177,0,0,13.68,185,957.75,0,0,7.05882,1,1,0,0,1,0,.318246
6,1719515.250,14.7,0,0,3.072,100,1,12,0,-9.72157,0,152.6,4.83,4.78824,9.41177,9.41177,0,0,13.68,185,883.75,0,0,6.66667,1,1,0,1,0,0,.327921
7,1719515.500,14.7,0,0,3.072,100,1,12,0,-9.57647,0,152.6,4.78,4.93333,9.41177,9.41177,0,0,13.6,185,841.5,0,0,6.66667,1,1,0,1,0,0,.34082
8,1719515.750,14.7,0,0,3.072,100,1,12,0,-9.28627,0,152.6,4.62,5.07843,9.41177,9.41177,0,0,13.6,185,838.75,0,0,6.27451,1,1,0,1,0,0,.330492
9,1719516.000,14.7,0,0,3.072,100,1,12,0,-9.28627,0,152.6,4.42,5.07843,9.41177,9.41177,0,0,13.44,185,846.75,0,0,6.27451,1,1,0,1,0,0,.313198
10,1719516.250,14.7,0,0,3.328,100,1,12,0,-9.14118,0,152.6,5.31,5.36863,9.41177,9.41177,0,0,13.44,185,882.5,0,0,7.05882,1,1,0,1,0,0,.36102
11,1719516.500,14.7,0,0,3.328,100,1,12,0,-8.99608,0,152.6,5.37,5.51373,9.41177,9.41177,0,0,13.6,185,945.75,0,0,7.05882,1,1,0,1,0,0,.340682
12,1719516.750,14.7,0,0,3.328,100,1,12,0,-9.14118,0,152.6,5.18,5.36863,9.41177,9.41177,0,0,13.6,185,956.75,0,0,7.05882,1,1,0,1,0,0,.32485
13,1719517.000,14.7,0,0,3.072,100,1,12,0,-9.14118,0,152.6,5.1,5.22353,9.41177,9.41177,0,0,13.76,185,920.25,0,0,7.05882,1,1,0,1,0,0,.332518
14,1719517.250,14.7,0,0,3.072,100,1,12,0,-9.14118,0,152.6,5.16,5.36863,9.41177,9.41177,0,0,13.76,185,890.75,0,0,7.05882,1,1,0,1,0,0,.347572
15,1719517.500,14.7,0,0,3.328,100,1,12,0,-9.14118,0,152.6,5.08,5.36863,9.41177,9.41177,0,0,13.68,185,884.75,0,0,6.66667,1,1,0,1,0,0,.344504
16,1719517.750,14.7,0,0,3.328,100,1,12,0,-9.14118,0,152.6,4.84,5.36863,9.41177,9.41177,0,0,13.68,185,846.5,0,0,6.66667,1,1,0,1,0,0,.34306
17,1719518.000,14.7,0,0,3.328,100,1,12,0,-8.99608,0,152.6,4.93,5.51373,9.41177,9.41177,0,0,13.76,185,838,0,0,6.66667,1,1,0,1,0,0,.352983
18,1719518.250,14.7,0,0,3.328,100,1,12,0,-8.99608,0,152.6,4.78,5.51373,9.41177,9.41177,0,0,13.76,185,821.5,0,0,6.66667,1,1,0,1,0,0,.349117
19,1719518.500,14.5852,0,0,3.328,100,1,12,0,-8.85098,0,150.8,4.74,5.51373,9.41177,9.41177,0,0,13.68,185,814.5,0,0,6.66667,1,1,0,1,0,0,.349171
20,1719518.750,14.5852,0,0,3.328,100,1,15.5,0,-8.85098,0,150.8,4.65,5.51373,9.41177,9.41177,0,0,13.68,185,820,0,0,6.66667,1,1,0,1,0,0,.340244
21,1719519.000,14.5852,0,0,3.328,100,1,15.5,0,-8.99608,0,150.8,4.65,5.51373,9.41177,9.41177,0,0,13.68,185,830.25,0,0,6.27451,1,1,0,1,0,0,.336043
22,1719519.250,14.5852,0,0,3.328,100,1,13,0,-8.99608,0,150.8,4.62,5.51373,9.41177,9.41177,0,0,13.68,185,827.75,0,0,6.27451,1,1,0,1,0,0,.334884
23,1719519.500,14.4703,0,0,3.328,100,1,14.5,0,-8.99608,0,150.8,4.59,5.51373,9.41177,9.41177,0,0,13.6,185,826.75,0,0,6.27451,1,1,0,1,0,0,.333112
24,1719519.750,14.3555,0,0,3.072,100,1,14,0,-8.99608,0,150.8,4.53,5.51373,9.41177,9.41177,0,0,13.6,185,819.25,0,0,6.27451,1,1,0,1,0,0,.331767
