Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
102,1.00,Infinity,0.0,-11.4,93,0.00,0.00,-0.0,0.00,100.0,1.000,0.0,15.9,78,0.00,1.71,0.00,0,0.0,0.82,0.78,0.0,7.5,28.0,0.0
103,1.00,0.96,-0.5,-11.4,93,0.00,0.00,-0.0,0.00,100.0,1.000,2.6,15.9,78,0.52,1.71,0.00,198,0.0,0.82,0.78,0.0,7.5,28.0,0.0
204,1.00,0.96,-0.6,-11.4,93,0.00,0.00,-0.0,0.00,100.0,1.000,2.5,15.4,78,0.57,1.88,0.00,198,0.0,0.82,0.78,0.0,7.5,28.0,0.0
305,1.00,0.96,-0.8,-11.4,93,0.00,0.00,-0.0,0.00,100.0,1.000,5.1,15.1,78,0.35,2.40,0.00,406,0.0,0.82,0.78,0.0,7.5,28.0,0.0
407,1.00,0.64,-2.3,-11.4,93,0.00,0.00,-0.0,0.00,100.0,1.000,8.0,9.2,78,0.20,3.50,0.00,1043,0.0,0.82,0.78,0.0,7.8,28.0,0.0
510,1.00,0.64,-4.3,-11.3,93,0.00,0.00,-0.0,0.00,100.0,1.000,7.4,6.1,78,0.21,5.05,0.00,1449,0.0,0.82,0.76,0.0,7.8,27.5,0.0
610,1.00,0.64,-6.8,-11.2,93,0.00,0.00,-0.0,0.00,100.0,1.000,4.7,3.3,78,0.20,5.72,0.00,1716,0.0,0.80,0.76,0.0,7.5,27.0,0.0
711,1.00,0.64,-8.3,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,4.0,2.6,78,0.19,5.75,0.00,1825,0.0,0.80,0.78,0.0,7.8,24.5,0.0
812,1.00,0.64,-9.5,-11.0,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.5,2.3,78,0.20,6.15,0.00,1836,0.0,0.80,0.78,0.0,7.8,21.5,0.0
914,1.00,0.64,-10.2,-11.0,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.5,2.3,78,0.22,6.55,0.00,1801,0.0,0.80,0.78,0.0,8.2,19.0,0.0
1017,1.00,0.65,-10.4,-11.0,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.8,2.6,78,0.24,6.96,0.00,1732,0.0,0.82,0.78,0.0,8.2,17.0,0.0
1120,1.00,0.65,-10.5,-11.0,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.6,2.6,78,0.25,6.88,0.00,1649,0.0,0.80,0.78,0.0,8.2,16.5,0.0
1222,1.00,0.67,-10.5,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.4,2.6,78,0.27,6.96,0.00,1552,0.0,0.80,0.78,0.0,7.8,16.5,0.0
1324,1.00,0.67,-10.5,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.5,2.8,78,0.28,6.88,0.00,1498,0.0,0.80,0.78,0.0,7.8,16.0,0.0
1425,1.00,0.67,-10.5,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.3,2.8,78,0.29,6.77,0.00,1419,0.0,0.82,0.78,0.0,7.8,16.0,0.0
1526,1.00,0.68,-10.4,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.2,2.8,78,0.29,6.62,0.00,1379,0.0,0.80,0.78,0.0,7.8,16.0,0.0
1629,1.00,0.68,-10.3,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.1,2.8,78,0.30,6.70,0.00,1349,0.0,0.82,0.78,0.0,7.8,16.0,0.0
1731,1.00,0.68,-10.2,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.0,2.8,78,0.31,6.70,0.00,1305,0.0,0.80,0.78,0.0,7.8,16.0,0.0
1833,1.00,0.69,-10.1,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.3,3.1,78,0.32,6.81,0.00,1277,0.0,0.80,0.78,0.0,7.8,16.0,0.0
1935,1.00,0.69,-10.0,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.3,3.1,78,0.32,6.81,0.00,1273,0.0,0.80,0.78,0.0,7.8,16.0,0.0
2041,1.00,0.69,-9.9,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.3,3.1,78,0.32,6.66,0.00,1265,0.0,0.80,0.78,0.0,8.2,16.5,0.0
2139,1.00,0.70,-9.8,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.3,3.1,78,0.33,6.92,0.00,1274,0.0,0.80,0.78,0.0,8.2,16.5,0.0
2241,1.00,0.70,-9.8,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.3,3.1,78,0.33,6.92,0.00,1275,0.0,0.80,0.78,0.0,7.8,16.5,0.0
2343,1.00,0.71,-9.8,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.3,3.1,78,0.33,7.07,0.00,1280,0.0,0.82,0.78,0.0,8.2,16.5,0.0
2445,1.00,0.72,-9.8,-11.1,93,0.00,0.00,-0.0,0.00,100.0,1.000,3.6,3.3,78,0.32,6.96,0.00,1296,0.0,0.80,0.78,0.0,7.8,19.5,0.0
