Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
100,1.01,0.84,-9.8,-11.3,201,0.00,0.00,-13.5,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.11,0.00,904,0.0,0.80,0.78,0.0,5.9,10.5,0.0
101,1.01,0.84,-9.8,-11.3,201,0.00,0.00,-13.4,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.17,0.00,899,0.0,0.80,0.78,0.0,5.9,11.0,0.0
197,1.01,0.84,-9.8,-11.3,201,0.00,0.00,-13.2,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,911,0.0,0.80,0.78,0.0,5.9,10.0,0.0
300,1.01,0.84,-9.8,-11.3,201,0.00,0.00,-13.1,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.14,0.00,897,0.0,0.80,0.78,0.0,5.9,11.5,0.0
402,1.02,0.84,-9.8,-11.3,201,0.00,0.00,-12.9,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.14,0.00,902,0.0,0.80,0.78,0.0,5.9,12.0,0.0
503,1.01,0.84,-9.8,-11.3,201,0.00,0.00,-12.7,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.14,0.00,887,0.0,0.80,0.78,0.0,5.9,11.5,0.0
605,1.01,0.84,-9.8,-11.3,201,0.00,0.00,-12.6,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.14,0.00,903,0.0,0.80,0.78,0.0,5.9,11.5,0.0
706,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-12.5,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.14,0.00,900,0.0,0.80,0.78,0.0,5.9,10.5,0.0
810,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-12.5,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,905,0.0,0.80,0.78,0.0,5.9,10.5,0.0
911,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-12.4,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,906,0.0,0.80,0.78,0.0,5.9,10.5,0.0
1013,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-12.3,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.14,0.00,898,0.0,0.80,0.78,0.0,5.9,11.5,0.0
1116,1.01,0.84,-9.8,-11.3,201,0.00,0.00,-12.2,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.17,0.00,905,0.0,0.80,0.78,0.0,5.9,10.5,0.0
1218,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-12.0,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.20,0.00,902,0.0,0.80,0.78,0.0,5.9,11.0,0.0
1319,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-12.0,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.17,0.00,915,0.0,0.80,0.78,0.0,5.9,10.0,0.0
1420,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-12.0,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,909,0.0,0.80,0.78,0.0,5.9,10.5,0.0
1526,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-11.8,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,915,0.0,0.80,0.78,0.0,5.9,10.0,0.0
1626,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-11.7,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,908,0.0,0.80,0.78,0.0,5.9,11.0,0.0
1728,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-11.7,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.11,0.00,914,0.0,0.80,0.78,0.0,5.9,11.0,0.0
1828,1.00,0.85,-9.8,-11.3,201,0.00,0.00,-11.7,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,906,0.0,0.80,0.78,0.0,5.9,10.0,0.0
1931,1.00,0.85,-9.8,-11.3,201,0.00,0.00,-11.8,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.17,0.00,913,0.0,0.80,0.78,0.0,5.9,10.5,0.0
2032,1.00,0.85,-9.8,-11.3,201,0.00,0.00,-11.7,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.17,0.00,914,0.0,0.80,0.78,0.0,5.9,10.5,0.0
2132,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-11.6,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.17,0.00,900,0.0,0.80,0.78,0.0,5.9,12.0,0.0
2235,1.00,0.85,-9.8,-11.3,201,0.00,0.00,-11.5,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.11,0.00,910,0.0,0.80,0.78,0.0,5.9,11.0,0.0
2337,1.00,0.85,-9.8,-11.3,201,0.00,0.00,-11.5,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.14,0.00,902,0.0,0.80,0.78,0.0,5.9,11.5,0.0
2441,1.00,0.85,-9.8,-11.3,201,0.00,0.00,-11.4,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.17,0.00,912,0.0,0.80,0.78,0.0,5.9,10.5,0.0
2544,1.01,0.85,-9.8,-11.3,201,0.00,0.00,-11.3,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,909,0.0,0.80,0.78,0.0,5.9,11.0,0.0
2647,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-11.2,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.17,0.00,917,0.0,0.80,0.78,0.0,5.9,10.5,0.0
2747,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-11.1,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.11,0.00,904,0.0,0.80,0.78,0.0,5.9,11.0,0.0
2850,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-11.0,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,910,0.0,0.80,0.78,0.0,5.9,11.5,0.0
2951,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-10.8,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.20,0.00,911,0.0,0.80,0.78,0.0,5.9,10.0,0.0
3062,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-10.8,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.22,0.00,920,0.0,0.80,0.78,0.0,5.9,10.0,0.0
3154,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-10.8,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.20,0.00,915,0.0,0.80,0.78,0.0,5.9,10.5,0.0
3256,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-10.6,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.17,0.00,903,0.0,0.80,0.78,0.0,5.9,12.0,0.0
3357,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-10.4,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.17,0.00,920,0.0,0.80,0.78,0.0,5.9,10.5,0.0
3461,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-10.3,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.11,0.00,914,0.0,0.80,0.78,0.0,5.9,11.0,0.0
3562,1.01,0.86,-9.8,-11.3,201,0.00,0.00,-10.4,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,909,0.0,0.80,0.78,0.0,5.9,11.5,0.0
3665,1.00,0.87,-9.8,-11.3,201,0.00,0.00,-10.5,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,909,0.0,0.80,0.78,0.0,5.9,11.5,0.0
3766,1.00,0.87,-9.8,-11.3,201,0.00,0.00,-10.4,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,917,0.0,0.80,0.78,0.0,5.9,12.0,0.0
3868,1.00,0.87,-9.8,-11.3,201,0.00,0.00,-10.4,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.08,0.00,906,0.0,0.80,0.78,0.0,5.9,11.0,0.0
3969,1.00,0.87,-9.8,-11.3,201,0.00,0.00,-10.4,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,905,0.0,0.80,0.78,0.0,5.9,12.5,0.0
4073,1.00,0.87,-9.7,-11.3,201,0.00,0.00,-10.5,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.11,0.00,907,0.0,0.80,0.78,0.0,5.9,11.5,0.0
4177,1.00,0.87,-9.7,-11.3,201,0.00,0.00,-10.4,-6.49,100.0,1.000,1.5,2.0,82,0.28,4.14,0.00,898,0.0,0.80,0.78,0.0,5.9,12.0,0.0
4277,1.00,0.87,-9.7,-11.3,201,0.00,0.00,-10.2,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.14,0.00,919,0.0,0.80,0.78,0.0,5.9,10.5,0.0
4380,1.01,0.87,-9.7,-11.3,201,0.00,0.00,-10.0,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.11,0.00,911,0.0,0.80,0.76,0.0,5.9,11.0,0.0
4479,1.02,0.87,-9.7,-11.3,201,0.00,0.00,-9.4,-6.49,100.0,1.000,1.5,2.0,82,0.27,4.08,0.00,917,0.0,0.80,0.78,0.0,5.9,10.5,0.0
4581,1.02,0.87,-9.7,-11.3,201,0.00,0.00,-9.2,-6.49,100.0,1.000,1.5,2.0,84,0.28,4.20,0.00,908,0.0,0.80,0.78,0.0,5.9,11.5,0.0
4685,1.02,0.87,-9.7,-11.3,201,0.00,0.00,-8.7,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.14,0.00,918,0.0,0.80,0.78,0.0,5.9,10.5,0.0
4786,1.03,0.87,-9.7,-11.3,201,0.00,0.00,-8.2,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.14,0.00,906,0.0,0.80,0.78,0.0,5.9,11.5,0.0
4888,1.03,0.87,-9.7,-11.3,201,0.00,0.00,-8.0,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.14,0.00,916,0.0,0.80,0.76,0.0,5.9,11.5,0.0
4989,1.03,0.87,-9.7,-11.3,201,0.00,0.00,-7.6,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.08,0.00,910,0.0,0.80,0.78,0.0,5.9,10.5,0.0
5093,1.03,0.87,-9.7,-11.3,201,0.00,0.00,-7.4,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.08,0.00,906,0.0,0.80,0.78,0.0,5.9,11.5,0.0
5194,1.03,0.87,-9.7,-11.3,201,0.00,0.00,-7.1,-6.49,100.0,1.000,1.5,2.0,84,0.26,4.08,0.00,927,0.0,0.80,0.78,0.0,5.9,10.0,0.0
5295,1.03,0.87,-9.7,-11.3,201,0.00,0.00,-6.9,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.11,0.00,920,0.0,0.80,0.78,0.0,5.9,10.5,0.0
5397,1.02,0.87,-9.7,-11.3,201,0.00,0.00,-6.7,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.06,0.00,915,0.0,0.80,0.76,0.0,5.9,11.0,0.0
5502,1.02,0.87,-9.7,-11.3,201,0.00,0.00,-6.5,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.08,0.00,909,0.0,0.80,0.78,0.0,5.9,11.5,0.0
5603,1.02,0.88,-9.7,-11.3,201,0.00,0.00,-6.4,-6.49,100.0,1.000,1.5,2.0,84,0.27,4.08,0.00,922,0.0,0.80,0.78,0.0,5.9,10.5,0.0
