sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,3808937.250,14.7,0,-4.6875,8.704,100,1,28.5,0,-4.20784,0,77,7.64,9.86667,9.41177,9.41177,0,0,10.64,77,1455.75,0,0,10.1961,1,0,0,0,1,0,.314889
1,3808937.500,14.7,0,-4.6875,3.84,100,1,25,0,-8.70588,0,77,9.36,5.94902,9.41177,9.41177,0,0,11.92,77,1961.25,0,0,10.1961,1,0,0,0,1,0,.286348
2,3808937.750,14.7,0,-5.46875,3.84,100,1,17.5,0,-9.72157,0,77,11.74,4.78824,9.41177,9.41177,0,0,11.92,77,1962.5,0,0,10.5882,1,0,0,0,1,0,.35893
3,3808938.000,14.7,0,-7.03125,4.096,100,1,16.5,0,-9.72157,0,77,11.85,4.78824,9.41177,9.41177,0,0,12.64,77,1846.5,0,0,10.1961,1,0,0,0,1,0,.385053
4,3808938.250,14.7,0,-7.8125,4.096,100,1,16,0,-9.57647,0,77,10.59,5.07843,9.41177,9.41177,0,0,12.64,77,1677.5,0,0,10.1961,1,1,0,0,0,0,.378778
5,3808938.500,14.7,0,-8.59375,4.096,100,1,15.5,0,-9.28627,0,77,10.91,5.22353,9.41177,9.41177,0,0,12.48,77,1598.25,0,0,10.1961,1,1,0,0,0,0,.409573
6,3808938.750,14.7,0,-9.375,4.096,100,1,15,0,-9.14118,0,77,11.11,5.36863,9.41177,9.41177,0,0,12.48,77,1547.25,0,0,10.1961,1,1,0,1,0,0,.430829
7,3808939.000,14.7,0,-10.1563,4.096,100,1,14.5,0,-9.14118,0,77,10.38,5.51373,9.41177,9.41177,0,0,12.56,77,1530.25,0,0,10.1961,1,1,0,1,0,0,.406992
8,3808939.250,14.7,0,-10.1563,3.84,100,1,14,0,-9.14118,0,77,10.49,5.51373,9.41177,9.41177,0,0,12.56,77,1510.75,0,0,10.1961,1,1,0,1,0,0,.416614
9,3808939.500,14.7,0,-10.1563,3.84,100,1,13.5,0,-8.99608,0,77,10.28,5.51373,9.41177,9.41177,0,0,12.48,77,1479.25,0,0,10.1961,1,1,0,1,0,0,.416968
10,3808939.750,14.7,0,-10.1563,4.096,100,1,13,0,-8.85098,0,77,11.74,5.65882,9.41177,9.41177,0,0,12.48,77,1467,0,0,10.5882,1,1,0,1,0,0,.480164
11,3808940.000,14.7,0,-10.1563,4.352,100,1,13,0,-8.56078,0,77,12.26,5.94902,9.41177,9.41177,0,0,12.64,77,1481.5,0,0,10.5882,1,1,0,1,0,0,.496524
12,3808940.250,14.7,0,-10.9375,4.352,100,1,12.5,0,-8.56078,0,77,11.74,5.94902,9.41177,9.41177,0,0,12.64,77,1465.5,0,0,10.5882,1,1,0,1,0,0,.480655
13,3808940.500,14.7,0,-11.7188,4.096,100,1,12.5,0,-8.56078,0,78.8,11.64,6.09412,9.41177,9.41177,0,0,12.64,77,1455.75,0,0,10.5882,1,1,0,1,0,0,.479753
14,3808940.750,14.7,0,-11.7188,4.352,100,1,12,0,-8.41569,0,78.8,12.65,6.23922,9.41177,9.41177,0,0,12.64,78.8,1428,0,0,10.5882,1,1,0,1,0,0,.531513
15,3808941.000,14.7,0,-12.5,4.352,100,1,12,0,-8.27059,0,78.8,12.9,6.38431,9.41177,9.41177,0,0,12.64,78.8,1415.5,0,0,10.9804,1,1,0,1,0,0,.546803
16,3808941.250,14.7,0,-12.5,4.352,100,1,11.5,0,-8.12549,0,78.8,12.8,6.38431,9.41177,9.41177,0,0,12.64,78.8,1426.75,0,0,10.9804,1,1,0,1,0,0,.538286
17,3808941.500,14.7,0,-12.5,4.352,100,1,11,0,-8.12549,0,78.8,13.13,6.38431,9.41177,9.41177,0,0,12.56,78.8,1469.75,0,0,10.9804,1,1,0,1,0,0,.53601
18,3808941.750,14.7,0,-14.8438,4.096,100,1,11,0,-8.12549,0,78.8,13.05,6.38431,9.41177,9.41177,0,0,12.56,78.8,1477,0,0,10.9804,1,1,0,1,0,0,.530129
19,3808942.000,14.7,0,-14.8438,4.096,100,1,10.5,0,-8.12549,0,78.8,13.39,6.38431,9.41177,9.41177,0,0,12.8,78.8,1481.75,0,0,10.9804,1,1,0,1,0,0,.542197
20,3808942.250,14.7,0,-14.8438,4.096,100,1,10.5,0,-8.12549,0,78.8,13.01,6.38431,9.41177,9.41177,0,0,12.8,78.8,1487,0,0,10.9804,1,1,0,1,0,0,.52495
21,3808942.500,14.7,0,-14.8438,4.096,100,1,10,0,-8.12549,0,78.8,13.2,6.38431,9.41177,9.41177,0,0,12.96,78.8,1483.25,0,0,10.9804,1,1,0,1,0,0,.533963
22,3808942.750,14.7,0,-14.8438,4.096,100,1,10,0,-8.12549,0,78.8,13.32,6.38431,9.41177,9.41177,0,0,12.96,78.8,1479.25,0,0,10.9804,1,1,0,1,0,0,.540274
23,3808943.000,14.7,0,-14.8438,4.096,100,1,9.5,0,-8.12549,0,78.8,13.32,6.52941,9.41177,9.41177,0,0,13.12,78.8,1475.5,0,0,11.3725,1,1,0,1,0,0,.541647
24,3808943.250,14.7,0,-14.8438,4.096,100,1,9,0,-7.98039,0,78.8,13.24,6.52941,9.41177,9.41177,0,0,13.12,78.8,1487.5,0,0,11.3725,1,1,0,1,0,0,.53405
25,3808943.500,14.5852,0,-14.8438,4.096,100,1,9,0,-7.98039,0,78.8,13.28,6.52941,9.41177,9.41177,0,0,13.2,78.8,1480,0,0,11.3725,1,1,0,1,0,0,.538378
26,3808943.750,14.5852,0,-14.8438,4.096,100,1,8.5,0,-7.98039,0,78.8,13.5,6.67451,9.41177,9.41177,0,0,13.2,78.8,1477.5,0,0,11.3725,1,1,0,1,0,0,.548223
27,3808944.000,14.5852,0,-14.8438,4.096,100,1,8.5,0,-7.98039,0,78.8,13.39,6.67451,9.41177,9.41177,0,0,13.28,78.8,1480.25,0,0,11.3725,1,1,0,1,0,0,.542746
28,3808944.250,14.5852,0,-14.8438,4.096,100,1,8,0,-7.98039,0,78.8,13.43,6.67451,9.41177,9.41177,0,0,13.28,78.8,1482,0,0,11.3725,1,1,0,1,0,0,.543725
