sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,612563.500,14.7,0,-1.5625,5.376,100,1,20,0,-1.88627,0,116.6,3.54,11.1725,9.41177,9.41177,0,0,11.12,194,811.25,0,0,6.66667,1,0,0,0,1,0,.261818
1,612563.750,14.7,0,-1.5625,3.072,100,1,20,0,-7.83529,0,114.8,4.96,6.23922,9.41177,9.41177,0,0,13.84,194,1565.25,0,0,6.66667,1,0,0,0,1,0,.190129
2,612564.000,14.7,0,-1.5625,2.56,100,1,15.5,0,-10.1569,0,114.8,5.17,4.35294,9.41177,9.41177,0,0,13.84,195.8,1679.75,0,0,6.66667,1,0,0,0,1,0,.18467
3,612564.250,14.7,0,-1.5625,2.56,100,1,12,0,-10.7373,0,114.8,5.08,3.62745,9.41177,9.41177,0,0,13.6,195.8,1539.25,0,0,6.66667,1,0,0,0,1,0,.198019
4,612564.500,14.7,0,-1.5625,2.56,100,1,12,0,-10.7373,0,114.8,5.17,3.62745,9.41177,9.41177,0,0,13.6,195.8,1367.75,0,0,7.05882,1,1,0,0,1,0,.226796
5,612564.750,14.7,0,-1.5625,2.816,100,1,12,0,-10.4471,0,114.8,5.28,3.91765,9.41177,9.41177,0,0,13.76,195.8,1181.25,0,0,7.05882,1,1,0,0,1,0,.26819
6,612565.000,14.7,0,-1.5625,3.072,100,1,12,0,-10.1569,0,114.8,5.08,4.20784,9.41177,9.41177,0,0,13.76,195.8,1021.75,0,0,6.66667,1,1,0,1,1,0,.298312
7,612565.250,14.7,0,-1.5625,3.072,100,1,12,0,-9.86667,0,114.8,5.05,4.64314,9.41177,9.41177,0,0,13.68,195.8,895.5,0,0,6.66667,1,1,0,1,1,0,.338358
8,612565.500,14.7,0,-1.5625,3.328,100,1,12,0,-9.57647,0,114.8,4.84,4.93333,9.41177,9.41177,0,0,13.68,195.8,827.5,0,0,6.66667,1,1,0,1,1,0,.350937
9,612565.750,14.7,0,-1.5625,3.328,100,1,12,0,-9.14118,0,114.8,4.62,5.22353,9.41177,9.41177,0,0,13.68,195.8,754.5,0,0,6.27451,1,1,0,1,1,0,.367396
