Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
152,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.3,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.48,0.00,730,0.0,0.82,0.78,0.0,5.9,16.0,0.0
153,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.1,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.48,0.00,735,0.0,0.82,0.78,0.0,5.9,16.5,0.0
201,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.2,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,741,0.0,0.82,0.78,0.0,5.9,16.5,0.0
305,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.3,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.50,0.00,731,0.0,0.82,0.78,0.0,5.9,17.0,0.0
406,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.2,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,734,0.0,0.82,0.78,0.0,5.9,16.0,0.0
508,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.2,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,742,0.0,0.82,0.78,0.0,5.9,15.5,0.0
610,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.2,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.50,0.00,740,0.0,0.82,0.78,0.0,5.9,16.5,0.0
713,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.2,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,742,0.0,0.82,0.78,0.0,5.9,16.0,0.0
814,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.4,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.48,0.00,742,0.0,0.82,0.78,0.0,5.9,15.0,0.0
914,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.3,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.50,0.00,750,0.0,0.82,0.78,0.0,5.9,15.5,0.0
1017,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.3,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.50,0.00,745,0.0,0.82,0.78,0.0,5.9,15.5,0.0
1118,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.2,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.48,0.00,733,0.0,0.82,0.78,0.0,5.9,17.0,0.0
1222,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.1,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.50,0.00,743,0.0,0.82,0.78,0.0,5.9,16.0,0.0
1325,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.3,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.48,0.00,745,0.0,0.82,0.78,0.0,5.9,15.5,0.0
1424,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.2,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.48,0.00,732,0.0,0.82,0.78,0.0,5.9,17.0,0.0
1524,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.2,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.50,0.00,737,0.0,0.82,0.78,0.0,5.9,16.5,0.0
1626,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.3,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.48,0.00,745,0.0,0.82,0.78,0.0,5.9,15.5,0.0
1730,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.4,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.50,0.00,742,0.0,0.82,0.78,0.0,5.9,16.0,0.0
1832,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.4,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.42,0.00,747,0.0,0.82,0.78,0.0,5.9,15.5,0.0
1934,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.5,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.50,0.00,744,0.0,0.82,0.78,0.0,5.9,15.5,0.0
2037,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.5,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.53,0.00,747,0.0,0.82,0.78,0.0,5.9,15.5,0.0
2137,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.6,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,743,0.0,0.82,0.78,0.0,5.9,16.5,0.0
2241,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.6,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,733,0.0,0.82,0.78,0.0,5.9,17.0,0.0
2342,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.5,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,738,0.0,0.82,0.78,0.0,5.9,15.5,0.0
2448,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.6,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.42,0.00,747,0.0,0.82,0.78,0.0,5.9,15.5,0.0
2548,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.5,-2.49,33.3,1.000,1.6,2.6,98,0.36,4.50,0.00,744,0.0,0.82,0.78,0.0,5.9,17.0,0.0
2650,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.6,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,734,0.0,0.82,0.78,0.0,5.9,16.5,0.0
2752,0.99,0.99,-8.4,-11.4,150,0.00,0.00,1.7,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.53,0.00,735,0.0,0.82,0.78,0.0,5.9,15.5,0.0
2856,0.99,0.99,-8.3,-11.4,150,0.00,0.00,1.5,-2.49,33.3,1.000,1.6,2.6,98,0.37,4.50,0.00,736,0.0,0.82,0.78,0.0,5.9,16.5,0.0
