sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,691506.750,14.7,0,0,11.008,100,1,29,0,-3.62745,0,71.6,6.4,10.1569,9.41177,9.41177,0,0,11.6,69.8,1329.75,0,0,9.80392,1,0,0,0,1,0,.288776
1,691507.000,14.7,0,0,4.096,100,1,26,0,-7.98039,0,71.6,9.27,6.23922,9.41177,9.41177,0,0,11.6,69.8,1905.25,0,0,10.1961,1,0,0,0,1,0,.29193
2,691507.250,14.7,0,-.78125,4.096,100,1,19,0,-9.43137,0,73.4,12.47,4.93333,9.41177,9.41177,0,0,12.24,69.8,1926.5,0,0,10.5882,1,0,0,0,1,0,.388373
3,691507.500,14.7,0,-1.5625,4.352,100,1,17,0,-9.57647,0,73.4,12.16,4.93333,9.41177,9.41177,0,0,12.24,69.8,1823,0,0,10.5882,1,1,0,0,1,0,.400219
4,691507.750,14.7,0,-3.125,4.608,100,1,16,0,-9.43137,0,73.4,12.06,5.07843,9.41177,9.41177,0,0,12.64,69.8,1718.5,0,0,10.5882,1,1,0,1,1,0,.421065
5,691508.000,14.7,0,-3.90625,4.608,100,1,15.5,0,-9.28627,0,73.4,11.01,5.22353,9.41177,9.41177,0,0,12.64,69.8,1641.5,0,0,10.1961,1,1,0,1,1,0,.402437
6,691508.250,14.7,0,-3.90625,4.352,100,1,15,0,-9.14118,0,73.4,10.59,5.36863,9.41177,9.41177,0,0,12.72,69.8,1581.25,0,0,10.5882,1,1,0,1,1,0,.401834
7,691508.500,14.7,0,-4.6875,4.608,100,1,14.5,0,-8.99608,0,73.4,11.01,5.36863,9.41177,9.41177,0,0,12.72,69.8,1557.5,0,0,10.1961,1,1,0,1,1,0,.424141
8,691508.750,14.7,0,-5.46875,4.352,100,1,14,0,-8.99608,0,73.4,10.8,5.36863,9.41177,9.41177,0,0,12.64,69.8,1527,0,0,10.1961,1,1,0,1,1,0,.424362
9,691509.000,14.7,0,-6.25,4.352,100,1,13.5,0,-8.99608,0,73.4,9.82,5.36863,9.41177,9.41177,0,0,12.64,69.8,1508.25,0,0,10.1961,1,1,0,1,1,0,.390651
10,691509.250,14.7,0,-6.25,4.096,100,1,13,0,-8.85098,0,73.4,12.06,5.51373,9.41177,9.41177,0,0,12.88,69.8,1507,0,0,10.9804,1,1,0,1,1,0,.480159
11,691509.500,14.7,0,-6.25,4.864,100,1,12.5,0,-8.41569,0,73.4,13.13,5.94902,9.41177,9.41177,0,0,12.88,69.8,1533.25,0,0,10.9804,1,1,0,1,1,0,.513811
12,691509.750,14.7,0,-7.03125,4.864,100,1,12,0,-8.41569,0,73.4,12.9,6.09412,9.41177,9.41177,0,0,12.8,69.8,1495,0,0,10.9804,1,1,0,1,1,0,.517726
13,691510.000,14.7,0,-7.03125,4.864,100,1,12,0,-8.27059,0,73.4,13.05,6.09412,9.41177,9.41177,0,0,12.8,69.8,1476.25,0,0,10.9804,1,1,0,1,1,0,.530398
