Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
49,1.00,1.00,-9.7,-11.3,168,0.00,0.00,3.8,0.68,33.3,0.800,1.5,2.0,111,0.27,4.11,0.00,918,0.0,0.80,0.78,0.0,5.9,13.0,0.0
101,1.00,1.00,-9.7,-11.3,168,0.00,0.00,3.7,0.68,33.3,0.800,1.7,2.3,111,0.27,4.14,0.00,908,0.0,0.80,0.78,0.0,5.9,14.0,0.0
202,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.6,0.68,33.3,0.800,1.7,2.3,111,0.27,4.14,0.00,905,0.0,0.80,0.78,0.0,5.9,14.0,0.0
303,1.00,1.00,-9.7,-11.3,168,0.00,0.00,3.7,0.78,33.3,0.800,1.7,2.3,111,0.27,4.14,0.00,905,0.0,0.80,0.78,0.0,5.9,13.0,0.0
406,1.00,1.00,-9.7,-11.3,168,0.00,0.00,3.7,0.78,33.3,0.800,1.8,2.3,111,0.27,4.17,0.00,915,0.0,0.80,0.78,0.0,5.9,14.0,0.0
508,1.00,1.00,-9.7,-11.3,168,0.00,0.00,3.7,0.78,33.3,0.800,1.8,2.3,111,0.27,4.14,0.00,926,0.0,0.80,0.78,0.0,5.9,12.0,0.0
611,1.00,1.00,-9.7,-11.3,168,0.00,0.00,3.8,0.78,33.3,0.800,1.8,2.3,111,0.27,4.14,0.00,919,0.0,0.82,0.78,0.0,5.9,13.0,0.0
711,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.7,0.78,33.3,0.800,1.8,2.3,111,0.27,4.14,0.00,932,0.0,0.80,0.78,0.0,5.9,11.5,0.0
815,1.00,1.00,-9.7,-11.3,168,0.00,0.00,3.7,0.78,33.3,0.800,1.8,2.3,111,0.27,4.14,0.00,928,0.0,0.80,0.78,0.0,5.9,12.0,0.0
916,1.00,1.00,-9.7,-11.3,168,0.00,0.00,3.8,0.78,33.3,0.800,1.8,2.3,111,0.27,4.14,0.00,922,0.0,0.80,0.78,0.0,5.9,13.0,0.0
1018,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.7,0.78,33.3,0.800,1.5,2.0,111,0.27,4.17,0.00,924,0.0,0.80,0.78,0.0,5.9,12.0,0.0
1122,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.6,0.78,33.3,0.800,1.8,2.3,111,0.26,4.11,0.00,936,0.0,0.80,0.78,0.0,5.9,12.5,0.0
1222,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.6,0.78,33.3,0.800,1.8,2.3,111,0.27,4.17,0.00,925,0.0,0.80,0.78,0.0,5.9,12.5,0.0
1325,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.5,0.78,33.3,0.800,1.5,2.0,111,0.27,4.14,0.00,918,0.0,0.80,0.78,0.0,5.9,13.5,0.0
1427,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.5,0.78,33.3,0.800,1.7,2.3,111,0.27,4.14,0.00,912,0.0,0.80,0.78,0.0,5.9,14.0,0.0
1531,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.4,0.78,33.3,0.800,1.8,2.3,111,0.27,4.17,0.00,914,0.0,0.82,0.78,0.0,5.9,13.5,0.0
1632,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.3,0.88,33.3,0.800,1.8,2.3,111,0.27,4.17,0.00,931,0.0,0.80,0.78,0.0,5.9,12.5,0.0
1733,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.3,0.88,33.3,0.800,1.8,2.3,111,0.27,4.17,0.00,919,0.0,0.80,0.78,0.0,5.9,13.0,0.0
1834,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.2,0.88,33.3,0.800,1.6,2.0,111,0.27,4.14,0.00,933,0.0,0.80,0.78,0.0,5.9,12.5,0.0
1936,0.99,1.00,-9.7,-11.3,168,0.00,0.00,3.2,0.88,33.3,0.800,1.8,2.3,111,0.27,4.14,0.00,927,0.0,0.80,0.78,0.0,5.9,12.5,0.0
