Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
93,1.00,Infinity,-0.3,-11.4,68,0.00,0.00,-0.0,0.00,100.0,0.800,0.0,1.5,68,0.00,1.83,0.00,0,0.0,0.82,0.78,0.0,8.2,29.0,0.0
103,1.00,0.90,-0.3,-11.4,68,0.00,0.00,-0.0,0.00,100.0,0.800,0.2,1.5,68,0.62,1.83,0.00,176,0.0,0.82,0.78,0.0,8.2,29.0,0.0
204,1.00,0.90,-0.4,-11.4,68,0.00,0.00,-0.0,0.00,100.0,0.800,0.2,1.3,68,0.59,1.73,0.00,176,0.0,0.82,0.78,0.0,8.2,29.0,0.0
307,1.00,0.90,-0.4,-11.4,68,0.00,0.00,-0.0,0.00,100.0,0.800,4.1,24.3,68,0.71,2.38,0.00,200,0.0,0.82,0.78,0.0,8.2,29.0,0.0
407,1.00,0.51,-1.3,-11.4,68,0.00,0.00,-0.0,0.00,100.0,0.800,10.3,19.5,68,0.28,2.97,0.00,635,0.0,0.82,0.78,0.0,8.2,29.0,0.0
510,1.00,0.51,-3.4,-11.4,68,0.00,0.00,-0.0,0.00,100.0,0.800,12.2,11.8,68,0.24,4.90,0.00,1240,0.0,0.82,0.76,0.0,8.2,29.0,0.0
610,1.00,0.51,-5.7,-11.2,68,0.00,0.00,-0.0,0.00,100.0,0.800,8.8,6.7,68,0.22,5.86,0.00,1572,0.0,0.82,0.76,0.0,8.2,29.0,0.0
714,1.00,0.51,-7.8,-11.1,68,0.00,0.00,-0.0,0.00,100.0,0.800,4.7,3.3,68,0.21,6.06,0.00,1725,0.0,0.82,0.76,0.0,8.2,28.0,0.0
822,1.00,0.51,-8.8,-11.1,68,0.00,0.00,-0.0,0.00,100.0,0.800,4.8,3.3,68,0.21,6.13,0.00,1751,0.0,0.82,0.76,0.0,8.6,26.0,0.0
917,1.00,0.51,-9.6,-11.0,68,0.00,0.00,-0.0,0.00,100.0,0.800,4.7,3.3,68,0.23,6.61,0.00,1697,0.0,0.82,0.76,0.0,8.6,24.0,0.0
1018,1.00,0.51,-9.9,-11.0,68,0.00,0.00,-0.0,0.00,100.0,0.800,4.5,3.3,68,0.26,7.00,0.00,1619,0.0,0.82,0.76,0.0,8.6,22.0,0.0
1122,1.00,0.53,-10.1,-11.1,68,0.00,0.00,-0.0,0.00,100.0,0.800,4.2,3.3,68,0.27,6.71,0.00,1513,0.0,0.82,0.76,0.0,8.6,21.0,0.0
1224,1.00,0.53,-10.1,-11.1,68,0.00,0.00,-0.0,0.00,100.0,0.800,4.3,3.6,68,0.28,6.58,0.00,1417,0.0,0.82,0.76,0.0,8.6,21.0,0.0
1327,1.00,0.53,-10.1,-11.1,68,0.00,0.00,-0.0,0.00,100.0,0.800,3.7,3.3,68,0.30,6.68,0.00,1354,0.0,0.82,0.76,0.0,8.2,21.0,0.0
1426,1.00,0.54,-10.0,-11.1,68,0.00,0.00,-0.0,0.00,100.0,0.800,3.9,3.6,68,0.31,6.64,0.00,1294,0.0,0.82,0.76,0.0,8.6,21.0,0.0
1528,1.00,0.54,-9.8,-11.1,68,0.00,0.00,-0.0,0.00,100.0,0.800,3.9,3.8,68,0.33,6.75,0.00,1238,0.0,0.82,0.76,0.0,8.6,21.0,0.0
