sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,4234690.750,14.7,0,-.78125,3.328,100,1,20,0,-7.98039,0,136.4,4.77,6.52941,9.41177,9.41177,0,0,13.52,183.2,1498,0,0,7.05882,1,0,0,0,1,1,.191055
1,4234691.000,14.7,0,-.78125,2.304,100,1,15.5,0,-10.0118,0,136.4,4.9,4.20784,9.41177,9.41177,0,0,13.52,183.2,1662.25,0,0,6.66667,1,0,0,0,1,1,.176869
2,4234691.250,14.7,0,-.78125,2.304,100,1,12,0,-10.7373,0,136.4,5.22,3.62745,9.41177,9.41177,0,0,13.84,183.2,1569.5,0,0,7.05882,1,0,0,0,1,1,.199554
3,4234691.500,14.7,0,-.78125,2.304,100,1,12,0,-10.7373,0,136.4,5.26,3.62745,9.41177,9.41177,0,0,13.84,183.2,1435.75,0,0,7.05882,1,1,0,0,1,1,.219815
4,4234691.750,14.7,0,-.78125,2.56,100,1,12,0,-10.5922,0,136.4,7.64,3.77255,9.41177,9.41177,0,0,13.76,183.2,1297,0,0,6.66667,1,1,0,0,1,1,.353431
5,4234692.000,14.7,0,-.78125,2.56,100,1,12,0,-10.4471,0,136.4,4.86,3.91765,9.41177,9.41177,0,0,13.76,183.2,1125,0,0,6.66667,1,1,0,0,1,1,.2592
6,4234692.250,14.7,0,-.78125,2.56,100,1,12,0,-10.1569,0,136.4,4.86,4.20784,9.41177,9.41177,0,0,13.68,183.2,1001,0,0,6.66667,1,1,0,1,1,1,.291309
7,4234692.500,14.7,0,-.78125,2.816,100,1,12,0,-9.86667,0,136.4,4.62,4.49804,9.41177,9.41177,0,0,13.68,183.2,928,0,0,6.27451,1,1,0,1,0,1,.298707
8,4234692.750,14.7,0,-.78125,2.816,100,1,12,0,-9.72157,0,136.4,4.56,4.64314,9.41177,9.41177,0,0,13.76,183.2,877,0,0,6.27451,1,1,0,1,0,1,.311973
9,4234693.000,14.7,0,-.78125,3.072,100,1,12,0,-9.57647,0,136.4,4.3,4.78824,9.41177,9.41177,0,0,13.76,183.2,848.75,0,0,6.66667,1,1,0,1,0,1,.303976
10,4234693.250,14.7,0,-.78125,3.328,100,1,12,0,-9.14118,0,136.4,5.23,5.22353,9.41177,9.41177,0,0,13.6,183.2,878,0,0,7.05882,1,1,0,1,0,1,.357403
11,4234693.500,14.7,0,-.78125,3.328,100,1,12,0,-8.85098,0,136.4,5.18,5.51373,9.41177,9.41177,0,0,13.6,183.2,892.25,0,0,7.05882,1,1,0,1,0,1,.348333
12,4234693.750,14.7,0,-.78125,3.328,100,1,12,0,-8.85098,0,136.4,4.93,5.51373,9.41177,9.41177,0,0,13.76,183.2,865.5,0,0,6.66667,1,1,0,1,0,1,.341768
13,4234694.000,14.7,0,-.78125,3.328,100,1,12,0,-8.85098,0,136.4,4.96,5.51373,9.41177,9.41177,0,0,13.76,183.2,848,0,0,7.05882,1,1,0,1,0,1,.350943
14,4234694.250,14.7,0,-.78125,3.328,100,1,12,0,-8.85098,0,136.4,4.86,5.51373,9.41177,9.41177,0,0,13.84,183.2,818.5,0,0,6.66667,1,1,0,1,0,1,.356261
15,4234694.500,14.5852,0,-.78125,3.328,100,1,12,0,-8.70588,0,136.4,4.71,5.65882,9.41177,9.41177,0,0,13.84,183.2,809.25,0,0,6.66667,1,1,0,1,0,1,.349212
16,4234694.750,14.5852,0,-.78125,3.328,100,1,12,0,-8.70588,0,136.4,4.65,5.65882,9.41177,9.41177,0,0,13.68,183.2,794.5,0,0,6.66667,1,1,0,1,0,1,.351164
17,4234695.000,14.5852,0,-.78125,3.328,100,1,12,0,-8.70588,0,136.4,4.56,5.65882,9.41177,9.41177,0,0,13.68,183.2,786.75,0,0,6.27451,1,1,0,1,0,1,.34776
18,4234695.250,14.4703,0,-.78125,3.328,100,1,12,0,-8.70588,0,136.4,4.5,5.65882,9.41177,9.41177,0,0,13.68,183.2,786.25,0,0,6.27451,1,1,0,1,0,1,.343402
19,4234695.500,14.4703,0,-.78125,3.328,100,1,16,0,-8.70588,0,136.4,4.53,5.65882,9.41177,9.41177,0,0,13.68,183.2,775.75,0,0,6.27451,1,1,0,1,0,1,.350371
20,4234695.750,14.3555,0,-.78125,3.328,100,1,16,0,-8.70588,0,136.4,4.3,5.65882,9.41177,9.41177,0,0,13.68,183.2,776,0,0,6.27451,1,1,0,1,0,1,.332474
21,4234696.000,14.3555,0,-.78125,3.072,100,1,16,0,-8.85098,0,136.4,4.33,5.51373,9.41177,9.41177,0,0,13.68,183.2,771.75,0,0,6.27451,1,1,0,1,0,1,.336637
22,4234696.250,14.2406,0,-.78125,3.072,100,1,15.5,0,-8.85098,0,136.4,4.27,5.51373,9.41177,9.41177,0,0,13.68,183.2,780.5,0,0,6.27451,1,1,0,1,0,1,.328251
23,4234696.500,14.1258,0,-.78125,3.072,100,1,15.5,0,-8.85098,0,136.4,4.22,5.51373,9.41177,9.41177,0,0,13.68,183.2,768.75,0,0,6.27451,1,1,0,1,0,1,.329366
24,4234696.750,14.0109,0,-.78125,3.072,100,1,15,0,-8.85098,0,136.4,4.1,5.51373,9.41177,9.41177,0,0,13.52,183.2,766.75,0,0,6.27451,1,1,0,1,0,1,.320835
25,4234697.000,13.8961,0,-.78125,3.072,100,1,15.5,0,-8.85098,0,136.4,4.08,5.51373,9.41177,9.41177,0,0,13.52,183.2,747.25,0,0,6.27451,1,1,0,1,0,1,.327601
26,4234697.250,13.6664,0,-.78125,3.072,100,1,15.5,0,-8.85098,0,136.4,4.02,5.51373,9.41177,9.41177,0,0,13.76,183.2,733,0,0,6.27451,1,1,0,1,0,1,.329059
27,4234697.500,13.5516,0,-.78125,3.072,100,1,15.5,0,-8.85098,0,136.4,3.97,5.51373,9.41177,9.41177,0,0,13.76,183.2,723.5,0,0,6.27451,1,1,0,1,0,1,.329233
28,4234697.750,13.3219,0,-.78125,3.072,100,1,15.5,0,-8.70588,0,138.2,3.97,5.65882,9.41177,9.41177,0,0,13.84,183.2,711.5,0,0,6.27451,1,1,0,1,0,1,.334786
29,4234698.000,13.0922,0,-.78125,3.072,100,1,15.5,0,-8.70588,0,138.2,3.91,5.65882,9.41177,9.41177,0,0,13.84,183.2,709.25,0,0,6.27451,1,1,0,1,0,1,.330772
30,4234698.250,12.9773,0,-.78125,3.072,100,1,15,0,-8.70588,0,138.2,4.02,5.65882,9.41177,9.41177,0,0,13.76,183.2,716.25,0,0,6.27451,1,1,0,1,0,1,.336754
31,4234698.500,12.7477,0,-.78125,3.072,100,1,13,0,-8.56078,0,138.2,4.13,5.80392,9.41177,9.41177,0,0,13.76,183.2,732.25,0,0,6.27451,1,1,0,1,0,1,.338409
32,4234698.750,12.518,0,-.78125,3.072,100,1,12,0,-8.70588,0,138.2,4.16,5.65882,9.41177,9.41177,0,0,13.76,183.2,747,0,0,6.27451,1,1,0,1,0,1,.334137
33,4234699.000,12.4031,0,-.78125,3.072,100,1,11.5,0,-8.70588,0,138.2,4.08,5.65882,9.41177,9.41177,0,0,13.76,183.2,750.75,0,0,6.27451,1,1,0,1,0,1,.326074
34,4234699.250,12.1734,0,-.78125,3.072,100,1,10.5,0,-8.70588,0,138.2,4.08,5.51373,9.41177,9.41177,0,0,13.76,183.2,766.5,0,0,6.27451,1,1,0,1,0,1,.319374
35,4234699.500,12.0586,0,-.78125,3.072,100,1,11,0,-8.85098,0,138.2,4.1,5.51373,9.41177,9.41177,0,0,13.76,183.2,765.75,0,0,6.27451,1,1,0,1,0,1,.321254
36,4234699.750,11.8289,0,-.78125,3.072,100,1,11.5,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.52,183.2,748.75,0,0,6.27451,1,1,0,1,0,1,.330952
37,4234700.000,11.7141,0,-.78125,3.072,100,1,11.5,0,-8.85098,0,138.2,4.1,5.51373,9.41177,9.41177,0,0,13.52,183.2,749,0,0,6.27451,1,1,0,1,0,1,.328438
38,4234700.250,11.4844,0,-.78125,3.072,100,1,11.5,0,-8.85098,0,138.2,4.08,5.51373,9.41177,9.41177,0,0,13.76,183.2,750,0,0,6.27451,1,1,0,1,0,1,.3264
39,4234700.500,11.3695,0,-.78125,3.072,100,1,12,0,-8.85098,0,138.2,4.08,5.51373,9.41177,9.41177,0,0,13.76,183.2,749.75,0,0,6.27451,1,1,0,1,0,1,.326509
40,4234700.750,11.3695,0,-.78125,3.072,100,1,12,0,-8.85098,0,138.2,3.99,5.51373,9.41177,9.41177,0,0,13.68,183.2,755.75,0,0,6.27451,1,1,0,1,0,1,.316771
41,4234701.000,11.3695,0,-.78125,3.072,100,1,13,0,-8.85098,0,138.2,3.94,5.51373,9.41177,9.41177,0,0,13.68,185,744.5,0,0,6.27451,1,1,0,1,0,1,.317529
42,4234701.250,11.3695,0,-.78125,3.072,100,1,14,0,-8.85098,0,138.2,4.02,5.51373,9.41177,9.41177,0,0,13.84,185,736,0,0,6.27451,1,1,0,1,0,1,.327717
43,4234701.500,11.4844,0,-.78125,3.072,100,1,13.5,0,-8.85098,0,138.2,3.97,5.51373,9.41177,9.41177,0,0,13.84,185,741.5,0,0,6.27451,1,1,0,1,0,1,.321241
44,4234701.750,11.3695,0,-.78125,3.072,100,1,12,0,-8.85098,0,138.2,4.02,5.51373,9.41177,9.41177,0,0,13.76,185,748,0,0,6.27451,1,1,0,1,0,1,.32246
45,4234702.000,11.4844,0,-.78125,3.072,100,1,12,0,-8.85098,0,138.2,3.97,5.51373,9.41177,9.41177,0,0,13.76,185,742.75,0,0,6.27451,1,1,0,1,0,1,.3207
46,4234702.250,11.4844,0,-.78125,3.072,100,1,11.5,0,-8.85098,0,138.2,4.02,5.51373,9.41177,9.41177,0,0,13.84,185,742.25,0,0,6.27451,1,1,0,1,0,1,.324958
47,4234702.500,11.5992,0,-.78125,2.816,100,1,11,0,-8.85098,0,138.2,4.02,5.51373,9.41177,9.41177,0,0,13.84,185,753,0,0,6.27451,1,1,0,1,0,1,.320319
48,4234702.750,11.5992,0,-.78125,2.816,100,1,11.5,0,-8.85098,0,138.2,4.02,5.51373,9.41177,9.41177,0,0,13.84,185,752,0,0,6.27451,1,1,0,1,0,1,.320745
49,4234703.000,11.7141,0,-.78125,2.816,100,1,11.5,0,-8.85098,0,138.2,4.08,5.51373,9.41177,9.41177,0,0,13.84,185,752.5,0,0,6.27451,1,1,0,1,0,1,.325316
50,4234703.250,11.7141,0,-.78125,2.816,100,1,11,0,-8.85098,0,138.2,4.1,5.51373,9.41177,9.41177,0,0,13.76,185,764.5,0,0,6.27451,1,1,0,1,0,1,.321779
51,4234703.500,11.7141,0,-.78125,3.072,100,1,10,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.76,185,774.75,0,0,6.27451,1,1,0,1,0,1,.319845
52,4234703.750,11.8289,0,-.78125,2.816,100,1,10,0,-8.85098,0,138.2,4.19,5.51373,9.41177,9.41177,0,0,13.76,185,772,0,0,6.27451,1,1,0,1,0,1,.325648
53,4234704.000,11.8289,0,-.78125,2.816,100,1,10,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.76,185,772.5,0,0,6.27451,1,1,0,1,0,1,.320777
54,4234704.250,11.8289,0,-.78125,2.816,100,1,11.5,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.52,185,773.5,0,0,6.27451,1,1,0,1,0,1,.320362
55,4234704.500,11.8289,0,-.78125,2.816,100,1,12,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.52,185,768.75,0,0,6.27451,1,1,0,1,0,1,.322341
56,4234704.750,11.8289,0,-.78125,2.816,100,1,11.5,0,-8.85098,0,138.2,4.02,5.51373,9.41177,9.41177,0,0,13.68,185,827,0,0,6.27451,1,1,0,1,0,1,.291657
57,4234705.000,11.8289,0,-.78125,2.816,100,1,11.5,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.68,185,767.75,0,0,6.27451,1,1,0,1,0,1,.322761
58,4234705.250,11.8289,0,-.78125,2.816,100,1,11.5,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.76,185,769.5,0,0,6.27451,1,1,0,1,0,1,.322027
59,4234705.500,11.8289,0,-.78125,2.816,100,1,12,0,-8.85098,0,138.2,4.08,5.51373,9.41177,9.41177,0,0,13.76,185,773.25,0,0,6.27451,1,1,0,1,0,1,.316586
60,4234705.750,11.8289,0,-.78125,2.816,100,1,12,0,-8.85098,0,138.2,4.1,5.51373,9.41177,9.41177,0,0,13.84,185,776,0,0,6.27451,1,1,0,1,0,1,.31701
61,4234706.000,11.8289,0,-.78125,2.816,100,1,11,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.84,185,772.5,0,0,6.27451,1,1,0,1,0,1,.320777
62,4234706.250,11.9437,0,-.78125,2.816,100,1,11,0,-8.85098,0,138.2,4.16,5.51373,9.41177,9.41177,0,0,13.76,185,781,0,0,6.27451,1,1,0,1,0,1,.31959
63,4234706.500,12.0586,0,-.78125,2.816,100,1,11.5,0,-8.85098,0,138.2,4.1,5.51373,9.41177,9.41177,0,0,13.76,185,788.75,0,0,6.27451,1,1,0,1,0,1,.311886
64,4234706.750,12.0586,0,-.78125,2.816,100,1,11.5,0,-8.85098,0,138.2,4.1,5.51373,9.41177,9.41177,0,0,13.76,185,787.25,0,0,6.27451,1,1,0,1,0,1,.31248
65,4234707.000,12.1734,0,-.78125,2.816,100,1,11.5,0,-8.99608,0,138.2,4.05,5.36863,9.41177,9.41177,0,0,13.76,185,780,0,0,6.27451,1,1,0,1,0,1,.311538
66,4234707.250,12.0586,0,-.78125,2.816,100,1,11,0,-8.99608,0,138.2,4.1,5.36863,9.41177,9.41177,0,0,13.84,185,782.75,0,0,6.27451,1,1,0,1,0,1,.314277
67,4234707.500,12.1734,0,-.78125,2.816,100,1,11.5,0,-8.99608,0,138.2,4.16,5.36863,9.41177,9.41177,0,0,13.84,185,793.25,0,0,6.27451,1,1,0,1,0,1,.314655
68,4234707.750,12.2883,0,-.78125,2.816,100,1,11.5,0,-8.99608,0,138.2,4.1,5.36863,9.41177,9.41177,0,0,13.76,185,790.5,0,0,6.27451,1,1,0,1,0,1,.311195
69,4234708.000,12.1734,0,-.78125,2.816,100,1,11.5,0,-8.99608,0,138.2,4.13,5.36863,9.41177,9.41177,0,0,13.76,185,783.25,0,0,6.27451,1,1,0,1,0,1,.316374
70,4234708.250,12.2883,0,-.78125,2.816,100,1,11.5,0,-8.99608,0,138.2,4.1,5.36863,9.41177,9.41177,0,0,13.68,185,795,0,0,6.27451,1,1,0,1,0,1,.309434
71,4234708.500,12.2883,0,-.78125,2.816,100,1,12,0,-8.99608,0,138.2,3.97,5.36863,9.41177,9.41177,0,0,13.68,185,786.5,0,0,6.27451,1,1,0,1,0,1,.302861
72,4234708.750,12.1734,0,-.78125,2.816,100,1,12.5,0,-8.99608,0,138.2,3.97,5.36863,9.41177,9.41177,0,0,13.76,185,777.75,0,0,6.27451,1,1,0,1,0,1,.306268
73,4234709.000,12.2883,0,-.78125,2.816,100,1,13,0,-8.99608,0,138.2,4.02,5.36863,9.41177,9.41177,0,0,13.76,185,766.75,0,0,6.27451,1,1,0,1,0,1,.314575
74,4234709.250,12.2883,0,-.78125,2.816,100,1,14,0,-8.99608,0,138.2,3.94,5.36863,9.41177,9.41177,0,0,13.68,185,762.75,0,0,6.27451,1,1,0,1,0,1,.309931
75,4234709.500,12.2883,0,-.78125,2.816,100,1,13,0,-8.99608,0,138.2,4.02,5.36863,9.41177,9.41177,0,0,13.68,185,776.25,0,0,6.27451,1,1,0,1,0,1,.310725
76,4234709.750,12.2883,0,-.78125,2.816,100,1,13,0,-8.99608,0,138.2,4.02,5.36863,9.41177,9.41177,0,0,13.76,185,774.25,0,0,6.27451,1,1,0,1,0,1,.311527
77,4234710.000,12.1734,0,-.78125,2.816,100,1,12,0,-8.99608,0,138.2,3.97,5.36863,9.41177,9.41177,0,0,13.76,185,771,0,0,5.88235,1,1,0,1,0,1,.308949
78,4234710.250,12.2883,0,-.78125,2.816,100,1,12.5,0,-8.99608,0,138.2,3.86,5.36863,9.41177,9.41177,0,0,13.68,185,767.5,0,0,5.88235,1,1,0,1,0,1,.301759
79,4234710.500,12.2883,0,-.78125,2.816,100,1,13.5,0,-8.99608,0,138.2,3.89,5.36863,9.41177,9.41177,0,0,13.68,185,762.25,0,0,5.88235,1,1,0,1,0,1,.306199
80,4234710.750,12.2883,0,-.78125,2.816,100,1,13.5,0,-8.99608,0,138.2,3.91,5.36863,9.41177,9.41177,0,0,13.76,185,763.75,0,0,5.88235,1,1,0,1,0,1,.307169
81,4234711.000,12.2883,0,-.78125,2.816,100,1,14.5,0,-8.99608,0,138.2,3.97,5.36863,9.41177,9.41177,0,0,13.76,185,753.75,0,0,5.88235,1,1,0,1,0,1,.31602
82,4234711.250,12.2883,0,-.78125,2.816,100,1,13,0,-8.99608,0,138.2,3.91,5.36863,9.41177,9.41177,0,0,13.68,185,748.75,0,0,5.88235,1,1,0,1,0,1,.313322
83,4234711.500,12.4031,0,-.78125,2.816,100,1,13.5,0,-8.99608,0,138.2,3.86,5.36863,9.41177,9.41177,0,0,13.68,185,747.5,0,0,5.88235,1,1,0,1,0,1,.309833
84,4234711.750,12.2883,0,-.78125,2.816,100,1,13,0,-8.99608,0,138.2,3.86,5.36863,9.41177,9.41177,0,0,13.76,185,740.75,0,0,5.88235,1,1,0,1,0,1,.312656
85,4234712.000,12.2883,0,-.78125,2.816,100,1,13.5,0,-8.99608,0,138.2,3.86,5.36863,9.41177,9.41177,0,0,13.76,185,742.25,0,0,5.88235,1,1,0,1,0,1,.312024
86,4234712.250,12.2883,0,-.78125,2.816,100,1,13.5,0,-8.99608,0,138.2,3.81,5.36863,9.41177,9.41177,0,0,13.76,185,742,0,0,5.88235,1,1,0,1,0,1,.308086
87,4234712.500,12.2883,0,-.78125,2.816,100,1,13.5,0,-8.99608,0,138.2,3.86,5.36863,9.41177,9.41177,0,0,13.76,185,740.75,0,0,5.88235,1,1,0,1,0,1,.312656
88,4234712.750,12.4031,0,-.78125,2.816,100,1,13.5,0,-8.99608,0,138.2,3.73,5.36863,9.41177,9.41177,0,0,13.84,185,743.5,0,0,5.88235,1,1,0,1,0,1,.301009
89,4234713.000,12.4031,-3.90625,-.78125,2.56,100,1,13,0,-8.99608,0,138.2,3.89,5.36863,9.41177,9.41177,0,0,13.84,185,749.75,0,0,5.88235,1,1,0,1,0,1,.311304
90,4234713.250,12.4031,-7.8125,-.78125,2.56,100,1,12.5,0,-8.99608,0,138.2,3.81,5.36863,9.41177,9.41177,0,0,13.84,185,750.75,0,0,5.88235,1,1,0,1,0,1,.304495
91,4234713.500,12.518,-10.1563,-.78125,2.56,100,1,12.5,0,-8.99608,0,138.2,3.81,5.36863,9.41177,9.41177,0,0,13.84,185,743.75,0,0,5.88235,1,1,0,1,0,1,.307361
92,4234713.750,12.8625,-12.5,-.78125,2.56,100,1,12.5,0,-8.99608,0,138.2,3.86,5.36863,9.41177,9.41177,0,0,13.6,185,738.25,0,0,5.88235,1,1,0,1,0,1,.313715
93,4234714.000,13.0922,-14.0625,-.78125,2.56,100,1,13,0,-8.85098,0,138.2,3.86,5.51373,9.41177,9.41177,0,0,13.6,185,729,0,0,5.88235,1,1,0,1,0,1,.317695
94,4234714.250,13.4367,-14.8438,-.78125,2.56,100,1,13.5,0,-8.85098,0,138.2,3.86,5.51373,9.41177,9.41177,0,0,13.76,185,722.75,0,0,5.88235,1,1,0,1,0,1,.320443
95,4234714.500,13.6664,-15.625,-.78125,2.56,100,1,13.5,0,-8.85098,0,138.2,3.83,5.51373,9.41177,9.41177,0,0,13.76,185,721.75,0,0,6.27451,1,1,0,1,0,1,.318393
96,4234714.750,14.0109,-15.625,-.78125,2.56,100,1,14,0,-8.85098,0,138.2,3.94,5.51373,9.41177,9.41177,0,0,13.44,185,701.5,0,0,6.27451,1,1,0,1,0,1,.336992
97,4234715.000,14.1258,-15.625,-.78125,2.56,100,1,16.5,0,-8.56078,0,138.2,4.16,5.80392,9.41177,9.41177,0,1,13.44,185,654.75,0,0,6.27451,1,1,0,1,0,1,.381214
98,4234715.250,14.3555,-15.625,-.78125,2.816,100,1,16.5,0,-8.12549,0,138.2,4.27,6.23922,9.41177,9.41177,1,1,13.28,185,634.5,0,0,6.27451,1,1,0,1,0,1,.403783
99,4234715.500,14.4703,-15.625,-.78125,2.816,100,1,17.5,0,-7.83529,0,138.2,4.5,6.52941,9.41177,9.41177,0,1,13.28,185,658.25,0,0,6.66667,1,1,0,1,0,1,.410179
100,4234715.750,14.4703,-16.4063,-.78125,2.816,100,1,12.5,0,-7.6902,0,138.2,4.59,6.52941,9.41177,9.41177,0,0,13.6,185,720.25,0,0,6.66667,1,1,0,1,0,1,.382367
101,4234716.000,14.4703,-16.4063,-.78125,2.816,100,1,7,0,-7.83529,0,138.2,4.83,6.38431,9.41177,9.41177,0,0,13.6,185,765.5,0,0,7.05882,1,1,0,1,0,1,.378576
102,4234716.250,14.5852,-16.4063,-.78125,2.56,100,1,7.5,0,-7.98039,0,138.2,4.83,6.38431,9.41177,9.41177,0,0,13.52,185,784,0,0,7.05882,1,1,0,1,0,1,.369643
103,4234716.500,14.8148,-15.625,-.78125,2.816,100,1,8.5,0,-7.98039,0,138.2,4.99,6.38431,9.41177,9.41177,0,0,13.52,185,785.75,0,0,7.05882,1,1,0,1,0,1,.381037
104,4234716.750,15.0445,-14.8438,-.78125,2.816,100,1,7.5,0,-8.12549,0,138.2,5.08,6.23922,9.41177,9.41177,0,0,13.68,185,798.75,0,0,7.05882,1,1,0,1,0,1,.381596
105,4234717.000,15.0445,-14.8438,-.78125,2.816,100,1,9,0,-8.12549,0,138.2,5.15,6.23922,9.41177,9.41177,0,0,13.68,185,796.5,0,0,7.05882,1,1,0,1,0,1,.387947
106,4234717.250,14.9297,-14.0625,-.78125,2.816,100,1,7,0,-8.12549,0,138.2,5.16,6.23922,9.41177,9.41177,0,0,13.76,185,799.75,0,0,7.05882,1,1,0,1,0,1,.387121
107,4234717.500,14.8148,-14.0625,-.78125,2.816,100,1,7.5,0,-8.12549,0,138.2,5.11,6.23922,9.41177,9.41177,0,0,13.76,185,794,0,0,7.05882,1,1,0,1,0,1,.386146
108,4234717.750,14.7,-14.0625,-.78125,2.816,100,1,6.5,0,-8.12549,0,138.2,5.13,6.23922,9.41177,9.41177,0,0,13.68,185,811.5,0,0,7.05882,1,1,0,1,0,1,.379298
109,4234718.000,14.5852,-14.0625,-.78125,2.816,100,1,6.5,0,-8.12549,0,138.2,5.18,6.23922,9.41177,9.41177,0,0,13.68,185,818.75,0,0,7.05882,1,1,0,1,0,1,.379603
110,4234718.250,14.7,-14.0625,-.78125,2.816,100,1,7,0,-8.27059,0,138.2,5.18,6.09412,9.41177,9.41177,0,0,13.76,185,817.5,0,0,7.05882,1,1,0,1,0,1,.380183
