sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,2423645.500,14.7,0,-3.125,3.584,100,1,20,0,-6.38431,0,96.8,4.83,7.5451,9.41177,9.41177,0,0,10.72,181.4,1391,0,0,6.66667,1,0,0,0,1,1,.208339
1,2423645.750,14.7,0,-3.125,2.56,100,1,17,0,-9.72157,0,93.2,4.68,4.78824,9.41177,9.41177,0,0,13.92,181.4,1623.25,0,0,6.66667,1,0,0,0,1,1,.172986
2,2423646.000,14.7,0,-3.125,2.304,100,1,12,0,-10.5922,0,93.2,5.08,3.77255,9.41177,9.41177,0,0,13.92,181.4,1577.75,0,0,6.66667,1,0,0,0,1,1,.193186
3,2423646.250,14.7,0,-3.125,2.304,100,1,12,0,-10.7373,0,93.2,5.02,3.62745,9.41177,9.41177,0,0,13.84,181.4,1423.25,0,0,6.66667,1,0,0,0,1,1,.211628
4,2423646.500,14.7,0,-3.125,2.304,100,1,12,0,-10.5922,0,93.2,5.08,3.77255,9.41177,9.41177,0,0,13.84,181.4,1233.75,0,0,6.66667,1,1,0,0,1,1,.247052
5,2423646.750,14.7,0,-3.125,2.56,100,1,12,0,-10.302,0,93.2,5.08,4.06275,9.41177,9.41177,0,0,13.84,183.2,1073.75,0,0,6.66667,1,1,0,0,1,1,.283865
6,2423647.000,14.7,0,-3.125,2.56,100,1,12,0,-9.86667,0,93.2,4.86,4.49804,9.41177,9.41177,0,0,13.84,183.2,988.5,0,0,6.27451,1,1,0,1,1,1,.294992
7,2423647.250,14.7,0,-3.125,2.816,100,1,12,0,-9.57647,90.1961,95,4.75,4.78824,9.41177,9.41177,0,0,13.76,183.2,941.25,0,35.2941,27.451,1,1,0,1,1,1,.302789
8,2423647.500,14.7,0,-3.125,5.632,100,1,22,0,-4.49804,0,95,8.31,9.86667,9.41177,9.41177,0,0,13.76,183.2,1448.5,0,2.7451,9.80392,1,1,0,1,1,0,.344218
9,2423647.750,14.7,0,-3.125,3.584,100,1,26.5,0,-8.27059,0,95,5.82,6.23922,9.41177,9.41177,0,0,13.84,183.2,1548.75,0,0,7.05882,1,1,0,1,1,0,.225472
10,2423648.000,14.7,0,-3.125,4.352,100,1,29.5,0,-7.5451,0,95,14.56,7.4,9.41177,9.41177,0,0,13.84,183.2,1111,0,11.7647,13.7255,1,1,0,1,1,0,.786319
11,2423648.250,14.7,0,-3.90625,6.144,100,1,24,0,-4.64314,0,95,14.03,9.72157,9.41177,9.41177,0,0,14,183.2,1198.5,1.24274,2.7451,10.1961,1,1,0,1,1,0,.702378
12,2423648.500,14.7,0,-3.125,4.352,100,1,40,0,-6.67451,0,95,9.19,7.83529,9.41177,9.41177,0,0,14,183.2,1262.25,1.24274,7.05882,10.1961,1,1,0,1,1,0,.436839
13,2423648.750,14.7,0,-3.125,4.096,100,1,38,0,-6.81961,0,95,9.02,7.6902,9.41177,9.41177,0,0,13.92,183.2,1050,1.86411,4.31373,9.41177,1,1,0,1,1,0,.515429
14,2423649.000,14.7,0,-3.125,4.608,100,1,33.5,0,-6.67451,0,95,8.43,7.98039,9.41177,9.41177,1,1,13.92,183.2,838.75,2.48548,6.27451,9.41177,1,1,0,1,1,0,.60304
15,2423649.250,14.7,0,-3.125,5.12,100,1,30.5,0,-5.65882,0,95,7,8.70588,9.41177,9.41177,1,1,13.52,183.2,662.75,2.48548,5.09804,8.62745,1,1,0,1,1,0,.633723
16,2423649.500,14.7,0,-3.125,5.376,100,1,27,0,-5.22353,0,95,6.08,9.14118,9.41177,9.41177,1,2,13.52,183.2,575,3.10686,0,6.66667,1,1,0,1,1,0,.634435
17,2423649.750,14.7,0,-3.125,4.608,100,1,29.5,0,-5.65882,0,95,5.12,8.70588,9.41177,9.41177,1,1,13.04,183.2,612.75,3.10686,1.17647,7.05882,1,1,0,1,1,0,.501346
18,2423650.000,14.7,0,-3.125,4.352,100,1,32,0,-5.94902,0,95,5.31,8.41569,9.41177,9.41177,1,1,13.04,183.2,662.5,3.72823,1.56863,7.05882,1,1,0,1,1,0,.480906
19,2423650.250,14.7,0,-3.125,4.096,100,1,32.5,0,-6.38431,0,95,5.44,7.98039,9.41177,9.41177,0,1,13.76,183.2,700.25,3.72823,1.96078,7.05882,1,1,0,1,1,0,.466119
