Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
99,0.99,0.99,-9.6,-11.3,172,0.00,0.00,2.4,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.34,0.00,897,0.0,0.80,0.78,0.0,5.9,10.5,0.0
99,0.99,0.99,-9.6,-11.3,172,0.00,0.00,2.4,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.37,0.00,893,0.0,0.80,0.78,0.0,5.9,10.5,0.0
201,0.99,0.99,-9.5,-11.3,172,0.00,0.00,2.2,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.31,0.00,904,0.0,0.80,0.78,0.0,5.9,10.0,0.0
304,0.99,0.99,-9.6,-11.3,172,0.00,0.00,2.3,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.28,0.00,886,0.0,0.80,0.76,0.0,5.9,11.5,0.0
405,0.99,0.99,-9.6,-11.3,172,0.00,0.00,2.4,-2.49,33.3,1.000,1.7,2.3,109,0.28,4.25,0.00,902,0.0,0.80,0.78,0.0,5.9,10.0,0.0
506,0.99,1.00,-9.6,-11.3,172,0.00,0.00,2.4,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.31,0.00,897,0.0,0.80,0.78,0.0,5.9,10.5,0.0
609,0.99,1.00,-9.5,-11.3,172,0.00,0.00,2.3,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.31,0.00,901,0.0,0.80,0.78,0.0,5.9,10.0,0.0
712,0.99,1.00,-9.6,-11.3,172,0.00,0.00,2.3,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.31,0.00,894,0.0,0.80,0.78,0.0,5.9,10.5,0.0
813,0.99,1.00,-9.6,-11.3,172,0.00,0.00,2.3,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.37,0.00,895,0.0,0.80,0.78,0.0,5.9,10.5,0.0
915,0.99,0.99,-9.6,-11.3,172,0.00,0.00,2.4,-2.49,33.3,1.000,1.7,2.3,109,0.29,4.31,0.00,887,0.0,0.80,0.78,0.0,5.9,11.5,0.0
