sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,55571.500,14.7,0,0,4.608,100,1,28,0,-7.2549,0,77,7.53,6.96471,9.41177,9.41177,0,0,12.8,75.2,1750.5,0,0,9.01961,1,0,0,0,1,0,.258098
1,55571.750,14.7,0,0,3.584,100,1,22,0,-9.28627,0,77,8.56,5.07843,9.41177,9.41177,0,0,12.8,75.2,1850,0,0,9.80392,1,1,0,0,1,0,.277622
2,55572.000,14.7,0,0,3.84,100,1,17.5,0,-9.72157,0,77,9.19,4.78824,9.41177,9.41177,0,0,12.32,75.2,1755.25,0,0,9.80392,1,1,0,1,1,0,.314143
3,55572.250,14.7,0,0,3.84,100,1,17,0,-9.57647,0,77,8.81,4.78824,9.41177,9.41177,0,0,12.32,75.2,1631.5,0,0,9.80392,1,1,0,1,1,0,.323996
4,55572.500,14.7,0,0,3.84,100,1,16.5,0,-9.43137,0,77,8.64,4.93333,9.41177,9.41177,0,0,12.56,75.2,1521.25,0,0,9.80392,1,1,0,1,1,0,.340772
5,55572.750,14.7,0,0,3.84,100,1,16,0,-9.28627,0,77,8.64,5.07843,9.41177,9.41177,0,0,12.56,75.2,1452.75,0,0,9.41177,1,1,0,1,1,0,.35684
6,55573.000,14.7,0,0,4.096,100,1,15.5,0,-9.28627,0,77,8.6,5.22353,9.41177,9.41177,0,0,12.56,75.2,1402.5,0,0,9.80392,1,1,0,1,1,0,.367914
7,55573.250,14.7,0,0,4.096,100,1,15.5,0,-8.99608,0,77,8.64,5.36863,9.41177,9.41177,0,0,12.56,75.2,1364.5,0,0,9.80392,1,1,0,1,1,0,.379919
8,55573.500,14.7,0,0,4.096,100,1,15.5,0,-8.85098,0,77,8.69,5.51373,9.41177,9.41177,0,0,12.72,75.2,1379.75,0,0,9.80392,1,1,0,1,1,0,.377895
9,55573.750,14.7,0,0,3.84,100,1,15.5,0,-8.85098,0,77,8.6,5.51373,9.41177,9.41177,0,0,12.72,75.2,1379.5,0,0,9.80392,1,1,0,1,1,0,.374049
10,55574.000,14.7,0,-.78125,4.608,100,1,15.5,0,-8.41569,0,77,12.06,6.09412,9.41177,9.41177,0,0,12.72,75.2,1423.25,0,0,10.5882,1,1,0,1,1,0,.508414
11,55574.250,14.7,0,-1.5625,4.608,100,1,15.5,0,-8.27059,0,77,11.11,6.09412,9.41177,9.41177,0,0,12.72,75.2,1451.25,0,0,10.5882,1,1,0,1,1,0,.459328
12,55574.500,14.7,0,-2.34375,4.608,100,1,15,0,-8.27059,0,78.8,12.16,6.23922,9.41177,9.41177,0,0,12.8,75.2,1419.75,0,0,10.5882,1,1,0,1,1,0,.513893
13,55574.750,14.7,0,-2.34375,4.608,100,1,15,0,-8.12549,0,78.8,12.37,6.23922,9.41177,9.41177,0,0,12.8,75.2,1431,0,0,10.5882,1,1,0,1,0,0,.518658
14,55575.000,14.7,0,-3.125,4.608,100,1,14.5,0,-8.12549,0,78.8,12.58,6.23922,9.41177,9.41177,0,0,12.8,75.2,1459.25,0,0,10.5882,1,1,0,1,0,0,.517252
15,55575.250,14.7,0,-3.90625,4.608,100,1,14.5,0,-8.12549,0,78.8,12.47,6.23922,9.41177,9.41177,0,0,12.8,75.2,1483,0,0,10.9804,1,1,0,1,0,0,.504518
16,55575.500,14.7,0,-3.90625,4.608,100,1,14,0,-8.27059,0,78.8,12.58,6.23922,9.41177,9.41177,0,0,12.88,75.2,1487.5,0,0,10.9804,1,1,0,1,0,0,.507429
17,55575.750,14.7,0,-4.6875,4.608,100,1,13.5,0,-8.12549,0,78.8,12.86,6.23922,9.41177,9.41177,0,0,12.88,75.2,1502,0,0,10.9804,1,1,0,1,0,0,.513715
18,55576.000,14.7,0,-4.6875,4.608,100,1,13,0,-8.27059,0,78.8,12.41,6.09412,9.41177,9.41177,0,0,13.04,75.2,1502,0,0,10.9804,1,1,0,1,0,0,.495739
19,55576.250,14.7,0,-4.6875,4.352,100,1,13,0,-8.27059,0,78.8,12.76,6.09412,9.41177,9.41177,0,0,13.04,75.2,1495.25,0,0,10.9804,1,1,0,1,0,0,.512021
20,55576.500,14.7,0,-7.03125,4.352,100,1,12.5,0,-8.27059,0,78.8,12.58,6.23922,9.41177,9.41177,0,0,13.12,75.2,1487.5,0,0,10.9804,1,1,0,1,0,0,.507429
21,55576.750,14.7,0,-7.03125,4.352,100,1,12,0,-8.12549,0,78.8,12.37,6.23922,9.41177,9.41177,0,0,13.12,75.2,1500,0,0,10.9804,1,1,0,1,0,0,.4948
22,55577.000,14.7,0,-7.03125,4.352,100,1,12,0,-8.12549,0,78.8,12.9,6.23922,9.41177,9.41177,0,0,13.04,75.2,1475.25,0,0,10.9804,1,1,0,1,0,0,.524657
23,55577.250,14.5852,0,-7.03125,4.352,100,1,11.5,0,-8.12549,0,78.8,13.09,6.23922,9.41177,9.41177,0,0,13.04,75.2,1453.5,0,0,10.9804,1,1,0,1,0,0,.540351
24,55577.500,14.5852,0,-7.03125,4.352,100,1,11.5,0,-7.98039,0,78.8,13.13,6.38431,9.41177,9.41177,0,0,13.36,75.2,1443.75,0,0,10.9804,1,1,0,1,0,0,.545662
25,55577.750,14.5852,0,-7.03125,4.352,100,1,11,0,-7.83529,0,78.8,13.09,6.52941,9.41177,9.41177,0,0,13.36,75.2,1468,0,0,11.3725,1,1,0,1,0,0,.535014
26,55578.000,14.5852,0,-7.03125,4.352,100,1,10.5,0,-7.83529,0,78.8,13.28,6.52941,9.41177,9.41177,0,0,13.28,75.2,1490.25,0,0,11.3725,1,1,0,1,0,0,.534675
27,55578.250,14.4703,0,-7.03125,4.352,100,1,10.5,0,-7.98039,0,78.8,13.24,6.52941,9.41177,9.41177,0,0,13.28,75.2,1501,0,0,11.3725,1,1,0,1,0,0,.529247
28,55578.500,14.4703,0,-7.03125,4.352,100,1,10,0,-7.83529,0,78.8,13.24,6.52941,9.41177,9.41177,0,0,13.52,75.2,1495.75,0,0,11.3725,1,1,0,1,0,0,.531105
29,55578.750,14.3555,0,-7.03125,4.352,100,1,9.5,0,-7.83529,0,78.8,13.5,6.52941,9.41177,9.41177,0,0,13.52,75.2,1505.25,0,0,11.3725,1,1,0,1,0,0,.538117
30,55579.000,14.3555,0,-7.03125,4.352,100,1,9,0,-7.83529,0,78.8,13.32,6.52941,9.41177,9.41177,0,0,13.44,75.2,1514.5,0,0,11.3725,1,1,0,1,0,0,.527699
31,55579.250,14.2406,0,-7.03125,4.352,100,1,8.5,0,-7.83529,0,78.8,13.47,6.52941,9.41177,9.41177,0,0,13.44,75.2,1515.75,0,0,11.3725,1,1,0,1,0,0,.533201
32,55579.500,14.1258,0,-7.03125,4.352,100,1,8,0,-7.83529,0,78.8,13.5,6.52941,9.41177,9.41177,0,0,13.36,75.2,1503,0,0,11.3725,1,1,0,1,0,0,.538922
33,55579.750,14.1258,0,-7.03125,4.352,100,1,7.5,0,-7.83529,0,78.8,13.62,6.67451,9.41177,9.41177,0,0,13.36,75.2,1491.5,0,0,11.3725,1,1,0,1,0,0,.547905
34,55580.000,14.0109,0,-7.03125,4.352,100,1,7.5,0,-7.6902,0,78.8,13.69,6.67451,9.41177,9.41177,0,0,13.44,75.2,1513.75,0,0,11.3725,1,1,0,1,0,0,.542626
35,55580.250,13.8961,0,-7.03125,4.352,100,1,7,0,-7.6902,0,78.8,13.69,6.67451,9.41177,9.41177,0,0,13.44,75.2,1513.5,0,0,11.3725,1,1,0,1,0,0,.542716
36,55580.500,13.7813,0,-7.03125,4.352,100,1,6,0,-7.6902,0,78.8,13.84,6.67451,9.41177,9.41177,0,0,13.76,75.2,1500.75,0,0,11.3725,1,1,0,1,0,0,.553323
37,55580.750,13.7813,0,-7.03125,4.352,100,1,6,0,-7.5451,0,78.8,13.99,6.81961,9.41177,9.41177,0,0,13.76,75.2,1495.25,0,0,11.3725,1,1,0,1,0,0,.561378
38,55581.000,13.6664,0,-7.03125,4.352,100,1,5.5,0,-7.5451,0,78.8,14.05,6.81961,9.41177,9.41177,0,0,13.84,75.2,1498.5,0,0,11.3725,1,1,0,1,0,0,.562563
39,55581.250,13.5516,0,-7.03125,4.608,100,1,5,0,-7.4,0,78.8,14.19,6.96471,9.41177,9.41177,0,0,13.84,75.2,1496.25,0,0,11.7647,1,1,0,1,0,0,.569023
40,55581.500,13.3219,0,-7.03125,4.608,100,1,5,0,-7.4,0,78.8,14.28,6.96471,9.41177,9.41177,0,0,13.68,75.2,1483,0,0,11.7647,1,1,0,1,0,0,.577748
41,55581.750,13.207,0,-7.03125,4.608,100,1,4.5,0,-7.4,0,78.8,14.26,7.1098,9.41177,9.41177,0,0,13.68,75.2,1481,0,0,11.7647,1,1,0,1,0,0,.577718
42,55582.000,13.207,0,-7.03125,4.608,100,1,4,0,-7.2549,0,78.8,14.15,7.1098,9.41177,9.41177,0,0,14,75.2,1480.25,0,0,11.7647,1,1,0,1,0,0,.573552
43,55582.250,13.0922,0,-7.03125,4.608,100,1,4,0,-7.2549,0,78.8,14.45,7.1098,9.41177,9.41177,0,0,14,75.2,1493.75,0,0,11.7647,1,1,0,1,0,0,.580418
44,55582.500,13.0922,0,-7.03125,4.608,100,1,3.5,0,-7.1098,0,78.8,14.64,7.2549,9.41177,9.41177,0,0,14.08,75.2,1487,0,0,11.7647,1,1,0,1,0,0,.59072
45,55582.750,12.9773,0,-7.03125,4.608,100,1,3.5,0,-7.1098,0,78.8,14.64,7.2549,9.41177,9.41177,0,0,14.08,75.2,1485.5,0,0,11.7647,1,1,0,1,0,0,.591316
