sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,86165.250,14.7,0,-4.6875,19.712,100,1,28.5,0,-2.32157,0,60.8,6.7,11.4627,9.41177,9.41177,0,0,10.72,66.2,1067.75,0,0,10.5882,1,0,0,0,1,0,.376493
1,86165.500,14.7,0,-6.25,4.352,100,1,27,0,-7.2549,0,62.6,11.63,6.96471,9.41177,9.41177,0,0,14.56,66.2,1873.5,0,0,10.5882,1,0,0,0,1,0,.372458
2,86165.750,14.7,0,-6.25,4.096,100,1,19,0,-9.14118,0,62.6,13.33,5.22353,9.41177,9.41177,0,0,14.56,66.2,2094.75,0,0,10.5882,1,0,0,0,1,0,.381812
3,86166.000,14.7,0,-6.25,3.84,100,1,17,0,-9.72157,0,62.6,12.23,4.78824,9.41177,9.41177,0,0,14.4,66.2,1984.25,0,0,10.5882,1,0,0,0,1,0,.369812
4,86166.250,14.7,0,-6.25,4.096,100,1,16,0,-9.43137,0,64.4,12.64,4.93333,9.41177,9.41177,0,0,14.4,66.2,1870.75,0,0,10.9804,1,0,0,0,1,0,.405399
5,86166.500,14.7,0,-6.25,4.096,100,1,15.5,0,-9.14118,0,64.4,12.87,5.22353,9.41177,9.41177,0,0,14.16,66.2,1820,0,0,10.9804,1,0,0,0,1,0,.424286
6,86166.750,14.7,0,-6.25,4.096,100,1,15,0,-8.99608,0,64.4,12.52,5.36863,9.41177,9.41177,0,0,14.16,66.2,1816,0,0,10.9804,1,0,0,1,1,0,.413656
7,86167.000,14.7,0,-6.25,4.096,100,1,14.5,0,-8.99608,0,64.4,12.58,5.36863,9.41177,9.41177,0,0,14.4,66.2,1783.5,0,0,10.9804,1,0,0,1,1,0,.423213
8,86167.250,14.7,0,-6.25,4.096,100,1,13.5,0,-8.99608,0,64.4,12.58,5.36863,9.41177,9.41177,0,0,14.4,66.2,1769.75,0,0,10.9804,1,0,0,1,1,0,.426501
9,86167.500,14.7,0,-6.25,4.096,100,1,13,0,-8.99608,0,64.4,12.52,5.51373,9.41177,9.41177,0,0,14.4,66.2,1758.5,0,0,10.9804,1,0,0,1,1,0,.427182
10,86167.750,14.7,0,-6.25,4.096,100,1,12.5,0,-8.85098,0,64.4,12.75,5.51373,9.41177,9.41177,0,0,14.4,66.2,1735.5,0,0,10.9804,1,0,0,1,1,0,.440795
11,86168.000,14.7,0,-6.25,4.096,100,1,12,0,-8.85098,0,64.4,12.35,5.51373,9.41177,9.41177,0,0,14.32,66.2,1727.5,0,0,10.9804,1,0,0,1,1,0,.428944
12,86168.250,14.7,0,-6.25,4.096,100,1,11,0,-8.85098,0,64.4,12.12,5.51373,9.41177,9.41177,0,0,14.32,66.2,1715.25,0,0,10.9804,1,0,0,1,1,0,.423962
13,86168.500,14.7,0,-6.25,3.84,100,1,10.5,0,-8.70588,0,64.4,12.52,5.65882,9.41177,9.41177,0,0,14.56,66.2,1706.5,0,0,10.9804,1,0,0,1,1,0,.440199
14,86168.750,14.7,0,-6.25,4.096,100,1,10,0,-8.70588,0,64.4,12.47,5.65882,9.41177,9.41177,0,0,14.56,66.2,1695.75,0,0,10.9804,1,0,0,1,1,0,.441221
15,86169.000,14.7,0,-6.25,3.84,100,1,9.5,0,-8.70588,0,64.4,12.58,5.65882,9.41177,9.41177,0,0,14.4,66.2,1691.25,0,0,10.9804,1,0,0,1,1,0,.446297
16,86169.250,14.7,0,-6.25,3.84,100,1,9,0,-8.70588,0,64.4,12.47,5.65882,9.41177,9.41177,0,0,14.4,66.2,1682.25,0,0,10.9804,1,0,0,1,1,0,.444761
17,86169.500,14.7,0,-6.25,4.096,100,1,8.5,0,-8.56078,0,64.4,12.93,5.80392,9.41177,9.41177,0,0,14.48,66.2,1688,0,0,10.9804,1,0,0,1,1,0,.459597
18,86169.750,14.7,0,-6.25,4.096,100,1,8,0,-8.56078,0,64.4,12.7,5.80392,9.41177,9.41177,0,0,14.48,66.2,1678.5,0,0,10.9804,1,0,0,1,1,0,.453977
19,86170.000,14.7,0,-6.25,4.096,100,1,7.5,0,-8.56078,0,64.4,13.16,5.80392,9.41177,9.41177,0,0,14.48,66.2,1672,0,0,10.9804,1,0,0,1,1,0,.472249
20,86170.250,14.7,0,-6.25,4.096,100,1,6.5,0,-8.41569,0,64.4,13.22,5.94902,9.41177,9.41177,0,0,14.48,66.2,1654.5,0,0,10.9804,1,0,0,1,1,0,.47942
21,86170.500,14.5852,0,-6.25,4.096,100,1,6,0,-8.41569,0,64.4,13.04,6.09412,9.41177,9.41177,0,0,14.4,66.2,1654,0,0,10.9804,1,0,0,1,1,0,.473035
22,86170.750,14.5852,0,-6.25,4.096,100,1,5.5,0,-8.27059,0,64.4,13.27,6.09412,9.41177,9.41177,0,0,14.4,66.2,1631,0,0,11.3725,1,0,0,1,1,0,.488167
23,86171.000,14.5852,0,-6.25,4.096,100,1,5,0,-8.12549,0,64.4,13.56,6.23922,9.41177,9.41177,0,0,14.24,66.2,1631,0,0,11.3725,1,0,0,1,1,0,.498835
24,86171.250,14.4703,0,-6.25,4.096,100,1,4.5,0,-8.12549,0,64.4,13.45,6.23922,9.41177,9.41177,0,0,14.24,66.2,1660.25,0,0,11.3725,1,0,0,1,1,0,.486071
25,86171.500,14.3555,0,-6.25,4.096,100,1,4,0,-8.12549,0,64.4,13.51,6.23922,9.41177,9.41177,0,0,14.4,66.2,1721.25,0,0,11.3725,1,0,0,1,1,0,.470937
26,86171.750,14.3555,0,-6.25,4.096,100,1,3.5,0,-8.12549,0,64.4,13.62,6.23922,9.41177,9.41177,0,0,14.4,66.2,1643.5,0,0,11.3725,1,0,0,1,1,0,.497232
27,86172.000,14.2406,0,-6.25,4.352,100,1,3,0,-7.98039,0,64.4,13.93,6.38431,9.41177,9.41177,0,0,14.24,66.2,1653.25,0,0,11.7647,1,0,0,1,1,0,.50555
28,86172.250,14.1258,0,-6.25,4.352,100,1,2.5,0,-7.98039,0,62.6,14.18,6.38431,9.41177,9.41177,0,0,14.24,66.2,1647.25,0,0,11.7647,1,0,0,1,1,0,.516497
29,86172.500,14.0109,0,-6.25,4.352,100,1,2,0,-7.83529,0,62.6,14.37,6.52941,9.41177,9.41177,0,0,14.32,66.2,1642,0,0,11.7647,1,0,0,1,1,0,.525091
30,86172.750,13.7813,0,-6.25,4.352,100,1,1.5,0,-7.83529,0,62.6,14.63,6.52941,9.41177,9.41177,0,0,14.32,66.2,1645.25,0,0,11.7647,1,0,0,1,1,0,.533536
31,86173.000,13.6664,0,-6.25,4.352,100,1,1,0,-7.6902,0,62.6,14.75,6.67451,9.41177,9.41177,0,0,14.4,66.2,1645.25,0,0,11.7647,1,0,0,1,1,0,.537912
32,86173.250,13.5516,0,-6.25,4.352,100,1,1,0,-7.6902,0,62.6,14.44,6.67451,9.41177,9.41177,0,0,14.4,66.2,1663,0,0,11.7647,1,0,0,1,1,0,.520986
33,86173.500,13.4367,0,-6.25,4.352,100,1,1,0,-7.6902,0,62.6,14.56,6.67451,9.41177,9.41177,0,0,14.32,66.2,1681,0,0,11.7647,1,0,0,1,1,0,.519691
34,86173.750,13.3219,0,-6.25,4.352,100,1,1,0,-7.83529,0,62.6,14.69,6.67451,9.41177,9.41177,0,0,14.32,66.2,1674,0,0,11.7647,1,0,0,1,1,0,.526523
