Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
14,0.84,0.80,-9.3,-11.3,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.96,0.00,923,0.0,0.82,0.78,0.0,6.3,11.0,0.0
102,0.84,0.80,-9.3,-11.3,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.90,0.00,917,0.0,0.82,0.78,0.0,6.3,11.5,0.0
203,0.84,0.80,-9.3,-11.3,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.96,0.00,927,0.0,0.82,0.78,0.0,6.3,11.5,0.0
306,0.84,0.80,-9.3,-11.3,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.90,0.00,923,0.0,0.82,0.78,0.0,6.3,11.0,0.0
407,0.84,0.80,-9.3,-11.3,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.90,0.00,925,0.0,0.82,0.78,0.0,6.3,11.5,0.0
511,0.84,0.80,-9.3,-11.3,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.93,0.00,927,0.0,0.82,0.78,0.0,6.3,11.0,0.0
612,0.85,0.80,-9.3,-11.3,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.6,82,0.33,4.99,0.00,916,0.0,0.82,0.78,0.0,6.3,12.0,0.0
713,0.85,0.80,-9.3,-11.3,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.96,0.00,925,0.0,0.82,0.78,0.0,6.3,11.5,0.0
817,0.85,0.81,-9.3,-11.3,186,0.00,0.00,-2.2,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.90,0.00,918,0.0,0.82,0.78,0.0,6.3,12.0,0.0
918,0.85,0.81,-9.3,-11.3,186,0.00,0.00,-4.6,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.87,0.00,922,0.0,0.82,0.78,0.0,6.3,11.5,0.0
1019,0.85,0.81,-9.3,-11.3,186,0.00,0.00,-5.5,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.90,0.00,922,0.0,0.82,0.78,0.0,6.3,11.0,0.0
1123,0.85,0.81,-9.3,-11.3,186,0.00,0.00,-7.5,-8.98,100.0,1.000,1.8,2.3,82,0.32,4.96,0.00,925,0.0,0.82,0.78,0.0,6.3,11.5,0.0
1224,0.85,0.81,-9.3,-11.3,186,0.00,0.00,-8.5,-8.98,100.0,1.000,1.8,2.3,82,0.32,4.93,0.00,930,0.0,0.82,0.78,0.0,6.3,11.0,0.0
1325,0.86,0.81,-9.3,-11.3,186,0.00,0.00,-10.1,-8.98,100.0,1.000,1.8,2.3,82,0.33,5.02,0.00,914,0.0,0.82,0.78,0.0,6.3,12.5,0.0
1429,0.87,0.81,-9.3,-11.3,186,0.00,0.00,-11.4,-8.98,100.0,1.000,1.8,2.3,82,0.33,5.02,0.00,919,0.0,0.82,0.78,0.0,6.3,12.0,0.0
1530,0.88,0.81,-9.3,-11.3,186,0.00,0.00,-11.6,-8.98,100.0,1.000,1.7,2.3,82,0.32,4.90,0.00,912,0.0,0.82,0.78,0.0,6.3,13.0,0.0
1632,0.90,0.81,-9.3,-11.3,186,0.00,0.00,-12.3,-8.98,100.0,1.000,1.8,2.3,82,0.32,4.90,0.00,917,0.0,0.82,0.78,0.0,6.3,12.5,0.0
1734,0.91,0.82,-9.3,-11.3,186,0.00,0.00,-12.7,-8.98,100.0,1.000,1.7,2.3,82,0.34,5.02,0.00,897,0.0,0.82,0.78,0.0,6.3,14.0,0.0
1835,0.92,0.82,-9.3,-11.4,186,0.00,0.00,-12.9,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.93,0.00,902,0.0,0.82,0.78,0.0,6.3,14.5,0.0
1939,0.94,0.82,-9.3,-11.4,186,0.00,0.00,-13.3,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,883,0.0,0.82,0.78,0.0,6.3,14.0,0.0
2040,0.95,0.82,-9.3,-11.4,186,0.00,0.00,-13.2,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.87,0.00,890,0.0,0.82,0.78,0.0,6.3,14.5,0.0
2142,0.95,0.82,-9.2,-11.4,186,0.00,0.00,-13.5,-8.98,100.0,1.000,1.7,2.3,82,0.34,5.02,0.00,879,0.0,0.82,0.78,0.0,6.3,14.5,0.0
2243,0.96,0.81,-9.2,-11.4,186,0.00,0.00,-13.6,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.96,0.00,887,0.0,0.82,0.78,0.0,6.3,15.0,0.0
2347,0.97,0.81,-9.1,-11.4,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.0,2.8,82,0.34,4.99,0.00,871,0.0,0.82,0.78,0.0,6.3,14.5,0.0
2448,0.98,0.81,-9.1,-11.4,186,0.00,0.00,-0.0,-8.98,100.0,1.000,2.1,2.8,82,0.33,4.90,0.00,879,0.0,0.82,0.78,0.0,6.3,14.5,0.0
2552,0.98,0.81,-9.1,-11.5,186,0.00,0.00,-0.1,-8.98,100.0,1.000,2.1,2.8,82,0.33,4.93,0.00,889,0.0,0.82,0.78,0.0,6.3,12.0,0.0
2652,0.98,0.82,-9.1,-11.4,186,0.00,0.00,-0.1,-8.98,100.0,1.000,2.0,2.6,82,0.33,5.02,0.00,910,0.0,0.82,0.78,0.0,6.3,11.5,0.0
2753,0.98,0.82,-9.1,-11.4,186,0.00,0.00,-0.1,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.93,0.00,922,0.0,0.82,0.78,0.0,6.3,10.0,0.0
2855,0.97,0.83,-9.2,-11.3,186,0.00,0.00,-1.0,-8.98,100.0,1.000,2.0,2.6,82,0.33,5.05,0.00,913,0.0,0.82,0.78,0.0,6.3,11.0,0.0
2958,0.95,0.83,-9.2,-11.3,186,0.00,0.00,-1.9,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.93,0.00,925,0.0,0.82,0.78,0.0,6.3,10.0,0.0
3059,0.92,0.83,-9.2,-11.3,186,0.00,0.00,-3.7,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.96,0.00,922,0.0,0.82,0.78,0.0,6.3,10.5,0.0
3162,0.91,0.83,-9.2,-11.3,186,0.00,0.00,-5.4,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.90,0.00,927,0.0,0.82,0.78,0.0,6.3,10.5,0.0
3266,0.90,0.83,-9.2,-11.3,186,0.00,0.00,-6.1,-8.98,100.0,1.000,2.0,2.6,82,0.32,4.96,0.00,916,0.0,0.82,0.78,0.0,6.3,11.5,0.0
3370,0.90,0.83,-9.2,-11.3,186,0.00,0.00,-7.4,-8.98,100.0,1.000,1.8,2.3,82,0.32,4.93,0.00,923,0.0,0.82,0.78,0.0,6.3,11.5,0.0
3467,0.91,0.83,-9.3,-11.3,186,0.00,0.00,-8.0,-8.98,100.0,1.000,1.8,2.3,82,0.33,4.96,0.00,914,0.0,0.82,0.78,0.0,6.3,11.5,0.0
3570,0.91,0.83,-9.3,-11.3,186,0.00,0.00,-8.8,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,903,0.0,0.82,0.78,0.0,6.3,13.0,0.0
3672,0.91,0.83,-9.3,-11.3,186,0.00,0.00,-9.1,-8.98,100.0,1.000,1.7,2.3,82,0.32,4.87,0.00,906,0.0,0.82,0.78,0.0,6.3,12.5,0.0
3773,0.93,0.83,-9.3,-11.3,186,0.00,0.00,-9.3,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,890,0.0,0.82,0.78,0.0,6.3,14.0,0.0
3875,0.94,0.84,-9.2,-11.4,186,0.00,0.00,-9.7,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,892,0.0,0.82,0.78,0.0,6.3,13.5,0.0
3980,0.95,0.84,-9.2,-11.4,186,0.00,0.00,-9.9,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,887,0.0,0.82,0.78,0.0,6.3,14.0,0.0
4081,0.95,0.84,-9.2,-11.4,186,0.00,0.00,-10.0,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.96,0.00,892,0.0,0.82,0.78,0.0,6.3,13.5,0.0
4187,0.96,0.84,-9.2,-11.4,186,0.00,0.00,-10.2,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.96,0.00,888,0.0,0.82,0.78,0.0,6.3,13.5,0.0
4286,0.97,0.84,-9.2,-11.4,186,0.00,0.00,-10.2,-8.98,100.0,1.000,1.7,2.3,82,0.34,5.02,0.00,891,0.0,0.82,0.78,0.0,6.3,13.0,0.0
4388,0.98,0.83,-9.2,-11.4,186,0.00,0.00,-10.1,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.96,0.00,880,0.0,0.82,0.78,0.0,6.3,14.0,0.0
4488,0.98,0.83,-9.2,-11.4,186,0.00,0.00,-9.9,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.93,0.00,886,0.0,0.82,0.78,0.0,6.3,13.5,0.0
4590,0.98,0.83,-9.2,-11.4,186,0.00,0.00,-10.0,-8.98,100.0,1.000,1.9,2.6,82,0.33,4.90,0.00,883,0.0,0.82,0.78,0.0,6.3,13.5,0.0
4693,0.98,0.83,-9.1,-11.4,186,0.00,0.00,-10.2,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.93,0.00,889,0.0,0.82,0.78,0.0,6.3,12.5,0.0
4795,0.98,0.84,-9.1,-11.4,186,0.00,0.00,-10.4,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,880,0.0,0.82,0.78,0.0,6.3,13.5,0.0
4898,0.98,0.84,-9.1,-11.4,186,0.00,0.00,-10.4,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,895,0.0,0.82,0.78,0.0,6.3,12.0,0.0
5000,0.98,0.84,-9.1,-11.4,186,0.00,0.00,-10.4,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.96,0.00,890,0.0,0.82,0.78,0.0,6.3,12.5,0.0
5103,0.98,0.84,-9.1,-11.4,186,0.00,0.00,-10.4,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,878,0.0,0.82,0.78,0.0,6.3,13.5,0.0
5203,0.99,0.84,-9.1,-11.4,186,0.00,0.00,-10.2,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.90,0.00,872,0.0,0.82,0.78,0.0,6.3,14.0,0.0
5305,0.99,0.84,-9.1,-11.4,186,0.00,0.00,-10.2,-8.98,100.0,1.000,1.9,2.6,82,0.34,4.96,0.00,880,0.0,0.82,0.78,0.0,6.3,13.0,0.0
5408,1.00,0.84,-9.1,-11.4,186,0.00,0.00,-9.9,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.96,0.00,879,0.0,0.82,0.78,0.0,6.3,13.0,0.0
5511,1.01,0.84,-9.1,-11.4,186,0.00,0.00,-9.9,-8.98,100.0,1.000,1.9,2.6,82,0.33,4.90,0.00,881,0.0,0.82,0.78,0.0,6.3,13.0,0.0
5612,1.01,0.84,-9.1,-11.4,186,0.00,0.00,-9.6,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,878,0.0,0.82,0.78,0.0,6.3,13.0,0.0
5717,1.00,0.84,-9.1,-11.4,186,0.00,0.00,-9.5,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,886,0.0,0.82,0.78,0.0,6.3,12.0,0.0
5815,1.00,0.85,-9.1,-11.4,186,0.00,0.00,-9.5,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.93,0.00,884,0.0,0.82,0.78,0.0,6.3,12.5,0.0
5917,1.00,0.85,-9.1,-11.4,186,0.00,0.00,-9.4,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.99,0.00,884,0.0,0.82,0.78,0.0,6.3,12.5,0.0
6019,1.00,0.85,-9.1,-11.4,186,0.00,0.00,-9.4,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.99,0.00,873,0.0,0.82,0.78,0.0,6.3,13.5,0.0
6120,1.00,0.85,-9.1,-11.4,186,0.00,0.00,-9.4,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.90,0.00,890,0.0,0.82,0.78,0.0,6.3,11.5,0.0
6222,1.00,0.85,-9.1,-11.4,186,0.00,0.00,-9.3,-8.98,100.0,1.000,1.7,2.3,82,0.33,4.93,0.00,884,0.0,0.82,0.78,0.0,6.3,12.0,0.0
6325,1.00,0.85,-9.1,-11.4,186,0.00,0.00,-9.2,-8.98,100.0,1.000,1.9,2.6,82,0.33,4.90,0.00,887,0.0,0.82,0.78,0.0,6.3,12.0,0.0
6427,1.00,0.85,-9.1,-11.4,186,0.00,0.00,-9.0,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.90,0.00,872,0.0,0.82,0.78,0.0,6.3,13.5,0.0
6528,1.01,0.85,-9.1,-11.4,186,0.00,0.00,-8.8,-8.98,100.0,1.000,1.9,2.6,82,0.34,4.93,0.00,868,0.0,0.82,0.78,0.0,6.3,13.5,0.0
6631,1.01,0.84,-9.1,-11.5,186,0.00,0.00,-8.6,-8.98,100.0,1.000,1.9,2.6,82,0.34,4.87,0.00,861,0.0,0.82,0.78,0.0,6.3,14.0,0.0
6734,1.01,0.84,-9.0,-11.5,186,0.00,0.00,-8.6,-8.98,100.0,1.000,1.9,2.6,82,0.34,4.90,0.00,874,0.0,0.82,0.78,0.0,6.3,12.5,0.0
6836,1.00,0.85,-9.0,-11.5,186,0.00,0.00,-8.5,-8.98,100.0,1.000,1.9,2.6,82,0.33,4.84,0.00,871,0.0,0.82,0.78,0.0,6.3,13.0,0.0
6937,1.00,0.85,-9.0,-11.5,186,0.00,0.00,-8.3,-8.98,100.0,1.000,1.9,2.6,82,0.33,4.87,0.00,878,0.0,0.82,0.78,0.0,6.3,12.0,0.0
7039,1.01,0.85,-8.9,-11.4,186,0.00,0.00,-8.1,-8.98,100.0,1.000,1.7,2.3,82,0.34,4.93,0.00,873,0.0,0.82,0.78,0.0,6.3,12.5,0.0
7141,1.00,0.85,-8.8,-11.4,186,0.00,0.00,-8.0,-8.98,100.0,1.000,1.9,2.6,84,0.34,4.93,0.00,877,0.0,0.82,0.78,0.0,6.3,12.0,0.0
7244,1.00,0.85,-8.8,-11.4,186,0.00,0.00,-8.0,-8.98,100.0,1.000,1.9,2.6,84,0.34,4.90,137.44,870,0.0,0.82,0.78,42.4,8.2,13.0,0.0
7346,1.01,0.85,-6.9,-8.6,186,0.00,0.00,-7.5,-8.98,100.0,1.000,3.3,4.6,84,2.33,33.13,148.30,854,0.0,0.82,0.78,9.4,91.8,9.5,90.2
7448,1.02,0.70,-0.2,1.2,186,0.00,0.00,-9.4,-10.99,100.0,1.000,6.0,6.7,84,1.14,20.27,0.00,1066,0.0,2.18,2.20,0.0,9.4,2.0,0.0
