sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,69089.500,14.7,0,.78125,4.864,100,1,21,0,-2.90196,0,113,2.77,11.4627,9.41177,9.41177,0,0,11.92,192.2,814,0,0,5.88235,1,0,0,0,1,0,.204177
1,69089.750,14.7,0,.78125,2.816,100,1,20,0,-7.6902,0,129.2,3.63,6.38431,9.41177,9.41177,0,0,11.92,192.2,1455.25,0,0,5.88235,1,0,0,0,1,0,.149665
2,69090.000,14.7,0,.78125,2.304,100,1,16.5,0,-9.86667,0,129.2,3.8,4.49804,9.41177,9.41177,0,0,13.44,192.2,1505.75,0,0,5.88235,1,0,0,0,1,0,.15142
3,69090.250,14.7,0,.78125,2.304,100,1,12,0,-10.4471,0,129.2,3.75,3.91765,9.41177,9.41177,0,0,13.44,192.2,1372.5,0,0,5.88235,1,0,0,0,1,0,.163934
4,69090.500,14.7,0,.78125,2.304,100,1,12,0,-10.5922,0,129.2,3.75,3.91765,9.41177,9.41177,0,0,13.28,192.2,1157.25,0,0,5.88235,1,0,0,0,1,0,.194426
5,69090.750,14.7,0,.78125,2.304,100,1,12,0,-10.302,0,129.2,3.7,4.06275,9.41177,9.41177,0,0,13.28,192.2,988.5,0,0,5.88235,1,1,0,0,1,0,.224583
6,69091.000,14.7,0,.78125,2.816,100,1,13,0,-10.0118,0,129.2,3.73,4.35294,9.41177,9.41177,0,0,12.96,192.2,831.25,0,0,5.88235,1,1,0,1,1,0,.269233
7,69091.250,14.7,0,.78125,2.816,100,1,13,0,-9.72157,0,129.2,3.46,4.64314,9.41177,9.41177,0,0,12.96,192.2,726.25,0,0,5.4902,1,1,0,1,1,0,.285852
8,69091.500,14.7,0,.78125,3.072,100,1,13,0,-9.57647,0,129.2,3.47,4.93333,9.41177,9.41177,1,0,12.96,192.2,652.5,0,0,5.4902,1,1,0,1,1,0,.31908
9,69091.750,14.7,0,.78125,3.328,100,1,13,0,-9.28627,0,129.2,3.47,5.07843,9.41177,9.41177,1,0,12.96,192.2,611.75,0,0,5.4902,1,1,0,1,1,0,.340335
10,69092.000,14.7,0,.78125,3.328,100,1,12,0,-8.99608,0,129.2,3.9,5.36863,9.41177,9.41177,1,1,12.88,192.2,581.25,0,0,7.84314,1,1,0,1,1,0,.402581
11,69092.250,14.7,0,.78125,4.096,100,1,12.5,0,-7.6902,0,129.2,5.24,6.67451,9.41177,9.41177,0,0,12.88,192.2,666.5,0,0,7.45098,1,1,0,1,1,0,.471718
12,69092.500,14.7,0,.78125,4.096,100,1,12.5,0,-7.5451,0,129.2,5.37,6.81961,9.41177,9.41177,0,0,13.36,192.2,776.5,0,0,7.45098,1,1,0,1,1,0,.414939
13,69092.750,14.7,0,.78125,3.84,100,1,12.5,0,-7.83529,0,129.2,5.22,6.52941,9.41177,9.41177,0,0,13.36,192.2,854.75,0,0,7.05882,1,1,0,1,1,0,.366423
14,69093.000,14.7,0,.78125,3.584,100,1,12.5,0,-8.27059,0,129.2,5.25,6.09412,9.41177,9.41177,0,0,13.6,192.2,860,0,0,7.05882,1,1,0,1,1,0,.366279
15,69093.250,14.7,0,.78125,3.584,100,1,12.5,0,-8.41569,0,129.2,5.22,6.09412,9.41177,9.41177,0,0,13.6,192.2,812.5,0,0,7.05882,1,1,0,1,0,0,.385477
16,69093.500,14.7,0,.78125,3.584,100,1,12.5,0,-8.27059,0,129.2,5.23,6.09412,9.41177,9.41177,0,0,13.6,192.2,795,0,0,7.05882,1,1,0,1,0,0,.394717
17,69093.750,14.7,0,.78125,3.584,100,1,12.5,0,-8.27059,0,129.2,5.09,6.09412,9.41177,9.41177,0,0,13.6,192.2,773.25,0,0,7.05882,1,1,0,1,0,0,.394956
18,69094.000,14.7,0,.78125,3.584,100,1,12.5,0,-8.27059,0,129.2,4.99,6.09412,9.41177,9.41177,0,0,13.52,192.2,764.25,0,0,7.05882,1,1,0,1,0,0,.391757
19,69094.250,14.5852,0,.78125,3.584,100,1,12.5,0,-8.12549,0,129.2,4.81,6.23922,9.41177,9.41177,0,0,13.52,192.2,746.25,0,0,6.66667,1,1,0,1,0,0,.386734
20,69094.500,14.5852,0,.78125,3.584,100,1,16,0,-8.12549,0,129.2,4.71,6.23922,9.41177,9.41177,0,0,13.44,192.2,736,0,0,6.66667,1,1,0,1,0,0,.383967
21,69094.750,14.5852,0,.78125,3.584,100,1,15.5,0,-8.12549,0,129.2,4.93,6.23922,9.41177,9.41177,0,0,13.44,192.2,734.5,0,0,6.66667,1,1,0,1,0,0,.402723
22,69095.000,14.4703,0,.78125,3.584,100,1,16,0,-8.12549,0,129.2,4.78,6.23922,9.41177,9.41177,0,0,13.44,192.2,734.5,0,0,6.66667,1,1,0,1,0,0,.39047
23,69095.250,14.4703,0,.78125,3.584,100,1,15.5,0,-8.12549,0,129.2,4.84,6.23922,9.41177,9.41177,0,0,13.44,192.2,733,0,0,6.66667,1,1,0,1,0,0,.39618
