sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,328335.750,14.7,0,-3.90625,18.944,100,1,27,0,-2.75686,0,57.2,7.35,11.6078,9.41177,9.41177,0,0,11.12,57.2,1082.75,0,0,11.3725,1,0,0,0,1,0,.407296
1,328336.000,14.7,0,-2.34375,5.376,100,1,25,0,-6.96471,0,57.2,13.04,7.5451,9.41177,9.41177,0,0,11.12,57.2,1865.5,0,0,11.3725,1,0,0,0,1,0,.419405
2,328336.250,14.7,0,-2.34375,5.12,100,1,18.5,0,-8.85098,0,57.2,14.05,5.51373,9.41177,9.41177,0,0,12.32,57.2,2013.75,0,0,11.7647,1,0,0,0,1,0,.418622
3,328336.500,14.7,0,-2.34375,4.864,100,1,18,0,-9.14118,0,57.2,14.24,5.36863,9.41177,9.41177,0,0,12.32,57.2,1950,0,0,11.3725,1,1,0,0,1,0,.438154
4,328336.750,14.7,0,-2.34375,4.864,100,1,17.5,0,-8.99608,0,57.2,13.56,5.36863,9.41177,9.41177,0,0,13.36,57.2,1863.75,0,0,11.3725,1,1,0,0,1,0,.436539
5,328337.000,14.7,0,-2.34375,4.864,100,1,16.5,0,-8.85098,0,57.2,13.62,5.51373,9.41177,9.41177,0,0,13.36,57.2,1796.75,0,0,11.3725,1,1,0,0,1,0,.454821
6,328337.250,14.7,0,-2.34375,4.864,100,1,16,0,-8.70588,0,57.2,13.39,5.65882,9.41177,9.41177,0,0,13.76,57.2,1754.5,0,0,11.3725,1,1,0,0,1,0,.457908
7,328337.500,14.7,0,-2.34375,4.864,100,1,15.5,0,-8.70588,0,57.2,13.51,5.80392,9.41177,9.41177,0,0,13.76,57.2,1727.75,0,0,11.3725,1,1,0,1,1,0,.469165
8,328337.750,14.7,0,-2.34375,4.864,100,1,15,0,-8.56078,0,57.2,13.45,5.80392,9.41177,9.41177,0,0,14.4,57.2,1707,0,0,11.3725,1,1,0,1,1,0,.472759
9,328338.000,14.7,0,-2.34375,4.608,100,1,14.5,0,-8.56078,0,57.2,13.39,5.80392,9.41177,9.41177,0,0,14.4,57.2,1690.25,0,0,11.3725,1,1,0,1,1,0,.475314
10,328338.250,14.7,0,-2.34375,4.608,100,1,13.5,0,-8.56078,0,57.2,13.51,5.94902,9.41177,9.41177,0,0,14.32,57.2,1689,0,0,11.7647,1,1,0,1,1,0,.479929
11,328338.500,14.7,0,-2.34375,4.864,100,1,13,0,-8.27059,0,59,14.37,6.23922,9.41177,9.41177,0,0,14.32,57.2,1688.75,0,0,11.7647,1,1,0,1,1,0,.510555
12,328338.750,14.7,0,-2.34375,4.864,100,1,12.5,0,-8.12549,0,59,14.31,6.38431,9.41177,9.41177,0,0,14.32,57.2,1683,0,0,11.7647,1,1,0,1,1,0,.51016
13,328339.000,14.7,0,-2.34375,4.864,100,1,12,0,-8.12549,0,59,14.56,6.38431,9.41177,9.41177,0,0,14.32,57.2,1653.5,0,0,11.7647,1,1,0,1,1,0,.528334
14,328339.250,14.7,0,-2.34375,4.864,100,1,11.5,0,-7.98039,0,59,14.56,6.38431,9.41177,9.41177,0,0,14.32,57.2,1634,0,0,11.7647,1,1,0,1,1,0,.534639
15,328339.500,14.7,0,-2.34375,4.864,100,1,10.5,0,-7.98039,0,59,14.5,6.52941,9.41177,9.41177,0,0,14.32,57.2,1632.75,0,0,11.7647,1,1,0,1,1,0,.532843
16,328339.750,14.7,0,-2.34375,4.864,100,1,10,0,-7.83529,0,59,13.99,6.52941,9.41177,9.41177,0,0,14.32,57.2,1633,0,0,11.7647,1,1,0,1,1,0,.514023
17,328340.000,14.7,0,-2.34375,4.864,100,1,9.5,0,-7.83529,0,59,14.5,6.52941,9.41177,9.41177,0,0,14.32,57.2,1627.25,0,0,11.7647,1,1,0,1,1,0,.534644
18,328340.250,14.7,0,-2.34375,4.864,100,1,9,0,-7.83529,0,59,14.75,6.67451,9.41177,9.41177,0,0,14.32,57.2,1627.5,0,0,11.7647,1,1,0,1,1,0,.543779
19,328340.500,14.7,0,-2.34375,4.864,100,1,8.5,0,-7.6902,0,59,14.63,6.67451,9.41177,9.41177,0,0,14.32,57.2,1604.75,0,0,11.7647,1,1,0,1,1,0,.547001
20,328340.750,14.7,0,-2.34375,4.864,100,1,8,0,-7.6902,0,59,14.56,6.67451,9.41177,9.41177,0,0,14.32,57.2,1612.5,0,0,12.1569,1,1,0,1,1,0,.541767
21,328341.000,14.5852,0,-2.34375,4.864,100,1,7.5,0,-7.6902,0,59,14.88,6.67451,9.41177,9.41177,0,0,14.32,57.2,1616.75,0,0,12.1569,1,1,0,1,1,0,.552219
22,328341.250,14.5852,0,-2.34375,4.864,100,1,7,0,-7.6902,0,59,15.07,6.81961,9.41177,9.41177,0,0,14.48,57.2,1607.25,0,0,12.1569,1,1,0,1,1,0,.562576
23,328341.500,14.5852,0,-2.34375,4.864,100,1,6.5,0,-7.5451,0,59,14.75,6.81961,9.41177,9.41177,0,0,14.48,57.2,1613.5,0,0,12.1569,1,1,0,1,1,0,.548497
24,328341.750,14.4703,0,-2.34375,4.864,100,1,6,0,-7.5451,0,59,15.26,6.81961,9.41177,9.41177,0,0,14.32,57.2,1598.25,0,0,12.1569,1,1,0,1,1,0,.572877
25,328342.000,14.4703,0,-2.34375,5.12,100,1,5.5,0,-7.4,0,59,15.39,6.96471,9.41177,9.41177,0,0,14.32,57.2,1592.5,0,0,12.1569,1,1,0,1,1,0,.579843
26,328342.250,14.3555,0,-2.34375,4.864,100,1,5,0,-7.4,0,59,15.58,6.96471,9.41177,9.41177,0,0,14.4,57.2,1590.25,0,0,12.549,1,1,0,1,1,0,.587832
27,328342.500,14.2406,0,-2.34375,5.12,100,1,4.5,0,-7.4,0,59,15.39,7.1098,9.41177,9.41177,0,0,14.4,57.2,1601.75,0,0,12.549,1,1,0,1,1,0,.576494
28,328342.750,14.1258,0,-2.34375,5.12,100,1,4,0,-7.2549,0,59,15.98,7.1098,9.41177,9.41177,0,0,14.4,57.2,1578.25,0,0,12.549,1,1,0,1,1,0,.607508
29,328343.000,14.1258,0,-2.34375,5.12,100,1,3.5,0,-7.1098,0,59,16.04,7.2549,9.41177,9.41177,0,0,14.4,57.2,1580.75,0,0,12.549,1,1,0,1,1,0,.608825
30,328343.250,14.0109,0,-2.34375,5.12,100,1,3,0,-7.1098,0,59,16.04,7.2549,9.41177,9.41177,0,0,14.32,57.2,1593.75,0,0,12.549,1,1,0,1,1,0,.603859
31,328343.500,13.8961,0,-2.34375,5.12,100,1,2.5,0,-7.1098,0,59,16.11,7.4,9.41177,9.41177,0,0,14.32,57.2,1640.5,0,0,12.1569,1,1,0,1,1,0,.589211
32,328343.750,13.6664,0,-2.34375,4.608,100,1,2.5,0,-7.4,0,59,15.52,6.96471,9.41177,9.41177,0,0,14.32,57.2,1675.25,0,0,12.1569,1,1,0,1,1,0,.555857
33,328344.000,13.4367,0,-2.34375,4.608,100,1,2,0,-7.4,0,59,15.91,6.96471,9.41177,9.41177,0,0,14.32,57.2,1662,0,0,12.1569,1,1,0,1,1,0,.574368
34,328344.250,13.3219,0,-2.34375,4.608,100,1,2,0,-7.4,0,59,15.39,6.96471,9.41177,9.41177,0,0,14.4,57.2,1667.5,0,0,12.1569,1,1,0,1,1,0,.553763
35,328344.500,13.207,0,-2.34375,4.608,100,1,2,0,-7.4,0,59,15.58,6.96471,9.41177,9.41177,0,0,14.4,57.2,1653.25,0,0,12.1569,1,1,0,1,1,0,.565432
36,328344.750,13.207,0,-2.34375,4.608,100,1,2,0,-7.4,0,59,15.26,6.96471,9.41177,9.41177,0,0,14.48,57.2,1621.25,0,0,12.1569,1,1,0,1,1,0,.564749
37,328345.000,13.0922,0,-2.34375,4.608,100,1,2.5,0,-7.4,0,59,15.39,6.96471,9.41177,9.41177,0,0,14.48,57.2,1607,0,0,12.1569,1,1,0,1,1,0,.574611
38,328345.250,12.9773,0,-2.34375,4.608,100,1,2,0,-7.4,0,59,14.94,6.96471,9.41177,9.41177,0,0,14.48,57.2,1615,0,0,11.7647,1,1,0,1,1,0,.555046
39,328345.500,12.8625,0,-2.34375,4.608,100,1,2,0,-7.4,0,59,15.26,6.96471,9.41177,9.41177,0,0,14.48,57.2,1632,0,0,11.7647,1,1,0,1,1,0,.561029
40,328345.750,12.6328,0,-2.34375,4.608,100,1,2,0,-7.5451,0,59,15.2,6.96471,9.41177,9.41177,0,0,14.48,57.2,1626.5,0,0,11.7647,1,1,0,1,1,0,.560713
41,328346.000,12.2883,0,-2.34375,4.352,100,1,2,0,-7.5451,0,59,15.01,6.96471,9.41177,9.41177,0,0,14.48,57.2,1606,0,0,11.7647,1,1,0,1,1,0,.560772
