sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,1837.000,14.7,0,-7.03125,4.096,100,1,20,0,-3.91765,0,140,3.87,10.4471,9.41177,9.41177,0,0,11.2,185,1040.25,0,0,7.05882,1,0,0,0,1,0,.223216
1,1837.250,14.7,0,-7.03125,2.816,100,1,20,0,-8.56078,0,140,4.83,5.80392,9.41177,9.41177,0,0,13.6,185,1556,0,0,7.05882,1,0,0,0,1,0,.186247
2,1837.500,14.7,0,-7.03125,2.304,100,1,15,0,-10.1569,0,140,4.93,4.20784,9.41177,9.41177,0,0,13.6,185,1583,0,0,6.66667,1,0,0,0,1,0,.18686
3,1837.750,14.7,0,-7.03125,2.304,100,1,12,0,-10.5922,0,140,4.96,3.77255,9.41177,9.41177,0,0,13.76,185,1428.5,0,0,6.66667,1,0,0,0,1,0,.20833
4,1838.000,14.7,0,-7.03125,2.304,100,1,12,0,-10.5922,0,140,5.05,3.77255,9.41177,9.41177,0,0,13.76,185,1268.25,0,0,7.05882,1,1,0,0,1,0,.238912
5,1838.250,14.7,0,-7.03125,2.56,100,1,12,0,-10.302,0,140,5.08,4.06275,9.41177,9.41177,0,0,13.92,185,1089.25,0,0,7.05882,1,1,0,0,1,0,.279826
6,1838.500,14.7,0,-7.03125,2.56,100,1,12,0,-10.0118,0,140,4.99,4.35294,9.41177,9.41177,0,0,13.92,185,959,0,0,6.66667,1,1,0,0,1,0,.3122
7,1838.750,14.7,0,-7.03125,2.816,100,1,12,0,-9.72157,0,140,4.78,4.64314,9.41177,9.41177,0,0,13.84,185,871,0,0,6.66667,1,1,0,1,1,0,.329277
8,1839.000,14.7,0,-7.03125,2.816,100,1,12,0,-9.43137,0,140,4.65,4.93333,9.41177,9.41177,0,0,13.84,185,832,0,0,6.27451,1,1,0,1,1,0,.335337
9,1839.250,14.7,0,-7.03125,3.072,100,1,12,0,-9.28627,0,140,4.5,5.07843,9.41177,9.41177,0,0,13.6,185,797.5,0,0,6.27451,1,1,0,1,1,0,.338558
10,1839.500,14.7,0,-7.03125,3.072,100,1,12,0,-9.14118,0,140,4.54,5.22353,9.41177,9.41177,0,0,13.6,185,813,0,0,7.05882,1,1,0,1,1,0,.335055
11,1839.750,14.7,0,-7.03125,3.072,100,1,12,0,-8.85098,0,140,5.12,5.51373,9.41177,9.41177,0,0,13.52,185,852.5,0,0,7.05882,1,1,0,1,1,0,.360352
12,1840.000,14.7,0,-7.03125,3.072,100,1,12,0,-8.85098,0,140,5.07,5.51373,9.41177,9.41177,0,0,13.52,185,881.75,0,0,7.05882,1,1,0,1,1,0,.344996
13,1840.250,14.7,0,-7.03125,3.072,100,1,12,0,-8.99608,0,140,4.63,5.36863,9.41177,9.41177,0,0,13.84,185,876.25,0,0,6.66667,1,1,0,1,1,0,.317033
14,1840.500,14.7,0,-7.03125,3.072,100,1,12,0,-9.14118,0,138.2,4.75,5.22353,9.41177,9.41177,0,0,13.84,185,850.75,0,0,6.66667,1,1,0,1,1,1,.334999
15,1840.750,14.7,0,-7.03125,3.072,100,1,12,0,-8.70588,0,138.2,4.57,5.65882,9.41177,9.41177,0,0,13.84,185,803.25,0,0,6.66667,1,1,0,1,1,1,.341363
16,1841.000,14.7,0,-7.03125,3.072,100,1,12,0,-8.70588,0,138.2,4.39,5.65882,9.41177,9.41177,0,0,13.84,185,806,0,0,6.27451,1,1,0,1,1,1,.326799
17,1841.250,14.7,0,-7.03125,3.072,100,1,12,0,-8.85098,0,138.2,4.33,5.51373,9.41177,9.41177,0,0,13.68,185,788,0,0,6.27451,1,1,0,1,1,1,.329695
18,1841.500,14.7,0,-7.03125,3.072,100,1,12,0,-8.85098,0,138.2,4.19,5.51373,9.41177,9.41177,0,0,13.68,185,775.5,0,0,6.27451,1,1,0,1,1,1,.324178
19,1841.750,14.7,0,-7.03125,3.072,100,1,12,0,-8.85098,0,138.2,4.1,5.51373,9.41177,9.41177,0,0,13.68,185,760.25,0,0,6.27451,1,1,0,1,1,1,.323578
20,1842.000,14.5852,0,-7.03125,3.072,100,1,16,0,-8.85098,0,138.2,4.13,5.51373,9.41177,9.41177,0,0,13.68,185,734.75,0,0,6.27451,1,1,0,1,1,1,.337258
21,1842.250,14.5852,0,-7.03125,3.072,100,1,18,0,-8.85098,0,138.2,4.02,5.51373,9.41177,9.41177,0,0,13.76,185,716.75,0,0,6.27451,1,1,0,1,1,1,.336519
22,1842.500,14.5852,0,-7.03125,3.072,100,1,18,0,-8.70588,0,138.2,4.02,5.65882,9.41177,9.41177,0,0,13.76,185,707.25,0,0,6.27451,1,1,0,1,1,1,.341039
23,1842.750,14.5852,0,-7.03125,3.072,100,1,18,0,-8.56078,0,138.2,4.05,5.80392,9.41177,9.41177,0,0,13.6,185,643,0,0,6.27451,1,1,0,1,1,1,.377916
24,1843.000,14.4703,0,-7.03125,3.072,100,1,18,0,-8.56078,0,138.2,4.08,5.80392,9.41177,9.41177,0,0,13.6,185,710.5,0,0,6.27451,1,1,0,1,1,1,.344546
25,1843.250,14.4703,0,-7.03125,3.072,100,1,17,0,-8.56078,0,138.2,4.22,5.80392,9.41177,9.41177,0,0,13.76,185,728.25,0,0,6.27451,1,1,0,1,1,1,.347683
26,1843.500,14.3555,0,-7.03125,3.072,100,1,16,0,-8.56078,0,138.2,4.19,5.80392,9.41177,9.41177,0,0,13.76,185,734.5,0,0,6.27451,1,1,0,1,1,1,.342274
27,1843.750,14.2406,0,-7.03125,3.072,100,1,14.5,0,-8.56078,0,138.2,4.25,5.80392,9.41177,9.41177,0,0,13.68,185,751.75,0,0,6.27451,1,1,0,1,1,1,.339209
28,1844.000,14.1258,0,-7.03125,3.072,100,1,13,0,-8.70588,0,138.2,4.16,5.65882,9.41177,9.41177,0,0,13.68,185,743.25,0,0,6.27451,1,1,0,1,1,1,.335822
29,1844.250,14.1258,0,-7.03125,3.072,100,1,14,0,-8.70588,0,138.2,4.13,5.65882,9.41177,9.41177,0,0,13.84,185,734.5,0,0,6.27451,1,1,0,1,1,1,.337372
30,1844.500,14.0109,0,-7.03125,3.072,100,1,14.5,0,-8.56078,0,138.2,4.22,5.80392,9.41177,9.41177,0,0,13.84,185,731.75,0,0,6.27451,1,1,0,1,1,1,.34602
