sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,2423865.750,14.7,0,-3.125,4.608,100,1,20,0,-3.33726,0,98.6,3.63,10.5922,9.41177,9.41177,0,0,11.52,181.4,903.25,0,0,6.66667,1,0,0,0,1,0,.241129
1,2423866.000,14.7,0,-3.125,3.072,100,1,20,0,-7.83529,0,96.8,4.83,6.23922,9.41177,9.41177,0,0,11.52,181.4,1534.25,0,0,6.66667,1,0,0,0,1,0,.188887
2,2423866.250,14.7,0,-3.125,2.304,100,1,15,0,-10.0118,0,96.8,5.02,4.35294,9.41177,9.41177,0,0,14,181.4,1668.25,0,0,6.66667,1,0,0,0,1,0,.180548
3,2423866.500,14.7,0,-3.125,2.304,100,1,12,0,-10.5922,0,96.8,5.02,3.77255,9.41177,9.41177,0,0,14,181.4,1579.75,0,0,6.66667,1,0,0,0,1,0,.190663
4,2423866.750,14.7,0,-3.125,2.304,100,1,12,0,-10.7373,0,98.6,5.08,3.77255,9.41177,9.41177,0,0,14,181.4,1436.25,0,0,6.66667,1,0,0,0,1,0,.212219
5,2423867.000,14.7,0,-3.125,2.304,100,1,12,0,-10.5922,0,98.6,5.05,3.91765,9.41177,9.41177,0,0,14,181.4,1308.75,0,0,6.66667,1,1,0,0,1,0,.231519
6,2423867.250,14.7,0,-3.125,2.56,100,1,12,0,-10.4471,0,98.6,5.05,4.06275,9.41177,9.41177,0,0,13.92,181.4,1195,0,0,6.66667,1,1,0,1,1,0,.253556
7,2423867.500,14.7,0,-3.125,2.56,100,1,12,0,-10.302,0,98.6,4.9,4.06275,9.41177,9.41177,0,0,13.92,181.4,1085.5,0,0,6.66667,1,1,0,1,1,0,.270843
8,2423867.750,14.7,0,-3.125,2.56,100,1,12,0,-10.1569,0,98.6,4.68,4.20784,9.41177,9.41177,0,0,13.84,181.4,971.5,0,0,6.27451,1,1,0,1,1,0,.289038
9,2423868.000,14.7,0,-3.125,2.816,100,1,12,0,-10.0118,0,98.6,4.62,4.49804,9.41177,9.41177,0,0,13.84,181.4,884,0,0,6.27451,1,1,0,1,1,0,.313575
10,2423868.250,14.7,0,-3.125,2.816,100,1,12,0,-9.72157,0,98.6,4.39,4.78824,9.41177,9.41177,0,0,13.84,181.4,802.25,0,0,6.27451,1,1,0,1,1,0,.328327
11,2423868.500,14.7,0,-3.125,3.328,100,1,12,0,-9.28627,0,98.6,5.07,5.22353,9.41177,9.41177,0,0,13.84,181.4,765.5,0,0,6.66667,1,1,0,1,1,0,.397387
12,2423868.750,14.7,0,-3.125,3.584,100,1,12,0,-8.85098,0,98.6,5.02,5.65882,9.41177,9.41177,0,0,13.76,181.4,739,0,0,6.66667,1,1,0,1,1,0,.407578
13,2423869.000,14.7,0,-3.125,3.584,100,1,12,0,-8.56078,0,98.6,4.93,5.94902,9.41177,9.41177,0,0,13.76,181.4,734.25,0,0,6.66667,1,1,0,1,1,0,.40286
14,2423869.250,14.7,0,-3.125,3.584,100,1,12,0,-8.41569,0,98.6,4.78,5.94902,9.41177,9.41177,0,0,13.92,181.4,734,0,0,6.66667,1,1,0,1,1,0,.390736
15,2423869.500,14.7,0,-3.125,3.584,100,1,12,0,-8.41569,0,98.6,4.56,5.94902,9.41177,9.41177,0,0,13.92,181.4,711.75,0,0,6.66667,1,1,0,1,1,1,.384405
16,2423869.750,14.7,0,-3.125,3.584,100,1,12,0,-8.27059,0,98.6,4.56,6.23922,9.41177,9.41177,0,0,13.68,181.4,703.5,0,0,6.27451,1,1,0,1,1,1,.388913
17,2423870.000,14.7,0,-3.125,3.584,100,1,12,0,-8.27059,0,98.6,4.71,6.23922,9.41177,9.41177,0,0,13.68,181.4,720.75,0,0,6.66667,1,1,0,1,1,1,.392092
18,2423870.250,14.7,0,-3.125,3.328,100,1,12.5,0,-8.27059,0,98.6,4.5,6.09412,9.41177,9.41177,0,0,13.92,181.4,731.5,0,0,6.66667,1,1,0,1,1,1,.369105
19,2423870.500,14.7,0,-3.125,3.328,100,1,12.5,0,-8.27059,0,98.6,4.53,6.09412,9.41177,9.41177,0,0,13.92,181.4,759.25,0,0,6.66667,1,1,0,1,1,1,.357985
20,2423870.750,14.7,0,-3.125,3.328,100,1,9,0,-8.41569,0,98.6,4.56,6.09412,9.41177,9.41177,0,0,13.84,181.4,793,0,0,6.27451,1,1,0,1,1,1,.345019
21,2423871.000,14.7,0,-3.125,3.072,100,1,8,0,-8.41569,0,98.6,4.53,5.94902,9.41177,9.41177,0,0,13.84,181.4,805.25,0,0,6.27451,1,1,0,1,1,1,.337535
22,2423871.250,14.7,0,-3.125,3.072,100,1,9.5,0,-8.70588,0,98.6,4.48,5.80392,9.41177,9.41177,0,0,13.84,181.4,805.75,0,0,6.27451,1,1,0,1,1,1,.333602
23,2423871.500,14.7,0,-3.125,3.072,100,1,11.5,0,-8.70588,0,98.6,4.36,5.65882,9.41177,9.41177,0,0,13.84,181.4,792,0,0,6.27451,1,1,0,1,1,1,.330303
24,2423871.750,14.7,0,-3.125,3.072,100,1,12,0,-8.70588,0,98.6,4.36,5.65882,9.41177,9.41177,0,0,13.84,181.4,770,0,0,6.27451,1,1,0,1,1,1,.33974
25,2423872.000,14.7,0,-3.125,3.072,100,1,14.5,0,-8.70588,0,98.6,4.36,5.65882,9.41177,9.41177,0,0,13.84,181.4,753.75,0,0,6.27451,1,1,0,1,1,1,.347065
26,2423872.250,14.7,0,-3.125,3.072,100,1,15.5,0,-8.70588,0,98.6,4.42,5.65882,9.41177,9.41177,0,0,13.68,181.4,744,0,0,6.27451,1,1,0,1,1,1,.356452
27,2423872.500,14.7,0,-3.125,3.072,100,1,15.5,0,-8.70588,0,98.6,4.27,5.65882,9.41177,9.41177,0,0,13.68,181.4,721.75,0,0,6.27451,1,1,0,1,1,1,.354971
28,2423872.750,14.7,0,-3.125,3.328,100,1,15.5,0,-8.70588,0,98.6,4.3,5.80392,9.41177,9.41177,0,0,13.84,181.4,691.5,0,0,6.27451,1,1,0,1,1,1,.373102
29,2423873.000,14.5852,0,-3.125,3.328,100,1,15.5,0,-8.56078,0,98.6,4.19,5.94902,9.41177,9.41177,0,0,13.84,181.4,678.75,0,0,6.27451,1,1,0,1,1,1,.370387
30,2423873.250,14.5852,0,-3.125,3.328,100,1,15.5,0,-8.41569,0,98.6,4.28,6.09412,9.41177,9.41177,0,0,13.68,181.4,680.25,0,0,6.66667,1,1,0,1,1,1,.377508
31,2423873.500,14.5852,0,-3.125,3.328,100,1,16,0,-8.27059,0,98.6,4.59,6.09412,9.41177,9.41177,0,0,13.68,181.4,705.75,0,0,6.66667,1,1,0,1,1,1,.390223
32,2423873.750,14.4703,0,-3.125,3.328,100,1,11,0,-8.27059,0,98.6,4.65,6.09412,9.41177,9.41177,0,0,13.84,181.4,747.5,0,0,6.27451,1,1,0,1,1,1,.373244
33,2423874.000,14.4703,0,-3.125,3.328,100,1,9,0,-8.41569,0,98.6,4.62,5.94902,9.41177,9.41177,0,0,13.84,181.4,767,0,0,6.66667,1,1,0,1,1,1,.361408
34,2423874.250,14.3555,0,-3.125,3.328,100,1,10,0,-8.56078,0,100.4,4.62,5.94902,9.41177,9.41177,0,0,13.6,181.4,769.5,0,0,6.66667,1,1,0,1,1,1,.360234
35,2423874.500,14.2406,0,-3.125,3.328,100,1,9.5,0,-8.56078,0,100.4,4.71,5.94902,9.41177,9.41177,0,0,13.6,181.4,779,0,0,6.66667,1,1,0,1,1,1,.362773
36,2423874.750,14.1258,0,-3.125,3.072,100,1,9,0,-8.41569,0,100.4,4.65,5.94902,9.41177,9.41177,0,0,13.6,181.4,789.5,0,0,6.66667,1,1,0,1,1,1,.353388
37,2423875.000,14.0109,0,-3.125,3.072,100,1,5.5,0,-8.41569,0,100.4,4.77,5.94902,9.41177,9.41177,0,0,13.6,181.4,806.75,0,0,7.45098,1,1,0,1,1,0,.354757
38,2423875.250,13.8961,0,-3.125,3.328,100,1,9,0,-8.12549,0,100.4,5.61,6.38431,9.41177,9.41177,0,0,13.84,181.4,794.75,0,0,7.45098,1,1,0,1,1,0,.423529
39,2423875.500,13.7813,0,-3.125,3.328,100,1,12.5,0,-8.12549,0,100.4,5.02,6.38431,9.41177,9.41177,0,0,13.84,181.4,753.75,0,0,6.66667,1,1,0,1,1,0,.399602
40,2423875.750,13.6664,0,-3.125,4.096,100,1,17,0,-4.20784,90.1961,100.4,18.68,10.1569,43.5294,43.5294,1,1,13.84,181.4,690,0,10.1961,20.3922,1,1,0,1,1,0,1.62435
41,2423876.000,13.5516,0,-3.125,4.608,100,1,25,0,-5.07843,0,100.4,6.23,8.85098,43.5294,43.5294,7,0,13.84,181.4,1200,0,2.35294,8.23529,1,1,0,1,1,0,.3115
42,2423876.250,13.3219,0,-3.125,2.816,100,1,32,0,-7.98039,0,100.4,6.47,6.23922,43.9216,43.9216,18,0,13.76,181.4,1550.5,0,3.92157,9.01961,1,1,0,1,1,0,.250371
43,2423876.500,13.3219,0,-3.125,2.56,100,1,30,0,-9.14118,0,100.4,7.15,5.22353,41.9608,43.9216,28,0,13.76,181.4,1500,0,4.70588,8.62745,1,1,0,1,1,0,.286
44,2423876.750,13.6664,0,-3.125,2.816,100,1,29.5,0,-8.70588,0,100.4,8.22,5.65882,34.902,43.5294,34,0,13.76,181.4,1230.25,0,2.7451,9.41177,1,1,0,1,1,0,.400894
45,2423877.000,13.5516,0,-3.125,3.328,100,1,32,0,-8.27059,0,100.4,7.87,6.23922,34.5098,43.5294,33,0,13.76,181.4,1034,0,5.09804,9.01961,1,1,0,1,1,0,.456673
46,2423877.250,13.3219,0,-3.125,3.584,100,1,31,0,-7.5451,0,100.4,6.96,6.81961,34.5098,43.9216,30,0,13.84,181.4,913,1.24274,2.7451,7.84314,1,1,0,1,1,0,.457393
47,2423877.500,12.9773,0,-3.125,3.328,100,1,34,0,-7.6902,0,100.4,6.06,6.67451,9.41177,9.41177,29,0,13.84,181.4,942.5,1.24274,0,6.27451,1,1,0,1,1,0,.385783
48,2423877.750,12.7477,0,-3.125,2.816,100,1,14.5,0,-8.85098,0,100.4,4.77,5.51373,9.41177,9.41177,3,0,13.92,181.4,1079.5,1.86411,0,6.27451,1,1,0,1,1,0,.265123
49,2423878.000,12.4031,0,-3.125,2.56,100,1,9,0,-9.43137,0,100.4,4.59,5.07843,9.41177,9.41177,0,0,13.92,181.4,1040.75,1.86411,0,6.27451,1,1,0,1,1,0,.264617
50,2423878.250,12.1734,0,-3.125,2.56,100,1,15,0,-9.43137,0,100.4,4.9,5.07843,9.41177,9.41177,0,0,13.92,181.4,946.5,1.24274,0,6.66667,1,1,0,1,1,0,.310618
51,2423878.500,12.0586,0,-3.125,3.328,100,1,16.5,0,-8.12549,0,100.4,7.76,6.38431,9.41177,9.41177,1,0,13.92,181.4,832.5,1.24274,0,7.45098,1,1,0,1,1,0,.559279
52,2423878.750,12.2883,0,-3.125,6.4,100,1,17.5,0,-2.61176,0,100.4,26.66,11.7529,42.3529,44.3137,2,1,13.68,181.4,717,1.24274,5.09804,10.1961,1,1,0,1,1,0,2.23096
53,2423879.000,12.518,0,-3.125,4.352,100,1,30.5,0,-5.07843,0,100.4,6.1,8.99608,42.3529,44.3137,0,0,13.68,181.4,1073.5,1.24274,7.45098,9.01961,1,1,0,1,1,0,.340941
54,2423879.250,12.0586,0,-3.125,3.84,100,1,37.5,0,-5.80392,0,100.4,12.98,8.70588,42.3529,44.3137,0,0,13.92,181.4,1153.5,1.86411,7.45098,11.3725,1,1,0,1,1,0,.675163
55,2423879.500,12.9773,0,-3.125,3.584,100,1,38.5,0,-6.52941,0,100.4,8.26,7.83529,42.3529,44.3137,1,0,13.92,181.4,1066.25,2.48548,5.88235,9.41177,1,1,0,1,1,0,.464807
56,2423879.750,12.9773,0,-3.125,3.84,100,1,32,0,-6.38431,0,100.4,7.6,7.98039,42.3529,44.3137,2,1,13.6,181.4,725.5,3.10686,6.27451,8.62745,1,1,0,1,1,0,.628532
57,2423880.000,12.8625,0,-3.125,5.12,100,1,28.5,0,-5.22353,0,100.4,7.01,9.57647,42.7451,45.098,2,1,13.6,181.4,555,3.72823,7.45098,9.41177,1,1,0,1,1,0,.757838
58,2423880.250,12.8625,0,-3.125,4.864,100,1,28,0,-4.20784,0,102.2,9.23,10.1569,43.5294,45.4902,1,0,13.92,181.4,776.5,3.72823,8.23529,10.5882,1,1,0,1,1,0,.7132
59,2423880.500,12.8625,0,-3.125,4.864,100,1,27,0,-3.91765,0,102.2,8.08,10.4471,44.3137,46.2745,1,1,13.92,181.4,728.5,4.3496,7.45098,9.41177,1,1,0,1,1,0,.665477
60,2423880.750,12.9773,0,-3.125,4.352,100,1,29,0,-4.49804,0,102.2,7.72,9.86667,44.7059,47.0588,1,0,13.68,181.4,782.75,4.97097,7.05882,9.41177,1,1,0,1,1,0,.59176
61,2423881.000,13.0922,0,-3.125,4.096,100,1,31.5,0,-5.07843,0,102.2,7.57,9.43137,45.4902,47.451,2,0,13.68,181.4,919,4.97097,6.66667,9.41177,1,1,0,1,1,0,.494233
62,2423881.250,13.3219,0,-3.125,3.84,100,1,33,0,-5.51373,0,102.2,8.31,8.85098,45.8824,48.2353,3,0,13.6,181.4,930.5,5.59234,7.84314,9.80392,1,1,0,1,1,0,.535841
63,2423881.500,13.5516,0,-3.125,3.84,100,1,35.5,0,-5.80392,0,102.2,8.9,8.70588,46.6667,49.0196,4,0,13.6,181.4,1031.25,5.59234,5.09804,9.41177,1,1,0,1,1,0,.517818
64,2423881.750,13.5516,0,-3.125,3.584,100,1,37,0,-6.38431,0,102.2,8.23,7.98039,47.451,49.4118,7,0,13.68,181.4,1049.5,6.21371,5.4902,9.41177,1,1,0,1,1,0,.47051
65,2423882.000,13.3219,0,-3.125,3.584,100,1,37,0,-6.81961,0,102.2,8.77,7.6902,47.8431,50.1961,11,0,13.68,181.4,1100.25,6.21371,5.88235,9.80392,1,1,0,1,1,0,.478255
66,2423882.250,13.3219,0,-3.125,3.584,100,1,37,0,-6.96471,0,102.2,8.77,7.4,48.6275,50.9804,16,0,13.84,181.4,1167.5,6.83508,5.88235,9.80392,1,1,0,1,1,0,.450707
67,2423882.500,13.4367,0,-3.125,3.328,100,1,37,0,-7.2549,0,102.2,9.15,7.1098,49.4118,51.3725,24,1,13.84,181.4,1187,6.83508,5.4902,10.1961,1,1,0,1,1,0,.462511
68,2423882.750,13.5516,0,-3.125,3.328,100,1,37,0,-7.2549,0,102.2,9.27,7.2549,49.8039,52.1569,32,3,13.84,181.4,1237,6.83508,5.88235,10.1961,1,1,0,1,1,0,.449636
69,2423883.000,13.4367,0,-3.125,3.328,100,1,37,0,-7.2549,0,102.2,9.42,7.2549,40.7843,52.9412,43,5,13.84,181.4,1240.5,7.45645,6.27451,10.1961,1,1,0,1,1,0,.455623
70,2423883.250,13.0922,0,-3.125,3.584,100,1,37,0,-6.81961,0,102.2,10.59,7.5451,38.0392,53.7255,47,10,13.68,181.4,1256,7.45645,7.45098,10.5882,1,1,0,1,1,0,.505892
71,2423883.500,12.8625,0,-3.90625,3.584,100,1,38.5,0,-6.81961,0,102.2,10.49,7.5451,37.6471,54.1176,46,17,13.68,181.4,1283.25,7.45645,7.84314,10.1961,1,1,0,1,1,0,.490473
