sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,11603.000,14.7,0,-7.03125,3.584,100,1,20,0,-5.51373,0,95,4.96,8.41569,9.41177,9.41177,0,0,12.72,194,1285.75,0,0,6.66667,1,0,0,0,1,0,.23146
1,11603.250,14.7,0,-7.03125,2.816,100,1,18,0,-9.28627,0,95,4.99,5.07843,9.41177,9.41177,0,0,12.72,194,1635.25,0,0,6.66667,1,0,0,0,1,0,.183091
2,11603.500,14.7,0,-7.03125,2.56,100,1,13.5,0,-10.5922,0,95,5.28,3.91765,9.41177,9.41177,0,0,13.84,194,1593.25,0,0,6.66667,1,0,0,0,1,0,.198839
3,11603.750,14.7,0,-7.03125,2.56,100,1,12,0,-10.7373,0,95,5.22,3.62745,9.41177,9.41177,0,0,13.84,194,1453.25,0,0,6.66667,1,1,0,0,1,0,.215517
4,11604.000,14.7,0,-7.03125,2.56,100,1,12,0,-10.5922,0,95,5.28,3.77255,9.41177,9.41177,0,0,13.76,194,1271.75,0,0,6.66667,1,1,0,1,1,0,.249106
5,11604.250,14.7,0,-7.03125,2.816,100,1,12,0,-10.4471,0,95,5.24,4.06275,9.41177,9.41177,0,0,13.76,194,1121.75,0,0,6.66667,1,1,0,1,1,0,.280276
6,11604.500,14.7,0,-7.03125,2.816,100,1,12,0,-10.1569,0,95,5.18,4.35294,9.41177,9.41177,0,0,13.92,195.8,986.5,0,0,6.27451,1,1,0,1,1,0,.315053
7,11604.750,14.7,0,-7.03125,3.072,100,1,12,0,-9.86667,0,95,4.93,4.64314,9.41177,9.41177,0,0,13.92,195.8,869.75,0,0,6.27451,1,1,0,1,1,0,.340098
8,11605.000,14.7,0,-7.03125,3.328,100,1,12,0,-9.57647,0,95,4.81,4.93333,9.41177,9.41177,0,0,13.84,195.8,807.5,0,0,6.27451,1,1,0,1,1,0,.357399
9,11605.250,14.7,0,-7.03125,3.328,100,1,12,0,-9.28627,0,95,4.6,5.22353,9.41177,9.41177,0,0,13.84,195.8,763.75,0,0,6.27451,1,1,0,1,1,0,.361375
10,11605.500,14.7,0,-7.03125,3.328,100,1,12,0,-8.99608,0,95,5.15,5.51373,9.41177,9.41177,0,0,14,195.8,753.5,0,0,6.66667,1,1,0,1,1,0,.410086
