Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
46,0.91,0.91,0.2,0.1,194,0.00,0.00,-2.2,0.00,66.7,1.000,14.5,7.2,69,1.19,47.98,186.04,2423,23.6,3.66,3.66,31.8,24.3,19.5,0.0
102,0.91,0.91,0.3,0.3,194,0.00,0.00,-2.5,0.00,66.7,1.000,14.6,7.2,69,1.22,49.43,191.66,2435,23.6,3.66,3.66,33.3,25.1,19.5,0.0
203,0.92,0.91,0.7,0.5,194,0.00,0.00,-2.6,0.00,66.7,1.000,15.3,7.4,69,1.23,50.62,197.27,2473,24.2,3.66,3.66,33.7,25.5,19.0,0.0
306,0.92,0.91,0.9,1.4,194,0.00,0.00,-2.4,0.00,100.0,1.000,16.2,7.7,69,1.26,52.92,201.02,2520,24.2,3.66,3.66,35.7,25.5,18.0,0.0
408,0.91,0.91,1.1,1.3,194,0.00,0.00,-3.9,0.00,100.0,1.000,15.6,7.4,69,1.28,53.94,206.69,2526,24.2,3.66,3.66,35.7,26.3,18.0,0.0
510,0.90,0.91,1.4,2.1,194,0.00,0.00,-5.1,0.00,100.0,1.000,16.4,7.7,69,1.27,54.19,206.69,2555,24.9,3.66,3.66,35.7,26.3,18.5,0.0
610,0.91,0.91,1.5,2.0,194,0.00,0.00,-5.7,0.00,100.0,1.000,16.5,7.7,69,1.27,54.57,218.15,2571,24.9,3.66,3.66,38.0,26.3,18.5,1.6
714,0.91,0.91,1.7,2.2,194,0.00,0.00,-6.2,0.00,100.0,1.000,16.7,7.7,69,1.32,57.31,238.11,2608,25.5,3.66,3.66,41.6,28.2,18.0,5.5
815,0.92,0.91,2.2,4.6,194,0.00,0.00,-5.7,0.00,100.0,1.000,17.4,7.9,69,1.35,59.51,236.85,2647,25.5,3.66,3.66,41.2,28.2,18.0,5.9
916,0.92,0.91,2.4,4.6,194,0.00,0.00,-5.2,0.00,100.0,1.000,18.2,8.2,69,1.36,60.21,239.70,2663,26.1,3.66,3.66,41.6,28.2,17.5,6.7
1021,0.91,0.91,2.3,4.6,194,0.00,0.00,-5.8,0.00,100.0,1.000,18.0,7.9,69,1.32,60.03,239.83,2728,26.1,3.66,3.66,41.6,28.2,18.0,8.6
1123,0.89,0.91,2.3,4.6,194,0.00,0.00,-8.1,0.00,100.0,1.000,17.9,7.9,69,1.35,61.25,241.35,2725,26.7,3.66,3.66,42.7,28.2,18.5,20.0
1223,0.90,0.91,2.3,4.6,194,0.00,0.00,-9.1,0.00,100.0,1.000,18.3,7.9,69,1.37,63.33,251.22,2773,26.7,3.66,3.66,43.9,29.0,18.0,27.8
1325,0.91,0.91,2.6,5.5,194,0.00,0.00,-9.3,0.00,100.0,1.000,20.4,8.7,69,1.43,66.97,251.43,2817,27.3,3.66,3.66,43.5,29.0,17.5,31.8
1426,0.90,0.93,2.9,5.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,21.4,9.0,69,1.44,68.25,251.55,2848,27.3,3.66,3.66,43.5,29.0,17.5,32.2
1529,0.84,0.92,3.3,5.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,22.1,9.2,69,1.46,70.32,249.89,2887,28.0,3.66,3.66,43.5,29.0,18.0,32.2
1633,0.82,0.91,3.6,5.5,194,0.00,0.00,-0.0,0.00,100.0,1.000,23.0,9.5,69,1.49,72.39,248.13,2910,28.6,3.66,3.66,43.1,29.0,18.5,29.4
1733,0.80,0.90,3.9,5.3,194,0.00,0.00,-0.0,0.00,100.0,1.000,23.5,9.5,69,1.49,73.65,247.83,2964,28.6,3.66,3.66,43.1,29.0,19.5,29.8
1835,0.79,0.90,4.2,5.3,194,0.00,0.00,-0.0,0.00,100.0,1.000,23.9,9.5,69,1.49,74.77,246.04,3014,29.2,3.66,3.68,42.7,29.4,20.0,29.0
1939,0.78,0.90,4.4,5.3,194,0.00,0.00,-0.0,0.00,100.0,1.000,24.1,9.5,69,1.49,75.71,245.80,3050,29.2,3.66,3.66,42.7,29.4,20.5,29.4
2038,0.78,0.90,4.5,5.2,194,0.00,0.00,-0.0,0.00,100.0,1.000,24.5,9.5,69,1.49,76.65,244.01,3095,29.8,3.66,3.66,42.7,29.4,21.5,28.6
2142,0.78,0.90,4.6,10.0,194,0.00,0.00,-0.0,0.00,100.0,1.000,24.7,9.5,69,1.48,77.02,240.80,3117,30.4,3.66,3.66,42.4,29.4,23.0,27.5
2245,0.79,0.91,4.5,4.9,194,0.00,0.00,-0.0,0.00,100.0,1.000,24.4,9.2,69,1.46,77.40,236.03,3181,30.4,3.66,3.66,40.8,29.4,24.0,26.3
2346,0.79,0.91,4.4,4.6,194,0.00,0.00,-0.0,0.00,100.0,1.000,24.0,9.0,69,1.41,75.52,218.47,3204,31.1,3.66,3.66,37.6,28.2,25.5,4.3
2450,0.80,0.91,3.9,3.9,194,0.00,0.00,-0.0,0.00,100.0,1.000,22.9,8.4,69,1.34,72.74,201.56,3268,31.7,3.66,3.66,35.7,27.8,28.0,0.0
2550,0.80,1.02,3.0,2.0,194,0.00,0.00,-0.0,0.00,100.0,1.000,21.5,7.9,69,1.24,67.77,196.63,3273,31.7,3.66,3.66,34.5,27.5,30.0,0.0
2653,0.84,0.91,2.1,1.5,194,0.00,0.00,-4.2,0.00,100.0,1.000,20.0,7.2,69,1.17,65.20,189.66,3331,32.3,3.66,3.66,33.7,27.1,30.5,0.0
2753,0.88,0.92,1.1,1.3,194,0.00,0.00,-5.6,0.00,100.0,1.000,19.2,6.9,69,1.14,63.67,184.70,3346,32.3,3.66,3.66,33.3,27.1,32.0,0.0
2857,0.90,0.92,0.6,0.8,194,0.00,0.00,-6.4,0.00,100.0,1.000,19.4,6.9,68,1.13,63.67,181.83,3372,32.9,3.66,3.66,33.3,27.1,32.5,0.0
2956,0.91,0.92,0.4,0.6,194,0.00,0.00,-5.7,0.00,100.0,1.000,19.1,6.7,68,1.14,64.89,187.53,3429,32.9,3.66,3.66,33.7,27.5,32.0,0.0
3061,0.92,0.91,0.5,1.0,194,0.00,0.00,-5.5,0.00,100.0,1.000,20.0,6.9,68,1.17,67.61,184.51,3474,33.6,3.66,3.66,33.3,27.5,31.5,0.0
3164,0.92,0.91,0.7,0.6,194,0.00,0.00,-4.9,0.00,100.0,1.000,20.0,6.9,68,1.18,68.41,183.89,3484,33.6,3.66,3.66,33.7,27.1,31.5,0.0
3265,0.91,0.91,0.7,0.6,194,0.00,0.00,-5.4,0.00,100.0,1.000,20.3,6.9,68,1.16,68.25,185.49,3531,34.2,3.66,3.66,33.7,27.5,32.0,0.0
3369,0.91,0.91,0.6,0.5,194,0.00,0.00,-5.1,0.00,100.0,1.000,20.4,6.9,68,1.17,68.88,184.79,3546,34.2,3.66,3.66,33.7,27.5,32.0,0.0
3470,0.91,0.91,0.6,0.7,194,0.00,0.00,-5.2,0.00,100.0,1.000,20.6,6.9,68,1.15,69.04,184.14,3587,34.8,3.66,3.66,33.7,27.5,32.0,0.0
3574,0.92,0.91,0.5,0.6,194,0.00,0.00,-4.7,0.00,100.0,1.000,20.7,6.9,68,1.15,68.73,181.38,3596,34.8,3.66,3.66,33.3,27.5,32.0,0.0
3673,0.91,0.91,0.5,0.5,194,0.00,0.00,-4.5,0.00,100.0,1.000,20.3,6.7,68,1.14,69.36,183.04,3643,35.4,3.66,3.66,33.7,27.8,32.0,0.0
3776,0.92,0.91,0.4,0.5,194,0.00,0.00,-4.2,0.00,100.0,1.000,20.9,6.9,68,1.18,71.44,180.15,3642,35.4,3.66,3.66,33.3,27.8,32.5,0.0
3877,0.91,0.91,0.4,0.3,194,0.00,0.00,-3.9,0.00,100.0,1.000,21.2,6.9,68,1.16,71.28,177.35,3682,36.0,3.66,3.66,33.3,27.5,32.5,0.0
3978,0.91,0.91,0.2,0.2,194,0.00,0.00,-4.5,0.00,100.0,1.000,20.8,6.7,68,1.14,71.12,170.01,3731,36.0,3.66,3.66,32.2,27.1,32.5,0.0
4081,0.91,0.91,0.1,-0.2,194,0.00,0.00,-4.4,0.00,100.0,1.000,20.9,6.7,68,1.12,69.68,156.08,3739,36.7,3.66,3.66,29.4,26.3,33.0,0.0
4184,0.91,0.91,-0.4,-0.7,194,0.00,0.00,-5.2,0.00,100.0,1.000,20.2,6.4,68,1.06,67.13,121.38,3789,36.7,3.66,3.66,23.9,24.7,33.5,0.0
4287,0.90,0.91,-1.3,-2.6,194,0.00,0.00,-6.0,0.00,100.0,1.000,17.1,5.4,68,0.91,57.49,63.79,3795,36.7,3.66,3.66,16.1,21.2,35.5,0.0
4388,0.90,0.92,-3.5,-6.4,194,0.00,0.00,-7.8,0.00,66.7,1.000,12.9,4.1,68,0.59,37.24,2.63,3761,37.3,3.66,3.66,0.0,12.9,39.0,0.0
4488,0.90,1.07,-7.3,-9.1,194,0.00,0.00,-8.5,-0.10,66.7,1.000,8.8,2.8,68,0.28,17.62,0.00,3769,37.3,3.66,3.66,0.0,11.0,40.5,0.0
4591,0.85,0.99,-9.5,-10.6,194,0.00,0.00,-8.1,-0.20,33.3,1.000,6.3,2.0,68,0.22,13.99,0.00,3751,37.3,3.66,3.66,0.0,11.0,14.5,0.0
4694,0.82,0.93,-10.3,-10.6,194,0.00,0.00,-8.4,-0.34,33.3,1.000,6.2,2.0,68,0.23,13.99,0.00,3712,37.3,3.66,3.66,0.0,11.0,12.0,0.0
4794,0.85,0.93,-10.5,-10.6,194,0.00,0.00,-9.3,-0.39,33.3,1.000,5.4,1.8,68,0.23,13.74,0.00,3610,37.3,3.66,3.66,0.0,11.0,7.5,0.0
4896,0.89,0.93,-10.6,-10.5,194,0.00,0.00,-11.0,-0.54,33.3,1.000,5.2,1.8,68,0.21,12.29,0.00,3484,36.7,3.66,3.66,0.0,10.2,4.0,0.0
4998,0.93,0.93,-10.7,-10.5,194,0.00,0.00,-11.8,-2.59,33.3,1.000,5.0,1.8,68,0.22,12.23,0.00,3323,36.7,3.66,3.66,0.0,10.2,3.0,0.0
5102,0.97,0.93,-10.6,-10.5,194,0.00,0.00,-11.8,-2.59,33.3,1.000,4.7,1.8,68,0.22,11.31,1.22,3128,36.7,3.66,3.66,2.7,9.8,25.0,0.0
5204,1.02,0.93,-10.6,-10.6,194,0.00,0.00,-11.5,-2.59,33.3,1.000,4.3,1.8,68,0.24,11.47,20.23,2897,36.7,3.66,3.66,9.4,11.8,29.0,0.0
5304,0.98,0.93,-10.0,-9.9,194,0.00,0.00,-11.6,-2.59,33.3,1.000,5.1,2.3,68,0.39,17.11,33.15,2663,36.7,3.66,3.66,11.4,13.3,33.0,0.0
5408,0.97,0.85,-9.0,-8.8,194,0.00,0.00,-10.2,-2.59,33.3,1.000,5.8,2.8,68,0.47,19.30,39.35,2484,36.7,3.66,3.66,12.2,13.7,37.0,0.0
