Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
27,1.00,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.5,3.3,127,0.35,5.19,0.00,893,0.0,0.80,0.78,0.0,6.7,10.0,0.0
101,1.00,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.35,5.19,0.00,884,0.0,0.80,0.78,0.0,6.7,10.0,0.0
203,1.00,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.35,5.15,0.00,890,0.0,0.80,0.78,0.0,6.7,10.0,0.0
306,1.00,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.36,5.22,0.00,877,0.0,0.80,0.78,0.0,6.7,10.0,0.0
406,0.99,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.36,5.22,0.00,880,0.0,0.80,0.78,0.0,6.7,10.0,0.0
509,0.99,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.36,5.19,0.00,869,0.0,0.80,0.78,0.0,6.7,10.0,0.0
612,0.99,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.36,5.25,0.00,873,0.0,0.80,0.78,0.0,6.7,12.5,0.0
712,0.99,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.36,5.19,0.00,871,0.0,0.80,0.78,0.0,6.7,12.5,0.0
815,0.99,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.36,5.22,0.00,882,0.0,0.80,0.78,0.0,6.7,11.5,0.0
917,0.99,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.35,5.12,0.00,886,0.0,0.80,0.78,0.0,6.7,11.0,0.0
1018,0.99,0.72,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.5,3.3,127,0.35,5.19,0.00,899,0.0,0.80,0.78,0.0,6.7,9.5,0.0
1121,0.99,0.73,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,127,0.35,5.19,0.00,885,0.0,0.80,0.78,0.0,6.7,11.0,0.0
1222,0.98,0.73,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,125,0.35,5.15,0.00,882,0.0,0.80,0.78,0.0,6.7,11.0,0.0
1325,0.98,0.73,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,125,0.35,5.12,0.00,868,0.0,0.80,0.78,0.0,6.7,12.5,0.0
1428,0.98,0.73,-9.0,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,125,0.36,5.25,0.00,882,0.0,0.80,0.78,0.0,6.7,11.0,0.0
1528,0.98,0.73,-8.9,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,125,0.35,5.15,0.00,875,0.0,0.80,0.78,0.0,6.7,11.5,0.0
1631,0.98,0.73,-8.9,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,125,0.35,5.09,0.00,878,0.0,0.80,0.78,0.0,6.7,11.0,0.0
1733,0.98,0.73,-8.9,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,125,0.35,5.15,0.00,875,0.0,0.80,0.78,0.0,6.7,11.0,0.0
1835,0.98,0.73,-8.9,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,125,0.35,5.12,0.00,883,0.0,0.80,0.78,0.0,6.7,10.5,0.0
1938,0.98,0.73,-8.9,-11.3,190,0.00,0.00,-0.0,-1.81,100.0,1.000,2.4,3.3,125,0.35,5.12,0.00,870,0.0,0.80,0.78,0.0,6.7,11.5,0.0
