sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,1629848.000,14.7,0,-6.25,4.352,100,1,24.5,0,-5.65882,0,107.6,4.99,8.70588,9.41177,9.41177,0,0,10.96,147.2,1341.25,0,0,7.05882,1,0,0,0,1,1,.223225
1,1629848.250,14.7,0,-6.25,2.048,100,1,22,0,-8.99608,0,107.6,5.24,5.22353,9.41177,9.41177,0,0,14.16,147.2,1685.25,0,0,7.05882,1,0,0,0,1,1,.18656
2,1629848.500,14.7,0,-6.25,1.792,100,1,17.5,0,-10.1569,0,107.6,5.41,4.20784,9.41177,9.41177,0,0,14.16,147.2,1589.5,0,0,7.05882,1,0,0,0,1,1,.204215
3,1629848.750,14.7,0,-6.25,2.048,100,1,16,0,-10.302,0,107.6,5.35,4.06275,9.41177,9.41177,0,0,13.92,147.2,1381.5,0,0,7.05882,1,0,0,0,1,1,.232356
4,1629849.000,14.7,0,-6.25,2.048,100,1,16,0,-10.1569,0,107.6,5.3,4.20784,9.41177,9.41177,0,0,13.92,147.2,1182.75,0,0,7.05882,1,1,0,0,1,1,.268865
5,1629849.250,14.7,0,-6.25,2.304,100,1,16,0,-9.86667,0,107.6,5.42,4.49804,9.41177,9.41177,0,0,13.92,147.2,1005.25,0,0,7.05882,1,1,0,0,1,1,.323502
6,1629849.500,14.7,0,-6.25,2.56,100,1,16,0,-9.43137,0,107.6,5.35,4.93333,9.41177,9.41177,0,0,13.92,147.2,900.5,0,0,7.05882,1,1,0,0,1,1,.356469
7,1629849.750,14.7,0,-6.25,2.56,100,1,16,0,-9.28627,0,107.6,5.25,5.22353,9.41177,9.41177,0,0,14,147.2,873.25,0,0,7.05882,1,1,0,1,1,1,.360721
8,1629850.000,14.7,0,-6.25,2.56,100,1,16,0,-9.14118,0,107.6,5.35,5.22353,9.41177,9.41177,0,0,14,147.2,914.75,0,0,7.05882,1,1,0,1,1,1,.350916
9,1629850.250,14.7,0,-6.25,2.56,100,1,16,0,-9.14118,0,107.6,5.44,5.22353,9.41177,9.41177,0,0,14.08,147.2,969,0,0,7.05882,1,1,0,1,1,1,.336842
10,1629850.500,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,107.6,6.03,5.36863,9.41177,9.41177,0,0,14.08,147.2,1012.5,0,0,7.84314,1,1,0,1,1,1,.357333
11,1629850.750,14.7,0,-6.25,2.56,100,1,16,0,-8.85098,0,107.6,6.23,5.51373,9.41177,9.41177,0,0,14.08,147.2,1044.75,0,0,7.84314,1,1,0,1,1,1,.357789
12,1629851.000,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,107.6,5.94,5.51373,9.41177,9.41177,0,0,14.08,149,1054.25,0,0,7.84314,1,1,0,1,1,1,.33806
13,1629851.250,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,107.6,5.7,5.36863,9.41177,9.41177,0,0,14,149,1046.5,0,0,7.45098,1,1,0,1,1,1,.326804
14,1629851.500,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,105.8,5.75,5.36863,9.41177,9.41177,0,0,14,149,1009,0,0,7.45098,1,1,0,1,1,1,.341923
15,1629851.750,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,105.8,5.72,5.36863,9.41177,9.41177,0,0,14.08,149,1003,0,0,7.45098,1,1,0,1,1,1,.342173
16,1629852.000,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,105.8,5.72,5.36863,9.41177,9.41177,0,0,14.08,149,987.5,0,0,7.45098,1,1,0,1,1,1,.347544
17,1629852.250,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,105.8,5.61,5.36863,9.41177,9.41177,0,0,14,149,997.75,0,0,7.45098,1,1,0,1,1,1,.337359
18,1629852.500,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,105.8,5.57,5.36863,9.41177,9.41177,0,0,14,149,1003,0,0,7.45098,1,1,0,1,1,1,.3332
19,1629852.750,14.7,0,-6.25,2.56,100,1,16,0,-8.99608,0,105.8,5.7,5.36863,9.41177,9.41177,0,0,14.08,149,996.5,0,0,7.45098,1,1,0,1,1,1,.343201
20,1629853.000,14.7,0,-6.25,2.56,100,1,16.5,0,-8.99608,0,105.8,5.64,5.36863,9.41177,9.41177,0,0,14.08,149,987,0,0,7.45098,1,1,0,1,1,1,.342857
