sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,953.750,14.7,0,-.78125,4.096,100,1,20,0,-4.64314,0,104,4.25,9.86667,9.41177,9.41177,0,0,12.16,181.4,1055,0,0,6.66667,1,0,0,0,1,0,.241706
1,954.000,14.7,0,-.78125,3.072,100,1,19.5,0,-8.85098,0,104,4.77,5.65882,9.41177,9.41177,0,0,12.16,181.4,1573.25,0,0,6.66667,1,0,0,0,1,0,.181916
2,954.250,14.7,0,-.78125,2.304,100,1,14.5,0,-10.4471,0,104,4.93,3.91765,9.41177,9.41177,0,0,14,181.4,1604,0,0,6.66667,1,0,0,0,1,0,.184414
3,954.500,14.7,0,-.78125,2.304,100,1,12,0,-10.8824,0,104,4.86,3.62745,9.41177,9.41177,0,0,14,181.4,1477.25,0,0,6.66667,1,0,0,0,1,0,.197394
4,954.750,14.7,0,-.78125,2.304,100,1,12,0,-10.7373,0,104,4.93,3.77255,9.41177,9.41177,0,0,13.68,181.4,1250,0,0,6.66667,1,0,0,0,1,0,.23664
5,955.000,14.7,0,-.78125,2.56,100,1,12,0,-10.4471,0,104,4.93,3.91765,9.41177,9.41177,0,0,13.68,181.4,1094.75,0,0,6.66667,1,1,0,0,0,0,.270199
6,955.250,14.7,0,-.78125,2.56,100,1,12,0,-10.1569,0,104,4.96,4.35294,9.41177,9.41177,0,0,13.92,181.4,993.5,0,0,6.66667,1,1,0,1,0,0,.299547
7,955.500,14.7,0,-.78125,2.816,100,1,12,0,-9.86667,0,104,4.84,4.49804,9.41177,9.41177,0,0,13.92,181.4,922,0,0,6.27451,1,1,0,1,0,0,.314967
8,955.750,14.7,0,-.78125,2.816,100,1,12,0,-9.72157,0,104,4.74,4.78824,9.41177,9.41177,0,0,13.84,181.4,865.75,0,0,6.27451,1,1,0,1,0,0,.328501
9,956.000,14.7,0,-.78125,3.072,100,1,12,0,-9.57647,0,104,4.57,4.93333,9.41177,9.41177,0,0,13.84,181.4,841.5,0,0,6.27451,1,1,0,1,0,0,.325847
10,956.250,14.7,0,-.78125,3.072,100,1,12,0,-9.43137,0,104,4.48,5.07843,9.41177,9.41177,0,0,13.76,181.4,808,0,0,6.27451,1,1,0,1,0,0,.332673
11,956.500,14.7,0,-.78125,3.072,100,1,12,0,-9.43137,0,104,4.27,5.07843,9.41177,9.41177,0,0,13.76,181.4,801.25,0,0,5.88235,1,1,0,1,0,0,.31975
12,956.750,14.7,0,-.78125,3.072,100,1,12,0,-9.43137,0,104,4.22,5.07843,9.41177,9.41177,0,0,14,181.4,803.5,0,0,5.88235,1,1,0,1,0,0,.315121
13,957.000,14.7,0,-.78125,3.072,100,1,12,0,-9.28627,0,104,4.6,5.22353,9.41177,9.41177,0,0,14,181.4,804,0,0,6.27451,1,1,0,1,0,0,.343284
14,957.250,14.7,0,-.78125,3.072,100,1,12,0,-9.14118,0,104,4.78,5.36863,9.41177,9.41177,0,0,13.76,181.4,771,0,0,6.27451,1,1,0,1,0,0,.371984
15,957.500,14.7,0,-.78125,3.072,100,1,12,0,-9.14118,0,104,4.54,5.36863,9.41177,9.41177,0,0,13.76,181.4,827.5,0,0,6.27451,1,1,0,1,0,0,.329184
16,957.750,14.7,0,-.78125,3.072,100,1,12,0,-9.14118,0,102.2,4.45,5.36863,9.41177,9.41177,0,0,14,181.4,804.75,0,0,6.27451,1,1,0,1,0,0,.33178
17,958.000,14.7,0,-.78125,3.072,100,1,12,0,-9.14118,0,102.2,4.45,5.36863,9.41177,9.41177,0,0,14,181.4,805.25,0,0,6.27451,1,1,0,1,0,0,.331574
18,958.250,14.7,0,-.78125,3.072,100,1,12,0,-9.14118,0,102.2,4.25,5.22353,9.41177,9.41177,0,0,13.84,181.4,785.5,0,0,5.88235,1,1,0,1,0,0,.324634
19,958.500,14.5852,0,-.78125,3.072,100,1,12,0,-9.14118,0,102.2,4.25,5.36863,9.41177,9.41177,0,0,13.84,181.4,750.5,0,0,5.88235,1,1,0,1,0,0,.339773
20,958.750,14.5852,0,-.78125,3.072,100,1,16,0,-9.14118,0,102.2,4.08,5.36863,9.41177,9.41177,0,0,14,181.4,732.5,0,0,5.88235,1,1,0,1,0,0,.334198
21,959.000,14.5852,0,-.78125,3.072,100,1,16,0,-8.99608,0,102.2,4,5.51373,9.41177,9.41177,0,0,14,181.4,723.25,0,0,5.88235,1,1,0,1,0,0,.331835
22,959.250,14.4703,0,-.78125,3.072,100,1,16,0,-8.99608,0,102.2,4.08,5.51373,9.41177,9.41177,0,0,14,181.4,724,0,0,5.88235,1,1,0,1,0,0,.338122
23,959.500,14.4703,0,-.78125,3.072,100,1,16,0,-8.99608,0,102.2,3.94,5.51373,9.41177,9.41177,0,0,14,181.4,724.75,0,0,5.88235,1,1,0,1,0,0,.326181
24,959.750,14.3555,0,-.78125,3.072,100,1,15.5,0,-8.99608,0,102.2,3.99,5.51373,9.41177,9.41177,0,0,13.84,181.4,738.25,0,0,5.88235,1,1,0,1,0,0,.32428
25,960.000,14.2406,0,-.78125,3.072,100,1,14,0,-8.99608,0,102.2,3.97,5.36863,9.41177,9.41177,0,0,13.84,181.4,755,0,0,5.88235,1,1,0,1,0,0,.315497
26,960.250,14.1258,0,-.78125,3.072,100,1,13.5,0,-9.14118,0,102.2,4.05,5.36863,9.41177,9.41177,0,0,14,181.4,756.25,0,0,5.88235,1,1,0,1,0,0,.321322
27,960.500,14.0109,0,-.78125,3.072,100,1,12,0,-9.14118,0,102.2,3.97,5.36863,9.41177,9.41177,0,0,14,181.4,760.5,0,0,5.88235,1,1,0,1,0,0,.313215
28,960.750,13.8961,0,-.78125,3.072,100,1,12.5,0,-9.14118,0,102.2,3.97,5.36863,9.41177,9.41177,0,0,13.84,181.4,745,0,0,5.88235,1,1,0,1,0,0,.319732
29,961.000,13.7813,0,-.78125,3.072,100,1,13,0,-9.14118,0,102.2,3.89,5.36863,9.41177,9.41177,0,0,13.84,181.4,740.5,0,0,5.88235,1,1,0,1,0,0,.315192
30,961.250,13.5516,0,-.78125,3.072,100,1,13.5,0,-9.14118,0,102.2,3.81,5.36863,9.41177,9.41177,0,0,14,181.4,736.25,0,0,5.88235,1,1,0,1,0,0,.310492
31,961.500,13.3219,0,-.78125,3.072,100,1,13.5,0,-9.14118,0,102.2,3.86,5.36863,9.41177,9.41177,0,0,14,181.4,730.5,0,0,5.88235,1,1,0,1,0,0,.317043
32,961.750,13.207,0,-.78125,3.072,100,1,14,0,-9.14118,0,102.2,3.89,5.36863,9.41177,9.41177,0,0,14,181.4,719.5,0,0,5.88235,1,1,0,1,0,0,.324392
33,962.000,13.0922,0,-.78125,3.072,100,1,14.5,0,-9.14118,0,102.2,3.86,5.36863,9.41177,9.41177,0,0,14,181.4,711.75,0,0,5.88235,1,1,0,1,0,0,.325395
34,962.250,12.9773,0,-.78125,3.072,100,1,14.5,0,-8.99608,0,100.4,3.89,5.51373,9.41177,9.41177,0,0,14,181.4,705.5,0,0,5.88235,1,1,0,1,0,0,.330829
35,962.500,12.9773,0,-.78125,3.072,100,1,14.5,0,-8.99608,0,100.4,3.97,5.51373,9.41177,9.41177,0,0,14,181.4,704.75,0,0,5.88235,1,1,0,1,0,0,.337992
36,962.750,12.8625,0,-.78125,3.072,100,1,12,0,-8.85098,0,100.4,4.02,5.51373,9.41177,9.41177,0,0,13.92,181.4,719.25,0,0,5.88235,1,1,0,1,0,0,.335349
37,963.000,12.7477,0,-.78125,3.072,100,1,12.5,0,-8.85098,0,100.4,3.97,5.51373,9.41177,9.41177,0,0,13.92,181.4,720.75,0,0,5.88235,1,1,0,1,0,0,.330489
38,963.250,12.518,0,-.78125,3.072,100,1,11.5,0,-8.85098,0,100.4,4.08,5.65882,9.41177,9.41177,0,0,14,181.4,728.75,0,0,5.88235,1,1,0,1,0,0,.335918
39,963.500,12.2883,0,-.78125,3.072,100,1,10.5,0,-8.85098,0,100.4,4.13,5.51373,9.41177,9.41177,0,0,14,181.4,748.25,0,0,5.88235,1,1,0,1,0,0,.331173
40,963.750,12.0586,0,-.78125,3.072,100,1,10.5,0,-8.99608,0,100.4,4.08,5.51373,9.41177,9.41177,0,0,13.92,181.4,759.75,0,0,5.88235,1,1,0,1,0,0,.322211
41,964.000,11.8289,0,-.78125,3.072,100,1,10.5,0,-8.99608,0,100.4,4.08,5.51373,9.41177,9.41177,0,0,13.92,181.4,764.5,0,0,5.88235,1,1,0,1,0,0,.320209
42,964.250,11.7141,0,-.78125,3.072,100,1,9.5,0,-8.99608,0,100.4,4.11,5.36863,9.41177,9.41177,0,0,14,181.4,768.75,0,0,5.88235,1,1,0,1,0,0,.32078
43,964.500,11.5992,0,-.78125,2.816,100,1,10,0,-8.99608,0,100.4,4.05,5.36863,9.41177,9.41177,0,0,14,181.4,760.25,0,0,5.88235,1,1,0,1,0,0,.319632
44,964.750,11.5992,0,-.78125,2.816,100,1,10,0,-8.99608,0,100.4,4.13,5.36863,9.41177,9.41177,0,0,14,181.4,761.25,0,0,5.88235,1,1,0,1,0,0,.325517
45,965.000,11.5992,0,-.78125,2.816,100,1,11.5,0,-8.99608,0,100.4,4.02,5.36863,9.41177,9.41177,0,0,14,181.4,755.75,0,0,5.88235,1,1,0,1,0,0,.319153
46,965.250,11.5992,0,-.78125,2.816,100,1,11.5,0,-8.99608,0,100.4,4.11,5.36863,9.41177,9.41177,0,0,13.84,181.4,765.25,0,0,5.88235,1,1,0,1,0,0,.322248
47,965.500,11.7141,0,-.78125,2.816,100,1,11,0,-9.14118,0,100.4,4.05,5.36863,9.41177,9.41177,0,0,13.84,181.4,769,0,0,5.88235,1,1,0,1,0,0,.315995
48,965.750,11.8289,0,-.78125,2.816,100,1,10.5,0,-9.14118,0,100.4,4.08,5.36863,9.41177,9.41177,0,0,13.92,181.4,771,0,0,5.88235,1,1,0,1,0,0,.31751
49,966.000,11.8289,0,-.78125,2.816,100,1,11,0,-9.14118,0,100.4,3.97,5.36863,9.41177,9.41177,0,0,13.92,181.4,755.75,0,0,5.88235,1,1,0,1,0,0,.315184
50,966.250,11.8289,0,-.78125,2.816,100,1,11.5,0,-9.14118,0,100.4,3.94,5.36863,9.41177,9.41177,0,0,14,181.4,755.75,0,0,5.88235,1,1,0,1,0,0,.312802
51,966.500,11.9437,0,-.78125,2.816,100,1,12,0,-9.14118,0,100.4,3.97,5.36863,9.41177,9.41177,0,0,14,181.4,760,0,0,5.88235,1,1,0,1,0,0,.313421
52,966.750,11.9437,0,-.78125,2.816,100,1,11.5,0,-9.14118,0,100.4,3.99,5.36863,9.41177,9.41177,0,0,14,181.4,770.75,0,0,5.88235,1,1,0,1,0,0,.310607
53,967.000,12.0586,0,-.78125,2.816,100,1,11,0,-9.14118,0,100.4,3.97,5.36863,9.41177,9.41177,0,0,14,181.4,772.25,0,0,5.88235,1,1,0,1,0,0,.308449
54,967.250,12.1734,0,-.78125,2.816,100,1,11,0,-9.14118,0,100.4,3.97,5.22353,9.41177,9.41177,0,0,13.76,181.4,766.75,0,0,5.88235,1,1,0,1,0,0,.310662
55,967.500,12.1734,0,-.78125,2.816,100,1,12,0,-9.14118,0,100.4,3.94,5.22353,9.41177,9.41177,0,0,13.76,181.4,754,0,0,5.88235,1,1,0,1,0,0,.313528
56,967.750,12.1734,0,-.78125,2.816,100,1,13,0,-9.14118,0,100.4,3.94,5.22353,9.41177,9.41177,0,0,13.92,181.4,751.75,0,0,5.88235,1,1,0,1,0,0,.314466
57,968.000,12.1734,0,-.78125,2.816,100,1,13.5,0,-9.14118,0,100.4,3.92,5.36863,9.41177,9.41177,0,0,13.92,181.4,752.75,0,0,5.88235,1,1,0,1,0,0,.312454
58,968.250,12.2883,0,-.78125,2.816,100,1,13,0,-9.14118,0,100.4,3.94,5.36863,9.41177,9.41177,0,0,13.92,181.4,754.5,0,0,5.88235,1,1,0,1,0,0,.31332
59,968.500,12.2883,0,-.78125,2.816,100,1,12.5,0,-9.14118,0,100.4,3.92,5.36863,9.41177,9.41177,0,0,13.92,181.4,760.25,0,0,5.88235,1,1,0,1,0,0,.309372
60,968.750,12.2883,0,-.78125,2.816,100,1,12,0,-9.14118,0,100.4,3.94,5.36863,9.41177,9.41177,0,0,13.84,181.4,759,0,0,5.88235,1,1,0,1,0,0,.311462
61,969.000,12.4031,0,-.78125,2.816,100,1,12,0,-9.14118,0,100.4,3.94,5.36863,9.41177,9.41177,0,0,13.84,181.4,754.5,0,0,5.88235,1,1,0,1,0,0,.31332
62,969.250,12.4031,0,-.78125,2.816,100,1,11.5,0,-9.14118,0,100.4,3.89,5.36863,9.41177,9.41177,0,0,13.92,181.4,752.75,0,0,5.88235,1,1,0,1,0,0,.310063
63,969.500,12.4031,0,-.78125,2.816,100,1,12,0,-9.14118,0,100.4,3.97,5.36863,9.41177,9.41177,0,0,13.92,181.4,756.75,0,0,5.88235,1,1,0,1,0,0,.314767
64,969.750,12.4031,0,-.78125,2.816,100,1,12.5,0,-9.14118,0,100.4,3.92,5.36863,9.41177,9.41177,0,0,13.84,181.4,759.25,0,0,5.88235,1,1,0,1,0,0,.309779
65,970.000,12.4031,0,-.78125,2.816,100,1,12.5,0,-9.14118,0,100.4,3.86,5.36863,9.41177,9.41177,0,0,13.84,181.4,759.75,0,0,5.88235,1,1,0,1,0,0,.304837
