Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
138,0.92,0.89,-7.4,-11.2,64,0.00,0.00,-6.5,-4.69,66.7,1.000,4.6,3.6,55,0.54,13.86,0.00,1541,0.0,0.82,0.78,0.0,11.4,1.0,0.0
139,0.92,0.89,-7.4,-11.2,64,0.00,0.00,-6.7,-4.69,66.7,1.000,4.6,3.6,55,0.54,13.74,0.00,1532,0.0,0.82,0.78,0.0,11.4,2.0,0.0
203,0.93,0.89,-7.4,-11.2,64,0.00,0.00,-6.7,-4.69,66.7,1.000,4.6,3.6,55,0.54,13.68,0.00,1529,0.0,0.82,0.78,0.0,11.4,2.0,0.0
304,0.93,0.89,-7.4,-11.2,64,0.00,0.00,-6.9,-4.69,66.7,1.000,4.6,3.6,55,0.54,13.63,0.00,1520,0.0,0.82,0.78,0.0,11.4,2.5,0.0
406,0.93,0.89,-7.4,-11.2,64,0.00,0.00,-6.9,-4.69,66.7,1.000,4.6,3.6,55,0.56,14.12,0.00,1518,0.0,0.82,0.78,0.0,11.4,3.5,0.0
508,0.94,0.89,-7.4,-11.2,64,0.00,0.00,-7.0,-4.69,66.7,1.000,4.6,3.6,55,0.54,13.80,0.00,1536,0.0,0.82,0.78,0.0,11.4,1.0,0.0
610,0.94,0.89,-7.4,-11.2,64,0.00,0.00,-7.0,-4.69,66.7,1.000,4.6,3.6,55,0.55,14.05,0.00,1525,0.0,0.82,0.78,0.0,11.4,2.5,0.0
710,0.94,0.89,-7.4,-11.2,64,0.00,0.00,-7.0,-4.69,66.7,1.000,4.6,3.6,55,0.54,13.74,0.00,1533,0.0,0.82,0.78,0.0,11.4,1.5,0.0
814,0.94,0.89,-7.4,-11.2,64,0.00,0.00,-6.9,-4.69,66.7,1.000,4.6,3.6,55,0.53,13.45,0.00,1535,0.0,0.82,0.78,0.0,11.4,1.0,0.0
917,0.94,0.89,-7.4,-11.2,64,0.00,0.00,-6.9,-4.69,66.7,1.000,4.6,3.6,55,0.53,13.56,0.00,1548,0.0,0.82,0.78,0.0,11.4,2.0,0.0
1016,0.93,0.89,-7.4,-11.2,64,0.00,0.00,-6.9,-4.69,66.7,1.000,4.6,3.6,55,0.55,13.93,0.00,1526,0.0,0.82,0.78,0.0,11.4,2.5,0.0
