Time (msec),AFR (lambda),AFR Target (lambda),Boost (psi),Boost Target (psi),Coolant (degF),FKC (deg),FLKC (deg),Fuel correct (%),Fuel learn (%),Fuel pump DC (%),IAM,Injector DC (%),Injector PW (ms),Intake (degF),Load (g/rev),MAF (g/s),Req TQ,RPM,Speed (mph),TGV left (V),TGV right (V),Throttle pedal (%),Throttle plate (%),Timing (deg),Turbo WGDC (%)
75,1.00,0.75,-0.4,-11.4,197,0.00,0.00,-0.0,1.81,100.0,0.800,0.0,1.3,113,0.00,1.58,0.00,0,0.0,0.82,0.78,0.0,7.1,12.5,0.0
100,1.00,0.75,-0.4,-11.4,197,0.00,0.00,-0.0,1.81,100.0,0.800,0.9,5.9,113,0.48,1.53,0.00,191,0.0,0.82,0.78,0.0,7.1,12.5,0.0
206,1.00,0.52,-0.5,-11.4,197,0.00,0.00,-0.0,1.81,100.0,0.800,1.1,5.9,114,0.56,2.08,0.00,222,0.0,0.82,0.78,0.0,7.1,12.5,0.0
306,1.00,0.52,-0.7,-11.4,197,0.00,0.00,-0.0,1.81,100.0,0.800,2.9,5.4,114,0.25,2.65,0.00,641,0.0,0.82,0.78,0.0,7.1,19.5,0.0
407,1.07,0.52,-2.8,-11.4,197,0.00,0.00,-0.0,1.81,100.0,0.800,3.6,4.1,114,0.21,3.69,0.00,1060,0.0,0.82,0.78,0.0,7.5,19.5,0.0
509,1.07,0.52,-5.1,-11.4,197,0.00,0.00,-0.0,1.81,100.0,0.800,4.0,3.6,114,0.21,4.69,0.00,1341,0.0,0.82,0.76,0.0,7.1,19.5,0.0
611,1.06,0.52,-6.8,-11.1,197,0.00,0.00,-0.0,1.81,100.0,0.800,4.0,3.1,114,0.20,5.02,0.00,1537,0.0,0.82,0.78,0.0,7.1,19.5,0.0
713,1.06,0.52,-8.1,-11.1,197,0.00,0.00,-0.0,1.81,100.0,0.800,3.9,2.8,114,0.18,5.05,0.00,1681,0.0,0.82,0.78,0.0,7.1,17.5,0.0
816,1.06,0.54,-9.0,-11.1,197,0.00,0.00,-0.0,1.81,100.0,0.800,3.8,2.6,114,0.18,5.15,0.00,1733,0.0,0.82,0.78,0.0,7.1,15.5,0.0
916,1.05,0.54,-9.7,-11.1,197,0.00,0.00,-0.0,1.81,100.0,0.800,3.8,2.6,114,0.19,5.38,0.00,1733,0.0,0.80,0.78,0.0,7.1,13.5,0.0
1020,1.05,0.55,-10.1,-11.0,197,0.00,0.00,-0.0,1.81,100.0,0.800,3.7,2.6,114,0.19,5.35,0.00,1713,0.0,0.82,0.78,0.0,7.1,11.5,0.0
1122,0.99,0.57,-10.4,-11.0,197,0.00,0.00,-0.0,1.81,100.0,0.800,3.6,2.6,114,0.20,5.55,0.00,1653,0.0,0.82,0.78,0.0,7.1,11.5,0.0
