sample,time,F_AFR,F_AFR_C_%,F_AFR_L_%,IPW_ms,FPDC_%,IAM,IGN_T_deg,IGN_FLKC,Boost_psi,WGDC_%,IAT_F,MAF_g/s,MAP_psi,VVT_DC_L,VVT_DC_R,VVT_Adv_L,VVT_Adv_R,Batt_V,ECT_F,RPM,MPH,Gas_Pedal,Throttle_%,Ign_Sw,A/C_Sw,Defog_Sw,Blower_Sw,Clutch_Sw,Brake_Sw,Load_g/rev
0,121638.500,14.7,0,-2.34375,4.352,100,1,20.5,0,-4.35294,0,75.2,4.45,10.1569,9.41177,9.41177,0,0,11.92,179.6,1020.75,0,0,6.66667,1,0,0,0,1,0,.261572
1,121638.750,14.7,0,-2.34375,3.072,100,1,19.5,0,-8.27059,0,75.2,5.14,6.09412,9.41177,9.41177,0,0,11.92,174.2,1556,0,0,6.66667,1,0,0,0,1,0,.198201
2,121639.000,14.7,0,-2.34375,2.56,100,1,14.5,0,-10.1569,0,75.2,5.26,4.20784,9.41177,9.41177,0,0,14.16,174.2,1621.5,0,0,6.66667,1,0,0,0,1,0,.194635
3,121639.250,14.7,0,-2.34375,2.304,100,1,12,0,-10.5922,0,75.2,5.37,3.77255,9.41177,9.41177,0,0,14.16,174.2,1510.5,0,0,6.66667,1,1,0,0,1,0,.213307
4,121639.500,14.7,0,-2.34375,2.304,100,1,12,0,-10.5922,0,75.2,5.28,3.77255,9.41177,9.41177,0,0,14.24,176,1354.25,0,0,6.66667,1,1,0,0,1,0,.23393
5,121639.750,14.7,0,-2.34375,2.56,100,1,12,0,-10.4471,0,75.2,5.16,3.91765,9.41177,9.41177,0,0,14.24,176,1207.5,0,0,6.66667,1,1,0,1,1,0,.256397
6,121640.000,14.7,0,-2.34375,2.56,100,1,12,0,-10.302,0,75.2,5.11,4.20784,9.41177,9.41177,0,0,14.16,176,1068.5,0,0,6.66667,1,1,0,1,1,0,.286944
7,121640.250,14.7,0,-2.34375,2.816,100,1,12,0,-10.0118,0,75.2,5.05,4.49804,9.41177,9.41177,0,0,14.16,176,956.75,0,0,6.66667,1,1,0,1,1,0,.316697
8,121640.500,14.7,0,-2.34375,2.816,100,1,12,0,-9.72157,0,75.2,5.05,4.78824,9.41177,9.41177,0,0,13.92,176,856.75,0,0,6.27451,1,1,0,1,1,0,.353662
9,121640.750,14.7,0,-2.34375,3.072,100,1,12,0,-9.43137,0,75.2,4.83,5.07843,9.41177,9.41177,0,0,13.92,176,803.25,0,0,6.27451,1,1,0,1,1,0,.360784
10,121641.000,14.7,0,-2.34375,3.328,100,1,12,0,-9.14118,0,75.2,4.93,5.36863,9.41177,9.41177,0,0,14.16,176,747,0,0,7.45098,1,1,0,1,1,0,.395984
11,121641.250,14.7,0,-2.34375,3.584,100,1,12,0,-8.41569,0,75.2,5.5,6.09412,9.41177,9.41177,0,0,14.16,176,801.5,0,0,7.05882,1,1,0,1,1,0,.411728
12,121641.500,14.7,0,-2.34375,3.584,100,1,12,0,-8.27059,0,75.2,5.42,6.09412,9.41177,9.41177,0,0,14.24,176,859,0,0,7.05882,1,1,0,1,1,0,.37858
13,121641.750,14.5852,0,-2.34375,3.328,100,1,12,0,-8.56078,0,75.2,5.37,5.80392,9.41177,9.41177,0,0,14.24,176,945,0,0,6.66667,1,1,0,1,1,0,.340952
14,121642.000,14.5852,0,-2.34375,3.072,100,1,12,0,-8.99608,0,75.2,5.18,5.36863,9.41177,9.41177,0,0,14.24,176,975,0,0,6.66667,1,1,0,1,1,0,.318769
15,121642.250,14.5852,0,-2.34375,3.072,100,1,12,0,-9.14118,0,75.2,5.23,5.22353,9.41177,9.41177,0,0,14.24,176,962.5,0,0,6.66667,1,1,0,1,1,0,.326026
16,121642.500,14.5852,0,-2.34375,3.072,100,1,12,0,-9.14118,0,75.2,5.28,5.22353,9.41177,9.41177,0,0,14.24,176,944.25,0,0,6.66667,1,1,0,1,1,0,.335504
17,121642.750,14.4703,0,-2.34375,3.072,100,1,12,0,-9.14118,0,75.2,5.2,5.22353,9.41177,9.41177,0,0,14.24,176,907,0,0,6.66667,1,1,0,1,1,0,.343991
18,121643.000,14.4703,0,-2.34375,3.072,100,1,12,0,-8.99608,0,75.2,5.23,5.36863,9.41177,9.41177,0,0,14.24,176,874,0,0,6.66667,1,1,0,1,1,0,.359039
19,121643.250,14.3555,0,-2.34375,3.072,100,1,12,0,-8.99608,0,75.2,5.05,5.36863,9.41177,9.41177,0,0,14.24,176,865,0,0,6.66667,1,1,0,1,1,0,.350289
20,121643.500,14.2406,0,-2.34375,3.072,100,1,16,0,-8.99608,0,75.2,4.9,5.36863,9.41177,9.41177,0,0,14.16,176,853.5,0,0,6.66667,1,1,0,1,1,0,.344464
21,121643.750,14.1258,0,-2.34375,3.072,100,1,15,0,-8.99608,0,75.2,4.9,5.36863,9.41177,9.41177,0,0,14.16,176,862,0,0,6.66667,1,1,0,1,1,0,.341067
22,121644.000,14.0109,0,-2.34375,3.072,100,1,15,0,-8.99608,0,75.2,4.9,5.36863,9.41177,9.41177,0,0,14.16,176,860.5,0,0,6.27451,1,1,0,1,1,0,.341662
23,121644.250,13.8961,0,-2.34375,3.072,100,1,14,0,-8.99608,0,75.2,4.74,5.36863,9.41177,9.41177,0,0,14.16,176,851.75,0,0,6.27451,1,1,0,1,1,0,.333901
24,121644.500,13.6664,0,-2.34375,3.072,100,1,14.5,0,-9.14118,0,75.2,4.48,5.36863,9.41177,9.41177,0,0,14.16,176,855.5,0,0,6.27451,1,1,0,1,1,0,.314202
25,121644.750,13.4367,0,-2.34375,3.072,100,1,14.5,0,-9.14118,0,75.2,4.71,5.22353,9.41177,9.41177,0,0,14.16,176,842,0,0,6.27451,1,1,0,1,1,0,.335629
26,121645.000,13.3219,0,-2.34375,3.072,100,1,16,0,-9.14118,0,75.2,4.74,5.36863,9.41177,9.41177,0,0,14.24,176,825.75,0,0,6.27451,1,1,0,1,1,0,.344414
27,121645.250,13.0922,0,-2.34375,3.072,100,1,16,0,-8.99608,0,75.2,4.56,5.36863,9.41177,9.41177,0,0,14.24,176,802.5,0,0,6.27451,1,1,0,1,1,0,.340935
28,121645.500,12.8625,0,-2.34375,3.072,100,1,16,0,-8.99608,0,75.2,4.59,5.36863,9.41177,9.41177,0,0,14.16,176,809,0,0,6.27451,1,1,0,1,1,0,.34042
29,121645.750,12.518,0,-2.34375,3.072,100,1,16,0,-8.99608,0,75.2,4.48,5.36863,9.41177,9.41177,0,0,14.16,176,777.75,0,0,5.88235,1,1,0,1,1,1,.345612
30,121646.000,12.2883,0,-2.34375,3.072,100,1,16,0,-8.85098,0,75.2,4.48,5.51373,9.41177,9.41177,0,0,14.16,176,817.25,0,0,5.88235,1,1,0,1,1,1,.328908
31,121646.250,12.0586,0,-2.34375,3.072,100,1,16,0,-8.85098,0,75.2,4.27,5.51373,9.41177,9.41177,1,0,14.16,174.2,764.25,0,0,5.88235,1,1,0,1,1,1,.335231
32,121646.500,11.8289,0,-2.34375,3.072,100,1,15.5,0,-8.99608,0,75.2,4.19,5.51373,9.41177,9.41177,0,0,14.24,174.2,764.5,0,0,5.88235,1,1,0,1,1,1,.328842
33,121646.750,11.7141,0,-2.34375,3.072,100,1,15.5,0,-8.99608,0,77,4.36,5.51373,9.41177,9.41177,1,0,14.24,174.2,762,0,0,5.88235,1,1,0,1,1,1,.343307
34,121647.000,11.4844,0,-2.34375,3.072,100,1,15.5,0,-8.99608,0,77,4.33,5.51373,9.41177,9.41177,1,0,14.16,174.2,760.25,0,0,5.88235,1,1,0,1,1,1,.34173
35,121647.250,11.3695,0,-2.34375,3.072,100,1,14.5,0,-8.99608,0,77,4.22,5.51373,9.41177,9.41177,1,0,14.16,174.2,764.5,0,0,5.88235,1,1,0,1,1,1,.331197
36,121647.500,11.1398,0,-2.34375,3.072,100,1,14.5,0,-8.99608,0,77,4.25,5.51373,9.41177,9.41177,1,0,14.16,174.2,755,0,0,5.88235,1,1,0,1,1,1,.337748
37,121647.750,11.1398,0,-2.34375,3.072,100,1,14,0,-8.85098,0,77,4.19,5.51373,9.41177,9.41177,1,0,14.16,174.2,753.5,0,0,5.88235,1,1,0,1,1,1,.333643
38,121648.000,11.1398,0,-2.34375,3.072,100,1,13,0,-8.85098,0,77,4.22,5.51373,9.41177,9.41177,0,0,14.24,174.2,759.5,0,0,5.88235,1,1,0,1,1,1,.333377
39,121648.250,11.1398,0,-2.34375,3.072,100,1,14.5,0,-8.99608,0,77,4.19,5.51373,9.41177,9.41177,0,0,14.24,174.2,750.75,0,0,5.88235,1,1,0,1,1,1,.334865
40,121648.500,11.1398,0,-2.34375,3.072,100,1,14,0,-8.85098,0,77,4.16,5.65882,9.41177,9.41177,0,0,14.16,174.2,760.75,0,0,5.88235,1,1,0,1,1,1,.328097
41,121648.750,11.1398,0,-2.34375,2.816,100,1,13,0,-8.85098,0,77,4.13,5.51373,9.41177,9.41177,0,0,14.16,174.2,762,0,0,5.88235,1,1,0,1,1,1,.325197
42,121649.000,11.2547,0,-2.34375,2.816,100,1,11.5,0,-8.85098,0,77,4.16,5.51373,9.41177,9.41177,1,0,14.08,174.2,824,0,0,5.88235,1,1,0,1,1,1,.302913
43,121649.250,11.3695,0,-2.34375,2.816,100,1,12,0,-8.99608,0,77,4.16,5.51373,9.41177,9.41177,0,0,14.08,174.2,759.75,0,0,5.88235,1,1,0,1,1,1,.328529
44,121649.500,11.3695,0,-2.34375,2.816,100,1,13,0,-8.99608,0,77,4.16,5.51373,9.41177,9.41177,0,0,14.24,174.2,742.25,0,0,5.88235,1,1,0,1,1,1,.336275
45,121649.750,11.3695,0,-2.34375,2.816,100,1,14.5,0,-8.85098,0,77,4.16,5.51373,9.41177,9.41177,0,0,14.24,174.2,737.25,0,0,5.88235,1,1,0,1,1,1,.338555
46,121650.000,11.2547,0,-2.34375,2.816,100,1,14.5,0,-8.85098,0,77,4.08,5.51373,9.41177,9.41177,0,0,14.08,174.2,744.5,0,0,5.88235,1,1,0,1,1,1,.328811
47,121650.250,11.3695,0,-2.34375,2.816,100,1,13.5,0,-8.85098,0,77,4.1,5.51373,9.41177,9.41177,0,0,14.08,174.2,753.25,0,0,5.88235,1,1,0,1,1,1,.326585
48,121650.500,11.3695,0,-2.34375,2.816,100,1,14,0,-8.85098,0,77,4.25,5.51373,9.41177,9.41177,0,0,14.16,174.2,746.5,0,0,5.88235,1,1,0,1,1,1,.341594
49,121650.750,11.3695,0,-2.34375,2.816,100,1,12,0,-8.85098,0,77,4.36,5.51373,9.41177,9.41177,0,0,14.16,174.2,763.5,0,0,5.88235,1,1,0,1,1,1,.342633
50,121651.000,11.3695,0,-2.34375,2.816,100,1,11.5,0,-8.85098,0,77,4.16,5.51373,9.41177,9.41177,0,0,14,174.2,763.5,0,0,5.88235,1,1,0,1,1,1,.326916
51,121651.250,11.3695,0,-2.34375,2.816,100,1,10.5,0,-8.85098,0,77,4.3,5.51373,9.41177,9.41177,0,0,14,174.2,766.25,0,0,5.88235,1,1,0,1,1,1,.336705
52,121651.500,11.3695,0,-2.34375,2.816,100,1,12,0,-8.85098,0,77,4.19,5.51373,9.41177,9.41177,0,0,14.16,174.2,762.25,0,0,5.88235,1,1,0,1,1,1,.329813
53,121651.750,11.3695,0,-2.34375,2.816,100,1,12,0,-8.85098,0,77,4.25,5.51373,9.41177,9.41177,0,0,14.16,174.2,765.25,0,0,5.88235,1,1,0,1,1,1,.333224
54,121652.000,11.3695,0,-2.34375,2.816,100,1,12,0,-8.85098,0,77,4.3,5.51373,9.41177,9.41177,0,0,14.24,174.2,771,0,0,5.88235,1,1,0,1,1,1,.33463
55,121652.250,11.4844,0,-2.34375,2.816,100,1,11.5,0,-8.99608,0,77,4.3,5.51373,9.41177,9.41177,0,0,14.24,174.2,769,0,0,5.88235,1,1,0,1,1,1,.335501
56,121652.500,11.3695,0,-2.34375,2.816,100,1,12.5,0,-8.99608,0,77,4.25,5.51373,9.41177,9.41177,0,0,14.16,174.2,748.75,0,0,5.88235,1,1,0,1,1,1,.340568
57,121652.750,11.4844,0,-2.34375,2.816,100,1,13,0,-8.99608,0,77,4.19,5.51373,9.41177,9.41177,0,0,14.16,174.2,753.25,0,0,5.88235,1,1,0,1,1,1,.333754
58,121653.000,11.3695,0,-2.34375,2.816,100,1,13.5,0,-8.99608,0,77,4.25,5.51373,9.41177,9.41177,0,0,14.08,174.2,758,0,0,5.88235,1,1,0,1,1,1,.336412
59,121653.250,11.4844,0,-2.34375,2.816,100,1,12.5,0,-8.99608,0,77,4.25,5.51373,9.41177,9.41177,0,0,14.08,174.2,766,0,0,5.88235,1,1,0,1,1,1,.332898
60,121653.500,11.5992,0,-2.34375,2.816,100,1,12.5,0,-8.99608,0,77,4.25,5.51373,9.41177,9.41177,0,0,14.24,174.2,763.5,0,0,5.88235,1,1,0,1,1,1,.333988
61,121653.750,11.4844,0,-2.34375,2.816,100,1,12,0,-8.99608,0,77,4.1,5.51373,9.41177,9.41177,0,0,14.24,174.2,767.75,0,0,5.88235,1,1,0,1,1,1,.320417
62,121654.000,11.5992,0,-2.34375,2.816,100,1,11.5,0,-8.99608,0,77,4.19,5.36863,9.41177,9.41177,0,0,14.24,174.2,767.25,0,0,5.88235,1,1,0,1,1,1,.327664
63,121654.250,11.5992,0,-2.34375,2.816,100,1,11.5,0,-8.99608,0,77,4.19,5.36863,9.41177,9.41177,0,0,14.24,174.2,771.25,0,0,5.88235,1,1,0,1,1,1,.325964
64,121654.500,11.5992,0,-2.34375,2.816,100,1,12,0,-8.99608,0,77,4.13,5.36863,9.41177,9.41177,0,0,14.16,174.2,771.5,0,0,5.88235,1,1,0,1,1,1,.321192
65,121654.750,11.7141,0,-2.34375,2.816,100,1,13.5,0,-8.99608,0,77,4.1,5.36863,9.41177,9.41177,0,0,14.16,174.2,761.75,0,0,5.88235,1,1,0,1,1,1,.322941
66,121655.000,11.7141,0,-2.34375,2.816,100,1,12,0,-8.99608,0,77,4.13,5.36863,9.41177,9.41177,0,0,14,174.2,817.75,0,0,5.88235,1,1,0,1,1,1,.303027
67,121655.250,11.8289,0,-2.34375,2.816,100,1,13,0,-8.99608,0,77,4.11,5.36863,9.41177,9.41177,0,0,14,174.2,750.25,0,0,5.88235,1,1,0,1,1,1,.32869
68,121655.500,11.8289,0,-2.34375,2.816,100,1,12,0,-8.99608,0,77,4.1,5.36863,9.41177,9.41177,0,0,14.24,174.2,748.75,0,0,5.88235,1,1,0,1,1,1,.328548
69,121655.750,11.8289,0,-2.34375,2.816,100,1,13,0,-8.99608,0,77,4.27,5.36863,9.41177,9.41177,0,0,14.24,174.2,755.25,0,0,5.88235,1,1,0,1,1,1,.339225
70,121656.000,11.8289,0,-2.34375,2.816,100,1,14,0,-8.99608,0,77,4.19,5.36863,9.41177,9.41177,0,0,13.92,174.2,753,0,0,5.88235,1,1,0,1,1,1,.333865
71,121656.250,11.9437,0,-2.34375,2.816,100,1,12.5,0,-8.99608,0,77,4.13,5.51373,9.41177,9.41177,0,0,13.92,174.2,763.75,0,0,5.88235,1,1,0,1,1,1,.324452
72,121656.500,11.8289,0,-2.34375,2.816,100,1,12,0,-8.99608,0,77,4.22,5.36863,9.41177,9.41177,0,0,14.24,174.2,761,0,0,5.88235,1,1,0,1,1,1,.33272
73,121656.750,11.8289,0,-2.34375,2.816,100,1,11.5,0,-8.99608,0,77,4.13,5.51373,9.41177,9.41177,0,0,14.24,172.4,768.5,0,0,5.88235,1,1,0,1,1,1,.322446
74,121657.000,11.9437,-6.25,-2.34375,2.56,100,1,12,0,-8.99608,0,77,4.25,5.36863,9.41177,9.41177,0,0,14.16,172.4,759.75,0,0,5.88235,1,1,0,1,1,1,.335637
75,121657.250,11.9437,-10.9375,-2.34375,2.56,100,1,12,0,-8.99608,0,77,4.24,5.36863,9.41177,9.41177,0,0,14.16,172.4,767.5,0,0,5.88235,1,1,0,1,1,1,.331466
76,121657.500,12.1734,-14.0625,-2.34375,2.56,100,1,12,0,-8.99608,0,77,4.13,5.36863,9.41177,9.41177,0,0,14.16,172.4,774.25,0,0,5.88235,1,1,0,1,1,1,.320052
77,121657.750,12.6328,-16.4063,-2.34375,2.304,100,1,13,0,-8.99608,0,77,4.16,5.36863,9.41177,9.41177,0,0,14.16,172.4,763.75,0,0,5.88235,1,1,0,1,1,1,.326809
78,121658.000,12.9773,-17.9688,-2.34375,2.304,100,1,13,0,-8.99608,0,77,4.25,5.36863,9.41177,9.41177,0,0,14.08,172.4,745.75,0,0,5.88235,1,1,0,1,1,1,.341938
79,121658.250,13.4367,-18.75,-2.34375,2.304,100,1,14.5,0,-8.99608,0,77,4.19,5.51373,9.41177,9.41177,0,0,14.08,172.4,737,0,0,5.88235,1,1,0,1,1,1,.341113
80,121658.500,13.7813,-18.75,-2.34375,2.304,100,1,15,0,-8.85098,0,77,4.25,5.51373,9.41177,9.41177,0,0,14.16,172.4,728.25,0,0,5.88235,1,1,0,1,1,1,.350154
